"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"782","Pavel Mintyukov","ANA","D","69","1028.8833333333","14.911352657005","60.12","61.58","49.40","44.32","44.38","49.97","26.59","27.87","48.82","2.27","2.8","44.83","2.88","3.08","48.32","29.1","31.14","48.31","12.07","13.35","47.48","1.05","1.05","50.00","22.7","23.72","48.91","1.32","1.56","45.95","48.18","49.53","49.31","0.34","0.84","28.57","8.55","89.96","0.985","7.06","12.48","8.51","52.37","45.32","17.32","19.59","17.49","49.75"
"248","William Nylander","TOR","R","60","883.16666666667","14.719444444444","54.89","61.55","47.14","41.44","46.4","47.18","27.24","31.52","46.36","3.74","3.8","49.55","2.8","3","48.24","26.9","30.57","46.81","11.75","13.04","47.40","1.9","1.56","54.90","20.2","23.37","46.36","1.27","1.9","40.00","53.19","47.2","52.98","1.28","1.18","52.00","13.72","87.93","1.016","13.18","12.3","6.45","43.14","67.13","24.93","18.48","15.76","61.27"
"483","Martin Fehérváry","WSH","D","77","1207.1833333333","15.677705627706","55.17","61.53","47.27","41.4","42","49.64","26.59","26.84","49.77","2.53","2.39","51.52","2.78","2.89","49.02","27.49","29.57","48.17","12.53","12.72","49.61","1.34","1.59","45.76","19.95","22.47","47.03","1.19","0.53","69.23","42.21","51.69","44.95","0.43","0.57","42.86","9.53","91.11","1.006","3.43","11.33","9.29","44.98","26.95","11.78","17.94","21.02","35.91"
"719","Mason McTavish","ANA","C","71","891.58333333333","12.557511737089","69.05","61.51","52.89","50.27","45.96","52.24","30.75","29.41","51.12","2.83","3.84","42.42","3.25","3.22","50.25","32.84","33.04","49.85","14.2","13.19","51.84","1.21","1.68","41.86","24.85","26.47","48.43","1.17","1.62","41.94","57.16","46.46","55.16","1.07","1.36","44.00","9.19","86.96","0.961","10.36","13.26","6.66","45.22","60.87","20.86","18.51","15.14","57.94"
"754","Taylor Ward","L.A","R","31","280.1","9.0354838709677","64.69","61.48","51.27","43.91","40.27","52.16","23.13","27.63","45.57","2.36","2.14","52.38","2.77","2.39","53.65","30.85","26.13","54.14","12.42","10.5","54.21","0.86","0.64","57.14","24.56","20.85","54.09","1.71","0.86","66.67","43.32","52.91","45.02","0.31","1.24","20.00","10.19","92.25","1.024","3.86","12.42","7.07","59.12","35.29","7.5","17.57","15.42","32.71"
"95","Bryan Rust","PIT","R","70","975.15","13.930714285714","57.53","61.47","48.35","42.58","44.85","48.70","27.44","28.3","49.23","3.57","3.08","53.70","2.97","3.05","49.37","28.36","31.81","47.14","13.6","13.04","51.04","1.72","1.48","53.85","19.69","25.02","44.04","1.64","1.07","60.61","51.73","47.1","52.34","0.89","1.16","43.48","13.00","89.13","1.021","12.8","18.03","7.45","36.98","63.22","24.67","24.18","17.17","58.97"
"270","Juho Lammikko","N.J","C","24","234.28333333333","9.7618055555556","44.82","61.46","42.17","31.76","44.31","41.75","22.54","29.45","43.35","1.28","2.3","35.71","1.92","2.71","41.55","16.9","26.12","39.29","7.68","10.24","42.86","1.02","0.77","57.14","12.29","21.17","36.73","0","1.71","0.00","41.06","52.9","43.70","0.37","0.37","50.00","5.68","92.17","0.979","7.43","12.81","8.2","53.52","47.54","15.11","18.7","14.34","51.30"
"222","Sean Monahan","CBJ","C","74","928.58333333333","12.548423423423","67.2","61.45","52.24","46.59","44.26","51.28","31.6","28.37","52.69","2.65","2.52","51.25","3.12","2.78","52.87","31.66","28.24","52.86","13.12","11.95","52.32","1.42","1.42","50.00","24.73","21.71","53.25","1.03","1.03","50.00","54.41","55.72","49.41","0.65","0.47","58.33","8.38","91.12","0.995","11.57","12.92","10.92","43.61","51.44","19.77","18.87","21.19","48.26"
"494","Patrick Giles","S.J","R","3","25.416666666667","8.4722222222222","44.85","61.38","42.22","23.61","42.49","35.71","21.25","23.61","47.37","2.36","0","100.00","1.37","3.52","27.97","18.89","21.25","47.06","7.08","11.8","37.50","2.36","0","100.00","15.74","12.59","55.56","0","0","-","30.69","71.61","30.00","0","0","-","11.11","100.00","1.111","4.72","9.44","16.52","51.93","22.22","9.44","11.8","28.33","25.00"
"596","Alex Newhook","MTL","C","38","448.73333333333","11.808771929825","48.14","61.37","43.96","34.76","44.53","43.84","20.99","28.08","42.78","3.61","2.81","56.25","2.25","3.2","41.26","24.2","29.95","44.69","9.63","12.7","43.11","1.6","1.47","52.17","19.43","23","45.80","2.14","1.07","66.67","42.88","46.16","48.16","0.58","0.77","42.86","17.20","90.00","1.072","11.63","11.77","4.95","42.39","70.16","19.92","17.65","13.5","59.60"
"739","Vincent Iorio","NYR, S.J","D","27","383.23333333333","14.193827160494","49.94","61.37","44.87","35.38","44.93","44.05","22.7","30.84","42.40","2.51","3.29","43.24","2.32","3.29","41.39","25.83","31","45.45","11.74","14.56","44.64","1.72","1.41","55.00","18.79","21.92","46.15","0.63","1.04","37.50","41.38","45","47.91","0.45","1.58","22.22","11.03","89.34","1.004","6.58","12.53","6.26","46.5","51.22","14.87","18.32","14.4","50.80"
"47","Oliver Ekman-Larsson","TOR","D","73","1279.15","17.522602739726","54.46","61.35","47.02","40.81","46.2","46.90","26.55","30.68","46.39","3.28","3.24","50.36","2.58","2.79","48.01","26.36","28","48.49","11.49","12.9","47.12","1.74","1.36","56.06","19.83","20.14","49.61","1.06","1.69","38.64","51.97","52.24","49.87","1.08","0.88","55.17","12.37","89.45","1.018","11.96","12.95","9.05","49.67","56.92","23.69","18.06","19","55.49"
"93","Mikael Granlund","ANA","C","54","692.93333333333","12.832098765432","63.3","61.3","50.80","48.49","43.99","52.43","31.95","29.35","52.12","2.42","3.12","43.75","3.17","2.9","52.21","29.27","30.13","49.27","14.03","13.16","51.59","1.39","1.3","51.61","20.32","22.63","47.31","1.15","1.62","41.67","54.78","55.66","49.60","0.25","0.88","22.22","7.59","89.38","0.970","9.18","13.25","11.34","43.12","44.73","18.79","18.27","21.99","46.07"
"310","Travis Konecny","PHI","R","74","1046.4166666667","14.140765765766","53.61","61.29","46.66","39.79","44.44","47.24","26.43","28.1","48.48","2.98","2.29","56.52","2.68","2.85","48.41","26.83","29.76","47.42","11.87","10.95","52.01","1.38","1.03","57.14","19.95","25.08","44.31","1.61","1.38","53.85","45.3","49.28","47.90","0.58","0.33","63.64","11.28","91.84","1.031","9.75","12.33","7.97","46.5","55.02","17.6","17.66","16.57","51.51"
"359","Ryan Lomberg","CGY","L","57","509.01666666667","8.9301169590643","55.52","61.29","47.53","38.43","39.96","49.02","23.22","25.34","47.82","1.65","2.12","43.75","2.04","2.77","42.36","23.22","30.06","43.58","9.19","12.61","42.16","0.83","1.18","41.18","18.7","23.26","44.57","0.63","0.94","40.00","44.78","46.65","48.98","0.51","0.34","60.00","7.11","91.63","0.987","4.13","12.85","6.25","60","39.77","9.43","16.86","14.14","40.00"
"883","Berkly Catton","SEA","C","61","720.91666666667","11.818306010929","54.18","61.26","46.94","41.11","43.03","48.86","26.13","27.55","48.68","2.16","2.5","46.43","2.53","2.79","47.53","24.05","28.21","46.02","9.32","12.48","42.75","1","1.41","41.38","19.64","20.97","48.36","1","1.11","47.37","50.49","46.76","51.92","0.6","0.36","62.50","8.28","90.94","0.992","14.07","10.82","3","52.93","82.44","22.72","13.57","9.4","70.73"
"231","Nikita Zadorov","BOS","D","78","1335.3","17.119230769231","57.2","61.24","48.29","41.07","44.44","48.03","26.47","28.44","48.20","2.65","1.98","57.28","2.5","3.06","44.97","26.47","28.49","48.16","10.29","13.17","43.87","1.44","0.9","61.54","21.57","20.43","51.36","1.08","0.84","56.25","45.89","51.66","47.04","0.58","0.65","47.37","10.02","93.05","1.031","5.48","12.76","8.76","46.6","38.49","15.64","19.1","20.35","43.45"
"120","Ryan Nugent-Hopkins","EDM","C","68","901.05","13.250735294118","58.93","61.13","49.08","43.08","45.81","48.46","29.3","28.5","50.69","2.66","3.26","44.94","3.05","2.92","51.08","29.37","31.1","48.57","13.98","11.72","54.40","1.46","1.6","47.83","20.51","25.84","44.25","1.15","1.95","37.14","49.15","48","50.59","0.48","0.29","62.50","9.09","88.55","0.976","10.52","12.19","6.86","43.75","60.54","18.84","16.71","14.18","57.06"
"30","Tyler Myers","DAL, VAN","D","69","1119.1","16.21884057971","54.95","61.12","47.34","39.67","44.93","46.89","24.61","28.79","46.08","1.66","3.27","33.70","2.46","2.88","46.08","25.09","28.74","46.61","10.67","12.87","45.33","1.02","1.66","38.00","19.23","21.16","47.61","0.36","1.72","17.24","44.61","52.27","46.04","0.54","0.46","53.85","6.75","88.64","0.954","4.83","11.37","9.01","48.57","34.88","12.87","17.53","18.98","40.40"
"304","Mikko Rantanen","DAL","R","60","896.2","14.936666666667","50.41","61.12","45.20","35.95","41.58","46.37","24.64","28.19","46.64","2.95","2.08","58.67","2.79","2.76","50.21","28.92","27.72","51.06","12.32","11.65","51.40","1.61","0.87","64.86","22.14","21.42","50.82","1.25","1.07","53.85","40.52","52.8","43.42","0.58","0.58","50.00","11.96","92.64","1.046","11.52","12.05","6.69","44.59","63.24","21.56","18.75","16.4","56.79"
"718","Zachary L'Heureux","NSH","L","21","231.81666666667","11.038888888889","57.2","61.08","48.36","40.89","42.71","48.92","25.62","25.36","50.25","2.07","0.78","72.73","2.65","2.36","52.83","26.14","22.78","53.44","10.09","8.02","55.71","1.29","0.52","71.43","21.4","19.67","52.10","0.69","0.35","66.67","48.6","65.05","42.76","0.37","0","100.00","8.08","96.94","1.050","6.47","15.01","9.84","46.85","39.68","15.79","19.93","24.85","38.85"
"263","Marcus Pettersson","VAN","D","77","1378.3333333333","17.900432900433","48.1","61.03","44.08","35.3","43.62","44.73","21.98","29.3","42.87","1.96","2.96","39.82","2.23","2.69","45.34","22.37","28.56","43.93","9.88","12.32","44.51","0.96","1.35","41.51","16.66","21.65","43.48","1.04","1.45","41.86","38.73","53.7","41.90","0.31","0.75","29.41","8.91","89.90","0.988","4.88","12.32","9.49","44.62","33.94","12.71","18.11","20.85","37.87"
"138","Colin Miller","WPG","D","15","191.73333333333","12.782222222222","52.57","61.02","46.28","37.24","44.12","45.77","22.53","30.35","42.60","1.25","3.76","25.00","2.08","3.19","39.53","21.91","34.11","39.11","8.45","14.39","36.99","0.63","1.25","33.33","17.94","26.29","40.57","0.83","2.09","28.57","45.2","43.85","50.76","0","1.36","0.00","5.56","87.63","0.932","4.69","11.89","7.51","51.32","38.46","14.71","15.02","15.33","48.96"
"177","Erik Gustafsson","DET","D","2","31.466666666667","15.733333333333","51.48","61.02","45.76","38.14","43.86","46.51","20.97","22.88","47.83","0","3.81","0.00","2.55","3.48","42.32","26.69","20.97","56.00","11.44","13.35","46.15","0","1.91","0.00","20.34","10.17","66.67","0","2.54","0.00","46.82","55.08","45.95","0","0","-","0.00","83.33","0.833","11.44","11.44","11.44","40.04","50.00","28.6","19.07","15.25","65.22"
"457","Filip Chytil","VAN","C","12","151.43333333333","12.619444444444","57.05","61.02","48.32","43.19","47.94","47.39","29.32","29.72","49.66","1.58","3.57","30.77","2.99","2.73","52.32","26.15","26.94","49.25","13.08","11.89","52.38","1.19","0.79","60.00","17.43","20.07","46.48","0.53","3.17","14.29","58.38","50.36","53.68","0","0.57","0.00","5.41","88.00","0.934","13.87","14.26","7.53","38.43","64.81","24.17","17.83","16.24","59.80"
"343","Ryan Shea","PIT","D","77","1215.6333333333","15.787445887446","58.78","60.96","49.09","43.53","44.03","49.72","27.69","28.87","48.95","3.5","2.71","56.35","2.95","2.89","50.52","29.56","28.92","50.55","13.18","12.09","52.15","1.78","1.43","55.38","21.85","22.44","49.33","1.78","1.18","60.00","46.41","50.83","47.73","0.57","0.57","50.00","12.66","90.60","1.033","4.94","9.97","5.87","45.8","45.66","15.4","17.57","17.08","47.42"
"329","Joel Eriksson Ek","MIN","C","69","878.21666666667","12.727777777778","60.33","60.94","49.75","44.2","44.41","49.88","28.63","27.74","50.79","3.21","1.98","61.84","2.8","2.78","50.15","27.6","29.38","48.44","12.02","12.71","48.62","1.71","0.82","67.57","20.77","22.23","48.31","1.28","0.91","58.33","52.01","55.36","48.44","0.79","0.69","53.33","11.22","92.86","1.041","7.99","14.01","10.11","37.1","44.15","18.1","21.38","21.52","45.69"
"140","Barclay Goodrow","S.J","C","76","696.7","9.1671052631579","44.09","60.89","42.00","30.31","41.77","42.05","20.24","28.85","41.23","1.29","2.58","33.33","2.04","2.57","44.29","21.1","25.49","45.29","10.25","10.16","50.21","0.95","0.78","55.00","14.47","20.44","41.45","0.34","1.38","20.00","33.46","57.35","36.85","0.12","1.12","10.00","6.38","91.04","0.974","6.8","17.4","9.9","49.26","40.72","10.94","22.99","22.05","33.16"
"602","Matias Maccelli","TOR","L","66","808.3","12.24696969697","53.07","60.87","46.58","40.46","44.02","47.89","25.91","29.77","46.53","3.04","3.49","46.59","2.69","2.65","50.36","27.39","29.62","48.05","11.65","11.95","49.37","1.63","1.48","52.38","20.98","23.56","47.11","1.29","2.18","37.14","45.57","48.36","48.52","0.64","0.54","54.55","11.75","88.28","1.000","8.91","12.99","6.16","48.99","59.11","19.3","17.96","14.7","56.77"
"873","Connor Clattenburg","EDM","C","5","35.483333333333","7.0966666666667","52.42","60.87","46.27","40.58","42.27","48.98","28.75","28.75","50.00","1.69","0","100.00","3.19","1.65","65.91","18.6","15.22","55.00","13.53","3.38","80.00","1.69","0","100.00","6.76","15.78","30.00","0","0","-","43.96","58.62","42.86","0","0","-","5.88","100.00","1.059","1.69","15.22","0","65.95","100.00","5.07","18.6","10.15","33.33"
"80","Alex Petrovic","DAL","D","52","762.23333333333","14.658333333333","47.86","60.85","44.03","33.53","42.51","44.10","25.27","27.71","47.70","2.6","2.44","51.56","2.55","2.8","47.62","24.17","27.47","46.80","11.49","11.26","50.52","1.57","1.57","50.00","16.9","21.62","43.87","0.73","0.63","53.85","35.36","52.19","40.39","0.68","0.57","54.55","10.28","91.19","1.015","4.17","11.41","7.08","49.75","37.06","10.71","16.77","16.92","38.75"
"7","Kris Letang","PIT","D","72","1265.6666666667","17.578703703704","57.79","60.82","48.72","41.57","43.47","48.89","26.17","28.06","48.25","2.61","2.7","49.11","2.86","2.86","49.95","28.73","30.48","48.52","13.04","13.08","49.91","1.47","1.23","54.39","20.92","23.2","47.42","0.95","1.52","38.46","49.1","46.02","51.62","0.62","0.48","56.25","9.96","90.37","1.003","7.54","9.77","4.69","39.44","61.63","20.1","17.02","14.98","57.30"
"392","Pierre-Luc Dubois","WSH","C, L","26","347.26666666667","13.35641025641","54.08","60.82","47.07","40.26","41.64","49.16","27.82","28.68","49.24","2.76","2.94","48.48","2.61","2.55","50.54","27.3","27.13","50.16","10.02","10.71","48.33","0.69","1.38","33.33","23.04","21.89","51.28","2.07","1.15","64.29","42.18","57.9","42.14","0.75","1","42.86","9.94","89.76","0.997","10.37","13.48","10.19","45.44","50.42","15.9","18.49","21.25","42.79"
"795","Juraj Slafkovský","MTL","L","78","1084.15","13.899358974359","58.05","60.82","48.84","43.94","42.17","51.03","27.56","28.11","49.50","3.27","2.21","59.60","2.85","3.04","48.37","27.89","28.72","49.27","10.9","13.34","44.98","0.94","1.11","45.95","22.65","20.51","52.48","2.14","0.96","69.05","50.12","48.44","50.85","1.04","0.56","65.00","11.85","92.13","1.040","10.24","12.18","7.19","41.78","58.73","18.43","17.21","15.99","53.54"
"321","Nicolas Roy","COL, TOR","C","69","815.96666666667","11.825603864734","54.05","60.81","47.06","37.72","43.75","46.30","23.53","28.24","45.45","2.43","2.5","49.25","2.27","2.65","46.16","25.81","27.28","48.61","10.29","12.06","46.05","1.32","1.32","50.00","20.69","20.29","50.48","0.88","1.27","40.91","42.17","52.47","44.56","0.64","0.32","66.67","10.31","91.15","1.015","5.29","11.91","10.81","50.22","32.88","10.96","17.43","20.66","34.65"
"469","Nick Perbix","NSH","D","75","1169.1666666667","15.588888888889","55.32","60.81","47.64","38.49","46.34","45.37","25.66","31.25","45.09","2.16","3.13","40.78","2.48","2.84","46.61","24.74","26.69","48.10","10.88","11.91","47.75","1.13","1.8","38.60","18.47","19.71","48.39","0.75","1.3","36.67","48.26","54.63","46.90","0.67","0.52","56.25","8.40","89.98","0.984","6.77","11.6","7.24","50.29","48.35","17.6","20.32","20.01","46.79"
"105","Sean Kuraly","BOS","C","79","810.16666666667","10.255274261603","60.21","60.8","49.76","42.44","41.7","50.44","27.33","25.85","51.39","1.93","2.3","45.61","2.58","3.01","46.15","26.14","27.48","48.76","11.18","12.52","47.19","1.04","0.89","53.85","19.95","19.95","50.00","0.79","0.89","47.06","45.36","53.49","45.89","0.43","1.07","28.57","7.05","91.12","0.982","4.67","14.44","11.41","44.73","29.03","10.52","21.11","21.85","32.49"
"786","Jani Nyman","SEA","R","26","246.78333333333","9.4916666666667","53.97","60.78","47.03","40.36","42.79","48.54","26.74","29.42","47.62","1.46","2.43","37.50","2.56","2.79","47.86","22.85","26.74","46.08","10.21","12.16","45.65","0.97","1.46","40.00","16.86","19.45","46.43","0.32","0.32","50.00","49.87","47.41","51.26","0.35","1.05","25.00","5.45","91.74","0.972","14.1","11.67","2.92","54.95","82.86","20.91","14.83","8.27","71.67"
"39","Marcus Johansson","MIN","L","71","908.56666666667","12.796713615023","60.89","60.76","50.05","44.58","44.38","50.11","29.72","28.26","51.25","3.43","2.05","62.65","3.01","2.54","54.22","27.67","28.07","49.64","12.61","10.76","53.95","1.72","1.19","59.09","20.08","23.07","46.53","1.58","0.7","69.23","51.61","54.18","48.78","0.76","0.48","61.54","11.56","92.76","1.043","7.66","14.2","8.92","38.76","46.22","17.24","19.81","19.61","46.77"
"38","Jared Spurgeon","MIN","D","77","1217.1","15.806493506494","55.8","60.73","47.88","41.85","42.99","49.33","26.62","26.37","50.23","1.97","1.77","52.63","2.66","2.46","51.98","26.72","28.49","48.39","11.39","10.8","51.33","0.94","1.04","47.50","20.44","23.6","46.42","0.66","0.59","52.63","45.29","54.69","45.30","0.78","0.43","64.71","7.41","93.27","1.007","5.37","10.7","8.77","48.46","37.98","17.35","18.59","19.62","46.93"
"158","Jacob Trouba","ANA","D","77","1374.1833333333","17.846536796537","65.76","60.73","51.98","47.9","44.1","52.06","30.87","28.73","51.79","2.53","2.88","46.77","3.09","3.07","50.22","29.95","30.87","49.25","13.14","13.27","49.75","1.18","1.57","42.86","22.41","23.46","48.86","1.28","1.05","55.00","55.5","51.4","51.92","0.57","0.76","42.86","8.20","89.97","0.982","7.16","13.75","9.61","43.92","42.71","19.39","21.13","20.22","48.95"
"491","Mattias Samuelsson","BUF","D","76","1433.7166666667","18.864692982456","55.07","60.72","47.56","41.01","44.23","48.11","27.87","27.29","50.53","3.26","2.34","58.21","2.68","2.75","49.34","26.07","27.08","49.06","11.09","10.71","50.86","1.59","1.17","57.58","19.98","21.82","47.80","1.28","1","56.10","45.22","53.07","46.00","1.03","0.6","62.96","11.71","91.41","1.031","6.61","14.94","9.29","39.59","41.58","16.7","20.42","19.33","46.34"
"42","John Tavares","TOR","C","77","1076.4","13.979220779221","55.18","60.7","47.62","41.75","45.54","47.83","27.31","30.38","47.34","2.9","3.62","44.44","2.75","2.74","50.13","27.09","30.71","46.87","11.48","12.49","47.91","1.67","1.56","51.72","20.81","24.3","46.13","0.97","2.01","32.50","48.79","48.39","50.21","0.72","0.81","47.37","10.61","88.07","0.987","11.43","11.43","8.64","44.54","56.94","21.07","17.22","18.28","53.54"
"625","Kaiden Guhle","MTL","D","37","620.83333333333","16.779279279279","49.87","60.69","45.10","36.53","41.65","46.72","22.71","26.77","45.90","1.93","2.13","47.62","2.41","2.81","46.16","24.45","27.35","47.20","10.05","11.31","47.06","0.58","1.16","33.33","19.2","21.39","47.30","1.29","0.64","66.67","38.39","51.09","42.90","0.56","0.7","44.44","8.51","92.06","1.006","3.87","10.53","8.5","45.91","31.25","11.69","17.01","18.75","38.41"
"405","Michael Pezzetta","TOR","L","6","31.65","5.275","41.71","60.66","40.74","34.12","47.39","41.86","20.85","30.33","40.74","0","5.69","0.00","2.59","2.37","52.27","20.85","32.23","39.29","13.27","5.69","70.00","0","0","-","10.11","35.39","22.22","0","7.58","0.00","24.64","41.07","37.50","0","0","-","0.00","81.25","0.813","0","24.64","5.69","64.45","0.00","9.48","37.91","9.48","50.00"
"875","Beckett Sennecke","ANA","R","78","1087.0833333333","13.936965811966","66.84","60.66","52.42","49.23","45.26","52.10","30.91","28.31","52.19","2.76","3.09","47.17","3.32","3.06","52.04","32.07","30.91","50.92","14.41","12.69","53.16","1.38","1.38","50.00","23.55","24.29","49.23","1.03","1.4","42.42","54.69","48.47","53.01","0.88","0.96","47.83","8.93","89.08","0.980","9.33","14.85","7.34","44.49","55.96","19.81","20.37","15.45","56.18"
"63","Anders Lee","NYI","L","78","1003.2333333333","12.861965811966","63.04","60.64","50.97","45.45","44.62","50.46","28.95","27.99","50.84","2.93","2.45","54.44","3.33","2.94","53.12","33.67","30.2","52.72","14.71","13.22","52.68","1.38","1.32","51.11","25.28","22.65","52.75","1.59","1.36","54.05","49.59","46.74","51.48","0.52","0.17","75.00","10.12","91.24","1.014","9.99","12.56","7.6","45.27","56.80","19.26","18.36","17.1","52.96"
"363","Luke Kunin","FLA","C","58","473.16666666667","8.1580459770115","49.07","60.61","44.74","35.13","41.72","45.71","21.94","28.66","43.36","1.78","2.66","40.00","2.13","2.73","43.90","19.78","26","43.21","9.13","12.17","42.86","1.01","2.03","33.33","14.2","18.43","43.52","0.17","0.17","50.00","45.24","49.82","47.59","0.92","0.73","55.56","8.09","90.71","0.988","10.91","14.71","7.99","52.12","57.72","17.25","20.04","17.5","49.64"
"731","Nikita Chibrikov","WPG","R","8","73.266666666667","9.1583333333333","47.5","60.6","43.94","27.84","39.31","41.46","12.28","22.93","34.88","2.46","2.46","50.00","0.97","2.26","30.01","16.38","30.3","35.09","4.91","8.19","37.50","0.82","0.82","50.00","15.29","29.48","34.15","0","0","-","54.41","36.67","59.74","2.37","2.37","50.00","20.00","89.29","1.093","13.92","16.38","5.73","48.32","70.83","18.84","19.65","9.83","65.71"
"796","Jimmy Snuggerud","STL","R","65","895.06666666667","13.770256410256","54.7","60.6","47.44","38.75","44.51","46.54","25.41","28.82","46.85","2.88","2.01","58.90","2.71","2.86","48.61","28.22","28.15","50.06","10.99","12.27","47.26","1.27","1.14","52.78","22.97","21.18","52.02","1.88","0.63","75.00","44.44","53.35","45.45","0.29","0.58","33.33","11.35","93.02","1.044","11.46","12.27","8.58","45.99","57.19","18.57","16.49","17.03","52.17"
"3","Alex Ovechkin","WSH","L","78","942.68333333333","12.085683760684","61.68","60.59","50.44","44.68","45.06","49.79","27.81","30.17","47.97","3.18","2.42","56.82","3.1","2.95","51.22","30.55","30.04","50.42","13.75","13.43","50.59","2.04","1.59","56.14","22.4","22.15","50.29","0.93","0.76","55.00","57.74","40.73","58.64","0.64","0.37","63.64","11.44","91.98","1.034","18.65","11.71","0.32","52.32","98.32","28.32","15.21","4.52","86.24"
"416","Jeffrey Viel","ANA, BOS","L","41","473.33333333333","11.544715447154","71.24","60.59","54.04","52.48","42.46","55.27","31.82","26.49","54.57","2.54","3.17","44.44","3.36","3.28","50.61","33.59","31.06","51.96","14.2","13.31","51.61","0.89","0.89","50.00","25.86","23.66","52.22","1.86","2.37","44.00","55.3","47.06","54.03","0.37","0.73","33.33","7.97","88.04","0.960","7.86","17.62","8.87","47.28","46.97","15.59","22.18","19.39","44.57"
"722","Ryan Winterton","SEA","C","63","678.3","10.766666666667","48.39","60.59","44.40","35.91","44.41","44.71","22.64","27.78","44.91","2.48","2.39","50.91","2.51","2.67","48.53","22.91","24.33","48.50","9.73","11.85","45.08","1.5","1.15","56.67","17.57","16.63","51.38","0.59","0.83","41.67","35.78","58.14","38.10","0.77","0.89","46.15","10.94","91.40","1.023","6.81","14.15","11.06","51.13","38.12","10.26","17.6","19.02","35.05"
"21","Patrick Kane","DET","R","63","857.58333333333","13.612433862434","62.2","60.52","50.68","47.79","41.35","53.61","32.11","28.06","53.37","2.87","2.59","52.56","3.01","2.66","53.12","27.22","28.97","48.44","10.91","11.26","49.21","1.12","1.75","39.02","21.74","23.6","47.94","1.68","0.84","66.67","56.39","49.72","53.14","0.71","0.3","70.00","8.93","90.77","0.997","10.7","12.52","8.12","44.5","56.88","20.43","17.91","17.49","53.87"
"529","Paul Cotter","N.J","L","75","772.25","10.296666666667","47.86","60.52","44.16","34.19","43.66","43.91","21.91","27.58","44.27","1.09","2.95","26.92","2.08","2.84","42.23","19.19","28.9","39.90","8.39","12.74","39.71","0.62","1.71","26.67","14.4","21.55","40.06","0.41","1.24","25.00","43.54","48.15","47.49","0.22","0.45","33.33","4.96","89.30","0.943","9.71","11.19","6.37","51.59","60.39","15.93","16.7","14.45","52.43"
"271","Warren Foegele","L.A, OTT","L","64","762.91666666667","11.920572916667","56.62","60.48","48.35","41.05","43.49","48.56","25.48","28.08","47.58","1.73","1.89","47.83","2.47","2.53","49.43","25.09","26.58","48.55","10.7","9.99","51.71","0.71","0.71","50.00","19.19","22.13","46.45","0.94","0.84","52.94","49.19","54.87","47.27","0.45","0.8","36.36","6.79","93.28","1.001","8.57","12.82","8.34","49.31","50.70","16.75","19.11","19.11","46.71"
"763","Cutter Gauthier","ANA","L","73","960.26666666667","13.154337899543","72.73","60.48","54.60","52.61","43.68","54.64","33.05","28.55","53.65","3.25","3.25","50.00","3.29","2.98","52.53","33.3","32.05","50.96","13.37","13.93","48.97","1.44","1.31","52.27","26.58","24.16","52.38","1.75","1.92","47.73","61.91","46.48","57.12","0.72","0.72","50.00","9.83","88.62","0.985","9.62","13.81","6.94","46.8","58.11","20.62","19.87","15.62","56.90"
"442","Jack Studnicka","FLA","C","19","130","6.8421052631579","47.08","60.46","43.78","30.92","42.46","42.14","19.85","26.31","43.00","0.92","3.69","20.00","1.54","3.26","32.10","17.08","30.92","35.58","6","13.38","30.95","0.92","1.85","33.33","14.77","23.38","38.71","0","1.23","0.00","42.67","39.33","52.03","0","1.33","0.00","4.65","85.96","0.906","12.92","20.31","7.85","54","62.22","18","26.31","15.23","54.17"
"772","Marco Kasper","DET","C","77","917.13333333333","11.910822510823","57.9","60.45","48.92","43.18","42.39","50.46","27.35","27.87","49.53","1.57","2.55","38.10","2.84","2.68","51.43","26.95","28.65","48.47","11.78","12.17","49.18","0.85","1.37","38.24","20.24","21.98","47.93","0.7","0.87","44.44","47.82","51.97","47.92","0.28","0.76","27.27","5.74","90.85","0.966","8.31","12.76","8.9","47.63","48.29","13.8","17.27","19.1","41.95"
"837","Nate Danielson","DET","C","28","262.01666666667","9.3577380952381","55.65","60.45","47.93","40.76","42.82","48.77","26.33","28.85","47.72","1.37","2.75","33.33","2.96","2.98","49.85","26.33","30.91","46.00","13.28","13.05","50.43","0.92","1.14","44.44","17.4","23.82","42.22","0.31","1.22","20.00","46.97","48.29","49.31","0.33","0.99","25.00","5.22","90.48","0.957","9.85","15.34","9.85","50.61","50.00","15.11","21.53","16.72","47.48"
