"Player","Season","Team","Position","GP","TOI","TM #","TOI/GP","TOI%","RAPM_C±/60","RAPM_xG±/60","GAR±/60","xGAR±/60","RAPM_CF/60","RAPM_CA/60","RAPM_xGF/60","RAPM_xGA/60","Off_GAR/60","Def_GAR/60","Off_xGAR/60","Def_xGAR/60"
"Patrick Giles","24-25","S.J","R",8,83.97,23,13.17,26.36,-2.16,-0.095,-0.29,-0.25,-1.37,0.79,-0.071,0.025,-0.2,-0.09,-0.17,-0.08
"Patrick Kane","24-25","DET","R",72,1034.9,25,15.34,29.95,0.54,0.009,0.19,0.2,0.3,-0.23,-0.004,-0.013,0.13,0.06,0.17,0.03
"Patrick Kane","25-26","DET","R",45,608.75,24,15.18,30.18,0.65,0.066,0.28,0.17,0.79,0.14,0.033,-0.032,0.18,0.11,0.09,0.08
"Patrick Maroon","24-25","CHI","L",68,708.92,31,14.29,28,-2.86,-0.092,-0.02,0.06,-1.5,1.37,-0.039,0.053,0.07,-0.09,0.16,-0.1
"Patrik Laine","24-25","MTL","L",52,573,26,14.57,29.32,-2.1,-0.038,-0.07,0.07,-0.81,1.29,0.017,0.056,0.04,-0.11,0.15,-0.07
"Paul Cotter","24-25","N.J","C",79,976.72,30,14.5,28.8,0.72,0.038,0.11,0.07,-0.03,-0.75,-0.002,-0.041,0.07,0.04,0.02,0.05
"Paul Cotter","25-26","N.J","L",57,631.18,31,14.06,27.71,-0.66,-0.057,0.01,-0.02,-0.48,0.18,-0.06,-0.003,-0.04,0.05,-0.05,0.03
"Pavel Buchnevich","24-25","STL","L",76,1123.73,27,15.92,30.8,0.18,0.029,0.27,0.33,-0.26,-0.44,0.008,-0.021,0.27,0,0.29,0.04
"Pavel Buchnevich","25-26","STL","L",59,791.58,29,15.33,30.48,-0.63,0.003,0.2,0.18,-0.78,-0.15,-0.024,-0.027,0.11,0.09,0.12,0.06
"Pavel Dorofeyev","24-25","VGK","L",82,1138.5,29,15.4,29.48,0.96,0.058,0.21,0.22,0.74,-0.23,0.047,-0.011,0.16,0.05,0.19,0.03
"Pavel Dorofeyev","25-26","VGK","R",59,800.35,27,15.32,29.4,0.84,0.036,0.22,0.18,0.31,-0.53,0.006,-0.03,0.16,0.06,0.12,0.06
"Pavel Mintyukov","24-25","ANA","D",68,1065.65,28,13.57,27.12,-1.24,-0.081,0.13,0.05,0.07,1.31,-0.024,0.057,0.21,-0.08,0.14,-0.09
"Pavel Mintyukov","25-26","ANA","D",53,800.8,23,13.21,26.51,0.37,0.003,0.18,0.12,0.96,0.59,0.036,0.033,0.23,-0.05,0.17,-0.05
"Pavel Zacha","24-25","BOS","C",82,1159.2,38,15.55,31.01,0.04,0.045,0.39,0.36,-0.07,-0.11,0.032,-0.012,0.32,0.08,0.32,0.04
"Pavel Zacha","25-26","BOS","C",56,700.97,27,14.63,29.71,0.56,-0.029,0.3,0.23,0.39,-0.17,-0.012,0.017,0.31,-0.02,0.21,0.02
"Pavol Regenda","25-26","S.J","L",17,194.2,25,14.19,29.15,-0.84,-0.044,0.23,0.13,-0.6,0.24,-0.033,0.011,0.21,0.01,0.14,-0.01
"Peyton Krebs","24-25","BUF","C",81,1015.4,29,14.17,28.47,0.61,-0.019,0.2,0.14,0.21,-0.4,-0.022,-0.003,0.19,0.01,0.13,0.01
"Peyton Krebs","25-26","BUF","C",60,784.08,27,14.73,29.64,0.03,0.018,0.21,0.25,0.19,0.16,0.015,-0.004,0.16,0.05,0.22,0.03
"Philip Broberg","24-25","STL","D",68,1245.73,26,14.4,27.87,-0.21,-0.005,0.23,0.22,-0.86,-0.65,-0.056,-0.05,0.18,0.04,0.15,0.07
"Philip Broberg","25-26","STL","D",58,1105.7,29,14.14,28.08,-0.8,0.032,0.21,0.17,-0.88,-0.08,-0.012,-0.044,0.11,0.1,0.1,0.07
"Philip Tomasino","24-25","NSH","C/R",11,109.7,20,14.09,28.35,0.74,0.003,0.02,0.02,0.25,-0.49,-0.009,-0.012,0.05,-0.02,0,0.02
"Philip Tomasino","24-25","PIT","R",50,594.58,37,14.36,28.31,0.1,-0.018,0.03,0.07,0.26,0.16,0.006,0.024,0.07,-0.04,0.08,-0.02
"Philip Tomasino","25-26","PIT","R",9,106.33,26,14.54,28.76,0.96,0.07,0.08,0.16,1.02,0.06,0.085,0.016,0.12,-0.04,0.17,-0.01
"Philipp Kurashev","24-25","CHI","C",51,621.75,31,15.17,29.72,-1.8,-0.09,0.04,0.07,-0.97,0.82,-0.034,0.056,0.11,-0.07,0.14,-0.07
"Philipp Kurashev","25-26","S.J","C",36,468.37,26,14.81,30.43,-1.07,-0.055,0.19,0.15,-0.81,0.26,-0.027,0.028,0.19,0,0.18,-0.03
"Philippe Myers","24-25","TOR","D",36,542.2,28,13.94,27.79,-0.61,0.012,0.23,0.23,0.11,0.72,0.017,0.005,0.24,-0.01,0.24,-0.01
"Philippe Myers","25-26","TOR","D",27,348.25,24,13.85,27.06,-1.42,-0.03,0.22,0.24,-0.4,1.02,-0.017,0.013,0.23,-0.01,0.25,-0.01
"Phillip Danault","24-25","L.A","C",80,1127.2,25,15.22,30.19,2.18,0.099,0.27,0.28,1.23,-0.94,0.021,-0.078,0.17,0.1,0.16,0.12
"Phillip Danault","25-26","L.A","C",30,404.65,20,14.7,29.2,1.35,0.035,0.05,0.1,0.79,-0.56,-0.024,-0.06,-0.06,0.1,-0.01,0.11
"Phillip Danault","25-26","MTL","C",23,282.87,23,14.2,28.47,-0.26,-0.034,0.04,0.11,0.18,0.44,0.014,0.048,0.14,-0.11,0.2,-0.09
"Phillip Di Giuseppe","24-25","VAN","L",20,212.87,26,14.3,28.35,-0.21,-0.015,0.11,0.14,-0.74,-0.53,-0.055,-0.04,0.04,0.07,0.06,0.08
"Pierre-Luc Dubois","24-25","WSH","L",82,1189.85,26,15.26,30.24,0.93,0.079,0.35,0.37,0.82,-0.11,0.081,0.002,0.36,-0.01,0.36,0.01
"Pierre-Luc Dubois","25-26","WSH","L",10,131.67,21,15.29,31.03,2.72,0.109,0.35,0.47,1.73,-0.99,0.115,0.006,0.35,0,0.43,0.04
"Pierre-Olivier Joseph","24-25","PIT","D",24,381.8,27,13.61,26.81,1.01,0.017,0.16,0.17,0.52,-0.48,0.007,-0.01,0.15,0.01,0.13,0.04
"Pierre-Olivier Joseph","24-25","STL","D",23,279.23,24,13.49,26.13,0.05,-0.003,0.24,0.21,-0.71,-0.76,-0.053,-0.05,0.17,0.07,0.13,0.08
"Pierre-Olivier Joseph","25-26","VAN","D",23,294.78,30,13.32,26.65,-0.98,-0.092,-0.08,-0.06,-0.11,0.86,-0.022,0.071,0.06,-0.14,0.05,-0.11
"Pierre Engvall","24-25","NYI","L",62,724.48,28,14.29,28,-0.3,-0.032,0.03,0.06,-0.31,-0.01,-0.044,-0.012,-0.01,0.05,0.04,0.02
"Pius Suter","24-25","VAN","C",81,1074.05,35,15.01,29.79,0.5,0.034,0.13,0.18,-0.07,-0.56,-0.001,-0.035,0.08,0.05,0.13,0.05
"Pius Suter","25-26","STL","C",42,552.93,29,14.89,29.59,-0.99,-0.033,0.12,0.07,-0.84,0.16,-0.042,-0.009,0.07,0.05,0.05,0.02
"Pontus Holmberg","24-25","TOR","R",68,786.6,31,14.59,29.1,-0.48,-0.016,0.23,0.2,-0.18,0.3,-0.023,-0.007,0.2,0.02,0.18,0.02
"Pontus Holmberg","25-26","T.B","R",51,678.45,29,14.69,29.95,1.22,0.077,0.09,0.19,-0.11,-1.33,0.012,-0.065,0.01,0.09,0.08,0.11
"Quinn Hughes","24-25","VAN","D",68,1443.32,35,13.89,27.58,-0.39,0.016,0.19,0.18,-0.47,-0.08,-0.016,-0.033,0.16,0.03,0.16,0.02
"Quinn Hughes","25-26","MIN","D",28,662.32,26,15.08,29.74,-0.18,0.044,0.31,0.27,0.67,0.84,0.043,-0.002,0.25,0.07,0.27,0
"Quinn Hughes","25-26","VAN","D",26,553.12,29,14.03,28.14,-0.96,-0.085,-0.02,-0.05,-0.19,0.76,-0.011,0.074,0.11,-0.13,0.06,-0.11
"Quinton Byfield","24-25","L.A","R",81,1177.52,26,15.16,30.04,2.16,0.102,0.29,0.29,1.05,-1.11,0.017,-0.085,0.18,0.11,0.16,0.12
"Quinton Byfield","25-26","L.A","R",58,865.8,23,15.02,29.83,0.77,0.017,0.06,0.11,0.28,-0.49,-0.03,-0.047,-0.02,0.08,0.03,0.09
"Radek Faksa","24-25","STL","C",70,800.75,27,14.41,27.88,-0.91,-0.033,0.1,0.12,-1.47,-0.56,-0.096,-0.063,0.03,0.07,0.02,0.1
"Radek Faksa","25-26","DAL","C",56,522.68,23,13.37,26.75,-0.38,0.003,0.19,0.23,-1.28,-0.9,-0.039,-0.043,0.1,0.09,0.14,0.08
"Radko Gudas","24-25","ANA","D",81,1371.83,28,13.78,27.52,0.22,-0.016,0.18,0.22,0.79,0.57,0.04,0.055,0.25,-0.07,0.27,-0.06
"Radko Gudas","25-26","ANA","D",45,671.88,23,13.46,27.03,1.21,0.024,0.21,0.2,1.52,0.31,0.067,0.044,0.28,-0.07,0.25,-0.05
"Raphael Lavoie","24-25","VGK","C",9,84.73,20,15.05,28.79,0.69,0.06,0.13,0.22,0.32,-0.37,0.047,-0.013,0.09,0.04,0.19,0.03
"Rasmus Andersson","24-25","CGY","D",81,1518.15,30,14.37,28.42,1.31,0.023,0.16,0.12,0.55,-0.76,-0.015,-0.038,0.12,0.04,0.06,0.06
"Rasmus Andersson","25-26","CGY","D",48,871.45,28,14.16,28.47,-0.06,-0.02,0.08,0.01,0.14,0.2,-0.012,0.008,0.1,-0.02,0.03,-0.02
"Rasmus Andersson","25-26","VGK","D",10,189.02,23,14.72,28.16,0.5,0.055,0.33,0.31,0.19,-0.31,0.026,-0.029,0.26,0.07,0.24,0.07
"Rasmus Dahlin","24-25","BUF","D",73,1414.97,28,13.97,28.08,-0.62,-0.054,0.26,0.23,-0.36,0.26,-0.018,0.035,0.31,-0.05,0.28,-0.05
"Rasmus Dahlin","25-26","BUF","D",56,1101.48,28,14.13,28.42,-0.18,0.03,0.37,0.3,0.14,0.32,0.036,0.006,0.35,0.02,0.3,0
"Rasmus Kupari","24-25","WPG","C",59,535.87,27,14.1,27.56,1.55,0.078,0.25,0.18,0.36,-1.19,0.006,-0.072,0.12,0.12,0.08,0.1
"Rasmus Ristolainen","24-25","PHI","D",63,1086.13,29,13.94,27.17,-0.19,0.074,0.25,0.27,-0.18,0,0.024,-0.05,0.17,0.07,0.19,0.08
"Rasmus Ristolainen","25-26","PHI","D",22,381.13,21,13.89,27.59,-0.19,0.023,0.17,0.27,-0.47,-0.28,-0.011,-0.033,0.13,0.04,0.2,0.07
"Rasmus Sandin","24-25","WSH","D",82,1435.32,26,13.81,27.36,1.1,0.07,0.26,0.31,0.8,-0.29,0.07,0,0.29,-0.03,0.32,-0.01
"Rasmus Sandin","25-26","WSH","D",55,903.27,24,13.35,27.09,0.54,0.034,0.2,0.23,0.75,0.21,0.067,0.033,0.23,-0.03,0.27,-0.04
"Reid Schaefer","25-26","NSH","L",27,270.48,21,14.11,28.39,0.42,0.043,0.1,0.07,-0.23,-0.65,0.015,-0.028,0.02,0.08,0,0.07
"Reilly Smith","24-25","NYR","R",58,720.47,28,14.75,29.45,-0.4,-0.042,0.06,0.1,0.22,0.61,0.005,0.048,0.14,-0.09,0.16,-0.06
"Reilly Smith","24-25","VGK","R",21,269.93,23,15.11,28.91,2,0.089,0.24,0.25,0.65,-1.34,0.027,-0.061,0.12,0.12,0.14,0.11
"Reilly Smith","25-26","VGK","R",55,674.3,27,15.12,29.03,0.75,0.043,0.19,0.23,0.23,-0.52,-0.004,-0.047,0.11,0.08,0.13,0.11
"Rickard Rakell","24-25","PIT","R",81,1291.95,38,16.28,32.05,-0.08,-0.01,0.13,0.13,0.79,0.87,0.077,0.087,0.26,-0.13,0.23,-0.1
"Rickard Rakell","25-26","PIT","R",37,543.65,31,15.86,31.33,0.1,0.008,0.13,0.23,0.65,0.55,0.07,0.062,0.23,-0.1,0.28,-0.05
"Ridly Greig","24-25","OTT","C",78,1016.33,29,14.8,30.16,1.43,0.085,0.25,0.24,0.81,-0.61,0.03,-0.055,0.13,0.13,0.15,0.1
"Ridly Greig","25-26","OTT","C",54,705.6,25,14.66,29.83,2.08,0.134,0.36,0.37,0.67,-1.41,0.037,-0.098,0.2,0.16,0.2,0.17
"Riley Tufte","24-25","BOS","L",6,53.05,25,14.04,28.08,-0.85,-0.021,0.13,0.05,-0.8,0.05,-0.05,-0.029,0.06,0.07,0.02,0.03
"Robby Fabbri","24-25","ANA","C",44,605.78,25,14.81,29.6,-1.51,-0.067,0.2,0.05,0.09,1.6,0.006,0.072,0.3,-0.1,0.14,-0.09
"Robby Fabbri","25-26","STL","C",15,179.63,26,14.46,28.75,-1.41,-0.059,0.04,0.01,-1.2,0.21,-0.059,0,0.04,0.01,0.01,0.01
"Robert Bortuzzo","24-25","UTA","D",17,161.4,23,13.16,26.19,0.77,0.018,0.1,0.15,0.61,-0.16,0.016,-0.002,0.12,-0.01,0.16,-0.01
"Robert Thomas","24-25","STL","C",70,1075.55,27,15.9,30.78,-0.66,-0.026,0.22,0.29,-0.8,-0.14,-0.031,-0.005,0.24,-0.02,0.27,0.02
"Robert Thomas","25-26","STL","C",42,591.02,28,15.47,30.77,-0.52,0.01,0.25,0.17,-0.41,0.11,0,-0.01,0.18,0.07,0.14,0.02
"Rodrigo Abols","24-25","PHI","C",22,200.95,26,14.06,27.34,-0.63,0.058,0.17,0.18,-0.39,0.23,0.019,-0.04,0.1,0.07,0.1,0.08
"Rodrigo Abols","25-26","PHI","C",42,408.12,25,13.52,26.85,-0.94,-0.023,0.02,0.15,-1.58,-0.64,-0.076,-0.052,-0.07,0.09,0.01,0.14
"Roman Josi","24-25","NSH","D",53,1023.12,31,13.73,27.59,0.22,0.007,0.07,0.15,0.17,-0.04,0.007,0,0.09,-0.02,0.14,0.01
"Roman Josi","25-26","NSH","D",47,914.88,25,13.65,27.48,0.71,0.03,0.15,0.12,0.46,-0.25,0.035,0.004,0.15,0,0.13,-0.01
"Roope Hintz","24-25","DAL","C",76,931.7,27,15.22,30.79,1.23,0.077,0.32,0.38,0.78,-0.45,0.071,-0.006,0.29,0.03,0.35,0.03
"Roope Hintz","25-26","DAL","C",52,682.82,23,15.69,31.43,0.97,0.099,0.34,0.42,0.14,-0.83,0.055,-0.045,0.25,0.09,0.34,0.08
"Rory Kerins","24-25","CGY","C",5,54.73,20,14.37,28.38,0.22,-0.026,0.1,0.11,0.19,-0.03,-0.039,-0.013,0.06,0.05,0.06,0.04
"Ross Colton","24-25","COL","C",61,753.18,37,15.05,30.04,1.14,-0.006,0.13,0.13,0.71,-0.42,-0.009,-0.004,0.16,-0.03,0.13,0
"Ross Colton","25-26","COL","C",55,650.28,28,14.29,29.17,3.53,0.148,0.49,0.46,2.49,-1.05,0.082,-0.066,0.36,0.13,0.36,0.1
"Ross Johnston","24-25","ANA","L",43,372.45,25,13.62,27.17,-1.98,-0.086,0.1,-0.01,-1,0.98,-0.074,0.013,0.12,-0.02,0.01,-0.02
"Ross Johnston","25-26","ANA","L",56,537.87,23,13.86,27.77,0.35,0.027,0.11,0.13,0.6,0.25,0.025,-0.002,0.07,0.05,0.1,0.03
"Rutger McGroarty","24-25","PIT","R",8,107.6,28,15.63,30.8,0.08,-0.014,0.1,0.12,0.63,0.55,0.047,0.061,0.2,-0.1,0.19,-0.07
"Rutger McGroarty","25-26","PIT","R",20,226.47,27,14.35,28.38,2.01,0.086,0.11,0.26,1.37,-0.65,0.071,-0.015,0.02,0.09,0.17,0.09
"Ryan Donato","24-25","CHI","C",80,1105.92,32,15.2,29.74,-1.66,-0.081,0.05,0.05,-1.24,0.42,-0.055,0.026,0.08,-0.04,0.08,-0.03
"Ryan Donato","25-26","CHI","C",59,775.55,25,14.17,28.31,-0.69,-0.089,0.03,-0.01,-1.15,-0.47,-0.074,0.015,0.04,0,-0.02,0.01
"Ryan Graves","24-25","PIT","D",61,809.68,38,12.95,25.53,0.41,0.002,0.06,0.1,0.08,-0.33,-0.014,-0.016,0.06,0,0.08,0.03
"Ryan Graves","25-26","PIT","D",19,281,29,12.88,25.47,0.87,0.075,0.17,0.28,0.63,-0.24,0.054,-0.022,0.1,0.07,0.21,0.07
"Ryan Greene","25-26","CHI","C",58,764.57,25,14.79,29.56,-1.24,-0.1,0.05,0.03,-0.71,0.52,-0.048,0.052,0.12,-0.07,0.08,-0.06
"Ryan Hartman","24-25","MIN","R",69,911.6,31,15.21,29.76,0.1,0.03,0.19,0.21,-0.08,-0.18,-0.041,-0.072,0.08,0.11,0.09,0.12
"Ryan Hartman","25-26","MIN","R",56,808.25,29,15.58,30.81,-0.31,0.029,0.23,0.17,0.36,0.66,0.014,-0.014,0.16,0.07,0.15,0.02
"Ryan Johnson (D)","24-25","BUF","D",3,52.68,19,13.98,28.13,-0.11,-0.028,0.3,0.23,-0.14,-0.04,-0.002,0.026,0.32,-0.02,0.24,-0.01
"Ryan Leonard","24-25","WSH","R",9,122.78,21,14.53,28.84,1.18,0.07,0.21,0.3,0.36,-0.82,0.042,-0.029,0.18,0.03,0.24,0.06
"Ryan Leonard","25-26","WSH","R",55,648.1,23,14.53,29.46,0.66,0.027,0.19,0.17,0.86,0.2,0.056,0.029,0.2,-0.01,0.2,-0.03
"Ryan Lindgren","24-25","COL","D",18,305.62,24,13.81,27.47,2.66,0.041,0.24,0.24,1.69,-0.97,0.016,-0.025,0.21,0.02,0.21,0.04
"Ryan Lindgren","24-25","NYR","D",54,906.42,28,14.1,28.13,2.21,0.06,0.23,0.31,1.47,-0.74,0.064,0.005,0.28,-0.05,0.31,0
"Ryan Lindgren","25-26","SEA","D",57,883.03,25,14.07,27.73,-1.22,-0.063,0.13,0.1,-0.55,0.67,-0.055,0.007,0.11,0.02,0.1,0
"Ryan Lomberg","24-25","CGY","L",80,677.48,33,13.43,26.59,-0.19,-0.023,0.2,0.1,0.22,0.41,-0.043,-0.021,0.15,0.05,0.06,0.04
"Ryan Lomberg","25-26","CGY","L",50,441.5,30,13.41,26.91,-0.16,-0.024,0.01,-0.03,0.41,0.58,-0.021,0.003,0.01,0.01,-0.03,0
"Ryan McDonagh","24-25","T.B","D",82,1415.62,27,14.19,28.03,1.29,0.076,0.31,0.35,0.7,-0.58,0.03,-0.046,0.24,0.07,0.28,0.07
"Ryan McDonagh","25-26","T.B","D",25,391.53,25,13.58,27.66,1.08,0.107,0.36,0.36,0.2,-0.88,0.053,-0.054,0.26,0.09,0.26,0.1
"Ryan McLeod","24-25","BUF","C",79,1058.47,29,14.56,29.28,0.29,-0.038,0.24,0.16,0.11,-0.17,-0.016,0.022,0.26,-0.02,0.17,-0.01
"Ryan McLeod","25-26","BUF","C",60,796.62,28,15.24,30.67,0.1,0.001,0.21,0.16,0.39,0.29,0.049,0.048,0.28,-0.07,0.23,-0.07
"Ryan Nugent-Hopkins","24-25","EDM","C",78,1046.9,29,15.78,31.05,3.32,0.173,0.27,0.33,1.88,-1.44,0.132,-0.04,0.23,0.03,0.26,0.07
"Ryan Nugent-Hopkins","25-26","EDM","C",52,697.32,29,16.22,31.79,1.3,0.125,0.22,0.36,1.15,-0.15,0.173,0.048,0.29,-0.08,0.39,-0.03
"Ryan O'Reilly","24-25","NSH","C",79,1137.92,37,14.89,29.89,0.57,0.004,0.04,0.09,0.69,0.12,0.028,0.024,0.08,-0.04,0.1,0
"Ryan O'Reilly","25-26","NSH","C",59,869.18,25,15.2,30.62,2.15,0.064,0.22,0.27,1.35,-0.8,0.049,-0.014,0.19,0.04,0.21,0.07
"Ryan Poehling","24-25","PHI","C",68,806.2,29,14.79,28.8,-0.6,0.074,0.23,0.25,-0.32,0.28,0.018,-0.056,0.12,0.1,0.15,0.09
"Ryan Poehling","25-26","ANA","C",51,601.87,23,13.99,28.07,0.83,0.032,0.13,0.18,0.87,0.03,0.034,0.002,0.14,-0.01,0.15,0.03
"Ryan Pulock","24-25","NYI","D",74,1298.25,30,14.12,27.64,1.57,0.05,0.19,0.21,1.18,-0.39,0.022,-0.028,0.14,0.05,0.15,0.05
"Ryan Pulock","25-26","NYI","D",58,1024.65,26,14.21,28.29,1.04,0.018,0.21,0.26,0.75,-0.29,0.028,0.01,0.19,0.01,0.26,0
"Ryan Reaves","24-25","TOR","R",35,271.03,26,13.45,26.81,-0.04,0,0.17,0.12,-0.92,-0.88,-0.066,-0.066,0.08,0.09,0,0.13
"Ryan Reaves","25-26","S.J","R",47,372.17,26,12.88,26.46,-2.01,-0.056,0.05,0.1,-1.31,0.7,-0.055,0,0.01,0.05,0.09,0.01
"Ryan Shea","24-25","PIT","D",39,581.03,38,13.21,26.04,0.53,0.011,0.07,0.14,0.19,-0.34,0.003,-0.008,0.08,-0.01,0.11,0.03
"Ryan Shea","25-26","PIT","D",58,954.02,36,13.63,26.93,0.29,0.038,0.18,0.2,0.65,0.35,0.061,0.022,0.2,-0.03,0.21,-0.01
"Ryan Strome","24-25","ANA","C",82,1109.82,27,15.31,30.6,-0.55,-0.012,0.1,0.09,0.82,1.36,0.065,0.077,0.2,-0.1,0.2,-0.11
"Ryan Strome","25-26","ANA","C",32,341.33,23,14.08,28.26,0.57,-0.001,0.09,0.07,1.05,0.49,0.03,0.031,0.14,-0.06,0.12,-0.05
"Ryan Suter","24-25","STL","D",82,1408.88,27,13.97,27.04,0.58,0.021,0.3,0.32,-0.28,-0.86,-0.032,-0.053,0.22,0.08,0.23,0.09
"Ryan Winterton","24-25","SEA","C",12,128,25,14.25,28.29,-0.8,-0.039,0.12,0.09,-0.18,0.62,-0.027,0.012,0.13,-0.01,0.1,-0.01
"Ryan Winterton","25-26","SEA","C",56,596.1,25,14.41,28.38,-1.68,-0.094,0.07,0.07,-0.83,0.85,-0.061,0.033,0.08,-0.01,0.09,-0.02
"Ryker Evans","24-25","SEA","D",73,1283.5,29,13.79,27.4,-0.55,-0.045,0.19,0.15,0.06,0.6,-0.028,0.017,0.2,-0.01,0.18,-0.02
"Ryker Evans","25-26","SEA","D",44,695.42,24,13.38,26.34,-1.81,-0.078,0.16,0.03,-0.92,0.89,-0.062,0.016,0.15,0.01,0.05,-0.02
"Sam Bennett","24-25","FLA","C",76,1093.85,29,15.02,30.14,3.37,0.116,0.19,0.29,1.67,-1.7,0.067,-0.049,0.15,0.04,0.19,0.1
"Sam Bennett","25-26","FLA","C",59,808.22,27,14.43,30.19,1.51,0.022,0.08,0.15,1.03,-0.48,0.024,0.002,0.12,-0.04,0.16,-0.01
"Sam Carrick","24-25","NYR","C",80,854.37,34,13.53,27.03,-0.95,-0.059,0.02,0.06,-0.44,0.5,-0.016,0.043,0.1,-0.09,0.12,-0.07
"Sam Carrick","25-26","NYR","C",59,552.32,30,13.49,26.71,-0.94,-0.041,0.13,0.06,-0.6,0.34,-0.067,-0.026,0.06,0.07,0.01,0.05
"Sam Colangelo","24-25","ANA","R",32,356.13,26,14.42,28.82,-1.78,-0.083,0.12,0.02,-0.13,1.64,-0.01,0.072,0.2,-0.09,0.11,-0.09
"Sam Colangelo","25-26","ANA","R",9,85.43,23,13.87,27.84,-0.06,-0.008,0.2,0.09,0.39,0.45,0.012,0.02,0.22,-0.02,0.12,-0.02
"Sam Dickinson","25-26","S.J","D",47,692.02,27,12.91,26.51,-1.37,-0.05,0.18,0.2,-1.06,0.31,-0.037,0.013,0.2,-0.02,0.22,-0.02
"Sam Lafferty","24-25","BUF","C",60,558.93,28,13.73,27.55,0.64,-0.021,0.15,0.11,-0.2,-0.83,-0.035,-0.014,0.11,0.04,0.06,0.05
"Sam Lafferty","25-26","CHI","C",19,167.97,24,13.51,26.96,-1.15,-0.111,-0.01,-0.08,-1.47,-0.32,-0.095,0.016,0,0,-0.07,-0.01
"Sam Malinski","24-25","COL","D",76,1160.03,42,13.31,26.62,1.63,0.037,0.14,0.18,0.88,-0.74,-0.002,-0.04,0.13,0.01,0.13,0.05
"Sam Malinski","25-26","COL","D",58,925.42,28,13.49,27.49,3.46,0.126,0.49,0.49,2.58,-0.88,0.078,-0.048,0.39,0.11,0.4,0.09
"Sam Poulin","24-25","PIT","R",7,68.7,26,13.89,27.36,0.28,-0.017,-0.04,0,0.54,0.25,0.005,0.022,0.01,-0.05,0.03,-0.03
"Sam Reinhart","24-25","FLA","C",79,1175.93,26,15.66,31.4,4.37,0.129,0.23,0.27,2.5,-1.88,0.055,-0.074,0.14,0.09,0.14,0.13
"Sam Reinhart","25-26","FLA","C",59,836.57,26,14.96,31.28,2.31,0.06,0.18,0.21,1.06,-1.24,0.03,-0.03,0.15,0.04,0.12,0.09
"Sam Rinzel","24-25","CHI","D",9,172.78,22,14.48,28.2,-2.12,-0.088,0.1,0.09,-1.71,0.41,-0.049,0.038,0.18,-0.07,0.13,-0.04
"Sam Rinzel","25-26","CHI","D",32,459.78,22,14.3,28.6,-1.3,-0.094,0.07,0.04,-0.79,0.52,-0.048,0.046,0.13,-0.06,0.11,-0.06
"Sam Steel","24-25","DAL","C",79,922.8,28,13.97,28.25,0.93,0.015,0.23,0.17,0.34,-0.58,-0.004,-0.02,0.15,0.07,0.12,0.05
"Sam Steel","25-26","DAL","C",59,793.82,24,15.22,30.49,-1.25,0.01,0.25,0.23,-1.11,0.14,-0.008,-0.018,0.19,0.06,0.2,0.03
"Sammy Blais","25-26","MTL","L",13,110.4,20,13.38,26.83,-0.24,-0.006,0.07,0.08,-0.46,-0.22,-0.005,0.001,0.03,0.04,0.05,0.02
"Sammy Blais","25-26","TOR","L",8,64.47,24,14.21,27.75,-1.91,-0.039,0.12,0.16,-0.87,1.05,-0.037,0.002,0.11,0.02,0.14,0.02
"Samuel Girard","24-25","COL","D",73,1338.22,42,13.7,27.33,1.94,0.039,0.18,0.19,0.89,-1.05,0.003,-0.036,0.16,0.02,0.14,0.05
"Samuel Girard","25-26","COL","D",40,660.43,27,13.08,26.69,3.97,0.157,0.5,0.47,3,-0.96,0.1,-0.057,0.38,0.12,0.37,0.1
"Samuel Helenius","24-25","L.A","C",50,428.33,26,13.49,26.76,0.75,0.041,0.17,0.15,0.1,-0.65,-0.037,-0.078,0.04,0.13,0.02,0.13
"Samuel Helenius","25-26","L.A","C",31,246.23,23,13.64,26.91,0.59,0.026,0.11,0.05,0.86,0.27,-0.007,-0.032,0.06,0.05,0.01,0.05
"Samuel Honzek","24-25","CGY","L",5,52.57,19,15.32,30.38,0.7,-0.005,0.05,0.13,1.46,0.76,-0.003,0.003,0.05,0,0.12,0.01
"Samuel Honzek","25-26","CGY","L",18,193.55,22,15.13,30.45,2.25,0.064,0.21,0.16,1.33,-0.92,0.017,-0.048,0.14,0.07,0.07,0.09
"Sandis Vilmanis","25-26","FLA","L",16,158.22,22,13.26,27.72,1.52,0.053,0.23,0.23,0.38,-1.14,0.007,-0.046,0.11,0.12,0.08,0.14
"Scott Laughton","24-25","PHI","C",60,750.28,29,14.91,29.07,-0.65,0.062,0.23,0.23,-0.35,0.3,0.009,-0.053,0.14,0.09,0.14,0.08
"Scott Laughton","24-25","TOR","C",20,237.17,20,14.31,28.42,-1.58,-0.033,0.18,0.07,-1.1,0.48,-0.063,-0.03,0.12,0.06,0.03,0.04
"Scott Laughton","25-26","TOR","C",42,466.1,27,14.02,27.32,-1.56,-0.02,0.21,0.16,-0.77,0.79,-0.046,-0.025,0.14,0.07,0.11,0.05
"Scott Mayfield","24-25","NYI","D",66,991.95,30,13.6,26.58,0.07,0.02,0.12,0.16,0.38,0.3,0.016,-0.004,0.09,0.03,0.15,0.01
"Scott Mayfield","25-26","NYI","D",58,890.33,27,13.19,26.23,-0.76,-0.046,0.07,0.08,-0.25,0.51,-0.012,0.034,0.13,-0.06,0.16,-0.08
