"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"642","Brett Berard","NYR","L","35","370.31666666667","10.580476190476","0.97","0.65","0.16","0.49","1.62","76.92","9.56","10.17","0.77","17.5","12.64","7.62","3.73","0.81","2.27","1.3","0.65","0.65","0","0","1.3","2.92","1.13","8.59","5.83","3.08","0.49","0.65","6.94"
"30","Ryan McDonagh","T.B","D","82","1374.4666666667","16.761788617886","0.09","0.87","0.39","0.48","0.96","32.84","3.01","2.90","0.13","7.86","5.02","1.96","0.44","0.31","0.39","0.87","0.44","0.44","0","0","0.13","4.41","0.96","0.74","3.58","4.85","0","0","-"
"150","Rickard Rakell","PIT","R","81","1256.1333333333","15.507818930041","1.1","1.05","0.57","0.48","2.15","68.18","7.16","15.33","0.86","13.8","11.22","7.55","3.96","0.53","1.58","0.67","0.33","0.33","0","0","0.48","3.15","0.91","5.35","5.45","3.44","0.72","1.1","1.89"
"381","Charlie McAvoy","BOS","D","50","869.31666666667","17.386333333333","0.28","0.69","0.21","0.48","0.97","41.18","4.21","6.56","0.21","8.97","5.94","3.11","0.76","0.35","0.55","2.76","1.31","1.31","0","0","0.83","4","1.17","5.31","7.66","4.56","0","0","-"
"412","Filip Hronek","VAN","D","61","1132.3","18.562295081967","0.26","0.9","0.42","0.48","1.17","40.00","3.55","7.46","0.19","10.17","6.41","2.33","0.32","0.11","0.69","1.8","0.69","0.64","0","0.05","0.21","3.07","0.64","3.71","4.93","3.44","0","0","-"
"671","J.J. Moser","T.B","D","54","872.11666666667","16.150308641975","0.07","0.69","0.21","0.48","0.76","25.58","3.1","2.22","0.18","9.36","5.3","3.03","0.69","0.76","0.83","1.1","0.55","0.55","0","0","0.14","3.03","1.44","2.27","6.26","3.51","0","0","-"
"718","Cutter Gauthier","ANA","L","82","991.93333333333","12.09674796748","0.91","1.15","0.67","0.48","2.06","68.00","9.5","9.55","0.92","20.14","15.3","9.13","3.45","1.03","1.88","1.21","0.6","0.6","0","0","0.6","4.42","1.27","4.11","4.29","2.72","1.15","1.57","2.55"
"720","Isaiah George","NYI","D","33","499.66666666667","15.141414141414","0.12","0.48","0","0.48","0.6","29.41","3.12","3.85","0.08","8.65","4.2","2.64","0.24","0.36","0.6","0.72","0.36","0.36","0","0","0","3.12","0.72","1.68","9.73","3.84","0","0","-"
"94","Brock Nelson","COL, NYI","C","80","1153.7","14.42125","0.94","1.14","0.68","0.47","2.08","71.43","6.92","13.53","0.81","13.47","10.51","8.84","3.8","0.31","1.51","0.94","0.47","0.47","0","0","0.83","2.34","1.66","1.66","3.74","1.98","25.85","24.55","2.67"
"140","Sean Couturier","PHI","C","79","1153.2666666667","14.598312236287","0.57","1.14","0.68","0.47","1.72","60.00","6.35","9.02","0.78","11.08","8.69","6.66","3.54","0.26","0.94","1.82","0.83","0.78","0.05","0","0.78","3.9","1.25","2.81","3.59","2.19","28.2","22.58","2.89"
"168","Cody Ceci","DAL, S.J","D","85","1525.55","17.947647058824","0.16","0.67","0.2","0.47","0.83","29.17","3.23","4.88","0.12","8.06","4.6","1.77","0.24","0.24","0.35","0.87","0.43","0.43","0","0","0.35","2.71","0.79","2.4","5.15","4.99","0","0","-"
"176","Colton Parayko","STL","D","64","1265.3","19.7703125","0.62","0.66","0.19","0.47","1.28","43.55","4.93","12.50","0.29","10.43","7.26","3.18","0.76","0.33","0.81","0.38","0.19","0.19","0","0","0.24","3.89","1.09","4.08","5.74","5.83","0","0","-"
"251","Trevor van Riemsdyk","WSH","D","82","1289.65","15.72743902439","0.05","0.84","0.37","0.47","0.88","32.76","3.54","1.32","0.14","9.54","5.82","2.28","0.23","0.33","1.07","1.49","0.56","0.51","0","0.05","0.19","2.61","1.02","0.37","2.42","6.28","0","0","-"
"364","Vladislav Gavrikov","L.A","D","82","1534.9666666667","18.719105691057","0.16","0.78","0.31","0.47","0.94","39.34","3.87","4.04","0.19","10.28","5.9","2.62","0.43","0.27","1.09","1.09","0.55","0.55","0","0","0.2","2.27","0.66","1.56","3.75","3.87","0","0","-"
"379","Adam Fox","NYR","D","74","1265.2666666667","17.098198198198","0.28","1.28","0.81","0.47","1.56","49.25","4.22","6.74","0.33","11.33","6.83","4.13","0.85","0.43","1.19","1.14","0.57","0.57","0","0","0.43","3.08","1.38","1.42","4.17","3.98","0","0","-"
"399","Jordan Kyrou","STL","C, R","82","1157.4166666667","14.114837398374","1.3","1.14","0.67","0.47","2.44","74.60","9.54","13.59","0.81","17.37","12.8","9.85","3.16","0.62","1.24","1.04","0.52","0.52","0","0","1.04","3.58","0.98","2.23","3.84","1.76","0.21","0.36","1.89"
"518","Barrett Hayton","UTA","C","82","1028.1333333333","12.538211382114","0.64","0.88","0.41","0.47","1.52","66.67","6.71","9.57","1.16","14.3","11.26","10.15","5.89","0.53","1.93","2.16","0.76","0.64","0.06","0.06","1.11","2.22","0.64","1.69","5.19","2.28","23.93","22.18","3.03"
"543","Nikolai Kovalenko","COL, S.J","R","57","641.1","11.247368421053","0.28","1.12","0.66","0.47","1.4","55.56","3.37","8.33","0.4","7.58","5.8","4.49","2.34","0.47","0.28","1.31","0.66","0.66","0","0","1.12","3.46","1.5","7.77","5.99","2.25","0","0.37","0.00"
"628","Jack Quinn","BUF","R","74","892.76666666667","12.064414414414","0.74","0.87","0.4","0.47","1.61","63.16","5.78","12.79","0.58","13.91","10.22","6.52","1.55","0.34","1.08","0.94","0.47","0.47","0","0","0.67","2.96","0.74","2.42","4.44","1.48","0.07","0.27","1.34"
"24","Brendan Smith","DAL","D","32","388.15","12.1296875","0","0.77","0.31","0.46","0.77","38.46","4.02","0.00","0.3","12.21","7.27","4.48","1.39","1.24","1.24","5.1","1.85","1.39","0.46","0","1.55","4.17","1.08","5.72","7.57","3.4","0","0","-"
"171","Teuvo Teravainen","CHI","C","82","1038.75","12.667682926829","0.35","1.21","0.75","0.46","1.56","69.23","4.45","7.79","0.37","8.78","6.47","3.93","1.1","0.35","0.92","0.69","0.35","0.35","0","0","0.17","3.35","0.98","1.56","1.68","1.16","1.91","3.12","2.19"
"175","Matt Grzelcyk","PIT","D","82","1424.4166666667","17.37093495935","0.04","0.97","0.51","0.46","1.01","38.10","3.24","1.30","0.12","9.18","5.64","2.02","0.17","0.29","0.8","0.42","0.21","0.21","0","0","0.21","3.29","1.31","1.64","4.21","3.71","0","0","-"
"217","Miles Wood","COL","L","37","392.76666666667","10.615315315315","0.61","0.61","0.15","0.46","1.22","61.54","9.01","6.78","1.03","18.33","13.9","9.32","5.5","0.76","1.37","7.33","2.6","2.14","0.31","0.15","1.68","3.82","0.92","7.33","5.65","1.99","0.31","0.76","4.36"
"242","Josh Morrissey","WPG","D","80","1565.9166666667","19.573958333333","0.34","0.8","0.34","0.46","1.15","46.15","5.44","6.34","0.23","13.14","8.28","2.72","0.27","0.23","0.84","0.77","0.38","0.38","0","0","0.38","2.68","1.07","1.72","3.53","3.72","0","0","-"
"277","Marcus Pettersson","PIT, VAN","D","78","1425.7333333333","18.278632478632","0.17","0.97","0.51","0.46","1.14","36.00","2.78","6.06","0.11","8.63","5.13","1.89","0.17","0.34","0.97","1.89","0.88","0.84","0.04","0","0.51","3.58","1.09","2.95","8.08","4.8","0","0","-"
"335","Nicolas Roy","VGK","C","71","909.86666666667","12.815023474178","0.86","0.73","0.26","0.46","1.58","77.42","5.61","15.29","0.7","10.02","8.05","6.59","3.63","0.2","0.92","2.18","0.73","0.59","0.07","0.07","0.53","3.23","1.06","4.62","4.15","2.7","21.63","22.95","3.20"
"441","Mikey Anderson","L.A","D","77","1427.5","18.538961038961","0.13","0.71","0.25","0.46","0.84","42.55","3.24","3.90","0.15","10","5.8","2.14","0.38","0.42","0.84","1.01","0.5","0.5","0","0","0.38","2.06","0.76","4.37","6.35","3.82","0","0","-"
"450","Gabriel Vilardi","WPG","C","71","1052.1833333333","14.819483568075","0.74","1.14","0.68","0.46","1.88","60.00","5.02","14.77","0.69","9.47","7.53","6.16","3.76","0.23","0.8","0.68","0.29","0.29","0","0","0.86","1.77","1.14","1.2","4.16","2.79","2.85","3.54","2.55"
"584","Thomas Harley","DAL","D","78","1427.2666666667","18.298290598291","0.46","0.76","0.29","0.46","1.22","37.18","5.55","8.33","0.28","12.99","8.11","3.62","0.5","0.42","1.18","0.59","0.29","0.29","0","0","0.13","4.25","0.88","1.26","6.18","4.08","0","0","-"
"607","Dmitri Voronkov","CBJ","L","73","1035.5166666667","14.185159817352","0.81","1.1","0.64","0.46","1.91","51.56","6.78","11.97","0.97","11.82","10.2","7.07","4.58","0.29","1.62","3.07","0.99","0.81","0.06","0.12","0.29","3.01","0.58","4","1.91","2.61","1.45","2.2","2.30"
"742","Shane Wright","SEA","C","79","916.43333333333","11.600421940928","0.79","1.24","0.79","0.46","2.03","63.27","4.19","18.75","0.65","9.23","7.4","5.96","3.4","0.2","0.46","0.92","0.46","0.46","0","0","0.65","4.26","0.85","3.4","5.57","3.99","21.15","27.5","2.85"
"129","Brandon Saad","STL, VGK","L","72","940.25","13.059027777778","0.83","0.83","0.38","0.45","1.66","66.67","7.47","11.11","0.94","12.51","10.27","7.98","4.47","0.26","1.02","0.38","0.19","0.19","0","0","0.64","3.25","1.34","0.77","3.51","1.15","0.45","1.08","1.86"
"191","Brett Kulak","EDM","D","82","1475.5333333333","17.994308943089","0.24","0.61","0.16","0.45","0.85","39.62","5.25","4.65","0.19","11.43","7.6","2.81","0.33","0.33","0.73","0.73","0.37","0.37","0","0","0.16","3.09","0.89","1.02","4.31","3.9","0","0","-"
"463","Ryan Poehling","PHI","C","68","795.58333333333","11.699754901961","0.75","1.13","0.68","0.45","1.89","75.76","4.68","16.13","0.51","9.2","6.79","5.35","2.56","0.53","0.75","1.06","0.53","0.53","0","0","0.45","3.17","0.83","1.89","5.2","4.6","24.13","21.57","3.98"
"493","Kiefer Sherwood","VAN","L","78","943.48333333333","12.09594017094","0.95","1.14","0.7","0.45","2.1","68.75","7.25","13.16","0.63","15.33","11.57","6.3","2.61","0.45","1.14","2.1","0.95","0.89","0.06","0","1.02","2.8","1.4","27.98","5.91","1.59","0.89","1.14","2.78"
"559","Noah Philp","EDM","C","15","133.35","8.89","0","0.9","0.45","0.45","0.9","40.00","7.2","0.00","0.88","15.3","11.7","7.65","4.5","0.45","2.25","0.9","0.45","0.45","0","0","0","3.6","0.45","6.75","4.5","2.7","16.65","26.1","17.52"
"573","Kaapo Kakko","NYR, SEA","R","79","1061.6166666667","13.438185654008","0.51","1.36","0.9","0.45","1.87","68.75","5.09","10.00","0.51","10.79","7.86","4.46","2.37","0.28","1.41","1.24","0.62","0.62","0","0","0.85","3.11","0.9","3.84","3.22","1.47","1.81","2.49","2.38"
"587","Jayden Struble","MTL","D","56","791.96666666667","14.142261904762","0.15","0.83","0.38","0.45","0.98","40.63","3.56","4.26","0.13","10.3","5.15","2.58","0.3","0.61","0.98","3.64","1.21","0.98","0.15","0.08","0.45","3.79","1.67","8.94","6.82","3.79","0","0","-"
"651","Tyson Foerster","PHI","R","81","1071.3","13.225925925926","0.9","0.84","0.39","0.45","1.74","70.45","5.82","15.38","0.69","12.1","9.35","7.22","3.14","0.5","1.62","2.07","0.73","0.62","0.06","0.06","0.95","2.13","0.73","4.09","4.54","2.63","0","0.06","0.00"
"523","Adam Boqvist","FLA, NYI","D","35","407.08333333333","11.630952380952","0.44","0.74","0.29","0.44","1.18","47.06","4.27","10.34","0.22","11.35","6.63","3.98","0.44","0.29","0.44","1.18","0.59","0.59","0","0","0.15","2.95","0.59","1.77","4.57","2.51","0","0","-"
"552","Egor Zamula","PHI","D","63","944.55","14.992857142857","0.19","0.76","0.32","0.44","0.95","40.54","2.16","8.82","0.07","6.67","3.43","1.46","0.06","0.19","0.32","0.38","0.19","0.19","0","0","0.13","3.24","0.83","1.4","4.26","5.21","0","0","-"
"626","Seth Jarvis","CAR","C","73","956.45","13.102054794521","0.82","1.13","0.69","0.44","1.94","73.81","7.84","10.40","1.04","16.37","12.23","10.1","4.89","0.75","1.51","0.75","0.38","0.38","0","0","1.13","3.2","1.13","5.08","7.78","2.13","1.44","3.14","1.98"
"645","Mavrik Bourque","DAL","C","73","823.55","11.281506849315","0.66","0.8","0.36","0.44","1.46","60.61","5.03","13.04","0.73","10.49","8.45","7.14","3.64","0.36","1.17","0.44","0.22","0.22","0","0","0.95","2.7","0.87","2.99","7.43","2.48","10.86","12.31","3.41"
"689","Brandt Clarke","L.A","D","78","1090.35","13.978846153846","0.17","1.05","0.61","0.44","1.21","37.93","5.83","2.83","0.25","12.44","8.25","2.53","0.66","0.5","1.43","2.53","1.27","1.27","0","0","0.88","3.19","0.99","1.1","7.21","6.05","0","0","-"
"692","Wyatt Johnston","DAL","C","82","1097.4","13.382926829268","0.98","1.15","0.71","0.44","2.13","69.64","6.94","14.17","0.88","13.61","10.28","9.57","4.26","0.11","1.2","0.66","0.33","0.33","0","0","0.6","2.46","1.42","2.3","4.65","2.08","19.3","17.66","2.86"
"709","Emil Lilleberg","T.B","D","76","1089.2666666667","14.332456140351","0.06","0.88","0.44","0.44","0.94","44.74","2.53","2.17","0.14","8.98","5.4","1.93","0.33","0.28","0.77","5.78","1.98","1.54","0.39","0.06","1.16","2.97","0.66","6","10.36","2.92","0","0","-"
"736","Jani Nyman","SEA","R","12","137.66666666667","11.472222222222","0.44","0.87","0.44","0.44","1.31","75.00","6.54","6.67","0.8","15.69","13.08","11.77","3.05","0.87","1.74","1.74","0.87","0.87","0","0","0.87","1.74","0.87","5.67","3.92","3.05","0.44","0","43.58"
"66","Reilly Smith","NYR, VGK","R","79","981.81666666667","12.42805907173","0.43","1.16","0.73","0.43","1.59","61.90","6.05","7.07","0.68","10.33","8.37","6.29","3.12","0.61","1.1","1.47","0.67","0.67","0","0","0.37","3.61","1.22","2.44","2.99","2.14","0.18","0.37","2.04"
"79","Anders Lee","NYI","L","82","1125.7333333333","13.728455284553","1.12","1.01","0.59","0.43","2.13","66.67","8.69","12.88","1.11","15.51","13.06","10.5","5.81","0.43","1.76","1.55","0.69","0.64","0.05","0","0.59","3.2","0.59","5.86","4.26","1.81","0.43","0.69","2.03"
"170","Tomas Hertl","VGK","C","73","986.43333333333","13.512785388128","0.79","1.09","0.67","0.43","1.89","77.50","7.12","11.11","0.96","13.38","10.71","8.27","4.56","0.36","1.58","1.09","0.55","0.55","0","0","0.49","2.43","1.64","5.84","3.89","3.1","23.05","19.59","3.29"
"187","Teddy Blueger","VAN","C","82","967.75","11.801829268293","0.37","1.12","0.68","0.43","1.49","72.73","5.02","7.41","0.58","9.92","7.94","5.46","2.85","0.43","1.24","2.05","0.93","0.87","0.06","0","0.68","2.98","1.18","6.32","3.41","1.98","24.43","21.33","3.31"
"207","Jonny Brodzinski","NYR","C","51","553.55","10.853921568627","1.3","0.76","0.33","0.43","2.06","82.61","7.37","17.65","0.68","12.9","10.51","7.05","3.25","0.33","1.19","0.43","0.22","0.22","0","0","0.54","2.49","1.19","2.71","2.93","2.06","8.35","8.56","5.35"
"258","Sam Reinhart","FLA","C","79","1122.5666666667","14.20970464135","0.91","1.07","0.64","0.43","1.98","72.55","6.95","13.08","0.79","13.63","10.74","7.86","3.63","0.27","1.39","1.34","0.32","0.21","0.05","0.05","0.59","2.99","0.96","4.86","4.54","2.24","7.32","8.87","2.42"
"311","Vince Dunn","SEA","D","62","1114.0166666667","17.968010752688","0.32","0.86","0.43","0.43","1.18","34.92","5.44","5.94","0.2","13.09","7.16","3.07","0.54","0.7","0.75","1.45","0.59","0.54","0.05","0","0.54","3.93","1.08","1.45","3.55","3.39","0","0","-"
"333","Jack Roslovic","CAR","C","81","971.63333333333","11.995473251029","1.17","0.93","0.49","0.43","2.1","73.91","6.98","16.81","0.77","14.14","11.05","7.53","3.27","0.49","1.11","0.37","0.19","0.19","0","0","0.49","3.52","1.05","0.8","5.37","1.36","9.82","8.09","3.39"
"346","Ivan Provorov","CBJ","D","82","1534.9666666667","18.719105691057","0.2","0.63","0.2","0.43","0.82","29.17","3.28","5.95","0.15","8.76","4.81","2.42","0.39","0.23","0.7","0.78","0.39","0.39","0","0","0.43","4.22","0.86","1.06","5.04","3.67","0","0","-"
"384","Patrik Laine","MTL","L","52","559.71666666667","10.763782051282","0.32","0.75","0.32","0.43","1.07","58.82","4.61","6.98","0.45","10.08","7.4","5.15","1.18","0.21","0.96","1.5","0.75","0.75","0","0","0.64","3.54","1.07","2.68","4.18","2.79","0.64","0.64","5.36"
"438","Morgan Geekie","BOS","C","77","1116.8833333333","14.504978354978","1.4","0.97","0.54","0.43","2.36","67.69","6.88","20.31","0.85","13.27","10.26","8.27","3.76","0.48","0.91","0.97","0.48","0.48","0","0","0.54","2.52","1.56","5.8","5.26","1.34","8.54","10.15","2.45"
"458","Martin Necas","CAR, COL","C","79","1109.7833333333","14.047890295359","0.65","1.35","0.92","0.43","2","67.27","6.65","9.76","0.7","14.6","10.7","7.57","2.81","0.59","1.24","0.87","0.43","0.43","0","0","1.24","3.62","0.92","3.3","5.3","1.08","2.22","3.51","2.09"
"500","Brady Tkachuk","OTT","L","72","984.6","13.675","0.67","0.79","0.37","0.43","1.46","66.67","11.82","5.67","1.13","21.02","17.18","10.79","5.12","0.67","2.44","6.28","2.44","2.07","0.3","0.06","2.01","2.38","1.04","13.16","3.6","1.89","5.73","5.55","3.10"
"605","Zac Jones","NYR","D","46","699.91666666667","15.215579710145","0.09","0.77","0.34","0.43","0.86","47.62","3.6","2.38","0.19","7.72","5.49","2.74","0.17","0.26","0.34","1.89","0.86","0.86","0","0","0.17","3.09","0.94","2.31","5.57","3.43","0","0","-"
"667","Mason Lohrei","BOS","D","77","1242.8","16.14025974026","0.19","0.53","0.1","0.43","0.72","28.85","3.14","6.15","0.21","8.88","5.26","2.85","0.58","0.29","0.72","0.58","0.29","0.29","0","0","0.48","4.49","1.3","1.11","5.75","4.68","0","0","-"
"722","David Jiricek","CBJ, MIN","D","12","138.16666666667","11.513888888889","0.43","0.87","0.43","0.43","1.3","60.00","3.47","12.50","0.1","9.99","6.08","2.17","0.43","1.3","0.87","1.74","0.87","0.87","0","0","1.3","6.51","1.3","5.21","7.82","3.04","0","0","-"
"17","Claude Giroux","OTT","R","81","1007.6333333333","12.439917695473","0.42","0.95","0.54","0.42","1.37","62.16","5.3","7.87","0.39","8.63","7.03","4.41","1.73","0.36","0.42","0.48","0.24","0.24","0","0","0.6","2.68","0.89","3.45","2.08","1.67","20.36","14.11","3.52"
"32","Alec Martinez","CHI","D","44","722.81666666667","16.427651515152","0.42","0.42","0","0.42","0.83","35.71","2.91","14.29","0.11","8.63","5.06","1.99","0.08","0.17","0.5","0.66","0.25","0.25","0","0","0","3.15","0.58","1.91","5.23","6.06","0","0","-"
"105","Taylor Hall","CAR, CHI","L","77","997.56666666667","12.955411255411","0.66","1.14","0.72","0.42","1.8","69.77","7.22","9.17","0.65","15.34","10.47","7.16","2.53","0.42","1.26","2.17","1.08","1.08","0","0","0.96","3.79","1.8","2.41","6.13","2.47","1.86","2.59","2.52"
"180","Shayne Gostisbehere","CAR","D","70","992.43333333333","14.177619047619","0.18","0.6","0.18","0.42","0.79","29.55","4.53","4.00","0.22","12.94","8.04","3.51","0.48","0.48","1.45","2.06","1.03","1.03","0","0","0.6","3.93","1.51","2.18","2.96","3.08","0","0","-"
"196","Ben Hutton","VGK","D","11","143.4","13.036363636364","0","0.84","0.42","0.42","0.84","50.00","4.6","0.00","0.17","11.72","8.37","1.67","0","0","0.42","0","0","0","0","0","0","1.67","0","4.18","10.46","7.95","0","0","-"
"297","Pierre Engvall","NYI","L","62","719.08333333333","11.59811827957","0.67","0.58","0.17","0.42","1.25","65.22","7.34","9.09","0.62","12.93","9.26","6.84","2.34","0.33","1.25","1.34","0.67","0.67","0","0","0.25","3","0.58","3.92","3.34","1","0.83","1.84","2.61"
"334","Zach Werenski","CBJ","D","81","1703.4833333333","21.030658436214","0.53","1.16","0.74","0.42","1.69","55.81","7.89","6.70","0.51","16.62","11.73","5.46","1.51","0.77","1.55","0.74","0.32","0.28","0.04","0","0.46","3.84","1.3","0.6","4.47","3.94","0","0","-"
"562","Kirby Dach","MTL","C","57","712.8","12.505263157895","0.59","0.51","0.08","0.42","1.09","59.09","5.98","9.86","0.82","10.1","8.16","6.82","3.7","0.51","1.01","2.69","1.26","1.26","0","0","1.43","2.95","0.67","8.16","5.64","2.69","7.24","10.69","3.40"
"613","Tye Kartye","SEA","L","63","575.16666666667","9.1296296296296","0.52","0.63","0.21","0.42","1.15","57.89","5.74","9.09","0.5","11.58","8.24","6.88","2.29","0.1","0.94","4.49","2.09","1.98","0.1","0","2.61","2.5","0.42","18.15","5.22","2.5","0.31","1.04","2.41"
"701","Fedor Svechkov","NSH","C","52","569.1","10.944230769231","0.53","0.53","0.11","0.42","1.05","71.43","5.06","10.42","0.65","12.55","8.86","7.38","3.16","0.53","0.63","0.84","0.42","0.42","0","0","0.74","4.22","0.53","3.27","5.59","2.42","12.23","21.19","3.86"
"760","Uvis Balinskis","FLA","D","76","996.66666666667","13.114035087719","0.24","0.54","0.12","0.42","0.78","41.94","4.82","5.00","0.19","10.54","6.92","2.47","0.24","0.18","0.9","1.51","0.66","0.6","0.06","0","0.72","2.77","1.32","4.82","6.92","3.19","0","0.12","0.00"
"71","Mattias Ekholm","EDM","D","65","1171.5166666667","18.023333333333","0.15","0.77","0.36","0.41","0.92","32.73","6.15","2.50","0.27","14.49","9.22","4.3","0.77","0.67","1.18","1.33","0.67","0.67","0","0","0.31","3.89","1.49","1.79","3.79","3.53","0","0","-"
"100","Jaden Schwartz","SEA","C","81","1162.4166666667","14.350823045267","0.88","0.83","0.41","0.41","1.7","64.71","7.79","11.26","0.83","14.56","11.61","7.69","4.23","0.57","1.39","1.14","0.57","0.57","0","0","0.52","2.84","1.96","2.17","4.03","2.01","0.93","1.08","2.38"
"119","Nick Seeler","PHI","D","77","1175.0333333333","15.260173160173","0.15","0.77","0.36","0.41","0.92","34.62","4.08","3.75","0.14","11.74","7.15","2.4","0.56","0.26","0.92","1.84","0.77","0.66","0.1","0","0.56","4.24","1.07","6.08","5.46","8.83","0","0","-"
"235","Elias Lindholm","BOS","C","82","1012.3833333333","12.346138211382","0.65","0.83","0.41","0.41","1.48","54.35","5.93","11.00","0.78","12.03","9.42","6.7","3.79","0.41","1.19","0.47","0.24","0.24","0","0","0.47","1.96","0.95","5.51","1.84","3.67","29.4","23.94","3.27"
"243","Alexander Wennberg","S.J","C","77","1018.6666666667","13.229437229437","0.29","1","0.59","0.41","1.3","56.41","2.71","10.87","0.22","6.48","3.89","3.42","1.47","0.18","0.65","0.71","0.35","0.35","0","0","0.94","2","1.71","1.65","3.36","4.18","21.15","22.74","2.84"
"327","Brandon Carlo","BOS, TOR","D","83","1315.5666666667","15.850200803213","0.05","0.46","0.05","0.41","0.5","23.91","3.19","1.43","0.11","8.62","5.38","1.87","0.09","0.46","0.64","1.51","0.64","0.59","0.05","0","0.27","4.52","0.78","3.92","6.57","5.56","0","0","-"
"404","Samuel Girard","COL","D","73","1307.9833333333","17.917579908676","0.09","0.83","0.41","0.41","0.92","33.90","3.99","2.30","0.15","9.63","5.87","2.2","0.23","0.37","0.64","0.64","0.32","0.32","0","0","0.37","3.58","1.01","2.43","3.76","4.22","0","0","-"
"447","Eeli Tolvanen","SEA","R","81","1023.65","12.637654320988","1","0.53","0.12","0.41","1.52","63.41","6.68","14.91","0.69","14.54","10.78","7.09","2.87","0.41","0.88","1.35","0.59","0.53","0.06","0","0.59","2.4","0.64","13.6","4.28","3.75","0.29","0.35","2.66"
"464","Cale Makar","COL","D","80","1455.6833333333","18.196041666667","0.54","1.2","0.78","0.41","1.73","57.53","6.18","8.67","0.42","16.94","10.02","7.25","1.36","0.25","1.61","0.41","0.21","0.21","0","0","0.82","4.08","1.73","1.73","1.69","3.63","0","0","-"
"531","Ilya Lyubushkin","DAL","D","80","1176.35","14.704375","0.05","0.61","0.2","0.41","0.66","28.26","2.5","2.04","0.11","7.14","4.54","1.43","0.26","0.36","0.56","1.53","0.77","0.77","0","0","0.41","5.25","0.87","3.88","6.68","5.56","0","0","-"
"566","Alex Turcotte","L.A","C","68","736.31666666667","10.82818627451","0.65","1.22","0.81","0.41","1.87","69.70","5.7","11.43","0.81","10.92","8.96","7.82","4.32","0.41","1.47","1.63","0.73","0.73","0","0","0.41","2.69","0.73","3.67","7.99","2.44","3.99","5.05","3.60"
"636","Lukas Reichel","CHI","L","70","730.13333333333","10.430476190476","0.66","0.9","0.49","0.41","1.56","86.36","5.42","12.12","0.53","8.3","6.74","5.01","2.96","0.41","0.66","0.99","0.49","0.49","0","0","0.25","2.63","1.07","1.89","4.85","2.22","10.44","16.27","3.21"
"640","Alexander Holtz","VGK","R","53","580.16666666667","10.946540880503","0.31","0.72","0.31","0.41","1.03","52.63","6.41","4.84","0.75","12.62","10.24","6.1","2.69","0.72","1.24","0.83","0.41","0.41","0","0","0.41","3.31","0.31","3.93","6.1","1.55","0.31","0.93","2.59"
"681","Dylan Guenther","UTA","R","70","870.06666666667","12.429523809524","0.76","0.97","0.55","0.41","1.72","62.50","9.03","8.40","0.75","21.17","15.24","9.59","2.21","0.48","1.24","1.52","0.76","0.76","0","0","0.83","3.17","1.1","3.45","4.21","2.55","0.55","1.1","2.30"
"685","Cole Sillinger","CBJ","C","66","873.56666666667","13.235858585859","0.41","1.03","0.62","0.41","1.44","60.00","6.46","6.38","0.59","12.29","9.41","5.84","2.4","0.76","1.17","1.99","0.62","0.48","0.07","0.07","0.69","3.02","1.3","4.67","5.15","1.99","16.28","18.82","3.19"
"67","Tomas Tatar","N.J","L","74","747.65","10.103378378378","0.48","0.56","0.16","0.4","1.04","54.17","4.25","11.32","0.49","8.83","5.94","4.82","2.41","0.32","0.88","1.61","0.8","0.8","0","0","0.56","2.57","0.48","4.25","4.57","1.36","0.64","0.48","4.59"
"110","Bryan Rust","PIT","R","71","1041.0166666667","14.66220657277","1.15","1.1","0.69","0.4","2.25","68.42","7.95","14.49","0.99","14.18","11.93","9.16","5.3","0.46","1.61","1.04","0.52","0.52","0","0","0.52","2.71","0.75","3.52","3.17","2.07","0.29","0.12","4.12"
"115","Colin Blackwell","DAL","C","63","597.03333333333","9.4767195767196","0.3","0.9","0.5","0.4","1.21","57.14","5.33","5.66","0.61","11.76","7.64","5.43","2.81","0.3","1.21","1.21","0.6","0.6","0","0","1.31","3.01","1.41","8.24","6.43","1.91","8.84","9.55","4.83"
"162","Tanner Pearson","VGK","L","78","891.88333333333","11.434401709402","0.54","0.94","0.54","0.4","1.48","70.97","6.93","7.77","0.8","12.98","10.16","7.27","3.3","0.34","1.41","0.54","0.27","0.27","0","0","0.67","3.09","0.87","6.32","5.11","2.96","0.4","1.14","1.75"
"238","Rasmus Ristolainen","PHI","D","63","1048.8666666667","16.648677248677","0.11","0.57","0.17","0.4","0.69","30.77","4.86","2.35","0.22","9.38","6.81","2.12","0.63","0.34","1.37","0.8","0.34","0.34","0","0","0.34","2.52","1.2","4.92","6.29","4.35","0","0","-"
"240","Valeri Nichushkin","COL","R","43","605.58333333333","14.083333333333","1.09","0.79","0.4","0.4","1.88","57.58","8.32","13.10","0.91","15.65","11.89","10.5","3.96","0.3","2.08","0.59","0.3","0.3","0","0","0.3","3.47","0.5","5.25","3.76","1.49","0.1","0","9.91"
