"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"286","Anton Lundell","FLA","C","79","101.81666666667","1.2888185654008","1.18","2.36","0.59","1.77","3.54","66.67","9.43","12.50","1.54","20.04","14.14","10.02","5.89","0.59","1.77","1.18","0.59","0.59","0","0","1.18","1.18","1.18","0.59","1.77","0","20.63","20.63","29.46"
"247","Martin Pospisil","CGY","C","81","68.15","0.84135802469136","0.88","2.64","0.88","1.76","3.52","57.14","8.8","10.00","2.34","15.85","14.97","13.21","8.8","0","0","1.76","0.88","0.88","0","0","0.88","0","0.88","0","1.76","0","0","0","-"
"44","Tyler Toffoli","S.J","C","78","240.01666666667","3.0771367521368","1.5","2.25","0.5","1.75","3.75","53.57","13.25","11.32","2.65","22.75","19","17.75","8.5","0","2.25","0","0","0","0","0","0.25","1.5","0","1.25","1.5","0.25","0","0.25","0.00"
"59","Mark Stone","VGK","R","66","173.13333333333","2.6232323232323","1.73","6.93","5.2","1.73","8.66","60.98","6.58","26.32","1.48","11.09","10.4","9.7","7.28","0","0.69","0","0","0","0","0","0.35","1.04","0.35","0.35","2.77","0.35","0","0","-"
"95","Pavel Buchnevich","STL","L","76","173.61666666667","2.2844298245614","0.69","3.46","1.73","1.73","4.15","54.55","7.95","8.70","1.25","14.86","11.75","11.4","3.8","0.35","1.73","1.73","0.35","0","0.35","0","0.35","1.73","0.35","0.69","0.69","0","1.73","1.73","17.28"
"111","Elias Lindholm","BOS","C","82","242.15","2.9530487804878","0.5","2.97","1.24","1.73","3.47","56.00","8.18","6.06","2.24","15.11","12.64","13.88","7.93","0","2.48","0.99","0.5","0.5","0","0","0","1.24","0.5","1.73","0.74","0","33.95","23.54","14.63"
"112","Sean Monahan","CBJ","C","54","138.61666666667","2.566975308642","3.03","3.03","1.3","1.73","6.06","51.85","12.55","24.14","2.28","18.61","15.58","14.28","6.06","0.43","1.73","0.87","0.43","0.43","0","0","0","2.16","0","0","0","0","38.96","26.4","25.80"
"315","Brandt Clarke","L.A","D","78","138.46666666667","1.7752136752137","0.87","3.03","1.3","1.73","3.9","60.00","9.1","9.52","0.78","16.03","10.83","5.63","0.43","0","2.17","0","0","0","0","0","0","2.17","2.17","0.43","1.3","3.9","0","0","-"
"152","Noah Hanifin","VGK","D","80","104.75","1.309375","1.15","4.58","2.86","1.72","5.73","52.63","9.16","12.50","0.67","18.9","11.46","6.3","0.57","0.57","1.15","0","0","0","0","0","0","1.15","0","0","0.57","1.15","0","0","-"
"160","Mikko Rantanen","CAR, COL, DAL","R","82","315.93333333333","3.8528455284553","2.09","2.85","1.14","1.71","4.94","68.42","10.07","20.75","1.99","23.93","16.9","12.15","4.18","0.19","2.09","1.14","0.57","0.57","0","0","0","2.09","1.33","0.76","0.76","0","4.18","6.27","7.60"
"132","Tony DeAngelo","NYI","D","35","105.76666666667","3.0219047619048","0","2.27","0.57","1.7","2.27","80.00","6.81","0.00","0.53","17.59","9.64","8.51","0","0","1.13","0","0","0","0","0","0","1.7","0","0","0.57","0","0","0","-"
"249","Kirby Dach","MTL","C","57","141.5","2.4824561403509","0.42","2.54","0.85","1.7","2.97","43.75","3.39","12.50","1.42","11.45","8.9","8.48","4.66","0.42","1.7","2.54","1.27","1.27","0","0","0.85","1.7","0.42","1.27","2.12","0.42","3.82","4.24","20.09"
"329","Frank Nazar","CHI","C","53","70.716666666667","1.3342767295597","0.85","2.55","0.85","1.7","3.39","57.14","7.64","11.11","1.06","15.27","12.73","9.33","3.39","0","0","1.7","0.85","0.85","0","0","0","5.09","0","0.85","1.7","0","11.88","16.12","36.00"
"241","Adam Boqvist","FLA, NYI","D","35","71.333333333333","2.0380952380952","0.84","4.21","2.52","1.68","5.05","60.00","8.41","10.00","0.74","16.82","10.09","6.73","0.84","0","3.36","1.68","0.84","0.84","0","0","0","0","0","0.84","0","0","0","0","-"
"5","Sidney Crosby","PIT","C","80","252.11666666667","3.1514583333333","2.86","3.57","1.9","1.67","6.43","67.50","14.76","19.35","2.84","24.27","19.51","15.71","8.81","0","4.05","0","0","0","0","0","0","3.57","0.71","1.19","1.43","0","39.03","24.75","14.56"
"56","Nino Niederreiter","WPG","R","82","109.8","1.3390243902439","2.19","3.83","2.19","1.64","6.01","55.00","7.65","28.57","2.38","15.85","13.66","13.11","11.48","0.55","2.19","1.09","0.55","0.55","0","0","0","3.28","0","1.64","3.83","0","2.73","4.92","19.52"
"262","Connor McMichael","WSH","C","82","146.31666666667","1.7843495934959","1.64","2.46","0.82","1.64","4.1","58.82","11.48","14.29","2.48","17.63","15.17","14.76","11.48","0","4.51","1.64","0.82","0.82","0","0","0.82","1.64","0","0.41","1.64","0","4.51","4.1","21.48"
"129","Dylan Larkin","DET","C","82","258.05","3.1469512195122","3.02","3.26","1.63","1.63","6.28","52.94","15.11","20.00","3.28","25.81","21.86","20.69","12.09","0","2.56","1.4","0.7","0.7","0","0","0.93","1.86","0.7","0.47","1.4","0","38.6","24.88","14.14"
"73","Dougie Hamilton","N.J","D","64","186.23333333333","2.9098958333333","1.61","3.22","1.61","1.61","4.83","41.67","16.43","9.80","1.5","31.25","22.23","15.79","0","0.32","3.87","0.64","0.32","0.32","0","0","0","1.61","0.97","0.97","0.32","1.61","0","0","-"
"65","William Karlsson","VGK","C","53","75.2","1.4188679245283","0","4.79","3.19","1.6","4.79","75.00","7.98","0.00","1.29","17.55","11.97","11.97","5.59","0","3.19","0","0","0","0","0","0.8","3.19","0","1.6","3.19","0","22.34","18.35","43.80"
"122","Aaron Ekblad","FLA","D","56","150.1","2.6803571428571","0","4.4","2.8","1.6","4.4","44.00","10.39","0.00","0.86","23.58","13.99","8.39","0.4","0","3.2","0.8","0.4","0.4","0","0","0","0.8","0","2","0.8","0.8","0","0","-"
"71","Mark Scheifele","WPG","C","82","229.7","2.8012195121951","2.87","3.66","2.09","1.57","6.53","58.14","12.8","22.45","1.95","19.59","16.72","14.11","4.7","0","1.31","0.52","0.26","0.26","0","0","0.78","3.4","0.26","0.26","1.57","0.26","30.82","27.43","13.82"
"238","Rasmus Dahlin","BUF","D","73","230.46666666667","3.1570776255708","1.3","4.17","2.6","1.56","5.47","72.41","9.37","13.89","0.74","20.83","13.8","4.69","0.78","0.26","1.82","1.04","0.52","0.52","0","0","0.26","1.56","1.04","1.04","1.82","0.78","0","0","-"
"318","Mason McTavish","ANA","C","76","193.26666666667","2.5429824561404","1.86","1.86","0.31","1.55","3.73","66.67","15.83","11.76","2.49","29.18","25.15","16.45","4.35","1.24","1.55","0.62","0.31","0.31","0","0","0.31","1.55","0.31","0","0.93","0","25.46","25.15","15.62"
"9","Claude Giroux","OTT","R","81","195.36666666667","2.4119341563786","1.23","4.3","2.76","1.54","5.53","62.07","8.91","13.79","1.12","17.81","13.21","8.29","2.15","0","1.23","1.23","0.61","0.61","0","0","0.31","5.22","0.92","0.61","0.61","0.31","27.03","12.28","21.11"
"148","Victor Olofsson","VGK","L","56","77.816666666667","1.3895833333333","4.63","1.54","0","1.54","6.17","53.33","19.28","24.00","1.88","28.53","21.59","20.05","2.31","0","2.31","1.54","0.77","0.77","0","0","0","1.54","0.77","0","1.54","0.77","0","0","-"
"180","Conor Garland","VAN","R","81","235.81666666667","2.911316872428","1.78","2.29","0.76","1.53","4.07","43.24","7.63","23.33","1.5","15.77","11.7","10.18","5.34","0","1.53","0","0","0","0","0","0","2.04","0.25","0.51","2.54","0","0.25","1.02","5.09"
"48","Kevin Hayes","PIT","R","64","118.08333333333","1.8450520833333","2.03","1.52","0","1.52","3.56","50.00","11.69","17.39","2.29","18.8","17.28","12.7","8.13","0.51","2.03","0","0","0","0","0","0","2.03","0.51","0","0","0","12.7","10.67","27.61"
"85","Tomas Hertl","VGK","C","73","197.03333333333","2.6990867579909","4.26","2.74","1.22","1.52","7","50.00","14.92","28.57","3.45","24.36","21.62","23.75","16.75","0","3.05","0.61","0.3","0.3","0","0","0","0.91","0.3","0.3","0.91","0","34.11","21.62","18.64"
"139","Brandon Montour","SEA","D","81","196.83333333333","2.4300411522634","1.52","1.83","0.3","1.52","3.35","52.38","10.97","13.89","0.9","22.56","16.16","4.88","0.91","0.61","1.83","1.83","0.91","0.91","0","0","0","0.61","0.91","0.61","0","1.83","0","0","-"
"143","Jake Walman","EDM, S.J","D","65","158.1","2.4323076923077","0","3.04","1.52","1.52","3.04","50.00","6.83","0.00","1.01","20.49","13.28","4.55","1.14","0.38","2.28","3.8","1.9","1.9","0","0","0","1.52","1.9","0.38","0.76","0.38","0","0","-"
"171","Thomas Chabot","OTT","D","80","157.63333333333","1.9704166666667","0.38","2.66","1.14","1.52","3.05","44.44","6.09","6.25","0.47","17.51","7.99","4.19","0","0","1.52","0.76","0.38","0.38","0","0","0.38","0.76","0.76","0","0","0.38","0","0","-"
"178","Evan Rodrigues","FLA","C","82","118.46666666667","1.4447154471545","2.03","1.52","0","1.52","3.55","63.64","12.16","16.67","2.24","21.78","19.25","14.18","6.08","0","1.52","2.03","1.01","1.01","0","0","1.01","3.04","1.01","1.01","3.04","0","6.08","9.62","19.61"
"36","Nazem Kadri","CGY","C","82","239.06666666667","2.9154471544715","2.26","3.26","1.76","1.51","5.52","66.67","12.3","18.37","1.82","25.35","18.57","14.31","4.77","0.25","2.01","1.51","0.5","0.5","0","0","0.5","1.76","0.5","0.25","1.51","0.25","17.07","14.31","13.65"
"161","Sebastian Aho","CAR","C","79","282.51666666667","3.5761603375527","1.06","3.82","2.34","1.49","4.88","54.76","10.83","9.80","1.5","23.36","17.41","12.11","2.55","0","1.06","0.85","0.42","0.42","0","0","0.42","3.82","0","0.42","1.49","0","30.79","18.9","13.16"
"136","David Pastrnak","BOS","R","82","283.73333333333","3.460162601626","1.9","2.96","1.48","1.48","4.86","79.31","16.07","11.84","1.92","31.93","23.47","10.78","2.96","0.63","2.54","1.69","0.85","0.85","0","0","0.42","3.59","0.42","0.42","1.69","0.21","0","0","-"
"165","Brock Boeser","VAN","R","75","244.06666666667","3.2542222222222","2.21","2.7","1.23","1.48","4.92","54.05","9.34","23.68","1.73","22.86","15.73","16.47","5.65","0.49","3.2","0.49","0.25","0.25","0","0","0","2.21","0.25","0.98","0.49","0.25","0.25","1.48","3.51"
"244","Kirill Marchenko","CBJ","R","79","202.26666666667","2.5603375527426","0.59","5.04","3.56","1.48","5.64","63.33","11.57","5.13","1.73","25.81","17.8","11.57","2.97","0","3.26","1.19","0.59","0.59","0","0","0","3.86","0","2.08","2.37","0","0","0.89","0.00"
"257","Kaapo Kakko","NYR, SEA","R","79","122.9","1.5556962025316","1.95","1.95","0.49","1.46","3.91","66.67","10.74","18.18","1.67","17.09","13.18","12.21","6.35","0","0.49","1.95","0.98","0.98","0","0","0","0.98","0","0","1.46","0","8.3","2.44","37.72"
"282","Jack Quinn","BUF","R","74","164.68333333333","2.2254504504505","1.09","3.64","2.19","1.46","4.74","65.00","12.02","9.09","1.43","21.5","16.76","10.2","2.19","0.36","1.46","1.46","0.73","0.73","0","0","0.36","2.55","0.36","0.36","2.91","0.36","0","0","-"
"98","Carter Verhaeghe","FLA","C","81","207.26666666667","2.5588477366255","1.45","3.18","1.74","1.45","4.63","50.00","12.74","11.36","1.88","26.92","17.95","18.24","5.21","0","2.32","0.58","0.29","0.29","0","0","0","1.74","0","0.87","3.18","0.29","1.45","1.16","16.08"
"101","Andre Burakovsky","SEA","L","79","127.03333333333","1.6080168776371","0","3.78","2.36","1.42","3.78","53.33","7.08","0.00","1.17","15.11","11.34","9.45","3.31","0.47","1.42","0","0","0","0","0","0.47","2.36","0","0","2.36","0","0","0","-"
"269","Jordan Spence","L.A","D","79","84.766666666667","1.0729957805907","0","3.54","2.12","1.42","3.54","83.33","6.37","0.00","0.52","19.82","12.03","4.95","0","0","2.12","1.42","0.71","0.71","0","0","0","2.83","1.42","0.71","0.71","1.42","0","0","-"
"307","Owen Power","BUF","D","79","126.78333333333","1.6048523206751","0.47","2.37","0.95","1.42","2.84","60.00","9.94","4.76","0.75","19.4","12.3","8.99","0.47","0","2.37","0.95","0.47","0.47","0","0","1.42","1.42","0.47","0","0.95","0.47","0","0","-"
"31","John Tavares","TOR","C","75","213.53333333333","2.8471111111111","3.37","2.25","0.84","1.4","5.62","46.51","16.86","20.00","3.15","28.38","24.16","25.57","14.33","0.28","2.81","1.12","0.56","0.56","0","0","0.28","2.25","0.28","0.84","1.69","0","40.18","25.57","17.17"
"100","Nick Paul","T.B","L","76","85.416666666667","1.1239035087719","1.4","2.11","0.7","1.4","3.51","50.00","4.92","28.57","1.15","11.94","7.73","11.24","6.32","0","1.4","1.4","0.7","0.7","0","0","0.7","1.4","0","0.7","3.51","0.7","21.07","19.67","36.33"
"240","Noah Dobson","NYI","D","71","213.91666666667","3.0129107981221","0.28","3.09","1.68","1.4","3.37","70.59","14.3","1.96","1.1","28.05","20.48","6.17","1.12","0.56","3.65","0.56","0.28","0.28","0","0","0","3.09","2.24","0.56","0.56","1.4","0","0","-"
"156","Connor McDavid","EDM","C","67","216.26666666667","3.2278606965174","2.5","6.1","4.72","1.39","8.6","81.58","11.93","20.93","1.79","23.58","14.98","13.32","3.33","0.55","3.61","1.11","0.55","0.55","0","0","0","2.22","0.55","0.28","0.28","0.28","7.49","6.94","14.41"
"208","Nico Hischier","N.J","C","75","216.35","2.8846666666667","3.88","4.16","2.77","1.39","8.04","59.18","15.25","25.45","3.46","26.62","22.19","21.63","12.48","0","2.77","0.55","0.28","0.28","0","0","0.28","1.66","0.28","0.55","1.11","0","42.99","26.35","17.19"
"79","Rickard Rakell","PIT","R","81","217.25","2.6820987654321","2.49","2.76","1.38","1.38","5.25","59.38","12.15","20.45","2.9","26.51","19.33","20.16","12.15","0","2.21","0","0","0","0","0","0","3.04","0.28","0.28","2.49","0","0.55","0.28","18.41"
"185","Matthew Tkachuk","FLA","L","52","174.13333333333","3.3487179487179","3.79","4.13","2.76","1.38","7.92","76.67","16.54","22.92","3.25","33.08","25.15","19.98","11.72","0.34","3.45","1.38","0.69","0.69","0","0","0.34","1.72","0.34","1.03","1.03","0","0","0","-"
"326","Marco Kasper","DET","C","77","86.85","1.1279220779221","1.38","1.38","0","1.38","2.76","36.36","13.82","10.00","1.96","20.73","17.27","14.51","8.29","0","1.38","1.38","0.69","0.69","0","0","0","0.69","0","0.69","5.53","0","7.6","6.22","38.00"
"202","Brandon Hagel","T.B","L","82","219.26666666667","2.6739837398374","0","3.28","1.92","1.37","3.28","32.43","7.11","0.00","1.16","14.23","9.03","9.3","3.83","0","2.46","2.74","1.37","1.37","0","0","0.27","2.46","0.55","0.27","2.46","0.27","0.55","1.09","9.12"
"289","Brock Faber","MIN","D","78","176.01666666667","2.2566239316239","0.68","2.73","1.36","1.36","3.41","45.45","5.45","12.50","0.4","10.91","7.5","3.75","0.68","0","0.68","0","0","0","0","0","0","1.36","0.68","0.34","0.34","1.02","0","0","-"
"142","Brayden Point","T.B","C","77","266.73333333333","3.4640692640693","3.6","3.37","2.02","1.35","6.97","64.58","11.92","30.19","2.79","21.59","17.32","18.22","10.57","0","2.92","0","0","0","0","0","0","2.7","0","0.22","2.47","0.67","14.17","14.4","11.16"
"261","Philip Tomasino","NSH, PIT","C, R","61","88.666666666667","1.4535519125683","2.03","3.38","2.03","1.35","5.41","50.00","12.18","16.67","2.64","21.65","18.95","14.89","8.8","0","2.71","1.35","0.68","0.68","0","0","0","2.03","0.68","0.68","2.71","0","0","0","-"
"181","Kirill Kaprizov","MIN","L","41","135.2","3.2975609756098","1.78","4.44","3.11","1.33","6.21","87.50","18.64","9.52","3.09","39.5","27.51","22.19","8.43","0.89","5.33","0","0","0","0","0","0","3.11","0.44","0","3.11","0","0","0","-"
"61","Vincent Trocheck","NYR","C","82","227.56666666667","2.7752032520325","1.32","1.85","0.53","1.32","3.16","48.00","11.07","11.90","2.62","23.2","18.19","20.04","10.55","0","3.95","1.05","0.53","0.53","0","0","0.26","3.69","0.26","1.85","2.37","0","37.18","22.15","16.52"
"30","Ryan O'Reilly","NSH","C","79","228.53333333333","2.8928270042194","2.36","2.1","0.79","1.31","4.46","45.95","10.76","21.95","2.39","16.8","14.44","15.75","10.5","0","1.58","0.53","0.26","0.26","0","0","0.26","2.1","0.53","0.53","1.58","0.79","30.98","25.73","14.34"
"96","Jake Guentzel","T.B","C","80","274.06666666667","3.4258333333333","3.72","2.41","1.09","1.31","6.13","59.57","13.14","28.33","2.85","18.61","17.08","15.32","11.6","0","3.28","0.88","0.44","0.44","0","0","0.44","1.09","0.22","0.22","1.97","0.22","12.48","14.01","10.31"
"42","Mats Zuccarello","MIN","R","69","230.58333333333","3.3417874396135","0.78","3.38","2.08","1.3","4.16","51.61","9.63","8.11","0.82","19","13.53","9.11","1.56","0.26","2.86","0.52","0.26","0.26","0","0","0.52","2.08","0.52","0","1.04","0.52","0","0.26","0.00"
"250","Bowen Byram","BUF","D","82","92.5","1.1280487804878","0","1.3","0","1.3","1.3","33.33","4.54","0.00","0.5","7.78","5.19","4.54","1.3","0","1.3","1.3","0.65","0.65","0","0","0","2.59","1.3","0","3.24","0.65","0","0","-"
"207","Casey Mittelstadt","BOS, COL","C","81","186.08333333333","2.2973251028807","0.97","3.22","1.93","1.29","4.19","44.83","8.71","11.11","1.8","11.61","10.64","8.71","6.45","0","2.26","0.64","0.32","0.32","0","0","0.32","3.22","0","0.32","2.26","0.64","12.9","19.02","13.03"
"55","Mikael Granlund","DAL, S.J","C","83","233.73333333333","2.8160642570281","1.28","3.59","2.31","1.28","4.88","70.37","10.52","12.20","1.13","21.56","14.89","10.01","3.08","0.51","2.05","0","0","0","0","0","0.26","3.08","0","1.03","2.57","0.26","6.67","4.36","15.52"
"311","Logan Stankoven","CAR, DAL","C","78","140.98333333333","1.8074786324786","0.85","2.55","1.28","1.28","3.4","61.54","9.36","9.09","2.16","19.15","16.17","13.62","8.94","0","1.7","5.96","1.28","0.85","0","0.43","1.28","2.13","0","0","2.13","0","4.26","3.83","22.40"
"316","Zack Bolduc","STL","C, R","72","93.883333333333","1.3039351851852","4.47","3.2","1.92","1.28","7.67","75.00","21.73","20.59","3.04","34.51","28.12","21.73","6.39","0","5.11","0","0","0","0","0","0","2.56","1.28","2.56","3.2","0","0","0","-"
"280","Ridly Greig","OTT","C","78","141.86666666667","1.8188034188034","1.27","2.54","1.27","1.27","3.81","60.00","10.57","12.00","2.2","16.92","14.38","14.38","9.73","0","3.81","0.85","0.42","0.42","0","0","0.42","1.69","0","0.85","2.54","0","6.34","5.08","23.50"
"7","Kris Letang","PIT","D","74","142.58333333333","1.9268018018018","1.68","3.37","2.1","1.26","5.05","63.16","9.68","17.39","1.31","18.52","13.89","8.84","2.1","0.42","3.37","0","0","0","0","0","0","2.52","0.84","0.42","2.1","0","0","0","-"
"23","John Carlson","WSH","D","79","237.18333333333","3.0023206751055","0.25","3.29","2.02","1.26","3.54","37.84","8.35","3.03","0.9","18.97","12.65","5.57","0.76","0","2.53","1.52","0.76","0.76","0","0","0","2.28","1.01","1.01","1.01","0.76","0","0","-"
"131","Alex Tuch","BUF","R","82","190.11666666667","2.3184959349593","0.95","2.52","1.26","1.26","3.47","50.00","8.52","11.11","2.44","17.36","15.15","14.2","8.84","0.32","1.26","1.26","0.63","0.63","0","0","0","2.21","1.26","0.95","1.58","0.95","2.52","5.68","9.71"
"67","Ryan Nugent-Hopkins","EDM","C","78","243.05","3.1160256410256","1.73","3.21","1.97","1.23","4.94","52.63","9.87","17.50","1.51","17.28","13.82","12.1","5.18","0","1.23","0.99","0.49","0.49","0","0","0","3.21","0.25","0.99","0.74","0.25","3.21","2.72","13.37"
"150","Andrew Mangiapane","WSH","L","81","98.15","1.2117283950617","0","2.45","1.22","1.22","2.45","36.36","6.11","0.00","1.91","14.06","11.61","11.61","7.95","0","2.45","3.67","1.83","1.83","0","0","1.83","3.67","0","0.61","0.61","0","0.61","0","61.13"
"278","Marco Rossi","MIN","C","82","196.18333333333","2.3924796747967","2.14","2.75","1.53","1.22","4.89","66.67","10.09","21.21","2.36","19.57","15.29","14.07","8.56","0","3.36","0","0","0","0","0","0","0.92","0","0.61","1.22","0","14.07","14.68","14.97"
"338","Will Smith","S.J","C","74","150.3","2.0310810810811","2","2.79","1.6","1.2","4.79","75.00","7.98","25.00","1.09","20.76","13.57","9.98","2.4","0","1.6","0.8","0.4","0.4","0","0","0.4","3.19","0.4","0","1.6","0","5.19","3.99","22.56"
"45","Charlie Coyle","BOS, COL","C","83","151.81666666667","1.8291164658635","1.19","1.58","0.4","1.19","2.77","43.75","8.3","14.29","1.62","12.25","10.28","8.3","6.32","0","2.37","0.79","0.4","0.4","0","0","0","2.37","1.19","1.19","0","0","9.09","8.69","20.20"
"215","Jason Robertson","DAL","L","82","252.55","3.0798780487805","2.14","2.38","1.19","1.19","4.51","55.88","15.44","13.85","2.34","28.51","21.14","16.87","6.18","0","1.9","0","0","0","0","0","0.48","1.43","0.95","0.71","2.14","0","0","0","-"
"251","Dylan Cozens","BUF, OTT","C","82","201.01666666667","2.4514227642276","1.49","2.09","0.9","1.19","3.58","50.00","12.54","11.90","1.6","20.6","15.82","14.33","3.88","0.3","2.09","0.6","0.3","0.3","0","0","0","1.79","0.6","1.49","2.39","0","24.18","22.68","15.40"
"331","Shane Wright","SEA","C","79","152.15","1.9259493670886","2.76","2.37","1.18","1.18","5.13","59.09","8.68","31.82","2.14","17.35","14.2","13.01","7.89","0","1.97","0","0","0","0","0","0","2.37","0.39","0.39","0.79","0","13.01","11.04","21.33"
"147","Michael Bunting","NSH, PIT","L","76","154.21666666667","2.0291666666667","4.28","2.33","1.17","1.17","6.61","65.38","14.4","29.73","2.77","26.46","20.62","17.12","10.89","0.78","3.89","0","0","0","0","0","0","2.72","0.78","0.39","1.95","0","1.17","0.78","23.34"
"167","Roope Hintz","DAL","C","76","208.8","2.7473684210526","2.01","3.74","2.59","1.15","5.75","66.67","12.64","15.91","2.46","21.55","18.1","17.82","9.48","0","3.74","1.15","0.57","0.57","0","0","0","2.87","0.29","0.57","2.59","0","13.51","11.78","15.35"
"135","Jared McCann","SEA","L","82","209.98333333333","2.5607723577236","1.14","3.43","2.29","1.14","4.57","76.19","14","8.16","1.65","29.72","21.14","11.14","3.71","0","2.57","0","0","0","0","0","0","2.57","0.29","0","1.71","0","1.14","2.57","8.79"
"195","Samuel Girard","COL","D","73","52.416666666667","0.71803652968037","0","1.14","0","1.14","1.14","33.33","2.29","0.00","0.34","8.01","5.72","3.43","1.14","0","0","0","0","0","0","0","0","3.43","0","0","1.14","1.14","0","0","-"
"2","Corey Perry","EDM","R","81","106","1.3086419753086","2.83","1.7","0.57","1.13","4.53","57.14","7.92","35.71","1.87","14.72","13.02","11.89","10.19","0.57","2.26","0","0","0","0","0","0","2.83","0.57","0.57","1.7","0","2.26","1.13","37.74"
"119","Alexander Wennberg","S.J","C","77","214.48333333333","2.7854978354978","0.84","1.96","0.84","1.12","2.8","38.46","6.43","13.04","1.33","12.03","10.07","9.51","5.04","0.28","1.96","0","0","0","0","0","0.56","1.12","1.4","0","1.4","0","22.94","20.98","14.61"
"226","Drake Batherson","OTT","R","82","267.63333333333","3.2638211382114","2.91","4.04","2.91","1.12","6.95","63.27","13.68","21.31","2.15","22.87","20.18","17.04","7.62","0.22","1.12","0","0","0","0","0","0","1.35","0.45","1.35","1.12","0.22","0.45","0.22","14.95"
"268","Jackson LaCombe","ANA","D","75","160.2","2.136","0.75","2.62","1.5","1.12","3.37","75.00","11.24","6.67","0.7","24.34","15.36","6.74","0.37","0.37","1.87","0","0","0","0","0","0","1.5","1.5","0","0.75","0","0","0","-"
"279","Jake Neighbours","STL","L","82","160.76666666667","1.9605691056911","2.24","2.24","1.12","1.12","4.48","57.14","6.72","33.33","2.09","10.82","9.7","10.45","9.33","0","1.87","2.24","1.12","1.12","0","0","0.37","1.12","0","2.99","4.11","0.37","0","0.37","0.00"
"3","Alex Ovechkin","WSH","L","65","270.11666666667","4.155641025641","3.11","1.78","0.67","1.11","4.89","57.89","15.77","19.72","1.7","36.21","24.21","10.22","1.78","0.67","1.33","0.44","0.22","0.22","0","0","0","1.78","1.33","0.67","0","0","0","0","-"
"239","Barrett Hayton","UTA","C","82","162.55","1.9823170731707","2.58","2.95","1.85","1.11","5.54","62.50","11.07","23.33","2.74","16.61","14.4","14.4","12.55","0","1.11","0","0","0","0","0","0.37","1.85","0.74","0.37","4.43","0","28.05","15.5","23.77"
"290","Quinton Byfield","L.A","R","81","161.5","1.9938271604938","1.11","1.49","0.37","1.11","2.6","36.84","10.4","10.71","2.8","25.26","19.69","15.98","11.89","0","2.97","0.74","0.37","0.37","0","0","1.11","1.49","0.37","0.74","1.11","0","3.34","4.46","15.92"
"130","Travis Sanheim","PHI","D","82","54.666666666667","0.66666666666667","0","2.2","1.1","1.1","2.2","33.33","4.39","0.00","0.66","12.07","8.78","5.49","0","1.1","1.1","0","0","0","0","0","0","0","0","1.1","2.2","0","0","0","-"
"228","Pius Suter","VAN","C","81","109.31666666667","1.3495884773663","1.1","1.65","0.55","1.1","2.74","45.45","7.14","15.38","1.76","14.27","10.98","9.88","6.04","0","3.29","0","0","0","0","0","0","2.2","1.65","0.55","1.1","0.55","14.82","18.11","24.70"
"199","Tage Thompson","BUF","C","76","220.78333333333","2.9050438596491","1.9","2.45","1.36","1.09","4.35","55.17","14.4","13.21","1.6","30.44","21.2","10.33","2.72","0","0.54","0.54","0.27","0.27","0","0","0","1.63","1.09","0.54","2.99","0","11.96","11.96","13.59"
"8","Brad Marchand","BOS, FLA","L","71","225.86666666667","3.181220657277","1.33","2.13","1.06","1.06","3.45","61.90","14.08","9.43","2.72","23.11","18.33","15.41","8.5","1.06","3.72","1.06","0.53","0.53","0","0","0.27","4.78","0.27","0.8","2.13","0","0","0","-"
"163","Travis Konecny","PHI","R","82","229.23333333333","2.7955284552846","2.09","2.36","1.31","1.05","4.45","73.91","9.95","21.05","1.47","20.94","16.49","10.99","2.88","0","1.57","1.05","0.52","0.52","0","0","0.52","1.83","0.52","1.05","2.09","0.52","2.36","2.36","13.09"
"245","Declan Chisholm","MIN","D","66","57.1","0.86515151515152","1.05","1.05","0","1.05","2.1","28.57","7.36","14.29","0.28","10.51","8.41","2.1","0","0","1.05","0","0","0","0","0","0","4.2","3.15","0","1.05","0","0","0","-"
"196","Pierre-Luc Dubois","WSH","L","82","172.55","2.1042682926829","1.39","3.48","2.43","1.04","4.87","58.33","10.78","12.90","2.32","17.73","14.95","11.47","8","0","2.43","2.78","1.39","1.39","0","0","0","2.78","0.35","1.74","2.78","0","9.74","12.17","15.45"
"230","Joel Farabee","CGY, PHI","L","81","115.35","1.4240740740741","0","2.08","1.04","1.04","2.08","50.00","5.2","0.00","1.13","11.96","7.8","7.28","3.12","0.52","1.04","0","0","0","0","0","0","3.12","0","0.52","4.68","0","2.08","4.16","17.34"
"304","Kent Johnson","CBJ","C","68","173.13333333333","2.5460784313725","1.39","3.81","2.77","1.04","5.2","55.56","6.24","22.22","0.71","12.82","8.32","5.54","0.69","0","1.04","0","0","0","0","0","0.35","2.43","0.35","0","1.39","0.35","0","0","-"
