"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"46","Evander Kane","EDM","L","77","106.98333333333","1.3893939393939","97.02","15.14","86.50","69.54","12.9","84.35","51.04","10.1","83.49","5.05","1.12","81.82","8.65","0.77","91.84","58.89","5.61","91.30","28.04","1.68","94.34","2.8","0.56","83.33","41.13","5.23","88.71","0.75","0","100.00","83.44","14.58","85.12","2.43","0","100.00","9.89","88.89","0.988","20.19","3.93","2.8","44.31","87.80","41.5","6.17","5.05","89.16"
"126","Carter Verhaeghe","FLA","C","76","246.45","3.2427631578947","127.57","15.09","89.42","96.17","13.63","87.58","66.95","10.71","86.21","10.23","1.22","89.36","10.27","0.96","91.44","76.2","5.84","92.88","37.01","2.43","93.83","5.84","0.73","88.89","52.26","4.54","92.00","3.9","0.65","85.71","116.05","7.74","93.75","2.11","0","100.00","15.27","88.64","1.039","28.48","5.84","0.49","10.23","98.32","56.48","8.28","1.46","97.48"
"214","Troy Terry","ANA","R","76","183.13333333333","2.409649122807","97.63","15.07","86.63","70.77","12.78","84.71","49.47","10.48","82.51","6.22","0.98","86.36","7.47","1.03","87.89","52.42","8.19","86.49","22.61","5.57","80.23","2.95","0.33","90.00","39.75","3.49","91.92","2.18","0.87","71.43","93.23","5.21","94.71","2.37","0","100.00","12.58","90.63","1.032","27.85","6.88","0.33","22.28","98.84","48.49","8.19","1.64","96.73"
"208","Ivan Provorov","CBJ","D","82","123.86666666667","1.5105691056911","98.33","15.02","86.75","70.24","14.05","83.33","44.08","11.63","79.13","4.36","0.48","90.00","6.4","0.78","89.11","46.5","5.81","88.89","19.38","2.91","86.96","2.42","0","100.00","36.17","3.88","90.32","2.58","0.65","80.00","98.65","6.3","94.00","0","0","-","9.89","95.83","1.057","17.44","7.27","1.45","44.08","92.31","36.81","12.59","2.42","93.83"
"48","Oliver Ekman-Larsson","FLA","D","80","155.86666666667","1.9483333333333","133.58","15.01","89.90","101.24","13.47","88.26","67.37","11.16","85.78","8.47","1.54","84.62","10.61","0.86","92.50","75.45","5.77","92.89","35.8","3.46","91.18","6.16","1.15","84.21","52.87","3.08","94.50","1.54","0.51","75.00","117.32","7.23","94.20","1.67","0","100.00","12.57","86.21","0.988","28.87","6.93","1.15","24.64","96.15","53.12","10.39","3.46","93.88"
"58","Jason Zucker","ARI, NSH","L","69","111.96666666667","1.6227053140097","98.6","15","86.79","73.95","14.47","83.64","48.23","12.86","78.95","6.97","1.61","81.25","6.48","0.88","88.06","55.73","6.43","89.66","15.54","3.75","80.56","3.22","0.54","85.71","53.59","3.57","93.75","2.86","1.43","66.67","85.14","6.19","93.22","2.32","0","100.00","14.44","87.50","1.019","32.15","5.89","1.61","30.54","95.24","44.48","10.18","2.14","95.40"
"113","Chandler Stephenson","VGK","C","75","215.95","2.8793333333333","96.97","15","86.60","70.85","13.34","84.16","52.23","11.67","81.74","6.39","1.39","82.14","6.96","0.8","89.72","45.84","6.11","88.24","20.56","2.78","88.10","1.67","0.83","66.67","33.71","4.45","88.35","2.59","0.37","87.50","114.78","8.03","93.46","3.61","0.4","90.00","12.23","88.10","1.003","28.62","4.45","2.22","14.45","92.79","51.96","7.78","4.45","92.12"
"16","Alex Killorn","ANA","C, L","63","144.05","2.2865079365079","91.22","14.99","85.88","67.89","13.33","83.59","49.15","11.66","80.82","5.41","2.08","72.22","6.6","1.38","82.69","44.98","8.33","84.38","19.16","5.83","76.67","2.08","1.25","62.50","34.43","3.33","91.18","1.67","1.11","60.00","103.48","6.62","93.99","3.01","0","100.00","11.02","82.14","0.932","27.91","6.25","0.83","21.66","97.10","53.31","7.5","1.67","96.97"
"87","Nikita Kucherov","T.B","R","81","329.4","4.0666666666667","117.3","14.94","88.71","88.34","13.3","86.92","61.38","10.2","85.75","11.48","1.09","91.30","8.9","1.23","87.87","64.85","7.65","89.45","22.77","3.46","86.81","3.46","0.55","86.36","56.1","5.59","90.94","5.83","0.73","88.89","113.92","7.1","94.13","5.26","0","100.00","18.69","89.29","1.080","20.58","4.92","0.18","1.64","99.12","54.1","8.74","1.82","96.74"
"78","Ondrej Palat","N.J","L","71","100.55","1.4161971830986","87.72","14.92","85.47","59.08","13.13","81.82","42.37","10.74","79.78","4.18","2.39","63.64","6.3","1.45","81.32","44.16","8.35","84.09","19.09","3.58","84.21","1.19","1.19","50.00","33.42","6.36","84.00","2.39","0.8","75.00","80.16","6.9","92.08","1.72","0.86","66.67","9.86","77.78","0.876","25.06","5.97","2.98","49.53","89.36","38.19","10.14","4.18","90.14"
"135","Artturi Lehkonen","COL","L","45","128.75","2.8611111111111","121.17","14.91","89.04","89.01","13.51","86.82","65.24","11.65","84.85","8.39","0.47","94.74","8.55","1.25","87.23","65.71","9.32","87.58","24.23","4.66","83.87","4.19","0.47","90.00","55.3","6.21","89.90","2.49","0","100.00","126.55","4.04","96.91","3.37","0","100.00","12.86","96.00","1.089","30.29","2.8","0","10.25","100.00","63.38","4.66","2.33","96.45"
"290","Trevor Zegras","ANA","C","31","76.633333333333","2.4720430107527","96.3","14.88","86.62","65.77","10.96","85.71","44.63","7.83","85.07","3.13","0","100.00","7.2","0.78","90.25","52.46","7.05","88.16","23.49","4.7","83.33","1.57","0","100.00","38.63","3.13","92.50","1.04","0","100.00","85.95","5.65","93.83","1.13","0","100.00","7.02","100.00","1.070","25.84","6.26","1.57","18.79","94.29","39.93","7.05","2.35","94.44"
"301","Connor McMichael","WSH","C","80","92.8","1.16","71.77","14.87","82.84","53.02","11.64","82.00","41.38","9.7","81.01","7.76","0.65","92.31","5.84","0.49","92.27","36.21","4.53","88.89","20.04","1.29","93.94","4.53","0","100.00","21.55","4.31","83.33","1.72","0","100.00","67.24","11.21","85.71","2.8","0","100.00","18.75","93.33","1.121","25.22","11.64","1.29","47.84","95.12","38.79","14.87","5.82","86.96"
"342","Owen Power","BUF","D","76","121.2","1.5947368421053","68.32","14.85","82.14","49.5","14.36","77.52","37.13","8.42","81.52","3.47","0.99","77.78","4.37","0.92","82.56","33.17","7.92","80.72","10.89","3.96","73.33","0.99","0.5","66.67","29.7","5.28","84.91","1.32","0.66","66.67","80.09","7.15","91.80","2.15","0","100.00","9.33","88.24","0.976","30.2","8.91","0.99","36.14","96.83","45.54","9.9","1.49","96.84"
"334","JJ Peterka","BUF","R","82","157.78333333333","1.9241869918699","83.66","14.83","84.94","63.5","13.69","82.27","45.25","9.51","82.64","4.18","1.9","68.75","5.15","1.15","81.80","37.65","6.84","84.62","9.51","3.04","75.76","0.76","0.76","50.00","37.52","5.07","88.10","2.03","1.01","66.67","89.53","7.14","92.61","2.75","0","100.00","9.24","80.00","0.892","28.14","4.56","1.14","27.38","96.10","44.11","7.23","1.52","96.67"
"255","Cale Makar","COL","D","77","316.41666666667","4.1093073593074","114.91","14.79","88.60","88.17","13.27","86.92","63.52","10.62","85.68","10.62","0.76","93.33","8.59","1.33","86.57","59.54","8.34","87.71","25.22","5.31","82.61","5.69","0.76","88.24","45.76","4.05","91.88","2.28","0","100.00","125.99","5.2","96.03","4.66","0","100.00","16.72","92.86","1.096","27.12","3.03","0","2.28","100.00","62.39","5.5","0.95","98.50"
"282","Kirill Marchenko","CBJ","R","78","191.01666666667","2.4489316239316","111.82","14.76","88.34","84.5","13.82","85.94","59.68","11.31","84.07","8.17","1.26","86.67","7.86","0.81","90.65","57.17","5.03","91.92","22.3","2.83","88.75","4.4","0.63","87.50","46.49","2.93","94.07","4.61","0.42","91.67","113.88","7.26","94.01","0.45","0.45","50.00","13.68","88.89","1.026","28.9","3.46","0.94","17.9","96.84","54.34","6.6","1.26","97.74"
"61","Charlie Coyle","BOS","C","82","150.65","1.8371951219512","104.35","14.74","87.63","78.86","12.74","86.09","60.54","10.75","84.92","7.97","0.8","90.91","8.03","1.43","84.90","59.74","7.57","88.76","29.87","4.38","87.21","3.98","0.4","90.91","39.83","4.25","90.36","1.59","0","100.00","106.43","7.48","93.43","4.03","0","100.00","13.16","92.59","1.058","33.06","5.58","2.39","24.29","93.26","54.56","9.56","4.38","92.57"
"23","Ryan McDonagh","NSH","D","74","73.4","0.99189189189189","82.56","14.71","84.87","62.13","13.9","81.72","42.51","13.08","76.47","4.09","1.63","71.43","5.84","0.84","87.50","46.59","5.72","89.06","17.98","4.9","78.57","2.45","1.63","60.00","38.15","1.09","97.22","1.09","0","100.00","74.39","8.27","90.00","1.18","0","100.00","9.62","87.50","0.971","16.35","8.99","4.09","69.48","80.00","32.7","13.9","4.9","86.96"
"44","Victor Hedman","T.B","D","78","273.45","3.5057692307692","121.34","14.7","89.19","92.16","12.95","87.68","64.51","10.09","86.47","11.41","1.1","91.23","9.39","1.2","88.64","68.02","7.24","90.38","23.7","3.73","86.40","3.73","0.44","89.47","59.1","4.68","92.66","5.27","0.88","85.71","118.53","7.61","93.97","5.39","0","100.00","17.69","89.13","1.068","25.01","5.49","0.22","3.73","99.13","59.46","9.43","1.97","96.79"
"171","Brayden Point","T.B","C","81","298.01666666667","3.6792181069959","120.6","14.7","89.14","91.2","12.89","87.62","63.42","9.66","86.78","11.48","1.01","91.94","9.29","1.13","89.19","67.85","6.85","90.84","23.96","3.62","86.86","3.22","0.6","84.21","58.52","4.3","93.16","6.17","0.54","92.00","119.52","7.56","94.05","5.23","0","100.00","18.10","89.58","1.077","26.37","6.04","0.2","2.82","99.24","60.6","9.46","1.61","97.41"
"223","Clayton Keller","ARI","R","78","257.26666666667","3.2982905982906","93.75","14.69","86.45","72.07","13.29","84.43","50.38","10.49","82.76","8.4","1.17","87.80","7.42","0.88","89.41","52.47","7.23","87.89","18.66","2.57","87.91","3.03","0.93","76.47","45.09","6.22","87.88","3.42","0.31","91.67","95","5.39","94.63","4.04","0","100.00","16.67","88.89","1.056","26.12","4.9","0.47","6.76","98.25","53.87","6.76","1.63","97.06"
"225","Jordan Kyrou","STL","C","82","240.96666666667","2.9386178861789","109.06","14.69","88.13","78.43","13.45","85.37","55.03","10.71","83.71","7.47","1.49","83.33","8.14","1.53","84.16","63.49","8.71","87.93","22.66","3.98","85.05","3.73","1","78.95","54.45","6.31","89.62","3.32","0.33","90.91","111.14","3.6","96.87","1.8","0","100.00","13.57","86.05","0.996","32.37","3.73","0","10.71","100.00","61.5","6.47","2.24","96.48"
"275","Rasmus Dahlin","BUF","D","81","245.38333333333","3.0294238683128","117.12","14.67","88.87","89.25","13.45","86.90","65.29","11","85.58","7.34","1.71","81.08","7.8","1.34","85.34","54.04","7.34","88.05","16.87","3.18","84.15","2.45","0.73","76.92","49.56","5.54","89.94","2.93","0.98","75.00","131.74","4.94","96.38","3.89","0","100.00","11.24","84.44","0.957","27.14","4.65","0","9.54","100.00","63.82","6.11","1.22","98.12"
"220","Charlie McAvoy","BOS","D","74","241.8","3.2675675675676","111.17","14.64","88.36","82.38","13.65","85.79","58.31","11.17","83.93","6.95","1.24","84.85","8.63","1.27","87.13","67.25","8.19","89.14","30.02","5.96","83.45","3.23","0.99","76.47","49.63","2.98","94.34","2.65","0","100.00","113.98","6.45","94.64","2.51","0","100.00","11.91","88.89","1.008","26.3","3.72","0.74","5.46","97.25","63.28","6.45","1.49","97.70"
"246","Owen Tippett","PHI","R","78","209.21666666667","2.682264957265","108.12","14.63","88.08","77.14","13.48","85.13","55.35","10.9","83.55","3.73","0","100.00","7.3","0.97","88.28","52.77","7.46","87.62","21.22","3.73","85.06","1.15","0","100.00","42.06","4.97","89.43","3.06","0","100.00","118.47","5.8","95.33","0.41","0","100.00","6.74","100.00","1.067","29.54","3.44","0","21.22","100.00","49.61","4.3","0.86","98.30"
"236","Juuso Valimaki","ARI","D","68","74.15","1.0904411764706","92.25","14.57","86.36","68.78","12.95","84.16","47.74","11.33","80.82","8.09","0","100.00","6.31","0.88","87.82","53.41","8.09","86.84","17.8","3.24","84.62","2.43","0","100.00","47.47","6.47","88.00","4.32","0","100.00","82.98","7.01","92.21","3.51","0","100.00","16.95","100.00","1.169","24.28","9.71","2.43","50.17","90.91","43.7","14.57","3.24","93.10"
"65","Kevin Hayes","STL","R","79","119.53333333333","1.5130801687764","90.35","14.56","86.12","66.76","12.55","84.18","45.68","10.54","81.25","4.02","1","80.00","5.79","1.5","79.46","47.18","7.03","87.04","15.06","4.52","76.92","1","1","50.00","42.83","3.35","92.75","3.35","0","100.00","89.91","5.08","94.66","0.73","0","100.00","8.79","90.48","0.993","17.57","4.02","1","51.7","94.59","35.14","7.03","2.51","93.33"
"50","Chris Kreider","NYR","L","82","289.05","3.525","139.08","14.53","90.54","105.45","12.66","89.28","71.41","10.59","87.09","12.25","1.04","92.19","11.03","1.41","88.64","75.56","5.6","93.09","33","3.11","91.38","6.02","0.62","90.63","56.74","3.32","94.47","4.43","0","100.00","144.22","5.1","96.59","4.2","0","100.00","17.15","90.20","1.073","33.42","3.94","0","4.15","100.00","62.27","8.51","1.66","97.40"
"251","Miro Heiskanen","DAL","D","71","235.65","3.319014084507","118.4","14.51","89.08","87.59","13.24","86.87","63.14","11.2","84.93","9.68","0.76","92.68","10.57","0.69","93.87","75.88","5.86","92.83","36.66","3.06","92.31","6.37","0.25","96.15","52.28","3.73","93.33","3.06","0.34","90.00","111.8","6.62","94.41","1.47","0.37","80.00","15.32","93.18","1.085","26.73","5.6","0","3.82","100.00","63.65","10.18","2.04","96.90"
"166","David Pastrnak","BOS","R","82","311.66666666667","3.8008130081301","114.35","14.44","88.79","85.48","13.28","86.55","61.03","10.4","85.44","9.05","1.16","88.68","8.87","1.17","88.33","68.34","6.93","90.79","30.42","5.2","85.41","4.24","0.96","81.48","50.57","2.31","95.63","3.85","0","100.00","111.23","6.95","94.12","2.78","0","100.00","14.83","88.89","1.037","20.41","3.66","0.19","4.24","99.07","55.44","7.12","1.54","97.30"
"116","Colton Sissons","NSH","C","81","166.5","2.0555555555556","112.79","14.41","88.67","81.44","13.33","85.93","55.5","11.17","83.24","8.29","0","100.00","8.32","0.82","91.04","67.03","6.13","91.63","28.83","3.24","89.89","5.05","0","100.00","50.93","3.84","92.98","1.92","0","100.00","109.31","7.81","93.33","2.6","0","100.00","14.94","100.00","1.149","35.68","3.6","1.08","22.7","97.06","55.86","6.85","1.8","96.88"
"174","Viktor Arvidsson","L.A","R","18","58.383333333333","3.2435185185185","89.41","14.39","86.14","66.8","12.33","84.42","48.3","9.25","83.93","11.3","1.03","91.67","6.17","1.77","77.73","45.22","7.19","86.27","14.39","4.11","77.78","4.11","1.03","80.00","41.11","4.11","90.91","8.22","0","100.00","108.36","4.45","96.05","1.48","0","100.00","23.40","88.89","1.123","34.94","3.08","0","6.17","100.00","62.69","6.17","0","100.00"
"31","John Carlson","WSH","D","82","275.38333333333","3.3583333333333","117.87","14.38","89.13","86.06","12.64","87.20","58.39","9.59","85.90","7.41","0.87","89.47","10.29","0.77","93.06","62.97","5.66","91.75","31.16","2.18","93.46","4.14","0","100.00","42.41","4.65","90.12","2.32","0.58","80.00","124.63","5.98","95.42","2.2","0.31","87.50","12.69","90.91","1.036","24.4","6.1","0","3.49","100.00","62.1","10.24","1.96","96.94"
"245","Gabriel Vilardi","WPG","C","47","154.36666666667","3.2843971631206","102.61","14.38","87.71","76.96","11.66","86.84","55.58","9.72","85.12","7.39","0.78","90.48","8.53","0.68","92.64","62.58","5.83","91.48","30.71","1.94","94.05","5.44","0","100.00","42.5","5.18","89.13","1.55","1.04","60.00","93.2","7.86","92.22","1.12","0","100.00","13.29","92.00","1.053","28.37","4.28","0.78","6.22","97.33","59.86","7","3.11","95.06"
"289","Dylan Cozens","BUF","C","79","167.45","2.1196202531646","105.34","14.33","88.02","78.47","14.33","84.56","59.48","9.67","86.01","6.09","1.79","77.27","7.33","1.35","84.46","53.03","7.17","88.10","17.56","4.3","80.33","2.87","1.07","72.73","47.3","3.82","92.52","1.91","0.48","80.00","112.83","4.14","96.46","2.59","0","100.00","10.24","81.48","0.917","34.04","5.73","0.36","19.35","98.96","56.61","7.17","1.07","98.14"
"336","Yegor Chinakhov","CBJ","R","53","100.5","1.8962264150943","108.06","14.33","88.29","76.42","12.54","85.91","50.15","8.96","84.85","6.57","0","100.00","7.11","0.5","93.44","50.15","2.39","95.45","20.3","1.19","94.44","2.99","0","100.00","39.8","1.59","96.15","4.78","0","100.00","112.97","10.35","91.61","0","0","-","13.10","100.00","1.131","26.87","5.37","1.19","25.67","95.74","51.34","8.36","2.39","95.56"
"72","Tyler Seguin","DAL","C","68","121.56666666667","1.7877450980392","93.28","14.31","86.70","65.64","11.35","85.26","43.93","9.87","81.65","7.9","0.99","88.89","7.21","0.7","91.15","53.3","6.42","89.26","27.15","2.47","91.67","5.92","0","100.00","34.88","5.26","86.89","1.32","0.66","66.67","84.12","6.42","92.91","1.43","0.71","66.67","17.98","90.00","1.080","26.65","5.92","0.99","43.43","96.43","37.51","10.36","1.97","95.00"
"80","Vincent Trocheck","NYR","C","82","285.03333333333","3.4760162601626","138.3","14.31","90.62","105.67","12.84","89.17","71.15","10.53","87.11","12.21","1.26","90.63","11.02","1.3","89.48","74.73","5.68","92.93","32.84","2.95","91.76","6.1","0.63","90.63","55.85","3.65","93.87","4.21","0","100.00","144.12","4.86","96.73","4.26","0.3","93.33","17.16","88.00","1.052","24.84","2.74","0","4.42","100.00","61.47","7.79","2.11","96.69"
"219","Adam Fox","NYR","D","72","255.83333333333","3.5532407407407","138.84","14.31","90.66","105.07","12.66","89.24","72.7","10.08","87.82","11.96","0.94","92.73","11.09","1.25","89.86","76.93","5.39","93.45","34.24","2.58","92.99","6.1","0.7","89.66","56.91","3.75","93.81","4.07","0","100.00","140.93","5.42","96.30","4.07","0.34","92.31","16.45","90.70","1.071","28.38","3.99","0.23","3.52","99.18","61.92","9.15","2.11","96.70"
"132","Jason Dickinson","CHI","C","82","63.066666666667","0.76910569105691","86.58","14.27","85.85","68.5","10.47","86.75","46.62","7.61","85.96","4.76","0.95","83.33","8.33","0.43","95.09","46.62","2.85","94.23","25.69","0","100.00","2.85","0","100.00","27.91","3.81","88.00","1.27","0","100.00","75.58","9.62","88.71","1.37","0","100.00","10.20","87.50","0.977","14.27","6.66","0.95","73.26","93.75","31.4","10.47","0.95","97.06"
"192","Travis Konecny","PHI","R","76","227.71666666667","2.9962719298246","111.19","14.23","88.66","79.57","13.17","85.80","54.28","10.8","83.40","4.48","0.79","85.00","8.1","0.78","91.24","58.49","6.59","89.88","24.77","2.63","90.38","2.11","0.53","80.00","44.97","5.27","89.51","2.46","0.35","87.50","119.12","5.71","95.43","0.76","0","100.00","8.25","92.68","1.009","30.3","5.01","0.26","11.86","99.14","54.28","5.53","1.84","96.71"
"196","Roope Hintz","DAL","C","80","206.96666666667","2.5870833333333","122.34","14.21","89.60","92.19","13.05","87.60","68.13","10.73","86.40","11.02","0.58","95.00","10.81","0.69","94.00","79.43","6.38","92.57","37.4","3.77","90.85","6.38","0.29","95.65","56.05","3.48","94.16","4.64","0.39","92.31","115.57","6.28","94.85","1.67","0","100.00","16.17","94.59","1.108","42.62","5.8","0.58","11.31","98.66","66.1","11.02","2.32","96.61"
"148","Alexander Wennberg","NYR, SEA","C","79","139.5","1.7658227848101","114.41","14.19","88.96","83.87","11.61","87.84","56.34","9.46","85.62","9.46","1.29","88.00","8.82","1.06","89.28","66.67","5.59","92.26","28.82","3.87","88.16","3.44","0.43","88.89","50.47","2.29","95.65","5.16","0","100.00","101.89","10.56","90.61","3.11","1.24","71.43","16.79","86.36","1.032","27.96","4.73","1.29","29.25","95.59","50.75","9.03","2.15","95.93"
"147","Josh Morrissey","WPG","D","81","266.8","3.2938271604938","104.35","14.17","88.05","73.99","12.14","85.90","52.4","9","85.35","7.2","1.12","86.49","7.89","0.81","90.73","58.02","7.2","88.97","25.19","2.92","89.60","4.27","0","100.00","43.78","5.7","88.48","2.7","1.5","64.29","109.15","5.85","94.92","1.3","0","100.00","13.73","87.50","1.012","23.61","4.05","0.22","6.97","99.06","63.64","6.97","1.8","97.25"
"194","Brock Boeser","VAN","R","81","305.15","3.7672839506173","121.12","14.16","89.53","89.46","13.37","87.00","61.35","10.62","85.25","10.22","1.18","89.66","10","1","90.90","69.02","7.08","90.70","32.44","4.72","87.30","4.13","1.18","77.78","48.76","3.15","93.94","3.67","0","100.00","122.69","3.41","97.30","4.54","0","100.00","16.67","88.89","1.056","32.64","4.13","0.2","4.92","99.40","52.3","5.9","0.79","98.52"
"314","Jake Neighbours","STL","L","77","169.51666666667","2.2015151515152","100.17","14.16","87.62","70.44","13.8","83.61","48.84","11.33","81.18","9.56","0.71","93.10","7.73","1.21","86.42","59.46","7.79","88.42","25.48","3.54","87.80","5.31","0","100.00","45.31","5.66","88.89","3.3","0.47","87.50","102.25","4.6","95.69","2.56","0","100.00","19.57","93.75","1.133","34.69","4.6","0","18.76","100.00","58.76","7.08","2.12","96.51"
"351","Logan Cooley","ARI","C","82","169.56666666667","2.0678861788618","86.34","14.15","85.92","65.46","12.74","83.71","43.52","10.62","80.39","7.08","1.42","83.33","6.23","0.87","87.74","46.71","8.85","84.08","16.63","3.18","83.93","2.12","1.06","66.67","40.1","7.55","84.16","3.3","0.47","87.50","84.84","5.62","93.79","3.58","0","100.00","16.26","86.67","1.029","27.95","4.95","1.42","23","95.18","44.23","8.14","3.18","93.28"
"352","Kevin Korchinski","CHI","D","76","135.83333333333","1.7872807017544","77.74","14.13","84.62","56.54","10.6","84.21","41.52","7.07","85.45","3.98","1.33","75.00","6.49","0.75","89.64","43.29","5.3","89.09","21.64","3.09","87.50","3.09","0.44","87.50","28.86","2.94","90.74","0","0.59","0.00","71.46","10.21","87.50","1.28","0.64","66.67","9.57","81.25","0.908","18.99","7.51","0.44","42.85","97.73","35.78","11.93","1.77","95.29"
"183","Kyle Connor","WPG","L","65","216.85","3.3361538461538","101.82","14.11","87.83","72.49","13","84.79","51.19","9.41","84.47","8.02","1.38","85.29","7.94","0.91","89.74","58.93","8.58","87.30","24.63","3.6","87.25","4.98","0","100.00","45.75","6.64","87.32","2.95","1.84","61.54","107.51","2.8","97.46","1.2","0","100.00","15.68","85.29","1.010","27.67","3.6","0.28","6.36","99.01","63.09","6.64","1.11","98.28"
"100","Torey Krug","STL","D","77","225.51666666667","2.9287878787879","110.15","14.1","88.65","78.75","13.04","85.80","55.07","11.17","83.13","6.12","1.6","79.31","8.28","1.57","84.03","64.92","9.84","86.83","23.95","5.06","82.57","3.19","1.33","70.59","54.63","6.39","89.53","2.48","0.35","87.50","107.6","3.07","97.22","1.54","0","100.00","11.11","85.71","0.968","27.14","3.19","0","11.97","100.00","57.47","6.12","2.39","96.00"
"137","Nathan MacKinnon","COL","C","82","370.3","4.5158536585366","116.99","14.1","89.25","89.77","12.48","87.80","64.33","10.05","86.49","10.53","0.81","92.86","8.9","1.21","88.02","62.87","7.45","89.40","26.57","5.02","84.10","6.32","0.81","88.64","48.39","3.24","93.72","2.16","0","100.00","121.24","4.91","96.10","3.74","0","100.00","16.37","91.94","1.083","21.06","2.75","0","2.11","100.00","58.66","5.35","0.97","98.37"
"256","Alex Iafallo","WPG","L","82","140.41666666667","1.7123983739837","98.28","14.1","87.45","71.79","11.96","85.71","52.56","8.55","86.01","6.41","0.85","88.24","6.89","0.57","92.42","52.99","5.98","89.86","19.23","2.56","88.24","3.85","0","100.00","45.01","4.56","90.80","2.85","1.14","71.43","104.31","4.32","96.02","0.62","0","100.00","12.20","90.00","1.022","37.18","5.55","0.85","19.23","97.75","57.26","7.69","1.71","97.10"
"145","Valeri Nichushkin","COL","R","54","209.15","3.8731481481481","109.59","14.06","88.63","84.92","12.91","86.80","59.96","10.04","85.66","11.48","1.15","90.91","8.43","1.44","85.42","57.66","7.75","88.16","26.68","5.74","82.30","7.17","1.15","86.21","41.31","2.68","93.91","2.68","0","100.00","112.3","5.39","95.42","3.32","0","100.00","19.14","88.57","1.077","23.52","3.16","0.29","9.75","98.80","52.5","6.31","1.15","97.86"
"184","Pavel Zacha","BOS","C","78","222.11666666667","2.8476495726496","114.8","14.05","89.10","85.63","13.24","86.61","62.13","10.54","85.50","8.91","1.62","84.62","9.16","1.13","88.98","70.23","6.75","91.23","31.33","4.86","86.57","4.59","1.35","77.27","51.86","2.52","95.36","3.6","0","100.00","113.93","5.85","95.11","2.34","0","100.00","14.35","84.62","0.990","33.5","4.32","0.81","9.72","97.64","61.59","7.02","1.62","97.44"
"284","Jesse Ylönen","MTL","R","59","51.333333333333","0.87005649717514","86.49","14.03","86.05","60.78","14.03","81.25","42.08","10.52","80.00","1.17","1.17","50.00","5.68","1.34","80.85","49.09","7.01","87.50","18.7","4.68","80.00","1.17","1.17","50.00","40.52","3.12","92.86","0","0","-","79.35","11.82","87.04","0","0","-","2.78","88.89","0.917","16.36","4.68","2.34","58.44","87.50","26.88","5.84","4.68","85.19"
"187","Vince Dunn","SEA","D","59","166.95","2.8296610169492","107.1","14.02","88.43","73.32","11.86","86.08","47.44","9.34","83.54","8.63","1.44","85.71","7.21","0.76","90.42","62.89","6.11","91.15","24.08","3.23","88.16","3.59","0.72","83.33","51.75","3.83","93.10","5.75","0","100.00","102.79","7.27","93.40","1.04","1.04","50.00","18.18","84.62","1.028","26.24","5.75","1.08","16.17","96.05","57.86","10.06","1.8","96.99"
"32","Roman Josi","NSH","D","82","317.13333333333","3.8674796747967","120.33","14","89.58","85.33","12.87","86.90","59.6","11.16","84.22","9.08","0.57","94.12","8.98","1.12","88.87","70","7.57","90.24","30.46","3.78","88.95","4.92","0.38","92.86","52.72","5.05","91.27","2.02","0","100.00","118.6","5.47","95.59","3.83","0.27","93.33","15.24","94.92","1.102","25.73","3.59","0","2.84","100.00","60.92","6.43","1.7","97.28"
"189","Mikko Rantanen","COL","R","80","368.78333333333","4.6097916666667","116.98","13.99","89.32","88.83","12.2","87.92","63.61","9.76","86.70","10.41","0.81","92.75","8.87","1.22","87.90","63.45","7.48","89.45","26.68","4.88","84.54","6.35","0.81","88.64","49.03","3.47","93.39","1.95","0","100.00","119.62","4.94","96.04","3.76","0","100.00","16.37","91.67","1.080","21.96","2.77","0","2.28","100.00","57.27","5.21","0.98","98.32"
"244","Elias Pettersson","VAN","C","82","309.13333333333","3.769918699187","120.53","13.97","89.61","89.48","13","87.31","60.75","10.29","85.52","10.09","0.97","91.23","10.05","0.98","91.11","68.71","6.79","91.00","32.41","4.27","88.36","4.08","0.97","80.77","48.39","3.36","93.50","3.36","0","100.00","122.79","3.64","97.12","4.77","0","100.00","16.61","90.57","1.072","26.01","3.69","0.58","3.88","97.81","52.6","5.82","1.16","97.83"
"267","Quinn Hughes","VAN","D","82","322.06666666667","3.9276422764228","117.37","13.97","89.36","86.81","13.04","86.94","58.87","10.43","84.95","9.69","1.12","89.66","9.78","0.97","90.94","67.07","6.89","90.68","31.86","4.47","87.69","3.91","1.12","77.78","46.95","3.23","93.56","3.23","0","100.00","118.67","3.5","97.14","4.57","0","100.00","16.46","89.29","1.057","22.73","3.35","0.19","3.73","99.19","50.49","5.78","1.12","97.83"
