"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"217","Logan Stanley","WPG","D","63","78.05","1.2388888888889","8.46","107.62","7.28","8.46","82.25","9.32","6.92","55.35","11.11","0.77","12.3","5.88","1.17","8.3","12.38","3.84","52.27","6.85","3.07","19.22","13.79","0","3.07","0.00","1.02","44.07","2.27","0","6.15","0.00","3.33","116.59","2.78","1.11","6.66","14.29","11.11","77.78","0.889","0","1.54","33.06","56.12","0.00","1.54","3.84","47.66","3.13"
"266","Rasmus Dahlin","BUF","D","73","51.966666666667","0.71187214611872","15.01","107.38","12.26","13.86","88.9","13.48","9.24","63.5","12.70","2.31","8.08","22.22","0.67","8.87","7.02","5.77","55.42","9.43","4.62","24.25","16.00","2.31","4.62","33.33","1.54","41.57","3.57","0","4.62","0.00","10.01","111.74","8.22","0","0","-","25.00","87.27","1.123","2.31","4.62","46.18","73.89","4.76","3.46","10.39","60.04","5.45"
"195","Will Borgen","NYR, SEA","D","84","107.36666666667","1.2781746031746","22.35","107.3","17.24","19","78.24","19.54","15.65","54.21","22.40","3.91","7.82","33.33","1.38","9.18","13.10","10.62","58.12","15.45","3.91","27.38","12.50","1.12","5.03","18.18","8.94","40.98","17.91","2.24","2.98","42.86","16.95","91.21","15.67","1.61","0.81","66.67","25.00","85.57","1.106","1.68","3.91","20.68","69.3","7.50","4.47","6.71","31.29","12.50"
"158","Jake Walman","EDM, S.J","D","65","167.8","2.5815384615385","15.38","107.27","12.54","13.95","79.38","14.94","11.44","52.56","17.88","1.07","10.73","9.09","0.67","9.07","6.88","5.36","63.29","7.81","1.43","25.39","5.33","0.72","5.36","11.76","5.24","50.54","9.40","0","4.77","0.00","5.68","115.18","4.70","0","2.58","0.00","9.38","79.59","0.890","0.72","8.94","37.19","26.46","1.89","1.43","11.44","60.07","2.33"
"264","Ty Emberson","EDM","D","76","150.03333333333","1.9741228070175","11.6","107.18","9.76","10.4","77.98","11.76","6.8","51.99","11.56","0.8","6.4","11.11","0.78","8.49","8.43","5.2","61.99","7.74","3.2","22.4","12.50","0","3.2","0.00","2.67","52.79","4.81","1.07","2.13","33.33","4.62","107.44","4.12","0","2.31","0.00","11.76","87.69","0.995","0","4.4","40.39","43.19","0.00","1.6","7.2","58.39","2.67"
"192","Anthony Cirelli","T.B","C","80","164.98333333333","2.0622916666667","22.91","106.56","17.70","18.91","78.19","19.48","14.18","54.55","20.63","3.27","6.18","34.62","2.05","9.34","18.01","13.82","60.73","18.54","5.09","27.28","15.73","1.45","3.64","28.57","11.64","44.61","20.69","1.94","1.45","57.14","8.4","97.18","7.96","0","2.1","0.00","23.08","88.67","1.117","0.36","8","32","37.09","1.12","1.09","12","45.82","2.33"
"151","Travis Sanheim","PHI","D","82","191.13333333333","2.3308943089431","14.75","106.42","12.18","12.87","75.65","14.54","8.79","49.6","15.05","0.63","6.91","8.33","1.03","8.61","10.72","8.16","59.96","11.98","4.71","23.86","16.48","0","3.45","0.00","4.6","48.13","8.73","0.42","2.51","14.29","6.35","120.61","5.00","0.45","2.27","16.67","7.14","86.08","0.932","0.31","6.28","36.1","29.19","0.86","2.51","7.85","60.59","3.98"
"38","Brian Dumoulin","ANA, N.J","D","80","174.8","2.185","12.36","106.41","10.40","9.95","83.75","10.62","7.55","60.76","11.06","0","7.89","0.00","0.64","9.74","6.21","6.18","61.78","9.09","1.72","28.49","5.68","0","5.84","0.00","5.95","44.39","11.82","0","1.37","0.00","4.46","107.59","3.98","0","1.49","0.00","0.00","87.01","0.870","1.03","3.09","37.76","39.13","2.65","1.37","6.86","55.61","2.41"
"149","Haydn Fleury","WPG","D","39","51.883333333333","1.3303418803419","9.25","106.39","8.00","6.94","72.86","8.70","4.63","50.88","8.33","0","6.94","0.00","0.69","9.12","6.99","5.78","60.13","8.77","2.31","31.22","6.90","0","4.63","0.00","4.63","38.55","10.71","0","1.54","0.00","6.68","91.87","6.78","0","1.67","0.00","0.00","86.36","0.864","0","6.94","23.13","50.88","0.00","1.16","8.1","38.16","2.94"
"164","Matthew Highmore","OTT","C","41","55.866666666667","1.3626016260163","13.96","106.32","11.61","11.81","82.7","12.50","10.74","56.92","15.87","0","7.52","0.00","0.39","9.45","3.99","4.3","63.37","6.35","0","27.92","0.00","0","4.3","0.00","5.73","47.26","10.81","0","1.43","0.00","9.31","96.18","8.82","0","3.1","0.00","0.00","86.79","0.868","1.07","9.67","47.26","56.92","2.22","1.07","11.81","52.63","2.00"
"141","Nathan Walker","STL","L","73","53.683333333333","0.73538812785388","13.41","106.18","11.21","12.29","83.82","12.79","12.29","59.24","17.19","1.12","11.18","9.09","0.48","8.77","5.16","3.35","43.59","7.14","0","23.47","0.00","0","6.71","0.00","4.47","26.82","14.29","0","2.98","0.00","9.69","109.78","8.11","0","3.23","0.00","9.09","81.13","0.902","2.24","10.06","20.12","73.77","10.00","3.35","10.06","25.71","11.54"
"1","Ryan Suter","STL","D","82","163.41666666667","1.9928861788618","12.85","106.11","10.80","12.12","78.2","13.41","10.28","51.04","16.77","1.1","9.91","10.00","0.47","7.92","5.60","4.41","58.38","7.02","0.73","21.3","3.33","0.37","3.67","9.09","4.9","49.44","9.01","0.49","4.41","10.00","6.36","112.43","5.36","0","4.24","0.00","10.71","80.58","0.913","0.73","6.24","41.12","24.6","1.75","1.47","8.08","59.85","2.40"
"54","Brock Nelson","COL, NYI","C","80","76.433333333333","0.95541666666667","21.19","105.97","16.67","17.27","80.07","17.74","14.91","57.3","20.65","2.35","8.63","21.43","1.41","9.97","12.39","14.13","65.15","17.82","4.71","34.54","12.00","0.78","3.92","16.67","12.56","40.82","23.53","2.09","5.23","28.57","11.34","85.04","11.76","0","1.13","0.00","15.79","84.93","1.007","3.14","5.49","32.18","58.87","8.89","6.28","7.85","40.82","13.33"
"92","Olli Maatta","DET, UTA","D","77","131.08333333333","1.702380952381","9.61","105.73","8.33","7.32","76.9","8.70","6.87","52.64","11.54","0.92","5.49","14.29","0.44","8.54","4.89","4.58","62.71","6.80","1.83","21.06","8.00","0","1.37","0.00","3.66","55.54","6.19","0.61","3.66","14.29","5.29","85.29","5.84","0.66","1.98","25.00","13.33","89.57","1.029","0","3.2","17.85","65.45","0.00","3.2","5.49","30.21","9.59"
"189","Ivan Provorov","CBJ","D","82","213.4","2.6024390243902","18.56","105.72","14.93","16.59","80.13","17.15","14.06","54.83","20.41","1.69","8.72","16.22","0.95","8.85","9.68","7.31","59.04","11.02","2.53","28.4","8.18","1.12","4.5","20.00","6.37","40.86","13.49","0.37","3.37","10.00","8.53","110.47","7.17","0.41","2.44","14.29","12.00","84.10","0.961","0.28","4.22","31.49","23.9","0.88","1.97","9.28","59.04","3.23"
"4","Anze Kopitar","L.A","C","81","91.466666666667","1.1292181069959","10.5","105.61","9.04","8.53","83.97","9.22","5.9","54.45","9.78","0.66","10.5","5.88","1.12","9.25","10.76","3.28","69.53","4.50","3.28","33.45","8.93","0.66","3.94","14.29","0","48.1","0.00","0","5.25","0.00","4.74","117.49","3.88","0","3.79","0.00","11.11","80.72","0.918","1.97","5.25","75.44","36.08","2.54","2.62","9.18","95.12","2.68"
"205","Kevin Rooney","CGY","C","70","131.88333333333","1.8840476190476","12.74","105.55","10.77","10.46","75.07","12.23","9.1","53.23","14.60","0.45","8.64","5.00","0.5","7.46","6.28","4.09","57.78","6.62","0.91","23.2","3.77","0.45","5","8.33","4.25","46.1","8.43","0","3.03","0.00","7.23","131.43","5.21","0","1.97","0.00","5.00","83.76","0.888","1.36","4.09","56.41","30.48","2.36","2.27","10.46","79.62","2.78"
"133","Darnell Nurse","EDM","D","76","130.68333333333","1.7195175438596","17.45","105.14","14.23","16.07","76.67","17.33","13.77","55.1","20.00","0.92","11.94","7.14","1.06","8.43","11.17","8.26","64.74","11.32","2.75","19.74","12.24","0","5.05","0.00","7.35","59.99","10.91","0.61","5.51","10.00","6.63","103.46","6.02","0","3.98","0.00","6.67","78.33","0.850","0.92","8.72","34.89","47.75","2.56","3.21","14.23","54.18","5.60"
"262","Mattias Samuelsson","BUF","D","62","173.08333333333","2.7916666666667","15.6","105.04","12.93","14.21","76.96","15.59","12.83","52.69","19.58","1.04","11.79","8.11","0.68","7.81","7.99","4.85","59.97","7.49","2.43","21.15","10.29","0.69","4.85","12.50","3.24","51.77","5.88","0","6.01","0.00","9.51","125.18","7.06","0","3.51","0.00","8.11","77.63","0.857","0.69","5.2","47.14","17.33","1.45","1.73","9.01","74.53","2.27"
"323","Artem Zub","OTT","D","56","141.08333333333","2.5193452380952","12.33","105.04","10.51","11.06","77.83","12.44","10.21","56.99","15.19","0.85","8.08","9.52","0.67","8.35","7.43","5.95","59.96","9.03","2.13","24.67","7.94","0","2.55","0.00","5.1","47.06","9.78","1.13","4.54","20.00","2.46","97.67","2.45","0","3.07","0.00","8.33","85.82","0.942","0.43","6.38","37","18.71","1.14","1.7","9.78","66.34","2.50"
"147","Aaron Ekblad","FLA","D","56","136.58333333333","2.4389880952381","18.01","104.99","14.64","14.5","80.39","15.28","11.42","54.91","17.22","2.64","7.47","26.09","1.2","9.25","11.47","7.03","59.74","10.53","1.76","32.95","5.06","0.88","3.95","18.18","7.03","35.73","16.44","1.76","3.51","33.33","9.52","113.58","7.73","0","1.27","0.00","23.08","86.40","1.095","0.44","7.03","40.41","26.36","1.08","2.2","10.54","62.82","3.38"
"81","Joel Armia","MTL","R","81","205.8","2.5407407407407","16.03","104.96","13.25","13.7","77.84","14.97","11.08","53.06","17.27","2.04","6.41","24.14","0.95","8.66","9.86","7.29","58.89","11.01","2.33","26.53","8.08","0.87","2.62","25.00","6.61","43.15","13.28","1.55","3.5","30.77","7.16","103.6","6.46","0","1.68","0.00","18.42","87.91","1.063","0.29","6.41","39.07","30.61","0.74","2.04","8.75","53.64","3.66"
"284","Nico Sturm","FLA, S.J","C","62","75.566666666667","1.2188172043011","12.7","104.81","10.81","11.91","80.19","12.93","10.32","52.4","16.46","0.79","9.53","7.69","0.6","8.64","6.46","5.56","58.76","8.64","0.79","26.2","2.94","0.79","5.56","12.50","6.35","43.41","12.77","0","1.06","0.00","0","125.01","0.00","0","4.59","0.00","7.69","81.82","0.895","0.79","3.18","46.85","53.99","1.67","1.59","4.76","61.14","2.53"
"39","Mattias Ekholm","EDM","D","65","135.86666666667","2.0902564102564","12.81","104.66","10.90","11.48","74.63","13.33","8.83","52.99","14.29","0.88","9.72","8.33","0.81","7.57","9.66","6.18","61.38","9.15","2.21","22.52","8.93","0","3.97","0.00","5.3","51.82","9.28","1.18","4.12","22.22","5.1","107.8","4.52","0","3.83","0.00","10.00","81.67","0.917","0.88","7.07","48.14","31.35","1.80","2.65","8.39","72.42","3.53"
"297","Shane Pinto","OTT","C","70","139.45","1.9921428571429","14.63","104.55","12.27","13.34","82.18","13.96","10.33","63.25","14.04","2.58","9.47","21.43","1.39","8.69","13.82","11.19","64.54","14.77","4.73","26.25","15.28","1.72","3.44","33.33","8.61","51.06","14.42","1.15","4.02","22.22","2.49","82.66","2.92","0","4.35","0.00","25.00","85.03","1.100","0.86","3.44","25.39","61.53","3.28","1.29","6.45","37.86","3.30"
"132","Sean Monahan","CBJ","C","54","82.966666666667","1.5364197530864","20.25","104.14","16.28","18.8","78.1","19.40","17.36","61.47","22.02","2.17","10.85","16.67","0.88","6.99","11.18","5.79","55.69","9.41","2.89","21.7","11.76","0.72","5.06","12.50","3.86","45.32","7.84","0.96","2.89","25.00","12.54","125.35","9.09","1.04","5.22","16.67","12.50","82.35","0.949","1.45","6.51","57.85","31.1","2.44","2.89","10.85","77.38","3.60"
"131","Elias Lindholm","BOS","C","82","144.63333333333","1.7638211382114","14.52","104.13","12.24","12.03","78.41","13.30","9.54","56.83","14.38","1.66","10.79","13.33","0.71","8.58","7.66","5.81","59.32","8.92","2.49","28.21","8.11","0.41","7.05","5.56","4.42","41.48","9.64","0.55","3.87","12.50","6.59","120.44","5.19","0.6","1.2","33.33","17.39","81.02","0.984","0.41","9.54","59.74","32.77","0.69","2.07","10.37","81.72","2.48"
"314","Dawson Mercer","N.J","C","82","161.61666666667","1.9709349593496","13.74","103.95","11.67","11.14","75.73","12.82","8.54","47.52","15.23","0.37","8.91","4.00","1.09","9.05","10.73","7.05","58.29","10.80","4.08","26.36","13.41","0.37","4.83","7.14","3.96","42.57","8.51","0","1.98","0.00","5.9","123.87","4.55","0","3.75","0.00","4.35","81.25","0.856","0","10.77","52.35","18.19","0.00","0.37","14.85","78.33","0.47"
"237","Nick Suzuki","MTL","C","82","52.55","0.64085365853659","14.84","103.9","12.50","14.84","62.8","19.12","10.28","44.53","18.75","2.28","9.13","20.00","0.69","6.22","9.96","6.85","53.66","11.32","2.28","17.13","11.76","0","3.43","0.00","6.09","48.72","11.11","3.04","4.57","40.00","6.6","118.74","5.26","0","3.3","0.00","22.22","79.49","1.017","4.57","3.43","49.1","66.22","8.51","4.57","3.43","57.09","7.41"
"326","William Eklund","S.J","L","77","92.05","1.1954545454545","13.69","103.64","11.67","8.47","83.43","9.22","3.91","60.62","6.06","1.96","10.43","15.79","0.7","9.15","7.13","5.21","57.36","8.33","1.96","28.68","6.38","1.3","3.91","25.00","4.35","38.24","10.20","0.87","4.35","16.67","10.36","93.21","10.00","0","4.71","0.00","50.00","82.80","1.328","1.3","6.52","35.85","57.36","3.51","2.61","9.13","39.76","6.15"
"101","Oskar Sundqvist","STL","C","67","61.383333333333","0.91616915422886","11.73","103.61","10.17","10.75","69.4","13.41","9.77","46.92","17.24","0.98","8.8","10.00","0.46","7.11","6.02","3.91","63.54","5.80","0.98","19.55","4.76","0","1.95","0.00","3.91","58.65","6.25","1.3","7.82","14.29","1.41","100.24","1.39","0","1.41","0.00","10.00","81.25","0.913","0","2.93","45.94","48.87","0.00","1.95","2.93","58.65","3.23"
"45","Nick Jensen","OTT","D","71","141.4","1.9915492957746","15.28","103.54","12.86","13.15","82.74","13.72","8.49","61.1","12.20","0.85","7.21","10.53","1.05","9.45","10.02","6.79","66.2","9.30","3.39","28.85","10.53","0.42","3.39","11.11","4.53","49.79","8.33","0.57","3.96","12.50","4.9","81.52","5.67","0","1.23","0.00","10.00","88.19","0.982","0","7.64","30.98","41.58","0.00","0.42","11.46","44.98","0.93"
"73","William Karlsson","VGK","C","53","75.366666666667","1.4220125786164","20.7","103.49","16.67","18.31","78.02","19.01","13.53","51.75","20.73","1.59","7.16","18.18","1.7","6.95","19.66","9.55","45.38","17.39","3.98","16.72","19.23","0","0.8","0.00","7.43","38.21","16.28","2.12","3.18","40.00","6.9","131.09","5.00","0","5.75","0.00","11.76","86.15","0.979","1.59","11.15","42.99","25.48","3.57","1.59","11.94","64.48","2.41"
"250","Noah Cates","PHI","L","78","121.31666666667","1.5553418803419","11.38","103.37","9.91","9.4","72.21","11.52","5.44","47.48","10.28","0","8.9","0.00","0.73","8.23","8.12","3.96","58.85","6.30","2.47","22.75","9.80","0","4.45","0.00","1.98","48.14","3.95","0","3.3","0.00","7.86","113.59","6.47","0","2.86","0.00","0.00","81.25","0.813","0.99","6.43","44.51","36.6","2.17","1.98","7.91","56.38","3.39"
"254","Parker Kelly","COL","C","80","157.3","1.96625","18.69","103.37","15.31","16.02","82.01","16.34","12.21","57.98","17.39","1.14","8.39","12.00","0.82","8.36","8.97","6.87","53.78","11.32","2.67","27.46","8.86","0","3.43","0.00","5.59","35.09","13.75","1.02","3.05","25.00","6.06","114.6","5.02","0.55","3.86","12.50","9.38","85.53","0.949","0.38","4.96","44.25","39.29","0.85","0.76","8.01","57.98","1.30"
"271","Jack McBain","UTA","C","82","117.25","1.4298780487805","6.65","103.37","6.05","5.63","72.15","7.24","4.09","54.24","7.02","0.51","8.19","5.88","0.34","7.88","4.12","3.07","60.38","4.84","1.54","28.14","5.17","0","2.05","0.00","2.05","42.99","4.55","0","3.41","0.00","4.43","79.09","5.31","0.74","5.17","12.50","12.50","84.91","0.974","2.05","3.07","18.93","81.36","9.76","3.07","7.16","24.56","11.11"
"311","Ridly Greig","OTT","C","78","137.2","1.7589743589744","15.31","103.21","12.92","13.12","80.03","14.08","9.62","61.22","13.58","1.75","8.31","17.39","1.28","8.59","12.98","9.18","62.1","12.88","3.94","28.86","12.00","0.87","4.37","16.67","7","44.31","13.64","1.17","2.92","28.57","5.05","83.38","5.71","0","2.53","0.00","18.18","86.43","1.046","0.44","3.5","28.86","56.85","1.49","1.31","6.56","40.23","3.16"
"216","Dante Fabbro","CBJ, NSH","D","68","106.98333333333","1.5732843137255","13.46","103.19","11.54","11.78","76.83","13.29","8.97","58.89","13.22","1.68","10.1","14.29","0.66","8.7","7.09","6.17","62.81","8.94","2.8","30.85","8.33","0.56","6.17","8.33","4.49","42.62","9.52","0.75","5.23","12.50","5.67","93.97","5.69","0.81","0","100.00","18.75","82.86","1.016","0","5.61","28.04","42.62","0.00","0.56","8.97","44.31","1.25"
"125","Jason Dickinson","CHI","C","59","145.58333333333","2.4675141242938","12.36","103.03","10.71","9.48","78.72","10.75","8.24","51.52","13.79","0","8.65","0.00","0.29","8.54","3.29","2.06","62.23","3.21","0.82","28.44","2.82","0","5.36","0.00","1.65","45.06","3.53","0","2.2","0.00","8.93","117.28","7.08","0","2.38","0.00","0.00","83.20","0.832","0.82","9.07","51.1","32.97","1.59","0.82","12.78","72.95","1.12"
"279","Cole Koepke","BOS","L","73","53.033333333333","0.72648401826484","12.45","102.95","10.78","12.45","87.12","12.50","10.18","59.96","14.52","0","10.18","0.00","0.98","8.76","10.03","7.92","64.49","10.94","4.53","28.28","13.79","0","6.79","0.00","4.53","48.27","8.57","0","4.53","0.00","4.9","57.2","7.89","0","0","-","0.00","83.02","0.830","3.39","6.79","5.66","84.85","37.50","4.53","7.92","6.79","40.00"
"210","Ryan Lindgren","COL, NYR","D","72","179.75","2.4965277777778","15.35","102.81","12.99","14.69","77.44","15.94","11.35","54.08","17.35","1.67","7.34","18.52","0.87","9.49","8.38","6.34","63.42","9.09","2.67","26.7","9.09","0.33","4.34","7.14","4.9","48.96","9.09","0.89","3.12","22.22","8.2","97.88","7.73","0.96","0.96","50.00","14.71","86.42","1.011","0.67","6.34","41.06","25.03","1.60","2","11.35","64.09","3.03"
"244","Alex Iafallo","WPG","L","82","145.33333333333","1.7723577235772","8.67","102.8","7.78","6.61","75.96","8.00","4.95","48.72","9.23","0","7.84","0.00","0.4","7.95","4.84","2.89","54.08","5.07","2.06","23.94","7.94","0","3.3","0.00","1.1","40.18","2.67","0","3.3","0.00","4.77","114.5","4.00","0","2.98","0.00","0.00","83.90","0.839","0","9.5","46.65","34.68","0.00","0.83","10.32","57.39","1.42"
"5","Kris Letang","PIT","D","74","156.56666666667","2.1157657657658","9.2","102.7","8.22","8.05","75.88","9.59","6.9","53.65","11.39","0.77","8.43","8.33","0.45","7.23","5.92","3.07","56.72","5.13","1.92","23.38","7.58","0","3.83","0.00","1.53","44.45","3.33","0","4.6","0.00","5.54","112.37","4.69","0","1.66","0.00","11.11","84.29","0.954","0.77","8.81","41.77","24.53","1.80","2.3","10.73","63.23","3.51"
"99","Radek Faksa","STL","C","70","91.283333333333","1.3040476190476","13.8","102.54","11.86","12.49","81.5","13.29","11.17","46.01","19.54","0","7.89","0.00","0.44","8.98","4.72","3.94","61.13","6.06","0.66","26.95","2.38","0","3.94","0.00","4.38","45.57","8.77","0","5.26","0.00","6.65","87.35","7.07","0","0","-","0.00","82.86","0.829","1.31","5.92","36.81","44.7","3.45","1.97","7.89","46.67","4.05"
"229","Nicolas Hague","VGK","D","68","69.05","1.0154411764706","16.51","102.53","13.87","16.51","77.34","17.59","13.03","52.14","20.00","0.87","8.69","9.09","2.08","9.05","18.66","9.56","59.09","13.92","6.08","27.81","17.95","0.87","4.34","16.67","4.63","41.71","10.00","0","1.16","0.00","5.02","74.05","6.35","0","5.02","0.00","6.67","83.33","0.900","0","4.34","17.38","61.69","0.00","1.74","8.69","24.33","6.67"
"177","Brandon Carlo","BOS, TOR","D","83","214.53333333333","2.5847389558233","15.94","102.36","13.48","14.26","77.75","15.50","10.63","53.7","16.52","1.12","10.35","9.76","0.85","8.57","9.02","6.15","59.01","9.44","1.96","23.77","7.61","0.28","6.71","4.00","5.59","46.99","10.64","0.75","3.73","16.67","6.46","114.33","5.35","0","1.21","0.00","10.53","80.73","0.913","0.56","6.43","42.51","25.73","1.30","1.96","10.07","63.49","2.99"
"334","Arber Xhekaj","MTL","D","70","63.45","0.90642857142857","8.51","102.13","7.69","7.57","72.81","9.41","5.67","47.28","10.71","0","3.78","0.00","0.31","9.05","3.27","2.84","57.68","4.69","0.95","28.37","3.23","0","0.95","0.00","2.52","39.09","6.06","0","1.26","0.00","8.2","80.59","9.23","0","2.73","0.00","0.00","92.00","0.920","1.89","8.51","10.4","69.98","15.38","2.84","11.35","20.8","12.00"
"161","Gustav Forsling","FLA","D","80","230.5","2.88125","12.49","102.04","10.91","10.93","78.61","12.21","8.85","51.02","14.78","2.08","7.55","21.62","0.85","8.55","9.06","4.69","54.92","7.86","2.08","28.37","6.84","1.04","3.38","23.53","3.47","35.4","8.93","0.69","2.08","25.00","5.26","119.57","4.22","0","3.76","0.00","23.53","85.20","1.087","0.52","6.77","36.7","26.81","1.40","2.34","10.93","61.43","3.67"
"241","Josh Norris","BUF, OTT","C","56","124.95","2.23125","14.89","101.8","12.76","14.89","74.43","16.67","11.04","51.86","17.56","1.44","6.72","17.65","1.05","8.2","11.36","7.2","60.98","10.56","5.28","24.01","18.03","0.96","3.36","22.22","2.56","49.3","4.94","0.64","3.2","16.67","2.08","100.57","2.03","0","1.39","0.00","13.04","87.04","1.001","0.48","7.2","57.14","26.41","0.83","0.48","13.45","78.27","0.61"
"174","Jansen Harkins","ANA","C","62","97.316666666667","1.569623655914","17.88","101.73","14.95","13.56","76.45","15.07","11.1","49.94","18.18","0","4.93","0.00","1.29","7.84","14.18","8.63","53.02","14.00","4.93","21.58","18.60","0","2.47","0.00","4.93","41.92","10.53","0","1.64","0.00","11.58","106.87","9.77","0","1.78","0.00","0.00","90.12","0.901","1.85","6.17","39.46","45.62","4.48","3.7","8.63","52.41","6.59"
"223","Brandon Hagel","T.B","L","82","153.96666666667","1.8776422764228","24.94","101.71","19.69","20.65","74.43","21.72","16.37","50.66","24.42","3.12","5.46","36.36","2.2","8.86","19.90","15.59","56.51","21.62","5.07","26.5","16.05","1.17","3.51","25.00","14.03","40.01","25.96","2.08","1.04","66.67","9.57","97.94","8.90","0","1.69","0.00","19.05","89.23","1.083","0.39","8.57","34.29","36.24","1.12","1.17","13.25","47.93","2.38"
"228","Zach Aston-Reese","CBJ","C","79","92.05","1.1651898734177","14.34","101.68","12.36","13.69","85.39","13.82","11.08","59.32","15.74","0","8.47","0.00","0.8","8.72","8.42","6.52","64.53","9.17","2.61","34.55","7.02","0","6.52","0.00","5.21","39.98","11.54","0","1.74","0.00","5.65","95.09","5.61","0","0.94","0.00","0.00","85.71","0.857","0","7.82","38.46","44.98","0.00","0.65","13.04","53.45","1.20"
"249","Johnathan Kovacevic","N.J","D","81","201.93333333333","2.4930041152263","13.37","101.62","11.63","11.29","74.58","13.15","8.32","47.54","14.89","0.89","7.43","10.71","1.26","8.62","12.75","7.73","57.94","11.76","4.46","26.74","14.29","0.3","4.16","6.67","4.36","41.6","9.48","0.4","1.58","20.00","4.29","108.58","3.80","0","3","0.00","10.71","84.38","0.951","0.3","7.43","40.11","22.88","0.74","1.19","11.29","61.51","1.90"
"98","Jacob Trouba","ANA, NYR","D","77","194.28333333333","2.5231601731602","11.43","101.3","10.14","10.5","79.99","11.60","9.26","56.82","14.02","0.62","8.34","6.90","0.74","9.08","7.52","5.87","58.06","9.18","3.09","25.32","10.87","0.62","5.56","10.00","3.71","43.65","7.83","0","2.47","0.00","4.46","110.18","3.89","0","1.34","0.00","6.67","85.33","0.920","1.24","3.71","40.15","29.65","2.99","2.78","8.03","63.93","4.17"
"62","Josh Manson","COL","D","48","75.95","1.5822916666667","15.01","101.12","12.93","12.64","70.31","15.24","10.27","47.4","17.81","1.58","8.69","15.38","0.61","7.39","7.65","5.53","48.19","10.29","2.37","26.07","8.33","0","3.95","0.00","4.21","29.49","12.50","2.11","2.11","50.00","5.71","111.83","4.85","0","4.56","0.00","15.38","81.67","0.971","0.79","4.74","37.92","37.13","2.04","2.37","9.48","53.72","4.23"
"294","Alex Vlasic","CHI","D","82","215.48333333333","2.6278455284553","12.25","101.08","10.81","10.86","79.08","12.07","9.75","57.08","14.58","1.11","9.47","10.53","0.69","8.64","7.36","3.9","60.42","6.06","2.23","28.68","7.21","0.84","4.73","15.00","2.23","42.32","5.00","0","3.71","0.00","6.84","113.82","5.67","0","2.82","0.00","11.43","83.41","0.948","0.84","7.8","42.6","16.43","1.92","1.67","14.76","65.16","2.50"
"144","Garnet Hathaway","PHI","R","67","92.616666666667","1.3823383084577","12.31","101.06","10.86","10.37","69.32","13.01","8.42","44.05","16.05","1.3","5.83","18.18","0.62","7.4","7.77","7.13","52.47","11.96","2.59","20.08","11.43","0","3.24","0.00","6.05","43.19","12.28","0.86","0.86","50.00","5.61","131.94","4.08","0.94","2.81","25.00","15.38","86.76","1.021","1.3","6.48","55.07","38.22","2.30","1.94","8.42","64.14","2.94"
"243","Cale Makar","COL","D","80","173.7","2.17125","16.93","100.86","14.37","15.2","78.76","16.18","11.74","55.96","17.35","1.04","8.29","11.11","0.76","8.87","7.90","7.25","56.3","11.41","2.76","25.91","9.64","0","4.15","0.00","5.99","40.53","12.87","0.92","3.68","20.00","6.49","109.77","5.58","0.5","2","20.00","8.82","85.19","0.940","0.35","4.15","40.07","22.8","0.85","2.42","6.56","62.18","3.74"
"166","Noah Hanifin","VGK","D","80","76.766666666667","0.95958333333333","16.41","100.83","14.00","13.29","75.81","14.91","10.16","52.37","16.25","1.56","10.16","13.33","1.02","7.96","11.39","8.6","59.4","12.64","3.91","26.57","12.82","0.78","3.91","16.67","6.25","43.77","12.50","1.04","6.25","14.29","13.55","85.8","13.64","0","2.26","0.00","15.38","80.60","0.960","1.56","5.47","24.23","64.87","6.06","7.03","8.6","35.95","16.36"
"152","Alex Tuch","BUF","R","82","176.83333333333","2.1565040650407","21.38","100.77","17.50","19.34","77.36","20.00","16.97","52.59","24.39","3.39","8.82","27.78","1.27","7.98","13.73","10.18","55.98","15.38","5.09","25.11","16.85","2.04","5.09","28.57","6.79","41.17","14.15","1.36","4.07","25.00","9.8","107.33","8.37","0","0.98","0.00","20.00","83.23","1.032","0.34","5.09","47.84","34.27","0.70","1.7","10.18","60.74","2.72"
"86","Luke Glendening","T.B","C","77","136.03333333333","1.7666666666667","13.23","100.56","11.63","12.35","74.98","14.14","9.7","51.6","15.83","0.88","8.38","9.52","0.77","7.68","9.11","5.73","53.81","9.63","3.09","23.82","11.48","0.88","3.53","20.00","3.53","39.99","8.11","0","4.12","0.00","5.1","107.67","4.52","0","2.55","0.00","9.09","83.76","0.929","3.09","5.29","51.6","32.64","5.65","3.09","7.94","60.43","4.86"
