"Player","Season","Team","Position","GP","TOI","Opp #","TOI/GP","TOI%","RAPM_C±/60","RAPM_xG±/60","GAR±/60","xGAR±/60","RAPM_CF/60","RAPM_CA/60","RAPM_xGF/60","RAPM_xGA/60","Off_GAR/60","Def_GAR/60","Off_xGAR/60","Def_xGAR/60"
"Logan Couture","23-24","S.J","C",6,80.92,92,14.46,29.27,0.71,0.018,0.21,0.2,0.33,-0.38,-0.002,-0.02,0.17,0.04,0.16,0.04
"Logan O'Connor","23-24","COL","R",57,710.3,564,14.1,28.41,0.2,0.001,0.13,0.14,0.27,0.08,0.007,0.006,0.13,-0.01,0.14,0
"Logan Stankoven","23-24","DAL","C",24,317.95,320,14.26,28.74,0.63,0.009,0.18,0.16,0.52,-0.11,0.015,0.006,0.17,0,0.15,0
"Logan Stanley","23-24","WPG","D",25,314.62,347,13.79,27.81,0.69,0.016,0.16,0.16,0.39,-0.3,-0.004,-0.02,0.11,0.05,0.11,0.05
"Louie Belpedio","23-24","PHI","D",12,150.18,148,13.9,28.08,1.06,0.018,0.16,0.16,0.67,-0.39,0.005,-0.013,0.13,0.02,0.13,0.03
"Louis Crevier","23-24","CHI","D",24,347.35,322,14.07,28.38,0.98,0.034,0.22,0.22,0.6,-0.38,0.019,-0.015,0.19,0.03,0.19,0.03
"Lucas Johansen","23-24","WSH","D",6,81.13,108,14.34,28.75,0.36,0.027,0.2,0.21,0.61,0.25,0.023,-0.004,0.18,0.02,0.19,0.03
"Lucas Raymond","23-24","DET","L",82,1177.45,688,14.64,29.46,0.9,0.03,0.21,0.21,0.73,-0.17,0.03,0,0.2,0.01,0.19,0.01
"Lukas Reichel","23-24","CHI","L",65,790.58,635,14.05,28.3,0.47,0.02,0.18,0.18,0.39,-0.08,0.014,-0.006,0.16,0.02,0.16,0.02
"Lukas Rousek","23-24","BUF","R",15,156.8,223,13.9,28.01,0.94,0.054,0.23,0.24,0.58,-0.37,0.026,-0.029,0.17,0.07,0.18,0.06
"Luke Evangelista","23-24","NSH","R",80,923.13,682,13.9,27.99,0.23,0.007,0.15,0.15,0.19,-0.04,0.001,-0.007,0.14,0.01,0.13,0.01
"Luke Glendening","23-24","T.B","C",81,747.67,697,13.69,27.57,0.38,0.012,0.17,0.16,0.26,-0.12,0.004,-0.009,0.15,0.02,0.14,0.02
"Luke Hughes","23-24","N.J","D",82,1420.12,682,14.2,28.58,0.64,0.022,0.19,0.19,0.49,-0.15,0.015,-0.008,0.17,0.02,0.17,0.02
"Luke Kunin","23-24","S.J","C",77,972.73,659,14.05,28.32,0.52,0.024,0.19,0.18,0.36,-0.16,0.014,-0.01,0.16,0.03,0.15,0.02
"Luke Schenn","23-24","NSH","D",63,848.33,641,14.12,28.43,0.44,0.013,0.17,0.17,0.34,-0.1,0.004,-0.009,0.15,0.02,0.15,0.02
"Mackenzie Entwistle","23-24","CHI","R",67,714.33,631,13.96,28.13,0.63,0.026,0.2,0.19,0.43,-0.2,0.013,-0.013,0.16,0.03,0.16,0.03
"Mackenzie MacEachern","23-24","STL","L",8,62.48,127,13.59,27.47,0.86,0.009,0.15,0.13,0.35,-0.51,-0.015,-0.024,0.11,0.04,0.08,0.05
"MacKenzie Weegar","23-24","CGY","D",82,1506.65,673,14.43,29.06,0.73,0.029,0.21,0.2,0.5,-0.22,0.022,-0.007,0.19,0.02,0.18,0.02
"Mackie Samoskevich","23-24","FLA","R",7,79.27,126,14.16,28.51,0.19,0.017,0.16,0.17,0.4,0.21,0.019,0.002,0.14,0.02,0.16,0.01
"Marat Khusnutdinov","23-24","MIN","C",16,179.38,191,13.94,28.1,-0.13,-0.014,0.16,0.12,0,0.13,-0.015,-0.001,0.13,0.03,0.11,0.01
"Marc-Edouard Vlasic","23-24","S.J","D",57,830.23,594,14.15,28.48,0.56,0.023,0.19,0.18,0.41,-0.15,0.01,-0.013,0.16,0.03,0.16,0.03
"Marc Del Gaizo","23-24","NSH","D",9,133,160,14.12,28.52,0.52,0.018,0.16,0.18,0.42,-0.1,0.021,0.003,0.16,0,0.18,0.01
"Marc Staal","23-24","PHI","D",35,441.32,465,14.25,28.63,0.46,0.018,0.17,0.18,0.43,-0.03,0.021,0.003,0.17,0,0.18,0.01
"Marco Rossi","23-24","MIN","C",82,1173.73,669,14.27,28.75,0.6,0.016,0.18,0.18,0.4,-0.2,0.013,-0.004,0.17,0.02,0.16,0.02
"Marco Scandella","23-24","STL","D",65,735.37,621,13.76,27.72,0.48,0.019,0.16,0.16,0.24,-0.25,0.003,-0.016,0.13,0.03,0.13,0.03
"Marcus Foligno","23-24","MIN","L",55,637.7,588,14.05,28.32,0.64,0.024,0.17,0.18,0.44,-0.2,0.015,-0.009,0.15,0.02,0.15,0.02
"Marcus Johansson","23-24","MIN","L",78,1042.38,665,14.44,29.08,0.62,0.018,0.19,0.19,0.49,-0.13,0.02,0.003,0.18,0.01,0.18,0.01
"Marcus Pettersson","23-24","PIT","D",82,1588.23,689,14.46,29.09,0.72,0.026,0.19,0.2,0.59,-0.13,0.024,-0.002,0.19,0,0.19,0.01
"Mario Ferraro","23-24","S.J","D",78,1485.4,667,14.29,28.81,0.75,0.032,0.21,0.2,0.54,-0.21,0.022,-0.01,0.18,0.03,0.18,0.02
"Mark Friedman","23-24","VAN","D",23,275.88,364,13.8,27.78,-0.09,-0.005,0.11,0.11,0.06,0.15,0,0.005,0.11,0,0.11,0
"Mark Giordano","23-24","TOR","D",46,631,566,14.09,28.4,0.38,0.007,0.15,0.16,0.27,-0.11,0.004,-0.003,0.14,0.01,0.14,0.02
"Mark Jankowski","23-24","NSH","C",32,357.12,433,13.97,28.12,-0.15,-0.014,0.13,0.13,0.08,0.23,-0.007,0.008,0.14,-0.01,0.14,-0.01
"Mark Kastelic","23-24","OTT","C",63,474.65,641,13.61,27.39,0.26,0.006,0.15,0.15,0.09,-0.16,-0.004,-0.01,0.13,0.02,0.12,0.02
"Mark Scheifele","23-24","WPG","C",74,1214.38,646,14.48,29.19,0.77,0.028,0.21,0.21,0.53,-0.23,0.019,-0.009,0.18,0.02,0.18,0.03
"Mark Stone","23-24","VGK","R",56,753.23,574,14.57,29.38,0.78,0.024,0.19,0.19,0.64,-0.14,0.026,0.002,0.18,0.01,0.18,0.01
"Martin Fehervary","23-24","WSH","D",66,1155.1,639,14.46,29.15,1.1,0.037,0.22,0.22,0.8,-0.29,0.028,-0.009,0.2,0.02,0.2,0.03
"Martin Necas","23-24","CAR","C",77,1131,677,14.14,28.44,0.31,0.017,0.17,0.18,0.32,0,0.012,-0.004,0.16,0.01,0.16,0.02
"Martin Pospisil","23-24","CGY","C",63,769.07,620,14.15,28.52,0.55,0.026,0.19,0.19,0.37,-0.17,0.013,-0.012,0.16,0.03,0.16,0.03
"Mason Appleton","23-24","WPG","C",82,1149.85,685,14.36,28.93,0.8,0.028,0.2,0.2,0.6,-0.2,0.022,-0.006,0.18,0.02,0.18,0.02
"Mason Lohrei","23-24","BOS","D",41,648,475,14.02,28.18,0.26,0.016,0.16,0.18,0.21,-0.05,0.013,-0.003,0.15,0.01,0.16,0.02
"Mason Marchment","23-24","DAL","L",81,1089.05,682,14.22,28.66,0.47,0.014,0.17,0.17,0.4,-0.07,0.012,-0.002,0.16,0.01,0.16,0.01
"Mason McTavish","23-24","ANA","C",64,865.92,640,14.37,28.93,0.72,0.033,0.2,0.2,0.56,-0.16,0.023,-0.01,0.17,0.03,0.17,0.02
"Mason Morelli","23-24","VGK","L",9,92.1,143,13.95,27.97,0.37,0.003,0.2,0.2,0.25,-0.12,0.004,0,0.18,0.02,0.18,0.02
"Mason Shaw","23-24","MIN","C",20,161.85,215,13.86,27.98,-0.2,-0.019,0.15,0.11,0.02,0.22,-0.008,0.011,0.15,0,0.12,-0.01
"Mathew Barzal","23-24","NYI","C",80,1319.1,678,14.53,29.25,0.89,0.028,0.2,0.21,0.65,-0.23,0.024,-0.004,0.19,0.01,0.19,0.02
"Mathieu Joseph","23-24","OTT","R",72,990.82,663,14.32,28.83,0.66,0.022,0.19,0.2,0.62,-0.04,0.024,0.002,0.19,0,0.19,0.01
"Mathieu Olivier","23-24","CBJ","R",54,575.98,560,13.89,28.01,0.73,0.027,0.17,0.17,0.53,-0.19,0.013,-0.014,0.14,0.03,0.14,0.03
"Matias MacCelli","23-24","ARI","L",82,1125.77,680,14.46,29.16,0.74,0.03,0.21,0.21,0.62,-0.12,0.026,-0.004,0.19,0.02,0.19,0.02
"Mats Zuccarello","23-24","MIN","R",69,987.85,621,14.33,28.89,0.72,0.024,0.19,0.19,0.45,-0.27,0.016,-0.007,0.17,0.02,0.17,0.02
"Matt Benning","23-24","S.J","D",14,211.2,220,14.17,28.63,0.72,0.035,0.18,0.2,0.45,-0.27,0.026,-0.008,0.17,0.02,0.18,0.02
"Matt Boldy","23-24","MIN","L",75,1078.22,645,14.64,29.5,0.8,0.028,0.22,0.21,0.65,-0.15,0.029,0.001,0.21,0.01,0.2,0.01
"Matt Coronato","23-24","CGY","R",34,368.63,440,14.17,28.52,0.34,0.001,0.14,0.15,0.15,-0.19,0.003,0.003,0.14,0.01,0.14,0.01
"Matt Duchene","23-24","DAL","C",80,1118.15,663,14.29,28.82,0.52,0.015,0.17,0.17,0.43,-0.09,0.013,-0.002,0.16,0.01,0.16,0.01
"Matt Dumba","23-24","ARI","D",58,960.75,601,14.47,29.19,0.64,0.022,0.19,0.19,0.57,-0.07,0.024,0.002,0.19,0.01,0.19,0.01
"Matt Dumba","23-24","T.B","D",18,293.87,309,14,28.12,0.27,0.007,0.18,0.18,0.27,0,0.005,-0.002,0.16,0.02,0.16,0.02
"Matt Grzelcyk","23-24","BOS","D",63,1035.67,631,14.35,28.9,0.88,0.029,0.19,0.2,0.63,-0.25,0.023,-0.006,0.18,0.02,0.18,0.02
"Matt Martin","23-24","NYI","L",57,523.38,595,13.76,27.7,0.19,0.003,0.14,0.15,0.11,-0.08,-0.002,-0.005,0.13,0.01,0.13,0.01
"Matt Nieto","23-24","PIT","L",22,198.65,364,13.98,28.18,0.08,-0.005,0.13,0.13,0.17,0.1,0,0.005,0.14,0,0.14,0
"Matt Rempe","23-24","NYR","C",17,93.93,213,13.47,27.12,0.17,0.006,0.13,0.14,0.12,-0.06,-0.004,-0.01,0.11,0.02,0.11,0.03
"Matt Roy","23-24","L.A","D",81,1421.13,673,14.31,28.85,0.62,0.026,0.2,0.2,0.49,-0.12,0.022,-0.005,0.18,0.02,0.18,0.02
"Matthew Kessel","23-24","STL","D",39,627.37,519,14.09,28.34,0.78,0.028,0.19,0.19,0.5,-0.28,0.012,-0.016,0.15,0.04,0.15,0.04
"Matthew Knies","23-24","TOR","L",80,1007.52,667,14.41,29.03,0.69,0.023,0.2,0.21,0.54,-0.15,0.018,-0.005,0.18,0.02,0.18,0.02
"Matthew Phillips","23-24","WSH","R",28,253.05,334,14,28.11,0.14,0.009,0.14,0.14,0.32,0.18,0.014,0.005,0.14,0,0.14,0
"Matthew Poitras","23-24","BOS","C",33,405.15,398,13.97,28.2,-0.15,-0.012,0.13,0.14,-0.01,0.14,-0.006,0.006,0.13,0,0.13,0
"Matthew Tkachuk","23-24","FLA","L",80,1077.97,687,14.49,29.15,0.71,0.028,0.21,0.22,0.56,-0.15,0.023,-0.005,0.19,0.02,0.19,0.02
"Mattias Ekholm","23-24","EDM","D",79,1402.83,669,14.48,29.19,0.71,0.027,0.21,0.2,0.52,-0.19,0.015,-0.011,0.18,0.02,0.17,0.03
"Mattias Janmark","23-24","EDM","C",71,707.58,654,13.94,28.12,0.37,0.015,0.18,0.17,0.33,-0.04,0.007,-0.008,0.16,0.02,0.15,0.02
"Mattias Samuelsson","23-24","BUF","D",41,710.63,485,14.59,29.37,0.57,0.015,0.2,0.2,0.59,0.02,0.024,0.009,0.2,0,0.2,0
"Matty Beniers","23-24","SEA","C",77,1133.65,675,14.5,29.24,0.73,0.025,0.2,0.2,0.56,-0.16,0.023,-0.002,0.18,0.01,0.19,0.01
"Max Domi","23-24","TOR","C",80,989.72,670,14.02,28.24,0.42,0.014,0.17,0.17,0.34,-0.09,0.009,-0.006,0.16,0.01,0.15,0.02
"Max Jones","23-24","ANA","L",52,576.35,615,14.19,28.57,0.62,0.026,0.2,0.19,0.48,-0.14,0.02,-0.005,0.18,0.02,0.17,0.02
"Max Pacioretty","23-24","WSH","L",47,572.65,515,14.15,28.54,0.82,0.03,0.21,0.21,0.45,-0.37,0.014,-0.016,0.17,0.03,0.17,0.04
"Max Willman","23-24","N.J","C",18,149.52,266,13.62,27.43,0.1,-0.011,0.17,0.15,0.02,-0.08,-0.015,-0.003,0.14,0.02,0.12,0.02
"Maxence Guenette","23-24","OTT","D",7,95.35,126,14.04,28.19,-0.12,0.001,0.12,0.13,0.24,0.36,0.006,0.005,0.12,0.01,0.13,0.01
"Maxime Lajoie","23-24","TOR","D",7,84.32,125,13.74,27.95,-0.8,-0.035,0.08,0.08,-0.4,0.39,-0.016,0.019,0.11,-0.04,0.11,-0.03
"Maxwell Crozier","23-24","T.B","D",13,169.63,192,13.75,27.81,0.19,0.007,0.13,0.16,0.2,0.01,0.002,-0.005,0.13,0,0.15,0.01
"Michael Amadio","23-24","VGK","R",73,895,629,14.12,28.46,0.48,0.014,0.17,0.17,0.34,-0.14,0.012,-0.002,0.16,0.01,0.16,0.01
"Michael Bunting","23-24","CAR","L",60,726.05,633,14.03,28.27,0.35,0.018,0.16,0.17,0.3,-0.04,0.007,-0.011,0.14,0.02,0.14,0.02
"Michael Bunting","23-24","PIT","L",21,289.83,298,14.34,28.73,0.65,0.03,0.2,0.21,0.51,-0.14,0.027,-0.002,0.19,0.01,0.19,0.01
"Michael Carcone","23-24","ARI","L",74,794.78,668,14,28.19,0.43,0.014,0.17,0.17,0.34,-0.09,0.009,-0.005,0.15,0.02,0.15,0.02
"Michael Eyssimont","23-24","T.B","C",81,918.73,697,14,28.2,0.54,0.016,0.17,0.17,0.45,-0.08,0.015,0,0.16,0.01,0.16,0.01
"Michael Kesselring","23-24","ARI","D",65,999.32,641,14.12,28.47,0.68,0.024,0.19,0.2,0.45,-0.22,0.013,-0.011,0.17,0.03,0.17,0.03
"Michael McCarron","23-24","NSH","R",70,781.9,646,14.1,28.4,0.21,0.002,0.15,0.16,0.27,0.06,0.003,0.002,0.15,0.01,0.15,0.01
"Michael McLeod","23-24","N.J","C",45,606.15,536,14.32,28.81,0.34,0.015,0.18,0.18,0.37,0.03,0.017,0.002,0.17,0,0.18,0.01
"Michael Pezzetta","23-24","MTL","L",61,462.65,583,13.72,27.61,0.36,0.017,0.17,0.17,0.19,-0.17,0.003,-0.014,0.14,0.03,0.14,0.03
"Michael Rasmussen","23-24","DET","C",75,972.5,676,14.31,28.83,0.76,0.022,0.18,0.19,0.62,-0.14,0.02,-0.002,0.17,0.01,0.17,0.01
"Michael Sgarbossa","23-24","WSH","C",25,259.68,328,13.79,27.9,0.68,0.025,0.2,0.2,0.4,-0.28,0.015,-0.01,0.18,0.02,0.17,0.03
"Mika Zibanejad","23-24","NYR","C",81,1109.62,675,14.57,29.33,1,0.04,0.21,0.23,0.73,-0.28,0.031,-0.009,0.19,0.02,0.2,0.03
"Mikael Backlund","23-24","CGY","C",82,1190.35,671,14.61,29.42,0.84,0.032,0.22,0.22,0.62,-0.22,0.03,-0.003,0.2,0.02,0.2,0.02
"Mikael Granlund","23-24","S.J","C",69,1035.9,633,14.67,29.55,0.92,0.044,0.24,0.24,0.71,-0.21,0.036,-0.008,0.22,0.03,0.21,0.02
"Mikael Pyyhtia","23-24","CBJ","L",17,198.42,262,13.8,27.86,1.18,0.042,0.17,0.19,0.83,-0.35,0.022,-0.02,0.13,0.04,0.15,0.04
"Mike Hoffman","23-24","S.J","C",66,780.73,631,14,28.26,0.57,0.023,0.19,0.19,0.36,-0.2,0.013,-0.01,0.16,0.03,0.16,0.03
"Mike Matheson","23-24","MTL","D",82,1494.93,676,14.66,29.53,1.04,0.037,0.22,0.23,0.89,-0.15,0.038,0.001,0.22,0.01,0.22,0.01
"Mike Reilly","23-24","NYI","D",59,901.3,631,14.09,28.38,0.64,0.019,0.17,0.17,0.42,-0.21,0.012,-0.007,0.15,0.01,0.15,0.02
"Mikey Anderson","23-24","L.A","D",74,1325.78,667,14.51,29.22,0.49,0.018,0.2,0.19,0.49,0,0.022,0.004,0.19,0,0.19,0
"Mikhail Sergachev","23-24","T.B","D",34,608.67,424,14.59,29.35,1.16,0.038,0.21,0.22,0.84,-0.32,0.04,0.002,0.21,0,0.21,0.01
"Mikko Rantanen","23-24","COL","R",80,1412.08,684,14.62,29.46,0.85,0.031,0.2,0.21,0.58,-0.27,0.023,-0.008,0.18,0.02,0.19,0.02
"Miles Wood","23-24","COL","L",74,899.02,670,14.05,28.3,0.27,0.008,0.15,0.15,0.27,0.01,0.009,0.001,0.14,0,0.15,0.01
"Milos Kelemen","23-24","ARI","L",10,76.42,180,13.37,26.86,0.1,0.004,0.16,0.13,-0.07,-0.17,-0.011,-0.015,0.12,0.04,0.1,0.03
"Miro Heiskanen","23-24","DAL","D",71,1411.55,650,14.47,29.16,0.61,0.017,0.19,0.19,0.5,-0.11,0.021,0.004,0.19,0,0.18,0.01
"Mitch Marner","23-24","TOR","R",69,1051.32,653,14.64,29.5,0.79,0.027,0.22,0.22,0.64,-0.15,0.024,-0.003,0.21,0.01,0.2,0.02
"Mitchell Chaffee","23-24","T.B","R",30,328,376,14.03,28.17,0.44,0.019,0.18,0.18,0.44,0,0.016,-0.002,0.17,0.01,0.17,0.01
"Mitchell Stephens","23-24","MTL","C",23,180.6,396,13.53,27.27,0.36,0.005,0.13,0.14,0.31,-0.06,0.001,-0.004,0.13,0.01,0.14,0.01
"Morgan Barron","23-24","WPG","C",80,714.47,683,13.71,27.61,0.08,0.002,0.15,0.14,0.09,0.01,-0.002,-0.004,0.13,0.01,0.12,0.01
"Morgan Frost","23-24","PHI","C",71,911.13,650,14.22,28.63,0.81,0.026,0.19,0.19,0.55,-0.26,0.016,-0.009,0.17,0.02,0.17,0.03
"Morgan Geekie","23-24","BOS","C",76,1016.85,665,14.07,28.33,0.61,0.021,0.17,0.18,0.41,-0.2,0.013,-0.008,0.16,0.02,0.16,0.02
"Morgan Rielly","23-24","TOR","D",72,1425.2,639,14.4,29.01,0.76,0.027,0.21,0.21,0.57,-0.19,0.02,-0.007,0.19,0.02,0.18,0.03
"Moritz Seider","23-24","DET","D",82,1396.58,690,14.83,29.83,1.06,0.037,0.23,0.23,0.88,-0.17,0.039,0.002,0.22,0.01,0.22,0.01
"Nate Schmidt","23-24","WPG","D",63,907.43,655,13.87,27.94,0.26,0.01,0.15,0.16,0.17,-0.1,0.001,-0.009,0.13,0.02,0.13,0.02
"Nathan Bastian","23-24","N.J","R",54,467.53,608,13.89,27.94,0.37,0.013,0.16,0.16,0.33,-0.04,0.01,-0.003,0.15,0.01,0.14,0.02
"Nathan MacKinnon","23-24","COL","C",82,1444.08,682,14.67,29.56,0.91,0.034,0.21,0.22,0.61,-0.3,0.024,-0.01,0.19,0.02,0.19,0.03
"Nathan Walker","23-24","STL","L",45,471.02,546,13.81,27.77,0.5,0.022,0.18,0.18,0.3,-0.2,0.006,-0.017,0.14,0.04,0.14,0.04
"Nazem Kadri","23-24","CGY","C",82,1202.72,673,14.19,28.58,0.6,0.023,0.18,0.18,0.39,-0.21,0.013,-0.01,0.16,0.02,0.16,0.03
"Neal Pionk","23-24","WPG","D",82,1384.07,687,14.31,28.84,0.69,0.026,0.2,0.2,0.51,-0.18,0.018,-0.008,0.17,0.02,0.17,0.02
"Nic Dowd","23-24","WSH","C",64,803.43,632,14.37,28.92,1.01,0.037,0.22,0.23,0.75,-0.26,0.029,-0.008,0.2,0.02,0.2,0.02
"Nic Petan","23-24","MIN","C",6,58.58,108,13.86,27.86,1.11,0.024,0.2,0.2,0.6,-0.51,-0.001,-0.025,0.15,0.05,0.14,0.06
"Nicholas Robertson","23-24","TOR","L",56,587.8,597,13.82,27.83,0.28,0.007,0.15,0.15,0.18,-0.1,-0.002,-0.008,0.13,0.02,0.13,0.02
"Nick Bjugstad","23-24","ARI","C",76,1007.73,671,14.59,29.41,0.79,0.029,0.22,0.22,0.69,-0.1,0.026,-0.002,0.2,0.02,0.2,0.02
"Nick Blankenburg","23-24","CBJ","D",12,185.75,190,14.14,28.54,1.29,0.036,0.15,0.19,0.81,-0.49,0.027,-0.009,0.14,0.01,0.16,0.02
"Nick Bonino","23-24","NYR","C",45,447.28,561,13.87,27.89,0.55,0.015,0.15,0.16,0.32,-0.24,0.008,-0.006,0.14,0.01,0.14,0.02
"Nick Cousins","23-24","FLA","C",69,814.8,663,14.11,28.35,0.6,0.021,0.18,0.19,0.43,-0.17,0.015,-0.006,0.16,0.02,0.16,0.02
"Nick Desimone","23-24","CGY","D",23,274.47,306,13.82,27.89,0.22,0.015,0.16,0.15,0.15,-0.06,-0.001,-0.016,0.13,0.03,0.12,0.03
"Nick Desimone","23-24","N.J","D",11,165.17,182,14.13,28.43,1,0.05,0.26,0.24,0.65,-0.35,0.027,-0.024,0.2,0.06,0.19,0.05
"Nick Foligno","23-24","CHI","L",74,983.52,656,14.47,29.2,0.93,0.039,0.23,0.23,0.71,-0.22,0.029,-0.01,0.2,0.03,0.2,0.03
"Nick Jensen","23-24","WSH","D",78,1290.98,667,14.19,28.58,0.72,0.025,0.19,0.2,0.54,-0.19,0.02,-0.006,0.17,0.02,0.17,0.02
"Nick Leddy","23-24","STL","D",82,1575.38,681,14.56,29.35,0.9,0.037,0.22,0.22,0.66,-0.25,0.027,-0.01,0.2,0.03,0.2,0.03
"Nick Paul","23-24","T.B","L",82,1074.97,697,14.27,28.72,0.75,0.026,0.19,0.2,0.59,-0.16,0.023,-0.003,0.18,0.01,0.18,0.02
"Nick Perbix","23-24","T.B","D",77,1255.22,684,14.15,28.5,0.6,0.024,0.18,0.18,0.48,-0.12,0.018,-0.006,0.17,0.02,0.16,0.02
"Nick Schmaltz","23-24","ARI","C",79,1177.6,678,14.48,29.18,0.82,0.031,0.21,0.21,0.56,-0.26,0.02,-0.012,0.18,0.03,0.18,0.03
"Nick Seeler","23-24","PHI","D",71,1039.63,656,14.28,28.74,0.65,0.021,0.19,0.19,0.51,-0.14,0.019,-0.002,0.17,0.01,0.17,0.02
"Nick Suzuki","23-24","MTL","C",82,1313.58,675,14.7,29.61,1.1,0.039,0.22,0.23,0.82,-0.27,0.033,-0.006,0.21,0.01,0.21,0.02
"Nicklas Backstrom","23-24","WSH","C",8,97.97,144,14.21,28.67,0.26,-0.005,0.13,0.13,0.45,0.19,0.012,0.017,0.16,-0.03,0.15,-0.02
"Nico Hischier","23-24","N.J","C",71,986.08,634,14.59,29.35,1.11,0.044,0.23,0.24,0.85,-0.26,0.035,-0.009,0.21,0.02,0.21,0.03
"Nico Sturm","23-24","S.J","C",63,766.07,621,14.08,28.37,0.44,0.018,0.18,0.17,0.35,-0.09,0.009,-0.009,0.16,0.03,0.15,0.02
"Nicolas Aube-Kubel","23-24","WSH","R",60,715.33,589,14.21,28.6,0.84,0.034,0.21,0.21,0.64,-0.2,0.025,-0.01,0.19,0.02,0.19,0.03
"Nicolas Deslauriers","23-24","PHI","L",60,481.77,603,13.64,27.47,0.44,0.012,0.16,0.16,0.22,-0.23,-0.001,-0.013,0.14,0.02,0.13,0.03
"Nicolas Hague","23-24","VGK","D",73,1220.57,651,14.24,28.69,0.6,0.02,0.19,0.19,0.43,-0.17,0.015,-0.006,0.17,0.02,0.17,0.02
"Nicolas Roy","23-24","VGK","C",70,852.17,653,14.11,28.42,0.64,0.022,0.19,0.19,0.47,-0.18,0.013,-0.009,0.16,0.02,0.16,0.02
"Nikita Alexandrov","23-24","STL","C",23,192.88,304,13.77,27.7,-0.05,0,0.12,0.1,-0.02,0.04,0,0,0.11,0.01,0.1,0
"Nikita Kucherov","23-24","T.B","R",81,1347.18,697,14.55,29.3,0.82,0.031,0.21,0.22,0.61,-0.21,0.026,-0.006,0.19,0.02,0.19,0.02
"Nikita Okhotiuk","23-24","CGY","D",9,115.85,162,13.95,28.09,-0.7,-0.038,0.14,0.1,-0.26,0.44,-0.017,0.021,0.16,-0.02,0.12,-0.03
"Nikita Okhotiuk","23-24","S.J","D",43,658.2,522,14.11,28.47,0.57,0.026,0.2,0.2,0.37,-0.2,0.015,-0.011,0.18,0.03,0.17,0.03
"Nikita Zadorov","23-24","CGY","D",21,344.73,346,14.23,28.58,0.32,0.017,0.18,0.17,0.31,-0.01,0.016,0,0.17,0.01,0.16,0.01
"Nikita Zadorov","23-24","VAN","D",54,815.83,612,14.2,28.62,0.68,0.027,0.2,0.2,0.54,-0.14,0.015,-0.012,0.17,0.03,0.17,0.03
"Nikita Zaitsev","23-24","CHI","D",38,556.55,444,13.96,28.15,0.38,0.014,0.16,0.15,0.24,-0.13,0.009,-0.005,0.14,0.02,0.13,0.02
"Niko Mikkola","23-24","FLA","D",82,1415.92,691,14.27,28.7,0.62,0.023,0.19,0.2,0.49,-0.13,0.019,-0.003,0.18,0.01,0.18,0.02
"Nikolai Knyzhov","23-24","S.J","D",10,156.05,164,13.96,28.37,1.5,0.043,0.17,0.2,0.89,-0.61,0.026,-0.017,0.15,0.02,0.17,0.03
"Nikolaj Ehlers","23-24","WPG","L",82,1089.13,685,14.27,28.75,0.52,0.02,0.19,0.19,0.4,-0.12,0.012,-0.009,0.16,0.02,0.16,0.02
"Nils Aman","23-24","VAN","C",43,380.2,555,13.77,27.68,0.25,0.002,0.14,0.14,0.22,-0.02,-0.001,-0.003,0.13,0.01,0.13,0.01
"Nils Hoglander","23-24","VAN","L",80,913.92,671,14.16,28.5,0.57,0.021,0.19,0.19,0.44,-0.13,0.013,-0.008,0.16,0.02,0.16,0.02
"Nils Lundkvist","23-24","DAL","D",59,770.87,588,13.9,28.01,-0.05,-0.003,0.13,0.12,0.07,0.12,-0.004,-0.001,0.12,0.01,0.12,0.01
"Nino Niederreiter","23-24","WPG","R",77,986.3,677,14.34,28.88,0.68,0.025,0.19,0.19,0.53,-0.16,0.02,-0.005,0.17,0.02,0.17,0.02
"Noah Cates","23-24","PHI","L",59,669.85,596,14.31,28.76,0.67,0.019,0.19,0.2,0.57,-0.1,0.022,0.003,0.19,0,0.19,0.01
"Noah Dobson","23-24","NYI","D",79,1568.27,675,14.48,29.17,0.98,0.033,0.2,0.21,0.72,-0.26,0.027,-0.006,0.19,0.01,0.19,0.02
"Noah Gregor","23-24","TOR","C",63,636.5,619,13.91,28.04,0.49,0.014,0.16,0.17,0.35,-0.14,0.009,-0.005,0.15,0.02,0.15,0.02
"Noah Hanifin","23-24","CGY","D",61,1157.67,619,14.53,29.26,0.8,0.036,0.22,0.22,0.64,-0.16,0.03,-0.006,0.2,0.02,0.2,0.02
"Noah Hanifin","23-24","VGK","D",19,342.88,277,14.64,29.54,0.96,0.04,0.25,0.24,0.56,-0.39,0.029,-0.011,0.22,0.02,0.22,0.03
"Noah Juulsen","23-24","VAN","D",54,687.73,552,14.07,28.37,0.36,0.01,0.14,0.15,0.33,-0.02,0.005,-0.004,0.14,0.01,0.14,0.01
"Noel Acciari","23-24","PIT","C",55,571.78,635,14,28.16,0.4,0.014,0.17,0.17,0.37,-0.04,0.011,-0.003,0.16,0.01,0.16,0.01
"Olen Zellweger","23-24","ANA","D",26,443.25,330,14.42,28.99,0.53,0.025,0.21,0.2,0.28,-0.25,0.005,-0.02,0.16,0.05,0.16,0.04
"Oliver Bjorkstrand","23-24","SEA","R",82,1097.62,687,14.46,29.14,0.69,0.028,0.2,0.21,0.55,-0.14,0.027,0,0.19,0.01,0.2,0.01
