"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"693","Dalibor Dvorsky","STL","R","47","560.98333333333","11.935815602837","0.43","0.43","0.11","0.32","0.86","40.00","4.39","9.76","0.43","8.13","6.74","4.06","1.93","0.11","0.64","1.28","0.64","0.64","0","0","0.43","3.42","0.53","6.85","2.35","1.82","21.18","23.64","5.05"
"118","Sean Couturier","PHI","C","55","711.81666666667","12.942121212121","0.42","1.18","0.51","0.67","1.6","65.52","5.48","7.69","0.71","11.55","8.93","6.74","3.62","0.67","0.93","1.69","0.84","0.84","0","0","0.67","3.79","1.6","4.89","2.53","2.11","27.56","24.44","4.47"
"149","Jacob Trouba","ANA","D","55","988.96666666667","17.981212121212","0.42","0.73","0.36","0.36","1.15","46.34","5.58","7.61","0.21","12.13","8.25","2.61","0.49","0.06","1.21","1.03","0.42","0.36","0.06","0","0.36","3.09","0.79","5.22","2.49","5.52","0","0","-"
"207","Max Domi","TOR","C","55","715.8","13.014545454545","0.42","1.17","0.84","0.34","1.59","67.86","5.36","7.81","0.41","10.65","8.05","4.86","1.84","0.67","0.67","2.68","1.09","0.92","0.17","0","1.01","4.95","1.09","2.01","1.34","2.01","7.96","7.63","4.28"
"644","Ryan Greene","CHI","C","56","722.65","12.904464285714","0.42","0.83","0.58","0.25","1.25","45.45","4.73","8.77","0.66","8.97","7.06","6.06","3.07","0.08","1.49","0.83","0.42","0.42","0","0","0.75","2.82","0.91","2.57","2.41","1.99","16.77","19.93","3.79"
"322","Mason Appleton","DET","C","48","570.26666666667","11.880555555556","0.42","0.63","0.53","0.11","1.05","55.56","4.42","9.52","0.47","8.63","6.84","4.63","2.31","0.21","0.84","2.1","0.63","0.53","0","0.11","0.95","2","0","6.42","5.05","1.37","0.42","1.47","2.34"
"57","Casey Cizikas","NYI","C","57","568.31666666667","9.9704678362573","0.42","0.74","0.74","0","1.16","64.71","4.33","9.76","0.8","8.97","7.81","5.81","3.38","0","0.74","0.84","0.42","0.42","0","0","0.42","3.8","0.84","11.51","4.54","3.27","23.75","19.64","5.78"
"170","Liam O'Brien","UTA","C","32","285.03333333333","8.9072916666667","0.42","0.21","0.21","0","0.63","60.00","5.26","8.00","0.87","14.31","10.31","8.21","4.84","0.21","1.26","9.05","1.89","0.84","0.63","0.42","1.26","1.89","0.21","19.58","5.05","2.32","1.05","0.63","13.16"
"437","Ryan McLeod","BUF","C","57","729.83333333333","12.804093567251","0.41","1.64","1.07","0.58","2.06","53.19","3.78","10.87","0.38","8.06","5.67","3.86","1.73","0.25","0.66","0.49","0.25","0.25","0","0","0.33","4.19","1.4","0.99","4.69","1.48","23.76","25.16","3.99"
"147","Tomas Hertl","VGK","C","57","736.1","12.914035087719","0.41","1.14","0.57","0.57","1.55","65.52","6.52","6.25","0.9","13.61","10.03","8.64","5.3","0.24","1.55","2.69","0.82","0.65","0.08","0.08","1.06","2.69","0.9","6.03","4.24","2.28","30.65","22.58","4.69"
"167","Vinnie Hinostroza","MIN","C","44","436.25","9.9147727272727","0.41","0.55","0","0.55","0.96","53.85","5.64","7.32","0.77","12.52","9.63","6.46","3.3","0.14","1.65","1.51","0.55","0.41","0.14","0","1.51","4.81","1.93","3.71","4.13","2.48","2.61","2.34","7.26"
"156","Chandler Stephenson","SEA","C","54","733.43333333333","13.582098765432","0.41","0.9","0.41","0.49","1.31","76.19","2.78","14.71","0.22","4.5","3.68","2.78","0.98","0.08","0.49","0.98","0.49","0.49","0","0","0.74","2.95","1.15","1.06","2.7","2.45","27","23.89","4.34"
"61","Anders Lee","NYI","L","58","741.3","12.781034482759","0.4","1.46","0.89","0.57","1.86","60.53","8.17","4.95","1.43","16.19","13.52","11.25","7.2","0.24","3.48","1.62","0.81","0.81","0","0","0.65","2.35","0.81","4.37","4.13","1.94","2.67","2.27","4.38"
"33","John Carlson","WSH","D","55","904.53333333333","16.446060606061","0.4","1.33","0.8","0.53","1.72","50.98","5.77","6.90","0.37","13.53","8.76","4.44","1.19","0.13","1.79","1.59","0.8","0.8","0","0","0.27","4.58","1.86","0.99","3.45","4.11","0","0","-"
"346","Tyson Jost","NSH","C","44","451.16666666667","10.253787878788","0.4","0.66","0.13","0.53","1.06","61.54","5.85","6.82","0.61","11.97","8.51","5.45","2.39","0.4","1.86","2.13","1.06","1.06","0","0","1.33","2.39","1.73","6.38","8.51","1.46","3.19","4.39","5.60"
"341","Sam Steel","DAL","C","57","748.6","13.133333333333","0.4","1.04","0.56","0.48","1.44","69.23","4.33","9.26","0.6","7.77","6.17","5.69","3.13","0.24","0.72","1.6","0.72","0.72","0","0","0.96","2.4","1.04","4.49","5.05","1.52","7.85","7.29","4.16"
"314","Alexandre Carrier","MTL","D","57","891.1","15.633333333333","0.4","0.81","0.4","0.4","1.21","40.91","3.03","13.33","0.19","7.34","5.05","1.62","0.61","0.13","0.54","1.48","0.74","0.74","0","0","0.61","2.42","1.35","1.55","9.09","6.19","0","0","-"
"578","Landon Slaggert","CHI","L","30","300.08333333333","10.002777777778","0.4","0.6","0.2","0.4","1","50.00","5.2","7.69","0.85","10.2","8.6","8","4.4","0.2","1.4","2.8","0.6","0.4","0","0.2","1.2","1.2","0.4","8.6","5.6","2.6","0.2","0.2","10.00"
"123","Joel Armia","L.A","R","51","600.65","11.777450980392","0.4","0.9","0.7","0.2","1.3","76.47","4.5","8.89","0.45","11.29","7.69","4.79","1.9","0","0.9","1.8","0.9","0.9","0","0","0.3","3","1.8","4.6","3.2","2.6","2.3","4","3.65"
"537","Cole Smith","NSH","R","38","448.58333333333","11.804824561404","0.4","0.27","0.13","0.13","0.67","41.67","5.35","7.50","0.92","11.64","9.23","9.23","6.29","0.13","1.61","3.88","1.74","1.61","0.13","0","0.94","1.87","1.2","13.78","8.03","1.07","0.4","1.34","3.09"
"678","Nikita Grebenkin","PHI","R","42","461.55","10.989285714286","0.39","1.04","0.52","0.52","1.43","73.33","3.25","12.00","0.31","7.02","4.29","3.9","1.69","0.13","0.52","5.2","1.17","0.65","0.26","0.26","1.43","4.03","1.3","8.71","8.32","1.3","0.52","0.26","8.67"
"654","Pavel Mintyukov","ANA","D","51","763.5","14.970588235294","0.39","0.55","0.16","0.39","0.94","42.86","3.38","11.63","0.25","9.74","6.21","4.09","0.86","0.08","1.18","0.31","0.16","0.16","0","0","0.55","3.06","0.79","1.73","4.01","4.32","0","0","-"
"677","Noah Laba","NYR","C","54","621.7","11.512962962963","0.39","0.77","0.39","0.39","1.16","70.59","3.96","9.76","0.66","8.78","7.05","6.47","2.61","0.1","0.97","1.93","0.97","0.97","0","0","0.77","2.12","0.48","6.85","4.25","2.61","19.98","19.11","4.93"
"316","Conor Garland","VAN","R","46","617.88333333333","13.432246376812","0.39","0.87","0.58","0.29","1.26","72.22","5.54","7.02","0.63","12.62","9.9","6.8","3.11","0.49","1.17","2.52","0.87","0.68","0.19","0","1.36","4.76","1.55","2.33","3.69","2.14","0.78","0.78","4.86"
"563","Quinton Byfield","L.A","R","55","769.98333333333","13.999696969697","0.39","0.62","0.47","0.16","1.01","56.52","6.39","6.10","0.73","13.25","10.05","7.01","3.04","0.47","1.01","2.03","1.01","1.01","0","0","1.48","3.58","1.56","3.04","4.05","2.1","20.03","24.55","3.50"
"203","Darnell Nurse","EDM","D","58","1079.7","18.615517241379","0.39","0.44","0.33","0.11","0.83","39.47","6.39","6.09","0.24","13.5","9.22","2.89","0.44","0.39","1.17","4.78","1.17","0.72","0.22","0.22","0.78","3.17","0.83","4.39","3.45","5.5","0","0","-"
"618","Brennan Othmann","NYR","L","16","152.05","9.503125","0.39","0","0","0","0.39","20.00","5.13","7.69","0.7","8.68","7.5","6.31","2.76","0","0","3.55","1.18","0.79","0.39","0","3.16","1.18","0.79","15","4.74","2.76","0","0.79","0.00"
"714","Daniil But","UTA","L","28","310.4","11.085714285714","0.39","0.39","0.39","0","0.77","33.33","6.96","5.56","1.1","15.66","11.21","9.28","6.38","0.19","2.9","1.55","0.77","0.77","0","0","0.97","3.48","0.77","2.9","8.89","3.29","1.16","2.51","6.10"
"63","Nic Dowd","WSH","C","51","634.01666666667","12.431699346405","0.38","0.85","0","0.85","1.23","76.47","3.97","9.52","0.52","7.57","6.06","5.39","2.74","0.28","0.66","4.26","1.61","1.42","0.09","0.09","1.23","2.93","1.14","8.8","5.96","2.56","24.79","23","4.91"
"426","Sean Durzi","UTA","D","36","630","17.5","0.38","1.14","0.38","0.76","1.52","61.54","4.1","9.30","0.22","11.52","6.19","3.33","0.86","0.1","0.57","2.67","0.86","0.76","0","0.1","0.67","3.9","0.57","1.81","5.52","5.71","0","0","-"
"519","Vladislav Kolyachonok","BOS, DAL","D","13","157.61666666667","12.124358974359","0.38","0.76","0","0.76","1.14","60.00","4.19","9.09","0.19","8.76","6.47","3.81","1.14","0","0.38","1.52","0.76","0.76","0","0","1.14","1.52","0.76","1.9","7.99","4.95","0","0","-"
"134","Morgan Rielly","TOR","D","54","940.35","17.413888888889","0.38","1.02","0.32","0.7","1.4","44.00","4.98","7.69","0.26","12.25","8.23","3.64","0.45","0.32","1.02","0.77","0.38","0.38","0","0","0.26","3.83","0.83","1.28","5.04","4.15","0","0","-"
"90","Brendan Gallagher","MTL","R","57","627.45","11.007894736842","0.38","1.05","0.38","0.67","1.43","50.00","7.84","4.88","1.02","15.2","11.67","7.75","4.59","0.57","1.53","2.3","1.15","1.15","0","0","1.05","2.01","0.67","6.5","4.02","1.15","0.48","0.19","6.83"
"598","Kent Johnson","CBJ","C","55","624.98333333333","11.363333333333","0.38","0.96","0.29","0.67","1.34","56.00","6.34","6.06","0.57","12.77","9.02","6.82","2.5","0.48","0.86","0.96","0.48","0.48","0","0","0.29","2.69","0.96","0.77","3.17","2.5","0","0.1","0.00"
"449","Oskar Bäck","DAL","C","47","469.16666666667","9.9822695035461","0.38","0.51","0.26","0.26","0.9","46.67","2.81","13.64","0.6","5.88","4.48","4.73","2.94","0","0.77","0.51","0.26","0.26","0","0","0.9","3.58","0.77","2.3","7.29","2.43","1.28","1.02","7.10"
"459","Nils Lundkvist","DAL","D","30","473.26666666667","15.775555555556","0.38","0.51","0.25","0.25","0.89","30.43","3.55","10.71","0.18","8.87","5.71","1.52","0.13","0.38","0.51","1.52","0.76","0.76","0","0","0.13","3.93","0.63","2.66","7.86","3.93","0","0","-"
"127","Vladislav Namestnikov","WPG","C","55","627.73333333333","11.413333333333","0.38","0.57","0.38","0.19","0.96","62.50","5.07","7.55","0.64","10.13","7.65","6.6","3.73","0.29","1.53","2.29","0.67","0.57","0","0.1","0.67","3.35","0.76","6.31","4.49","2.77","6.69","10.51","3.72"
"323","Steven Lorentz","TOR","C","50","481.45","9.629","0.37","1.12","0.5","0.62","1.5","63.16","5.48","6.82","0.57","9.35","7.73","4.98","2.24","0.25","1","1.5","0.25","0.12","0","0.12","0.37","2.49","0.75","13.33","5.36","3.36","4.24","3.24","7.06"
"483","Nico Sturm","MIN","C","35","320.61666666667","9.1604761904762","0.37","0.75","0.19","0.56","1.12","66.67","4.49","8.33","0.66","9.17","7.11","5.99","3.18","0.19","0.56","1.5","0.75","0.75","0","0","0","2.43","0.94","6.36","2.99","2.43","24.14","20.59","10.10"
"136","Mathew Dumba","PIT","D","11","160.68333333333","14.607575757576","0.37","0.75","0.37","0.37","1.12","60.00","2.61","14.29","0.14","9.71","5.23","2.24","0.75","0.37","0.75","4.11","1.49","1.12","0.37","0","0.75","2.99","2.24","5.97","4.11","3.73","0","0","-"
"294","Nicolas Roy","TOR","C","54","640.33333333333","11.858024691358","0.37","1.03","0.66","0.37","1.41","51.72","3.37","11.11","0.53","8.62","5.81","6.09","3","0.19","0.84","0.56","0.28","0.28","0","0","0.56","3.94","1.59","5.34","3.65","1.69","23.43","19.96","5.06"
"187","Michael McCarron","NSH","C","56","651.88333333333","11.640773809524","0.37","0.55","0.28","0.28","0.92","71.43","7.18","5.13","0.85","12.7","10.77","6.81","4.69","0.18","1.75","6.17","2.02","1.47","0.46","0.09","1.56","2.67","1.29","13.9","7","4.14","28.81","25.68","4.87"
"273","Vince Dunn","SEA","D","55","982.98333333333","17.872424242424","0.37","0.43","0.18","0.24","0.79","37.14","4.76","7.69","0.2","10.93","6.59","3.11","0.43","0.24","0.55","2.08","1.04","1.04","0","0","0.73","3.72","1.04","1.04","3.54","2.99","0","0","-"
"702","Axel Sandin-Pellikka","DET","D","58","808.48333333333","13.939367816092","0.37","0.45","0.22","0.22","0.82","40.74","3.78","9.80","0.15","10.39","5.86","2.52","0.22","0.15","0.96","1.19","0.59","0.59","0","0","0.37","3.49","0.37","0.96","8.68","3.41","0","0","-"
"267","Rasmus Andersson","CGY, VGK","D","56","985.36666666667","17.595833333333","0.37","0.97","0.79","0.18","1.34","44.90","6.15","5.94","0.31","13.82","9.19","3.41","0.91","0.18","1.04","2.13","0.97","0.91","0.06","0","0.85","3.47","0.85","1.52","4.51","5.54","0","0","-"
"45","Evander Kane","VAN","L","56","803.48333333333","14.347916666667","0.37","0.9","0.75","0.15","1.27","54.84","7.99","4.67","0.89","17.77","12.92","7.99","4.18","0.22","2.24","5.08","1.72","1.42","0.15","0.15","1.42","3.96","0.97","6.87","3.58","1.49","0.6","1.27","2.39"
"109","William Karlsson","VGK","C","14","164.3","11.735714285714","0.37","0.37","0.37","0","0.73","100.00","8.76","4.17","0.7","14.97","11.32","6.21","3.65","0","1.46","1.46","0.73","0.73","0","0","0.37","3.65","0.37","1.1","4.38","3.65","25.93","20.09","20.58"
"246","Justin Kirkland","CGY","C","20","162.16666666667","8.1083333333333","0.37","0.37","0.37","0","0.74","33.33","3.33","11.11","0.51","9.25","6.29","5.55","3.33","0","0","0.74","0.37","0.37","0","0","0","4.81","0.74","10.73","5.92","2.96","19.24","18.5","18.86"
"332","Luke Kunin","FLA","C","43","320.38333333333","7.4507751937984","0.37","0.37","0.37","0","0.75","66.67","5.62","6.67","0.65","11.42","8.05","5.62","2.62","0.19","1.12","3.93","0.94","0.56","0.19","0.19","0.94","2.43","0.37","14.79","8.99","4.49","20.79","18.54","9.90"
"699","Oliver Moore","CHI","C","45","506.81666666667","11.262592592593","0.36","0.95","0.12","0.83","1.3","68.75","4.97","7.14","0.59","9.83","8.29","5.56","2.37","0.24","1.07","2.01","0.83","0.71","0.12","0","0.95","3.79","1.42","2.6","6.27","1.42","9.59","9.23","6.03"
"10","Nick Foligno","CHI","L","33","337.21666666667","10.218686868687","0.36","0.89","0.36","0.53","1.25","58.33","4.09","8.70","0.44","7.12","5.52","4.09","2.14","0.36","0.71","3.74","1.07","0.53","0.53","0","1.78","3.02","0.53","13.88","2.31","4.27","19.39","19.93","8.78"
"605","Aatu Raty","VAN","C","45","496.95","11.043333333333","0.36","1.09","0.6","0.48","1.45","70.59","4.95","7.32","0.76","11.95","9.78","7.24","3.14","0.36","1.09","2.17","1.09","1.09","0","0","0.48","3.02","0.85","12.44","3.14","1.09","28.74","18.59","7.33"
"34","Roman Josi","NSH","D","45","825.03333333333","18.334074074074","0.36","0.95","0.51","0.44","1.31","46.15","6.25","5.81","0.32","13.96","8.8","4.51","0.95","0.29","1.16","1.16","0.58","0.58","0","0","0.8","3.27","1.09","1.02","4.36","4.07","0","0","-"
"288","Roope Hintz","DAL","C","52","659.43333333333","12.68141025641","0.36","1.27","0.91","0.36","1.64","51.43","6.92","5.26","0.87","12.01","9.92","8.64","4.09","0.45","1.55","1.46","0.73","0.73","0","0","1","3.18","0.36","5","2.91","1.36","27.02","19.2","5.32"
"388","Jesper Boqvist","FLA","C","51","506.75","9.9362745098039","0.36","0.47","0.12","0.36","0.83","53.85","4.62","7.69","0.55","9.35","7.34","3.55","1.89","0.24","0.71","1.89","0.95","0.95","0","0","1.54","3.67","0.47","11.84","6.16","2.6","2.84","5.09","4.24"
"393","Nick Suzuki","MTL","C","57","831.85","14.593859649123","0.36","1.44","1.08","0.36","1.8","56.82","5.05","7.14","0.65","11.25","8.51","5.84","2.16","0.58","1.15","0.29","0.14","0.14","0","0","0.36","2.67","0.94","2.96","3.68","2.74","24.74","24.45","3.63"
"700","Gabe Perreault","NYR","R","24","330.65","13.777083333333","0.36","0.73","0.36","0.36","1.09","46.15","4.72","7.69","0.67","9.8","6.53","7.26","3.99","0","1.63","0.73","0.36","0.36","0","0","0.36","2.72","0.91","3.27","3.63","2.54","0.54","0.18","13.61"
"94","Ondrej Palat","N.J, NYI","L","57","662.73333333333","11.626900584795","0.36","0.45","0.27","0.18","0.81","34.62","4.8","7.55","0.6","9.87","7.97","6.79","3.35","0.27","0.18","0.91","0.36","0.36","0","0","0.91","2.44","0.72","8.24","5.79","4.07","0.45","0.54","4.12"
"648","Marco Kasper","DET","C","57","671.18333333333","11.77514619883","0.36","0.54","0.45","0.09","0.89","55.56","7.06","5.06","0.91","13.05","10.91","7.69","4.29","0.27","1.16","2.41","0.72","0.54","0.09","0.09","0.54","2.86","0.8","11.44","6.53","2.95","12.69","12.07","4.58"
"188","Shea Theodore","VGK","D","46","852.95","18.542391304348","0.35","0.84","0.21","0.63","1.2","44.74","5.28","6.67","0.25","12.31","7.25","3.31","0.56","0","0.7","0.42","0.21","0.21","0","0","0.42","3.52","0.77","0.07","4.22","2.95","0","0","-"
"492","Alex Turcotte","L.A","C","49","508.15","10.370408163265","0.35","1.06","0.47","0.59","1.42","66.67","6.38","5.56","1.06","13.11","10.15","10.15","6.26","0.47","2.72","2.24","0.94","0.83","0.12","0","1.18","2.24","1.3","3.31","6.97","3.07","26.21","21.96","6.42"
"115","Ryan Strome","ANA","C","32","340","10.625","0.35","0.88","0.35","0.53","1.24","58.33","5.65","6.25","0.91","13.41","10.06","8.65","4.94","0","1.94","4.76","1.94","1.76","0.18","0","1.41","3.18","0.88","2.82","2.65","1.24","14.29","15.88","8.36"
"572","Cole Perfetti","WPG","C","42","508.38333333333","12.104365079365","0.35","1.18","0.71","0.47","1.53","76.47","7.44","4.76","0.79","15.7","11.57","9.09","3.89","0.35","1.3","1.42","0.71","0.71","0","0","0.47","4.01","1.42","3.89","4.37","1.77","0.35","0.47","5.06"
"214","Ross Johnston","ANA","L","54","517.28333333333","9.5793209876543","0.35","1.16","0.7","0.46","1.51","59.09","3.48","10.00","0.52","7.31","5.8","4.64","2.78","0","0.81","10.21","2.32","1.04","0.93","0.35","1.04","3.48","0.46","18.91","4.64","1.62","0.58","0.7","5.27"
"14","Jonathan Toews","WPG","C","56","689.45","12.311607142857","0.35","0.78","0.44","0.35","1.13","86.67","5.05","6.90","0.61","8.7","7.14","5.57","3.31","0.17","1.04","2.26","1.13","1.13","0","0","0.52","2.87","1.13","1.22","3.39","2.26","30.2","18.01","5.45"
"15","Alex Killorn","ANA","L","56","684.56666666667","12.224404761905","0.35","0.7","0.35","0.35","1.05","52.17","7.01","5.00","0.82","12.45","10.34","6.57","3.42","0.09","1.49","1.93","0.96","0.96","0","0","0.88","3.33","1.23","4.03","3.42","1.49","2.1","3.94","3.05"
"56","Marcus Foligno","MIN","L","46","517.41666666667","11.248188405797","0.35","0.58","0.23","0.35","0.93","66.67","5.45","6.38","0.67","9.51","8.47","6.03","3.36","0.58","0.7","6.03","1.86","1.28","0.46","0.12","1.28","2.67","0.81","16.7","3.94","3.36","0.81","0.93","5.41"
"389","Eeli Tolvanen","SEA","R","55","692.28333333333","12.58696969697","0.35","0.87","0.52","0.35","1.21","63.64","5.29","6.56","0.47","12.31","8.23","5.98","2.25","0.43","0.17","1.04","0.52","0.52","0","0","0.61","2.77","0.69","11.27","3.03","4.42","0","0","-"
"416","Jacob Bryson","BUF","D","35","342.4","9.7828571428571","0.35","0.53","0.18","0.35","0.88","35.71","2.1","16.67","0.15","7.01","3.86","2.1","0.7","0","0.53","1.4","0.7","0.7","0","0","0","1.93","0.35","1.58","7.18","3.15","0","0","-"
"243","Brandon Montour","SEA","D","38","694.43333333333","18.274561403509","0.35","0.6","0.35","0.26","0.95","50.00","5.88","5.88","0.32","14.86","9.94","3.54","0.52","0","0.86","2.16","0.86","0.78","0.09","0","0.78","4.06","1.64","3.28","4.15","3.37","0","0","-"
"131","Barclay Goodrow","S.J","C","55","508.93333333333","9.2533333333333","0.35","0.47","0.24","0.24","0.83","63.64","4.6","7.69","0.68","9.2","6.72","5.31","3.3","0.47","1.18","4.24","1.18","0.94","0","0.24","0.71","2.83","0.47","9.67","4.36","3.89","1.18","1.77","4.72"
"343","Beck Malenstyn","BUF","L","56","520.38333333333","9.2925595238095","0.35","0.35","0.35","0","0.69","50.00","5.19","6.67","0.59","8.99","7.38","5.07","3","0.12","1.27","2.31","0.69","0.58","0","0.12","1.04","3","0.69","21.91","9.11","4.73","0.35","0.46","4.94"
"100","Adam Lowry","WPG","C","44","526.53333333333","11.966666666667","0.34","1.14","0.57","0.57","1.48","65.00","4.56","7.50","0.75","9.69","7.98","6.84","3.76","0.34","1.14","1.94","0.46","0.11","0.34","0","0.68","2.51","0.34","9.46","2.96","2.28","29.86","23.59","6.37"
"646","Lane Hutson","MTL","D","57","1059.0166666667","18.579239766082","0.34","1.47","0.91","0.57","1.81","51.61","3.63","9.38","0.22","9.18","4.99","3.34","0.79","0.11","0.57","1.02","0.51","0.51","0","0","0.51","2.78","1.36","1.25","5.78","4.36","0","0","-"
"254","Sam Lafferty","CHI","C","19","174.6","9.1894736842105","0.34","0.34","0","0.34","0.69","28.57","2.06","16.67","0.4","5.15","3.44","4.47","3.09","0","0.69","4.81","1.03","0.69","0","0.34","0.34","3.09","0.34","7.9","4.12","1.03","3.44","3.78","16.36"
"347","Dante Fabbro","CBJ","D","50","705.55","14.111","0.34","0.34","0.26","0.09","0.68","36.36","4.17","8.16","0.1","10.46","6.12","1.96","0.09","0.17","1.53","1.53","0.77","0.77","0","0","0.51","3.32","0.94","3.06","6.89","6.04","0","0","-"
"236","Robby Fabbri","STL","C","15","178.48333333333","11.898888888889","0.34","1.01","1.01","0","1.34","80.00","5.38","6.25","0.56","8.74","6.72","6.39","2.69","0","0.67","4.03","1.68","1.68","0","0","1.01","2.02","0","11.43","3.03","2.69","1.01","0.67","20.17"
"631","Tyson Kozak","BUF","C","35","351.11666666667","10.031904761905","0.34","0.34","0.34","0","0.68","40.00","4.1","8.33","0.5","7.69","5.64","4.44","2.05","0.17","0.68","0.34","0.17","0.17","0","0","0.34","3.42","1.88","15.21","4.96","4.1","22.39","22.21","8.58"
"184","Andrew Copp","DET","C","58","726.76666666667","12.530459770115","0.33","1.16","0.5","0.66","1.49","64.29","5.7","5.80","0.91","9.74","8.5","6.52","4.21","0.25","1.07","0.99","0.5","0.5","0","0","0.66","3.88","1.07","2.72","3.72","2.48","25.18","20.89","4.51"
"609","Cole Sillinger","CBJ","C","55","726.98333333333","13.217878787879","0.33","1.24","0.58","0.66","1.57","54.29","6.19","5.33","0.61","11.55","9.16","6.6","2.72","0.17","1.07","1.82","0.91","0.91","0","0","0.08","3.55","1.49","5.45","4.54","1.98","2.81","4.37","3.23"
"6","Anze Kopitar","L.A","C","41","542.88333333333","13.241056910569","0.33","1.11","0.55","0.55","1.44","54.17","3.54","9.38","0.48","8.18","6.19","4.42","2.21","0.22","0.44","0.44","0.22","0.22","0","0","0.55","2.65","1.11","2.1","2.54","3.21","29.73","23.54","6.17"
"300","Kyle Capobianco","DAL","D","31","362.31666666667","11.687634408602","0.33","0.5","0.17","0.33","0.83","31.25","2.65","12.50","0.12","9.27","4.31","2.98","0.33","0.33","0.5","1.32","0.66","0.66","0","0","0.5","2.82","1.32","1.99","6.13","4.14","0","0","-"
"304","Ivan Provorov","CBJ","D","56","1107.5166666667","19.777083333333","0.33","0.49","0.27","0.22","0.81","28.30","4.88","6.67","0.22","10.46","6.99","2.98","0.54","0.16","0.81","1.3","0.65","0.65","0","0","0.22","4.44","0.76","1.19","3.9","3.9","0","0","-"
"517","Jordan Spence","OTT","D","48","751.85","15.663541666667","0.32","1.12","0.32","0.8","1.44","45.00","4.87","6.56","0.25","12.77","8.3","3.43","0.96","0.08","1.36","0.64","0.32","0.32","0","0","0","2.79","0.72","2.71","6.3","2.87","0","0","-"
"124","Connor Murphy","CHI","D","57","754.16666666667","13.230994152047","0.32","0.64","0.16","0.48","0.95","46.15","4.14","7.69","0.17","9.23","6.13","2.39","0.4","0.08","0.64","3.5","1.27","0.95","0.32","0","0.64","3.5","0.64","3.66","8.83","4.93","0","0","-"
"443","Jesperi Kotkaniemi","CAR","C","36","377.28333333333","10.480092592593","0.32","1.11","0.64","0.48","1.43","52.94","5.73","5.56","0.71","11.29","8.11","6.84","3.98","0.16","0.95","0.95","0.48","0.48","0","0","1.43","3.66","0.48","8.91","7.63","2.07","14.95","16.22","7.63"
"592","Mason Lohrei","BOS","D","52","757.85","14.574038461538","0.32","1.03","0.63","0.4","1.35","54.84","3.09","10.26","0.17","8.95","5.15","2.22","0.16","0.24","0.95","0.95","0.48","0.48","0","0","0.24","4.67","0.79","2.14","6.73","4.99","0","0","-"
"405","Ryan Poehling","ANA","C","49","561.55","11.460204081633","0.32","1.6","1.28","0.32","1.92","60.00","4.49","7.14","0.62","9.62","7.59","5.13","2.67","0.43","0.96","0.64","0.32","0.32","0","0","0.53","2.99","0.75","2.67","4.59","4.38","24.15","24.36","5.32"
"534","Tye Kartye","SEA","L","40","377.08333333333","9.4270833333333","0.32","0.8","0.48","0.32","1.11","63.64","4.3","7.41","0.47","11.46","7.96","5.25","2.39","0","1.43","3.34","0.8","0.48","0.16","0.16","1.11","2.7","1.43","15.59","6.68","2.86","0.48","0.95","5.30"
"656","Simon Nemec","N.J","D","43","744.83333333333","17.321705426357","0.32","0.64","0.32","0.32","0.97","36.36","3.87","8.33","0.17","11.28","5.96","2.82","0.4","0.08","0.72","1.45","0.72","0.72","0","0","0.4","3.62","1.13","0.97","4.27","4.91","0","0","-"
"321","Vladislav Gavrikov","NYR","D","57","1117.2333333333","19.600584795322","0.32","0.38","0.11","0.27","0.7","40.63","3.54","9.09","0.15","10.63","5.69","2.69","0.54","0.05","1.13","1.5","0.75","0.75","0","0","0.21","3.44","0.75","1.5","4.14","3.65","0","0","-"
"716","Emmitt Finnie","DET","C","58","750.83333333333","12.945402298851","0.32","0.56","0.32","0.24","0.88","44.00","5.83","5.48","0.74","9.67","8.07","6.31","3.76","0","0.8","0.48","0.24","0.24","0","0","1.28","3.84","1.04","6.87","4","2.24","0.8","1.2","3.20"
"363","Brandon Duhaime","WSH","R","59","569.83333333333","9.6581920903955","0.32","0.21","0","0.21","0.53","45.45","4","7.89","0.58","9.37","6.32","4.95","2.95","0.32","0.63","6.11","2.11","1.47","0.63","0","1.47","1.68","0.63","12.21","5.9","3.05","1.16","2.42","3.41"
"382","Michael Rasmussen","DET","C","53","567.9","10.715094339623","0.32","0.74","0.53","0.21","1.06","71.43","5.18","6.12","0.71","11.2","8.77","6.44","3.49","0.11","1.06","0.85","0.42","0.42","0","0","0.42","2.75","0.63","5.6","5.39","3.59","11.09","11.83","5.11"
"619","Ryan Winterton","SEA","C","54","570.1","10.557407407407","0.32","1.26","1.05","0.21","1.58","62.50","6.31","5.00","0.76","11.79","8.63","6.53","2.53","0.42","0.84","1.58","0.63","0.53","0.11","0","1.05","2.63","1.05","4.74","6.84","2.21","0","0.32","0.00"
