"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"71","Jonathan Marchessault","NSH","R","38","102.83333333333","2.7061403508772","111.44","15.75","87.61","86.35","14","86.05","60.68","13.42","81.89","8.17","0","100.00","9.24","1","90.25","59.51","8.17","87.93","25.67","2.33","91.67","4.67","0","100.00","45.12","7.78","85.29","2.33","0","100.00","123.05","9.27","92.99","2.53","0","100.00","13.46","100.00","1.135","33.84","4.08","0.58","12.25","98.31","63.6","7.59","2.92","95.61"
"94","Tyler Bertuzzi","CHI","L","54","167.83333333333","3.108024691358","93.66","15.73","85.62","68.64","13.58","83.48","46.83","11.08","80.86","8.22","0.71","92.00","7.96","1.18","87.05","60.06","7.15","89.36","26.81","3.93","87.21","4.29","0.71","85.71","44.33","4.29","91.18","1.91","0","100.00","88.82","8.26","91.49","3.61","0","100.00","17.56","93.55","1.111","29.67","3.57","0.36","6.43","98.81","58.99","6.08","1.07","98.21"
"119","David Pastrnak","BOS","R","52","190.96666666667","3.6724358974359","115.31","15.71","88.01","87.03","15.4","84.97","50.58","13.2","79.31","11","1.89","85.37","9.72","1.36","87.70","63.15","10.05","86.27","30.79","4.08","88.29","5.34","1.26","80.95","43.15","7.96","84.43","3.35","0.84","80.00","118.9","4.08","96.68","4.54","0","100.00","21.74","85.71","1.075","24.82","3.77","0","2.51","100.00","59.7","7.54","0.94","98.45"
"277","Logan Cooley","UTA","C","29","84.066666666667","2.8988505747126","94.21","15.7","85.71","74.94","12.13","86.07","54.24","5","91.57","7.85","0","100.00","7.93","0.77","91.14","51.39","5","91.14","22.84","2.14","91.43","5","0","100.00","38.07","3.81","90.91","3.81","0","100.00","94.85","10.31","90.20","0","0","-","14.47","100.00","1.145","27.84","3.57","0","12.85","100.00","56.38","7.85","0.71","98.75"
"187","Josh Norris","BUF","C","19","61.183333333333","3.2201754385965","111.8","15.69","87.69","91.2","14.71","86.11","51.97","12.75","80.30","9.81","0.98","90.91","10.67","1","91.45","69.63","8.83","88.75","38.25","2.94","92.86","6.86","0","100.00","41.84","7.85","84.21","3.92","1.31","75.00","93.49","4.25","95.65","0","0","-","18.87","92.31","1.112","28.44","5.88","0.98","2.94","96.67","59.82","9.81","2.94","95.31"
"104","Alexander Wennberg","S.J","C","55","199.36666666667","3.6248484848485","113.16","15.65","87.85","83.97","13.54","86.11","55.98","11.44","83.04","6.92","1.81","79.31","9.6","1.07","89.97","69.22","7.82","89.84","29.49","3.61","89.09","2.71","1.2","69.23","52.97","5.62","90.41","2.81","0.4","87.50","108.24","7.39","93.61","3.04","0","100.00","12.37","84.21","0.966","34.01","3.01","0.3","8.43","99.12","58.99","6.92","2.71","95.61"
"4","Sidney Crosby","PIT","C","56","173.68333333333","3.1014880952381","116.07","15.55","88.19","90.86","14.85","85.95","64.25","12.78","83.41","10.02","1.73","85.29","11.5","0.93","92.55","75.65","8.29","90.12","35.24","2.42","93.58","4.84","1.04","82.35","53.89","7.83","87.31","1.84","0.92","66.67","110.28","6.49","94.44","5.49","0","100.00","15.59","86.49","1.021","25.56","3.11","0.35","1.73","98.67","60.8","9.33","2.07","96.70"
"265","Matt Coronato","CGY","R","55","166.08333333333","3.019696969697","97.18","15.53","86.22","72.25","14.45","83.33","48.41","10.12","82.72","6.5","0.36","94.74","8.22","1.54","84.24","53.47","9.39","85.06","27.09","5.42","83.33","3.97","0.36","91.67","35.16","5.3","86.90","1.45","0","100.00","109.06","5.74","95.00","2.09","0","100.00","13.43","96.43","1.099","34.68","5.06","1.08","7.23","96.97","55.63","8.31","2.53","95.65"
"51","Bryan Rust","PIT","R","49","146.96666666667","2.9993197278912","115.94","15.51","88.20","91.45","15.11","85.82","64.91","12.25","84.13","10.61","1.22","89.66","11.47","0.92","92.61","73.89","7.76","90.50","34.7","1.63","95.51","4.49","0.41","91.67","52.26","8.17","86.49","2.18","1.09","66.67","115.58","7.08","94.23","6.49","0","100.00","16.35","90.00","1.064","32.66","2.86","0","2.86","100.00","64.91","8.17","2.04","96.95"
"41","Brock Nelson","COL","C","55","170.3","3.0963636363636","106.75","15.5","87.32","83.15","14.09","85.51","58.13","13.04","81.68","5.99","2.47","70.83","8.61","1.31","86.76","56.02","7.75","87.85","21.84","3.88","84.93","1.06","1.76","37.50","45.57","5.17","89.81","3.76","0.94","80.00","122.14","6.11","95.24","3.05","0","100.00","10.30","81.08","0.914","28.54","3.17","0","17.62","100.00","60.6","6.69","1.41","97.73"
"153","Evan Rodrigues","FLA","C","56","116.21666666667","2.0752976190476","102.74","15.49","86.90","72.8","12.91","84.94","45.95","10.33","81.65","5.16","0.52","90.91","8.32","1.02","89.03","56.79","6.2","90.16","27.88","3.61","88.52","2.58","0","100.00","38.55","3.44","91.80","3.44","0","100.00","84.27","3.73","95.76","0","0","-","11.24","95.00","1.062","21.17","7.23","1.03","39.75","95.35","41.82","15.49","2.58","94.19"
"146","Thomas Chabot","OTT","D","42","93.116666666667","2.2170634920635","110.83","15.46","87.76","77.32","13.53","85.11","50.9","9.02","84.95","5.8","1.29","81.82","7.64","1.52","83.38","61.21","10.31","85.59","20.62","4.51","82.05","0.64","0.64","50.00","54.13","7.73","87.50","3.44","0.86","80.00","108.9","3.72","96.69","3.72","0","100.00","11.39","85.71","0.971","19.33","3.22","0.64","44.46","96.77","45.75","5.15","0.64","98.61"
"313","Ben Kindel","PIT","C","53","101.4","1.9132075471698","104.73","15.38","87.19","84.62","14.2","85.63","57.99","9.47","85.96","10.65","1.18","90.00","9.13","1.02","89.99","59.76","8.28","87.83","26.63","3.55","88.24","5.33","0.59","90.00","44.18","6.31","87.50","3.94","0.79","83.33","114.53","7.69","93.71","3.42","0","100.00","18.37","87.50","1.059","32.54","2.96","1.18","25.44","96.49","55.03","7.1","4.14","93.00"
"309","Zeev Buium","MIN, VAN","D","51","148.41666666667","2.9101307189542","96.62","15.36","86.28","77.62","14.15","84.58","50.13","11.72","81.05","8.09","0","100.00","8.07","0.86","90.41","52.55","6.06","89.66","25.06","3.64","87.32","3.64","0","100.00","36.65","3.23","91.89","3.23","0","100.00","97.52","7.59","92.78","2.92","0","100.00","16.13","100.00","1.161","25.47","4.04","0.4","16.57","98.44","48.92","7.68","1.62","96.80"
"114","Travis Sanheim","PHI","D","56","70.433333333333","1.2577380952381","99.67","15.33","86.67","76.67","11.07","87.38","54.52","8.52","86.49","4.26","1.7","71.43","9.68","0.79","92.42","57.08","5.96","90.54","25.56","4.26","85.71","0","0.85","0.00","42.03","2.27","94.87","3.41","0","100.00","91.06","6.15","93.67","2.46","1.23","66.67","7.81","80.00","0.878","27.26","11.07","2.56","46.85","91.43","40.04","17.04","3.41","92.16"
"103","Josh Morrissey","WPG","D","56","177.11666666667","3.1627976190476","88.76","15.24","85.34","69.45","13.21","84.02","48.78","10.84","81.82","8.47","1.02","89.29","9.02","1.44","86.23","55.56","5.42","91.11","30.49","3.39","90.00","5.08","0.34","93.75","33.42","2.71","92.50","2.71","0.9","75.00","82.21","6.85","92.31","1.96","0","100.00","17.36","90.63","1.080","22.7","3.39","1.02","7.79","95.71","47.09","7.11","1.69","96.53"
"26","John Tavares","TOR","C","57","150.66666666667","2.6432748538012","113.1","15.13","88.20","84.42","12.74","86.89","60.93","10.75","85.00","5.97","1.59","78.95","9.32","0.87","91.42","73.27","7.96","90.20","31.06","2.39","92.86","2.39","0.4","85.71","56.28","7.43","88.33","2.65","1.59","62.50","108.14","5.75","94.95","2.3","0","100.00","9.80","85.19","0.950","29.07","4.38","0","7.17","100.00","62.52","6.37","0.4","99.37"
"234","Connor Zary","CGY","C","54","91.483333333333","1.6941358024691","101","15.08","87.01","72.14","14.43","83.33","49.85","11.15","81.72","5.25","0.66","88.89","7.59","1","88.35","57.72","5.25","91.67","25.58","1.31","95.12","3.28","0","100.00","42.85","5.25","89.09","0.87","0.87","50.00","79.58","10.42","88.42","1.89","0","100.00","10.53","94.12","1.046","15.08","5.25","1.97","51.81","88.46","31.48","8.53","5.9","84.21"
"208","Rasmus Dahlin","BUF","D","53","183.73333333333","3.4666666666667","108.42","15.02","87.83","83.6","13.06","86.49","54.21","10.45","83.84","9.14","0.98","90.32","8.35","1.28","86.74","56.49","6.2","90.10","25.8","2.61","90.80","5.22","0.65","88.89","40.93","4.79","89.52","3.48","0.44","88.89","107.55","5.19","95.40","1.89","0","100.00","16.87","90.63","1.075","24.82","5.22","0.33","1.96","98.70","62.05","7.51","1.31","97.94"
"64","Mark Scheifele","WPG","C","56","176.38333333333","3.1497023809524","92.87","14.97","86.12","73.14","12.93","84.98","51.03","10.55","82.87","8.5","1.02","89.29","9.5","1.45","86.74","58.17","5.44","91.44","31.98","3.4","90.38","5.1","0.34","93.75","34.92","2.72","92.77","2.72","0.91","75.00","84.51","6.88","92.47","1.97","0","100.00","16.67","90.32","1.070","24.15","3.74","0.68","7.14","97.26","47.28","6.46","1.36","97.20"
"167","Jordan Kyrou","STL","R","47","116.28333333333","2.4741134751773","79.98","14.96","84.24","53.15","12.9","80.47","42.31","8.77","82.83","6.71","0","100.00","5.37","0.82","86.71","50.05","7.22","87.39","13.93","3.1","81.82","1.55","0","100.00","48.16","5.5","89.74","4.82","0","100.00","80.49","5.96","93.10","2.24","0","100.00","15.85","100.00","1.159","24.25","5.16","0","22.7","100.00","49.53","8.77","1.03","97.96"
"170","Tage Thompson","BUF","C","57","197.35","3.4622807017544","105.8","14.9","87.66","82.09","13.68","85.71","51.99","10.95","82.61","8.51","0.91","90.32","8.24","1.32","86.22","54.73","6.38","89.55","24.93","3.04","89.13","4.56","0.61","88.24","39.73","4.46","89.91","3.65","0.41","90.00","106.27","4.83","95.65","1.76","0","100.00","16.37","91.67","1.080","27.36","5.47","0.61","3.65","97.83","61.41","8.21","1.22","98.06"
"292","Connor Bedard","CHI","C","44","149.18333333333","3.3905303030303","90.09","14.88","85.82","67.17","12.87","83.92","45.45","10.46","81.29","7.24","0.8","90.00","7.63","1.53","83.29","56.31","7.24","88.61","24.13","4.02","85.71","4.42","0.8","84.62","42.9","4.29","90.91","1.07","0","100.00","89.46","8.71","91.12","2.9","0","100.00","15.93","92.31","1.082","28.56","3.62","0.8","4.42","97.26","57.92","6.44","2.01","96.64"
"307","Beckett Sennecke","ANA","R","56","117.01666666667","2.0895833333333","88.71","14.87","85.64","68.71","13.84","83.23","48.71","12.82","79.17","6.15","1.03","85.71","7.44","1.04","87.71","47.17","8.72","84.40","20","3.08","86.67","2.05","0.51","80.00","36.23","7.52","82.81","3.42","0","100.00","94.06","3.7","96.21","2.22","0","100.00","12.63","92.00","1.046","25.64","6.67","0.51","28.71","98.04","48.71","12.31","3.08","94.06"
"131","Kyle Connor","WPG","L","56","173.63333333333","3.1005952380952","92.95","14.86","86.22","73.26","12.79","85.14","51.49","10.37","83.24","8.29","1.04","88.89","9.45","1.46","86.65","58.05","5.53","91.30","31.79","3.46","90.20","4.84","0.35","93.33","35.02","2.76","92.68","2.76","0.92","75.00","85.85","6.49","92.97","2","0","100.00","16.11","90.00","1.061","24.53","4.15","0.69","7.6","97.26","48.38","6.57","1.38","97.22"
"248","Brock Faber","MIN","D","58","72.783333333333","1.2548850574713","84.91","14.84","85.12","63.48","12.37","83.70","43.69","9.89","81.54","9.89","0","100.00","6.5","1.01","86.54","46.99","8.24","85.07","18.96","4.95","79.31","5.77","0","100.00","37.37","4.4","89.47","3.3","0","100.00","83.35","3.57","95.89","2.38","0","100.00","22.64","100.00","1.226","23.91","4.95","0.82","57.71","96.67","44.52","9.07","0.82","98.18"
"141","Dylan Strome","WSH","C","57","186.35","3.269298245614","107.22","14.81","87.86","88.22","13.52","86.71","60.85","10.63","85.14","8.69","0.97","90.00","10.25","0.76","93.09","65.04","5.47","92.24","30.59","1.93","94.06","3.54","0.32","91.67","45.94","4.72","90.68","5.58","0.86","86.67","121.38","8.37","93.55","1.4","0","100.00","14.29","90.91","1.052","28.33","4.19","0","4.51","100.00","66.97","9.02","1.29","98.11"
"56","Vincent Trocheck","NYR","C","43","121.93333333333","2.8356589147287","117.11","14.76","88.81","95.46","13.29","87.78","59.54","10.33","85.21","10.33","2.46","80.77","10.44","1.52","87.27","68.89","6.89","90.91","30.02","5.41","84.72","3.94","1.48","72.73","51.83","1.97","96.34","2.62","0.66","80.00","129.36","4.26","96.81","6.4","0","100.00","17.36","76.19","0.935","26.08","3.44","0.49","4.43","98.15","63.48","8.37","1.97","96.99"
"169","Mikhail Sergachev","UTA","D","57","182.95","3.209649122807","100.36","14.76","87.18","79.04","11.48","87.32","53.46","5.58","90.56","7.22","0","100.00","8.28","1.02","89.05","55.1","6.89","88.89","24.6","2.3","91.46","3.61","0","100.00","40.67","6.12","86.92","2.19","0","100.00","102.32","8.05","92.70","2.84","0","100.00","13.50","100.00","1.135","29.52","4.92","0.33","5.25","98.90","60.34","8.85","2.3","96.34"
"2","Alex Ovechkin","WSH","L","59","265.06666666667","4.4926553672316","96.88","14.71","86.82","77.87","13.81","84.94","52.29","10.87","82.80","6.34","1.36","82.35","8.63","0.92","90.38","55.01","6.34","89.67","25.58","2.49","91.13","2.72","0.68","80.00","39.24","5.13","88.44","3.92","0.91","81.25","107.9","7.85","93.22","0.98","0","100.00","12.12","87.50","0.996","21.05","2.72","0","2.04","100.00","56.59","8.38","1.13","98.04"
"144","Roope Hintz","DAL","C","52","163.25","3.1394230769231","111.73","14.7","88.37","89.31","13.23","87.10","63.95","12.13","84.06","13.23","1.47","90.00","12.17","0.97","92.65","83.43","7.72","91.53","43.37","2.57","94.40","9.19","0.37","96.15","53.42","6.86","88.62","3.43","1.47","70.00","92.37","5.84","94.05","2.12","0","100.00","20.69","87.88","1.086","37.49","5.15","0","2.57","100.00","62.48","8.45","1.47","97.70"
"150","Jake DeBrusk","VAN","L","56","192.11666666667","3.4306547619048","117.74","14.68","88.92","90.88","12.49","87.92","56.53","9.06","86.19","6.56","1.25","84.00","11.43","1.34","89.50","74.64","5","93.73","39.04","2.81","93.28","5","0.62","88.89","47.47","2.91","94.21","2.08","0","100.00","108.27","6.77","94.12","0","0","-","11.60","86.21","0.978","33.1","3.75","0","4.06","100.00","62.46","5.62","1.56","97.56"
"279","Ryan Greene","CHI","C","56","69.566666666667","1.2422619047619","76.76","14.66","83.96","64.69","13.8","82.42","39.67","11.21","77.97","8.62","1.72","83.33","6.35","1.98","76.28","44.85","8.62","83.87","15.52","3.45","81.82","2.59","1.72","60.00","39.1","6.9","85.00","2.3","0","100.00","72.26","6.23","92.06","6.23","0","100.00","21.74","84.62","1.064","34.5","5.17","5.17","31.91","86.96","49.16","7.76","7.76","86.36"
"212","Linus Karlsson","VAN","C","54","85.983333333333","1.5922839506173","108.86","14.65","88.14","78.85","13.26","85.61","53.73","11.86","81.91","7.68","1.4","84.62","8.62","1.12","88.54","60.71","6.98","89.69","28.61","2.09","93.18","2.79","0","100.00","42.8","6.51","86.79","2.79","0.93","75.00","95.75","7.06","93.14","4.03","1.01","80.00","14.29","88.24","1.025","25.12","4.88","0.7","43.26","97.30","44.66","9.77","1.4","96.97"
"246","Anton Lundell","FLA","C","54","151.55","2.8064814814815","114.02","14.65","88.62","85.52","12.67","87.10","55.03","9.9","84.76","8.71","1.19","88.00","10","0.99","90.98","66.91","5.54","92.35","27.71","2.38","92.11","3.96","0.4","90.91","52.26","4.22","92.52","5.28","0","100.00","106.37","5.15","95.38","1.14","0","100.00","15.83","88.00","1.038","27.32","5.15","0.79","21.38","97.18","50.68","9.9","1.98","96.24"
"185","Miro Heiskanen","DAL","D","55","188.8","3.4327272727273","105.51","14.62","87.83","85.17","13.35","86.45","60.38","12.08","83.33","12.71","1.27","90.91","11.29","1.08","91.27","78.5","8.26","90.48","39.72","3.5","91.91","8.58","0.32","96.43","51.69","6.36","89.05","3.39","1.27","72.73","86.76","5.97","93.56","2.3","0","100.00","21.05","89.47","1.105","25.74","5.08","0","2.54","100.00","60.38","8.26","1.91","96.94"
"287","Jimmy Snuggerud","STL","R","45","102.8","2.2844444444444","86.96","14.59","85.63","68.29","11.09","86.03","44.36","9.34","82.61","7.59","0.58","92.86","7.18","0.65","91.71","50.19","7","87.76","19.84","1.75","91.89","1.75","0.58","75.00","40.47","7","85.25","3.11","0","100.00","88.52","4.22","95.45","5.06","0","100.00","17.11","93.75","1.109","29.77","7","0.58","22.18","98.08","44.36","9.34","0.58","98.70"
"137","Mikko Rantanen","DAL","R","54","210.2","3.8925925925926","103.04","14.56","87.62","81.35","12.84","86.36","57.09","11.7","82.99","11.7","1.43","89.13","10.86","1.05","91.22","76.5","7.99","90.54","37.96","3.43","91.72","7.42","0.57","92.86","51.38","6.09","89.40","4.19","1.14","78.57","80.81","6.18","92.89","1.65","0","100.00","20.50","87.80","1.083","17.41","4","0","3.14","100.00","53.95","7.71","2.28","95.94"
"301","Will Smith","S.J","C","42","152.58333333333","3.6329365079365","106.17","14.55","87.95","79.83","13.37","85.65","56.62","10.62","84.21","7.47","2.36","76.00","8.8","1.09","88.99","65.28","8.26","88.77","23.99","4.33","84.72","3.54","1.57","69.23","55.05","5.24","91.30","2.62","0.52","83.33","102.81","5.11","95.26","2.84","0","100.00","13.19","77.78","0.910","28.31","2.75","0","8.26","100.00","63.7","5.51","0.79","98.78"
"264","Owen Power","BUF","D","56","66.166666666667","1.1815476190476","81.61","14.51","84.91","68.92","12.7","84.44","44.43","9.07","83.05","3.63","0","100.00","6.34","1.03","86.00","43.53","7.25","85.71","15.42","2.72","85.00","1.81","0","100.00","37.48","6.05","86.11","1.21","0","100.00","73.35","10.48","87.50","1.31","0","100.00","8.16","100.00","1.082","22.67","7.25","2.72","52.59","89.29","34.46","8.16","4.53","88.37"
"124","Brayden Point","T.B","C","37","149.41666666667","4.0382882882883","100.79","14.46","87.46","76.7","13.25","85.27","50.2","10.84","82.24","8.83","0.8","91.67","9.13","0.76","92.34","62.64","6.42","90.70","26.1","2.01","92.86","4.02","0.4","90.91","48.72","5.89","89.22","3.75","0.54","87.50","99.19","8.12","92.43","2.9","0","100.00","17.60","92.59","1.102","31.32","2.41","0","5.62","100.00","56.62","5.22","2.01","96.58"
"125","Viktor Arvidsson","BOS","L","45","91.7","2.0377777777778","116.47","14.39","89.00","89.64","13.74","86.71","54.96","11.78","82.35","8.51","2.62","76.47","9.72","1.32","88.06","66.09","7.85","89.38","32.06","3.93","89.09","4.58","1.31","77.78","45.37","5.23","89.66","2.62","1.74","60.00","102.07","5.67","94.74","2.84","0","100.00","15.48","77.78","0.933","25.52","1.96","1.31","35.33","95.12","47.76","7.2","2.62","94.81"
"242","Alexander Nikishin","CAR","D","56","70.866666666667","1.2654761904762","94.83","14.39","86.82","76.2","12.7","85.71","49.95","11.01","81.94","10.16","0.85","92.31","9.24","1.1","89.37","59.27","8.47","87.50","31.33","4.23","88.10","2.54","0","100.00","37.25","5.64","86.84","5.64","1.13","83.33","92.94","6.11","93.83","4.89","0","100.00","20.34","92.31","1.126","29.63","5.93","0","29.63","100.00","50.8","12.7","1.69","96.77"
"132","Pavel Zacha","BOS","C","54","158.58333333333","2.9367283950617","116.15","14.38","88.99","90.05","14","86.55","51.83","12.49","80.59","11.35","1.51","88.24","10","1.16","89.57","65.08","8.32","88.66","30.27","3.03","90.91","5.68","0.76","88.24","46.41","7.06","86.79","4.54","1.01","81.82","125.7","4.37","96.64","3.28","0","100.00","21.90","87.88","1.098","37.46","3.78","0","2.65","100.00","67.72","9.08","0.38","99.44"
"65","Sean Couturier","PHI","C","55","62.633333333333","1.1387878787879","101.54","14.37","87.60","75.68","12.45","85.87","50.77","9.58","84.13","3.83","1.92","66.67","8.55","0.88","90.66","46.94","8.62","84.48","22.03","2.87","88.46","0","0","-","33.21","7.66","81.25","2.55","1.28","66.67","121.77","4.15","96.70","2.77","1.38","66.67","7.55","80.00","0.875","39.28","6.71","4.79","28.74","89.13","54.6","7.66","4.79","91.94"
"154","Artemi Panarin","NYR","L","52","183.66666666667","3.5320512820513","124.14","14.37","89.62","97.68","13.07","88.20","60.44","9.8","86.05","8.17","2.61","75.76","10.67","1.43","88.16","73.18","8.17","89.96","32.67","4.25","88.50","3.59","1.31","73.33","54.01","5.23","91.18","2.61","0.87","75.00","123.63","4.72","96.32","3.77","0.47","88.89","13.51","73.33","0.868","24.17","3.59","0","2.94","100.00","58.48","8.17","1.63","97.28"
"161","Auston Matthews","TOR","C","51","137.85","2.7029411764706","112.3","14.36","88.66","85.31","12.19","87.50","60.5","11.32","84.24","6.96","1.74","80.00","9.17","0.72","92.73","74.43","7.4","90.96","30.9","1.74","94.67","3.48","0.44","88.89","58.03","7.54","88.50","2.9","1.74","62.50","107.51","5.66","95.00","1.89","0","100.00","11.51","84.62","0.961","31.77","4.79","0","4.79","100.00","64.42","5.66","0.44","99.33"
"278","Cutter Gauthier","ANA","L","55","138.15","2.5118181818182","101.19","14.33","87.59","69.92","13.9","83.42","49.08","12.16","80.14","8.25","0.87","90.48","7.47","0.96","88.60","52.55","6.95","88.32","21.28","3.47","85.96","3.04","0.43","87.50","41.69","4.63","90.00","3.47","0","100.00","106.02","4.39","96.02","3.76","0","100.00","16.81","92.86","1.097","27.8","5.21","1.3","21.28","95.52","49.08","8.25","4.34","91.87"
"72","Morgan Rielly","TOR","D","54","129.98333333333","2.4070987654321","110.78","14.31","88.56","87.24","12","87.91","63.7","10.16","86.25","8.31","0.92","90.00","9.11","0.63","93.51","71.55","6.46","91.72","31.85","0.46","98.57","5.08","0","100.00","52.93","8","86.87","2.46","1.23","66.67","105.35","6.67","94.05","2","0","100.00","13.04","90.91","1.040","29.54","6","0","11.08","100.00","63.7","8.77","0.46","99.28"
"293","Zach Benson","BUF","L","42","92.5","2.202380952381","108.97","14.27","88.42","85.62","12.32","87.42","56.43","10.38","84.47","8.43","0.65","92.86","9.11","0.62","93.61","63.57","5.19","92.45","32.43","1.95","94.34","5.84","0","100.00","41.51","4.32","90.57","2.59","0.86","75.00","96.5","3.75","96.26","0.94","0","100.00","14.94","93.75","1.087","24.65","8.43","0.65","16.22","97.44","55.14","10.38","1.95","96.59"
"37","Jason Zucker","BUF","L","38","126.28333333333","3.3232456140351","115.45","14.25","89.01","86.47","13.78","86.26","54.16","10.93","83.21","9.98","0.48","95.45","8.88","1.51","85.44","58.44","5.7","91.11","25.66","2.38","91.53","5.23","0.48","91.67","43.71","4.43","90.79","3.8","0","100.00","115.3","5.49","95.45","2.75","0","100.00","18.42","95.65","1.141","34.68","4.75","0.48","2.38","98.65","63.19","6.65","1.9","97.08"
"226","Nicholas Robertson","TOR","L","54","54.783333333333","1.0145061728395","94.19","14.24","86.87","63.52","14.24","81.69","48.19","7.67","86.27","7.67","0","100.00","6.89","1.22","84.97","55.86","6.57","89.47","27.38","4.38","86.21","4.38","0","100.00","37.97","2.92","92.86","2.92","0","100.00","75.94","7.91","90.57","1.58","0","100.00","15.91","100.00","1.159","18.62","9.86","2.19","54.76","89.47","29.57","17.52","2.19","93.10"
"267","Dylan Guenther","UTA","R","55","181.21666666667","3.2948484848485","97.01","14.24","87.20","77.81","11.59","87.04","51.98","5.63","90.23","7.28","0","100.00","7.94","1.01","88.67","51.32","6.62","88.57","21.85","1.99","91.67","3.64","0","100.00","39.29","6.18","86.41","2.21","0","100.00","100.91","6.22","94.20","2.87","0","100.00","14.01","100.00","1.140","31.45","4.64","0","2.98","100.00","57.94","8.28","1.66","97.22"
"218","Moritz Seider","DET","D","58","185.81666666667","3.2037356321839","112.69","14.21","88.80","86.54","13.56","86.45","54.89","12.27","81.73","9.36","0.97","90.63","10.64","0.73","93.57","76.53","6.14","92.58","32.29","1.61","95.24","5.17","0.32","94.12","58.98","6.03","90.73","4.74","0.86","84.62","100.74","4.2","96.00","0.93","0","100.00","17.06","92.11","1.092","33.26","4.52","0","8.07","100.00","61.35","8.4","0.65","98.96"
"235","Dylan Holloway","STL","L","34","76.016666666667","2.2357843137255","89.98","14.21","86.36","63.14","13.42","82.47","48.94","10.26","82.67","4.74","0","100.00","6.78","1.01","86.99","53.67","7.89","87.18","19.73","5.53","78.13","1.58","0","100.00","45.25","3.16","93.48","4.21","0","100.00","82.09","4.56","94.74","0","0","-","9.68","100.00","1.097","22.89","4.74","0","30.78","100.00","38.68","9.47","0.79","98.00"
"20","Roman Josi","NSH","D","45","148.08333333333","3.2907407407407","106.97","14.18","88.29","79.82","12.56","86.40","56.32","11.34","83.23","9.32","0","100.00","7.95","0.81","90.76","58.75","6.08","90.63","20.66","1.22","94.44","2.84","0","100.00","50.78","6.48","88.68","4.86","0","100.00","111.2","8.19","93.14","4.1","0","100.00","16.55","100.00","1.165","22.28","3.65","0.41","7.7","98.21","63.21","6.48","2.43","96.30"
"67","J.T. Miller","NYR","C","48","148.18333333333","3.0871527777778","124.71","14.17","89.80","101.23","12.96","88.65","62.36","10.12","86.03","6.48","2.43","72.73","11.15","1.53","87.96","75.72","8.1","90.34","34.42","5.26","86.73","2.02","1.21","62.50","55.07","3.78","93.58","2.16","0.54","80.00","123.41","4.09","96.79","4.09","0.58","87.50","10.39","76.00","0.864","29.96","4.86","0","2.43","100.00","63.16","8.91","1.62","97.50"
"84","Pavel Buchnevich","STL","L","57","152.78333333333","2.6804093567251","81.29","14.14","85.19","59.69","11.78","83.52","42.02","7.46","84.92","7.07","0.39","94.74","6.21","0.65","90.47","48.7","7.07","87.32","18.46","3.14","85.45","1.96","0.39","83.33","40.32","5.24","88.51","4.19","0","100.00","89.06","3.97","95.73","2.84","0","100.00","16.82","94.74","1.116","34.95","7.07","0.79","10.6","97.80","55.77","8.64","1.18","97.93"
"63","Mika Zibanejad","NYR","C","56","178.41666666667","3.1860119047619","122.75","14.12","89.68","97.52","12.44","88.69","59.19","9.42","86.27","9.08","2.35","79.41","10.72","1.28","89.35","72.64","7.4","90.76","32.96","3.7","89.91","3.36","1.01","76.92","52.91","4.93","91.47","2.69","0.9","75.00","125.81","4.86","96.28","5.34","0.49","91.67","15.34","75.00","0.903","30.6","4.04","0","1.68","100.00","61.88","8.74","1.68","97.35"
"200","Joel Farabee","CGY","L","56","68.05","1.2151785714286","82","14.11","85.32","52.9","13.23","80.00","36.15","10.58","77.36","3.53","0.88","80.00","5.88","0.84","87.51","48.49","3.53","93.22","21.16","0.88","96.00","1.76","0","100.00","36.44","3.53","91.18","1.18","1.18","50.00","75.14","8.92","89.39","1.27","0","100.00","9.76","91.67","1.014","28.21","3.53","0.88","31.74","96.97","43.2","7.94","3.53","92.45"
"29","Brayden Schenn","STL","C","57","110.65","1.9412280701754","80.25","14.1","85.06","58.56","10.85","84.38","41.75","8.68","82.80","5.42","1.08","83.33","5.96","0.87","87.27","49.34","8.68","85.05","17.89","3.8","82.50","2.17","0.54","80.00","41.93","6.51","86.57","3.62","0.72","83.33","77.54","4.7","94.29","0.78","0","100.00","12.99","87.50","1.005","20.61","4.88","0","41.21","100.00","39.58","10.3","0","100.00"
