"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"217","Miles Wood","COL","L","37","392.76666666667","10.615315315315","63.09","61.56","50.61","40.94","41.4","49.72","24.75","28.87","46.15","1.99","2.44","44.83","2.46","2.53","49.33","27.34","28.41","49.04","11.15","11.3","49.66","1.53","1.07","58.82","21.59","22.81","48.62","0.2","0.81","20.00","51.41","51.41","50.00","0.44","1.1","28.57","8.02","91.53","0.996","7.33","12.22","10.69","54.84","40.68","13.14","17.72","19.71","40.00"
"49","Cam Atkinson","T.B","R","39","319.76666666667","8.1991452991453","48.22","61.54","43.93","36.4","45.03","44.70","26.08","30.77","45.87","2.44","3","44.83","1.89","3.05","38.31","21.95","28.15","43.82","8.44","13.13","39.13","1.5","2.06","42.11","18.01","20.01","47.37","1.25","1","55.56","40.93","50.14","44.94","0","0.27","0.00","9.35","90.24","0.996","9.94","13.51","4.88","55.54","67.09","15.76","19.51","15.01","51.22"
"569","Cole Caufield","MTL","R","82","1142.2333333333","13.929674796748","63.14","61.51","50.65","45.96","43.39","51.44","30.99","28.31","52.26","3.41","2.47","58.04","2.88","3.16","47.71","28.1","30.94","47.60","10.45","14.39","42.07","1.31","1.52","46.30","23.53","22.06","51.61","1.47","0.98","60.00","58.73","44.54","56.87","1.44","0.3","82.61","11.02","91.28","1.023","11.77","12.71","6.93","40.71","62.92","21.64","18.49","15.23","58.69"
"34","Drew Doughty","L.A","D","30","562.95","18.765","61.71","61.5","50.09","44.23","43.27","50.55","27.28","27.18","50.10","2.56","1.71","60.00","2.53","2.41","51.20","27.07","27.39","49.71","11.3","11.08","50.48","0.96","0.75","56.25","21.03","21.74","49.17","1.28","0.57","69.23","55.73","52.96","51.27","0.92","0.77","54.55","9.38","93.73","1.031","8.85","10.98","7.03","40.29","55.70","21.64","17.05","18.01","54.57"
"277","Marcus Pettersson","PIT, VAN","D","78","1425.7333333333","18.278632478632","62.62","61.48","50.46","44.36","44.19","50.10","28.07","29.12","49.08","3.16","3.07","50.68","3.12","2.71","53.49","30.47","26.98","53.04","14.06","11.4","55.21","1.98","1.22","61.84","21.88","20.76","51.32","0.84","1.63","34.09","48.51","54.77","46.97","0.79","0.91","46.43","11.24","89.45","1.007","5.64","12.16","9.47","45.62","37.33","16.33","18.9","21.63","43.02"
"386","Jesse Puljujarvi","FLA, PIT","R","31","333.78333333333","10.767204301075","67.05","61.48","52.17","47.46","45.3","51.16","30.2","32.18","48.41","2.16","2.16","50.00","2.77","2.8","49.76","29.84","30.74","49.26","11.68","10.61","52.42","1.26","0.72","63.64","24.21","26.84","47.42","0.24","1.2","16.67","53.23","47.26","52.97","1.04","0.78","57.14","7.14","93.30","1.004","6.65","15.1","7.01","55.37","48.68","13.3","18.87","15.46","46.25"
"60","Nazem Kadri","CGY","C","82","1238.4833333333","15.103455284553","68.07","61.43","52.56","46.99","43.94","51.68","31.54","30.52","50.82","2.08","2.33","47.25","2.54","2.52","50.19","28.63","28.49","50.13","10.42","12.11","46.24","1.07","1.21","46.81","24.29","21.83","52.66","1.03","1.1","48.48","65.57","54.16","54.76","0.35","0.42","45.45","6.61","92.38","0.990","12.45","12.5","6.25","45.98","66.58","27.86","20.06","17.49","61.43"
"629","Danil Gushchin","S.J","L","12","127","10.583333333333","52.91","61.42","46.28","38.27","43.46","46.82","24.09","28.35","45.95","1.42","2.36","37.50","1.82","2.6","41.22","20.31","32.13","38.74","8.03","10.39","43.59","0.47","0.94","33.33","16.38","28.98","36.11","1.26","1.89","40.00","50.5","47.09","51.75","0","0","-","5.88","91.67","0.975","8.03","9.92","8.98","46.77","47.22","17.48","16.54","16.54","51.39"
"697","Ryan Winterton","SEA","C","12","128","10.666666666667","52.5","61.41","46.09","35.16","42.19","45.45","24.84","29.53","45.69","1.41","6.09","18.75","2.07","2.27","47.74","19.69","26.25","42.86","6.56","10.31","38.89","0.94","1.88","33.33","17.5","21.25","45.16","0.63","3.13","16.67","44.69","49.43","47.48","0","2.71","0.00","5.66","79.37","0.850","8.91","10.78","7.97","52.97","52.78","13.59","15","16.88","44.62"
"26","Patrick Kane","DET","R","72","1010.6333333333","14.036574074074","56.46","61.39","47.91","41.97","44.05","48.79","27.61","28.38","49.31","2.08","1.9","52.24","2.65","2.83","48.42","25.47","28.02","47.61","9.5","11.87","44.44","1.07","1.07","50.00","21.29","21.53","49.72","1.03","0.87","54.17","49.57","52.82","48.41","0.34","0.26","57.14","7.53","93.31","1.008","10.57","11.64","6.95","45","60.34","18.82","15.73","16.09","53.91"
"437","Cale Fleury","SEA","D","14","162.23333333333","11.588095238095","65.09","61.39","51.46","48.45","39.94","54.81","31.07","25.89","54.55","2.22","1.85","54.55","2.75","1.85","59.75","25.52","25.52","50.00","10.36","8.88","53.85","0","1.11","0.00","20.22","22.19","47.67","1.48","0.49","75.00","63.57","51.82","55.09","1.6","0.53","75.00","7.14","92.86","1.000","9.25","9.25","6.66","50.67","58.14","21.45","14.05","15.9","57.43"
"52","Marcus Johansson","MIN","L","72","1021.5166666667","14.187731481481","56.92","61.38","48.11","40.41","42.47","48.76","26.9","28.6","48.47","1.88","2.17","46.38","2.24","2.28","49.56","23.32","24.49","48.77","9.46","8.99","51.27","0.7","0.94","42.86","18.48","20.68","47.20","0.94","1.25","42.86","49.29","57.95","45.97","0.68","0.42","61.54","6.99","92.40","0.994","7.75","12.57","8.58","37","47.48","15.86","18.68","18.68","45.92"
"128","Boone Jenner","CBJ","C","26","356.86666666667","13.725641025641","67.92","61.37","52.54","48.25","44.89","51.81","33.29","30.43","52.24","4.2","2.86","59.52","3.08","2.9","51.52","28.92","26.73","51.96","12.95","11.1","53.85","2.35","1.18","66.67","21.3","20.85","50.53","0.9","1.12","44.44","61.93","53.43","53.68","1.7","1.21","58.33","12.63","90.61","1.032","13.11","13.45","10.26","33.46","56.12","21.35","19.17","20.68","50.80"
"111","Sam Carrick","NYR","C","80","850.15","10.626875","50.39","61.33","45.10","36.35","42.49","46.11","22.8","27.95","44.92","1.83","1.83","50.00","2.26","2.63","46.16","23.64","27.74","46.02","10.87","12.35","46.81","1.27","1.06","54.55","17.03","20.51","45.36","0.56","0.85","40.00","35.48","55.76","38.88","0.2","0.2","50.00","8.05","93.43","1.015","4.02","12.92","14.75","50.74","21.43","7.98","18.42","27.52","22.47"
"725","Jiri Kulich","BUF","C","62","774.06666666667","12.484946236559","65.42","61.31","51.62","46.74","44.49","51.23","31.24","29.3","51.60","3.18","3.02","51.25","2.85","2.75","50.91","27.98","29.53","48.65","12.25","11.94","50.64","1.47","1.71","46.34","20.98","23.46","47.21","1.24","1.14","52.17","58.89","52.29","52.97","1.12","0.67","62.50","10.17","89.68","0.999","12.63","15.35","11.32","47.28","52.75","21.16","19.46","18.84","52.91"
"239","Bo Horvat","NYI","C","81","1198.6166666667","14.797736625514","64.12","61.27","51.14","46.2","43.3","51.62","29.18","28.73","50.39","2.75","2.25","55.00","2.77","2.63","51.34","30.08","28.18","51.63","12.11","10.86","52.72","1.65","1.05","61.11","23.96","23.09","50.92","1.07","1.27","45.71","55.24","48.59","53.20","0.43","0.36","54.55","9.43","92.16","1.016","8.86","12.76","6.71","45.4","56.91","19.02","17.92","17.37","52.27"
"541","Jack St. Ivany","PIT","D","19","263.43333333333","13.864912280702","52.16","61.27","45.98","35.76","43.96","44.86","23.46","31.2","42.92","1.59","2.28","41.18","2.01","2.51","44.41","22.55","26.65","45.83","8.2","10.7","43.37","0.91","0.91","50.00","19.13","21.26","47.37","0.3","0.91","25.00","45.07","55.93","44.63","0.66","0.99","40.00","6.80","92.70","0.995","5.92","11.84","8.43","51.47","41.27","13.89","16.85","19.59","41.50"
"334","Zach Werenski","CBJ","D","81","1703.4833333333","21.030658436214","67.7","61.25","52.50","48.32","42.58","53.16","32.55","28.39","53.41","3.03","2.25","57.33","3.07","2.65","53.70","29.66","27.51","51.88","13.07","11.31","53.61","1.44","0.95","60.29","22.12","21.6","50.59","1.36","0.99","58.00","60.9","52.15","53.87","0.81","0.81","50.00","9.31","92.06","1.014","8.56","12.75","7.15","31.49","54.48","23.81","20.11","18.24","56.62"
"585","Nicholas Robertson","TOR","L","69","741.96666666667","10.753140096618","59.6","61.22","49.33","43.67","41.65","51.18","28.55","26.04","52.30","2.26","2.18","50.91","2.03","2.35","46.33","23.45","26.69","46.77","7.76","9.78","44.24","0.97","1.37","41.38","20.92","22.53","48.14","1.08","0.75","58.82","56.07","49.29","53.22","0.7","0.35","66.67","7.93","91.61","0.995","9.38","11.48","5.26","56.28","64.09","18.92","17.31","13.02","59.24"
"23","James van Riemsdyk","CBJ","L","71","803.23333333333","11.313145539906","58.56","61.18","48.91","41.83","43.85","48.82","27.56","29.28","48.49","3.36","3.29","50.56","2.6","2.78","48.32","26.44","29.66","47.14","11.5","11.5","50.00","1.87","1.72","52.08","19.92","24.2","45.15","1","1.59","38.46","46.5","49.63","48.37","1.08","0.54","66.67","12.20","88.78","1.010","8.96","11.58","7.99","49.82","52.86","15.99","17.11","16.96","48.53"
"276","Ivan Barbashev","VGK","C","70","1069.9","15.284285714286","61.02","61.18","49.93","44.08","44.08","50.00","29.27","27.93","51.18","3.48","2.3","60.19","2.87","2.56","52.88","31.18","26.81","53.77","12.79","11.1","53.52","1.96","1.01","66.04","24.53","20.94","53.95","1.87","1.27","59.52","50.3","51.36","49.48","0.16","0.49","25.00","11.88","91.77","1.036","10.04","11.16","7.23","39.37","58.12","21.25","16.77","14.97","58.67"
"369","Mason Marchment","DAL","L","62","802.63333333333","12.945698924731","61.45","61.15","50.12","44.33","45.38","49.42","29.45","29.83","49.68","3.06","2.32","56.94","2.88","2.99","49.06","29.38","29.6","49.81","10.91","12.18","47.25","1.35","1.35","50.00","24.62","23.22","51.46","1.1","0.9","55.00","53.45","49.02","52.16","1.3","0.43","75.00","10.41","92.23","1.026","9.49","11.81","7.85","45.38","54.74","18.84","17.12","17.64","51.64"
"127","Scott Mayfield","NYI","D","66","986.28333333333","14.943686868687","54.93","61.14","47.33","39.6","42.83","48.04","25.49","27.86","47.78","2.74","1.89","59.21","2.39","2.49","49.02","24.52","28.04","46.64","10.83","11.01","49.58","1.4","0.97","58.97","18.25","22.71","44.55","1.46","0.97","60.00","46.66","48.42","49.08","0.35","0.26","57.14","10.74","93.23","1.040","6.63","11.56","6.69","58.52","49.77","15.15","17.89","15.09","50.10"
"382","Carl Grundstrom","S.J","R","56","522.21666666667","9.3252976190476","57.45","61.12","48.45","41.25","42.28","49.38","27.34","29.76","47.89","1.38","3.68","27.27","2.37","2.38","49.96","24.36","25.62","48.74","9.54","9.77","49.40","0.57","1.49","27.78","19.76","21.14","48.31","0.46","1.84","20.00","44.81","55.26","44.78","0.66","1.16","36.36","5.04","87.64","0.927","6.78","13.33","7.58","48.83","47.20","12.41","19.19","16.89","42.35"
"676","William Eklund","S.J","L","77","1106.7833333333","14.37380952381","61.2","61.1","50.04","43.64","42.01","50.95","29.38","28.14","51.08","2.82","2.82","50.00","2.5","2.59","49.13","27.05","27.92","49.21","10.68","11","49.25","1.3","1.36","48.98","21.83","22.55","49.19","1.16","1.3","47.06","51.37","51.05","50.15","0.94","0.7","57.14","9.59","89.98","0.996","7.26","12.36","7.97","41.04","47.69","17.56","18.21","17.29","50.39"
"326","Dylan Strome","WSH","C","82","1095.1333333333","13.355284552846","58.4","61.09","48.88","41.91","43.83","48.88","26.46","29.2","47.54","2.96","2.68","52.43","2.67","3","47.11","27.67","28.22","49.51","11.18","12.11","48.00","1.37","1.75","43.86","21.99","21.48","50.59","1.39","0.8","63.33","57.22","43.84","56.62","0.79","0.47","62.50","11.18","90.81","1.020","17.04","13.37","2.47","42.95","87.36","27.23","16.55","7.83","77.66"
"565","Dylan Cozens","BUF, OTT","C","82","1060.7","12.935365853659","59.34","61.09","49.27","42.42","45.42","48.29","29.36","30.49","49.05","2.94","3.11","48.60","2.51","2.93","46.14","26.64","29.75","47.24","10.41","13.18","44.12","1.3","1.7","43.40","21.65","22.1","49.48","1.51","1.28","54.05","54.42","50.9","51.67","0.74","0.65","52.94","10.02","89.80","0.998","11.77","13.46","9.16","50.91","56.22","19.06","17.82","17.99","51.45"
"66","Reilly Smith","NYR, VGK","R","79","981.81666666667","12.42805907173","61.36","61.05","50.12","44.24","43.82","50.24","29.52","29.52","50.00","2.57","2.57","50.00","2.76","2.57","51.79","29.09","27.01","51.85","12.34","10.02","55.19","1.22","1.22","50.00","22.33","22.65","49.64","1.39","1.22","53.13","50.31","52.35","49.01","0.44","0.62","41.67","8.70","91.30","1.000","9.17","17.05","9.35","44.67","49.50","18.39","22","18.88","49.34"
"12","Brad Marchand","BOS, FLA","L","71","906.4","12.766197183099","61.17","61.03","50.05","42.76","44.68","48.90","27.34","28.86","48.65","2.12","2.32","47.76","2.64","2.79","48.66","28.13","29.46","48.85","10.92","11.85","47.97","0.93","0.93","50.00","22.95","23.48","49.43","0.79","1.5","34.62","53.26","51.25","50.96","0.86","0.38","69.23","7.75","91.97","0.997","11.85","13.37","10.13","47.79","53.92","20.32","18.53","19.73","50.74"
"48","Matt Martin","NYI","L","32","270.41666666667","8.4505208333333","38.39","61.02","38.62","29.51","41.49","41.56","18.86","27.96","40.28","1.11","2.22","33.33","1.55","2.5","38.28","14.2","26.4","34.97","7.32","10.21","41.77","1.11","0.89","55.56","9.17","21.6","29.81","0","0.89","0.00","39.1","49.68","44.04","0","0.96","0.00","5.88","92.06","0.979","10.43","14.64","7.99","52.81","56.63","16.86","19.53","16.42","50.67"
"428","Justin Danforth","CBJ","R","61","720.73333333333","11.815300546448","55.86","61.02","47.79","38.88","42.71","47.65","26.14","28.55","47.79","2.16","2.66","44.83","2.71","2.61","50.94","26.97","27.64","49.39","13.07","11.49","53.22","1.25","0.83","60.00","18.54","21.53","46.26","0.67","1.55","30.00","42.21","54.71","43.55","0.6","0.96","38.46","8.28","90.67","0.990","9.24","15.4","10.74","43.46","46.25","14.57","20.81","20.98","40.98"
"523","Adam Boqvist","FLA, NYI","D","35","407.08333333333","11.630952380952","60.58","61.02","49.82","43.33","44.07","49.58","26.53","28.89","47.87","2.51","2.8","47.22","2.66","2.72","49.40","28.15","26.97","51.07","11.94","13.12","47.65","1.18","1.33","47.06","21.62","18.47","53.92","1.18","0.79","60.00","50.88","49.39","50.74","0.64","1.28","33.33","9.44","90.31","0.998","10.91","10.17","5.45","55.57","66.67","21.37","16.36","14.44","59.67"
"531","Ilya Lyubushkin","DAL","D","80","1176.35","14.704375","53.15","61","46.56","38.1","43.41","46.75","25.15","28.82","46.60","2.35","2.3","50.55","2.6","2.66","49.42","25.35","27.54","47.93","11.12","11.02","50.23","1.38","1.43","49.09","18.97","22.03","46.27","0.82","0.75","52.17","44.35","52.9","45.61","0.52","0.44","53.85","9.33","92.04","1.014","5.51","14.74","10.56","47.23","34.29","13.98","22.09","22.54","38.27"
"322","Christian Fischer","CBJ, DET","R","46","474.83333333333","10.322463768116","46.37","60.91","43.23","30.45","42.84","41.55","21.48","28.68","42.82","1.39","2.27","37.93","1.73","2.93","37.20","19.46","28.05","40.96","7.33","11.37","39.19","0.76","1.14","40.00","16.17","22.24","42.11","0.67","0.51","57.14","39.24","52.38","42.83","0.18","1.1","14.29","6.47","92.07","0.985","7.96","14.03","9.73","50.8","45.00","13.14","17.44","19.96","39.69"
"14","Erik Johnson","COL, PHI","D","36","456.18333333333","12.671759259259","61.69","60.9","50.32","44.72","40.64","52.39","27.23","25.78","51.36","1.97","1.84","51.72","2.69","2.27","54.28","26.57","26.83","49.75","10.39","9.6","51.97","0.92","0.53","63.64","21.57","22.97","48.43","1.23","1.23","50.00","52.63","49.59","51.49","0.19","0.57","25.00","7.25","92.86","1.001","6.44","10.26","9.21","61.16","41.18","16.7","18.02","16.97","49.61"
"40","Erik Karlsson","PIT","D","82","1547.8666666667","18.876422764228","64.73","60.9","51.53","45.97","44.97","50.55","30.35","30.24","50.10","2.98","3.18","48.43","2.99","2.89","50.89","29.93","28.72","51.02","12.33","12.64","49.38","1.55","1.47","51.28","23.46","21.45","52.24","1.09","1.5","42.00","57","48.88","53.83","0.9","0.84","51.61","9.83","89.49","0.993","8.8","11.98","6.94","42.76","55.91","21.51","18.88","17.21","55.56"
"59","Oliver Ekman-Larsson","TOR","D","77","1352.9833333333","17.571212121212","57.43","60.84","48.56","41.95","44.7","48.41","27.63","28.34","49.37","2.66","2.26","54.05","2.47","2.62","48.57","25.54","26.12","49.44","10.51","10.33","50.43","1.6","1.15","58.06","20.04","21.05","48.78","1.06","0.77","58.06","55.15","52.14","51.40","0.38","0.77","33.33","9.63","92.02","1.016","10.2","11.84","8.38","52.37","54.89","20.27","16.81","16.59","54.99"
"611","Marc Del Gaizo","NSH","D","46","707.11666666667","15.372101449275","57.53","60.84","48.60","40.39","41.41","49.38","27.92","29.27","48.81","2.21","2.72","44.83","2.51","2.42","50.91","25.46","26.22","49.26","10.95","9.84","52.65","1.36","1.36","50.00","19.35","21.84","46.98","0.57","0.91","38.46","43.88","52.21","45.66","0.61","0.98","38.46","7.90","90.72","0.986","5.35","11.37","6.28","53.46","45.99","13.58","18.84","16.29","45.45"
"45","Adam Henrique","EDM","C","81","950.98333333333","11.740534979424","52.37","60.82","46.27","36.03","40.32","47.19","25.05","26.75","48.36","2.02","2.21","47.76","2.31","2.56","47.42","23.98","26.18","47.80","10.6","9.46","52.83","1.2","1.07","52.78","17.83","22.29","44.44","0.76","0.84","47.37","46.11","52.13","46.94","0.36","0.73","33.33","8.06","91.75","0.998","8.71","14.39","11.55","42.27","42.99","15.65","17.48","20.32","43.51"
"92","Jon Merrill","MIN","D","70","912.76666666667","13.039523809524","49.89","60.8","45.07","36.61","43.12","45.92","24.06","27.94","46.27","1.91","2.3","45.31","1.91","2.23","46.04","21.1","24.12","46.66","8.35","9.14","47.74","0.92","1.12","45.16","17","19.98","45.97","0.61","1.14","35.00","41.4","56.97","42.08","0.66","0.47","58.33","7.92","91.76","0.997","4.21","8.41","6.31","54.36","40.00","11.9","15.12","16.5","41.90"
"410","Tage Thompson","BUF","C","76","1083.65","14.258552631579","63.29","60.79","51.00","45.46","42.86","51.47","28.96","27.52","51.27","3.54","2.99","54.24","2.84","2.62","51.97","29.12","28.96","50.14","12.18","10.63","53.40","1.77","1.33","57.14","22.59","24.44","48.04","1.77","1.33","57.14","52.54","51.66","50.42","0.64","0.96","40.00","12.24","89.13","1.014","12.01","18.44","9.3","43.19","56.36","21.43","23.25","19.16","52.80"
"433","Nicolas Hague","VGK","D","68","1075","15.808823529412","54.81","60.73","47.44","40.47","42.92","48.53","27.96","27.74","50.20","2.18","2.34","48.15","2.36","2.68","46.76","24.39","27.85","46.69","10.21","11.55","46.92","1.12","1.12","50.00","18.9","21.73","46.52","1.12","0.82","57.69","47.08","50.55","48.22","0.32","0.89","26.67","7.78","91.55","0.993","7.14","12.28","7.31","47.05","49.42","16.86","17.97","16.07","51.19"
"607","Dmitri Voronkov","CBJ","L","73","1035.5166666667","14.185159817352","63.45","60.72","51.10","46.01","43.86","51.19","31","27.17","53.29","3.71","2.26","62.14","3.01","2.9","50.93","29.14","28.57","50.50","12.46","12.69","49.54","1.85","1.33","58.18","22.25","21.17","51.25","1.85","0.7","72.73","52.89","50.63","51.09","0.67","0.59","53.33","11.96","91.68","1.036","11.47","13.67","6.72","41.08","63.06","23.18","19.82","16.4","58.57"
"731","Fraser Minten","BOS, TOR","C","21","242.23333333333","11.534920634921","44.59","60.69","42.35","34.68","41.37","45.60","24.27","25.51","48.76","1.49","2.23","40.00","1.76","2.6","40.41","16.6","28.24","37.02","6.69","12.63","34.62","0.99","1.49","40.00","13.21","20.81","38.83","0.33","0.99","25.00","42.22","54.74","43.54","0.36","0","100.00","6.12","91.26","0.974","3.96","11.39","7.18","50.28","35.56","11.15","17.09","18.58","37.50"
"349","Yakov Trenin","MIN","C","76","846.85","11.142763157895","51.72","60.65","46.03","35.78","43.5","45.13","24.02","27.63","46.50","1.77","2.2","44.64","2.11","2.46","46.21","23.17","26.5","46.65","9.49","9.49","50.00","0.99","1.06","48.28","18.23","22.67","44.57","0.66","1.23","35.00","42.27","55.16","43.38","0.41","0.31","57.14","7.37","92.05","0.994","5.67","11.97","8.22","44.21","40.82","12.19","17.29","19.13","38.91"
"596","Vladislav Kolyachonok","PIT, UTA","D","35","439.48333333333","12.556666666667","60.89","60.62","50.11","41.64","42.87","49.27","26.49","28.4","48.26","1.77","3.28","35.14","2.73","2.39","53.29","27.99","27.44","50.49","11.06","9.56","53.64","1.37","1.23","52.63","22.57","23.85","48.63","0.18","2","8.33","52.06","49.3","51.36","0.39","0.59","40.00","6.70","88.46","0.952","8.6","10.1","6.55","61.57","56.76","19.11","15.7","13.52","58.58"
"210","John Hayden","SEA","C","20","166.3","8.315","60.61","60.61","50.00","44.02","40.77","51.91","28.5","27.42","50.97","1.8","1.8","50.00","3.33","2.49","57.15","24.17","25.26","48.91","13.35","10.1","56.92","1.08","0.72","60.00","14.43","20.2","41.67","0.48","1.44","25.00","50.03","44.3","53.04","0.52","0","100.00","6.33","93.42","0.998","5.77","14.07","2.16","60.61","72.73","11.91","17.68","8.3","58.93"
"370","Rodrigo Abols","PHI","C","22","200.96666666667","9.1348484848485","56.43","60.61","48.21","40.31","40.9","49.63","25.08","33.74","42.64","2.09","5.08","29.17","2.76","2.31","54.39","28.06","30.15","48.21","11.64","9.85","54.17","0.6","1.49","28.57","21.89","27.07","44.72","1.19","3.58","25.00","47.44","41.4","53.40","0.86","1.29","40.00","8.33","84.96","0.933","10.75","8.66","5.97","54.93","64.29","18.81","12.24","11.94","61.17"
"83","Brenden Dillon","N.J","D","82","1267.5666666667","15.458130081301","62.25","60.59","50.67","43.07","44.21","49.35","27.12","28.16","49.06","2.65","2.75","49.12","2.66","2.54","51.17","27.97","26.41","51.44","11.74","10.46","52.88","1.18","1.56","43.10","21.65","21.27","50.44","1.39","0.95","59.46","52.78","51.01","50.86","0.62","0.68","47.37","9.77","90.25","1.000","8.57","11.79","6.15","50.74","58.20","19.08","18.41","14.34","57.08"
"5","Evgeni Malkin","PIT","C","68","981.55","14.434558823529","60.15","60.58","49.82","42.18","43.52","49.22","28.3","29.71","48.79","2.32","2.75","45.78","2.68","2.9","48.02","27.94","29.52","48.62","11.55","12.84","47.37","1.41","1.22","53.49","21.84","22.25","49.54","0.9","1.63","35.48","52.71","43.53","54.77","0.35","0.44","44.44","8.21","90.74","0.989","10.94","13.69","3.55","49.09","75.53","21.21","20.48","11.31","65.23"
"212","Jake Guentzel","T.B","C","80","1210.8666666667","15.135833333333","62.48","60.55","50.79","45.64","43.65","51.11","30.57","30.23","50.29","3.57","2.08","63.16","2.79","2.59","51.87","29.88","27.95","51.67","12.09","10.6","53.28","1.78","0.64","73.47","23.72","23.12","50.63","1.39","1.39","50.00","55.68","51.96","51.73","1.07","0.57","65.22","11.67","93.11","1.048","13.08","11.6","6.94","41.42","65.35","22.94","16.75","15.96","58.98"
"628","Jack Quinn","BUF","R","74","892.76666666667","12.064414414414","55.92","60.55","48.01","40.79","45.84","47.09","25.74","31.59","44.90","2.55","3.02","45.78","2.33","2.82","45.24","25.54","30.11","45.89","7.8","12.57","38.28","0.67","1.61","29.41","23.66","23.39","50.29","1.61","1.16","58.06","52.62","51.55","50.51","0.97","0.78","55.56","9.92","90.43","1.003","13.31","9.95","8.06","51.82","62.26","21.64","14.18","17.34","55.52"
"6","Sidney Crosby","PIT","C","80","1272.8333333333","15.910416666667","66.84","60.53","52.48","48.55","45.44","51.65","32.2","30.07","51.70","3.44","3.39","50.34","3.12","2.84","52.37","30.5","30.36","50.12","13.29","12.44","51.65","1.74","1.98","46.84","22.94","23.88","48.99","1.32","1.19","52.50","65.5","47.8","57.81","1.02","0.75","57.69","10.69","88.71","0.994","14.09","16.73","6.22","41.15","69.37","27.1","22.06","17.35","60.98"
"403","Dennis Cholowski","N.J, NYI","D","39","451","11.564102564103","49.22","60.53","44.85","35.92","42.04","46.08","24.35","27.01","47.41","2.26","2.39","48.57","2.13","2.24","48.79","20.89","25.94","44.60","9.31","9.05","50.72","1.2","1.06","52.94","15.43","22.53","40.65","1.06","1.42","42.86","44.77","47.27","48.64","0.38","0.38","50.00","9.29","91.13","1.004","7.58","9.45","3.46","63.59","68.67","15.3","14.1","11.18","57.79"
"173","Filip Forsberg","NSH","L","82","1153.9833333333","14.072967479675","61.92","60.52","50.57","44.66","45.34","49.62","28.96","30.26","48.90","2.65","3.22","45.13","2.77","2.75","50.21","28.39","29.48","49.06","11.75","11.85","49.78","1.4","1.2","54.00","22.18","23.5","48.56","0.97","1.87","34.15","57.38","47.92","54.49","0.75","0.9","45.45","9.16","89.35","0.985","13.15","13.15","5.36","48.3","71.07","25.11","19.71","14.51","63.39"
"46","TJ Brodie","CHI","D","54","806.85","14.941666666667","50.79","60.46","45.66","35.55","44.47","44.42","23.35","30.04","43.73","1.71","3.12","35.38","2.21","2.66","45.35","23.42","28.41","45.19","9.82","12.42","44.15","0.89","1.49","37.50","18.14","21.32","45.98","0.59","1.29","31.58","42","49.63","45.84","0.54","0.97","35.71","7.32","89.60","0.969","5.8","8.85","6.54","51.46","46.99","14.13","14.8","15.32","47.98"
"708","Tyson Kozak","BUF","C","21","209.43333333333","9.9730158730159","45.84","60.45","43.13","34.66","42.11","45.15","21.77","26.36","45.24","1.43","1.72","45.45","1.96","2.31","45.90","19.19","27.5","41.10","9.17","7.74","54.24","0.86","0.86","50.00","13.37","26.36","33.65","0.38","0.76","33.33","40.14","55.04","42.17","0.41","0.41","50.00","6.58","93.48","1.001","6.88","21.2","9.17","55.29","42.86","10.89","27.79","19.48","35.85"
"574","John Beecher","BOS","C","78","746.55","9.5711538461538","46.21","60.44","43.33","33.35","39.78","45.60","21.3","26.04","44.99","1.61","2.41","40.00","1.87","2.35","44.25","19.37","25.32","43.35","7.72","9.64","44.44","0.8","0.88","47.62","15.54","20.9","42.65","0.75","1.07","41.18","34.13","64.66","34.55","0.23","1.04","18.18","7.55","90.74","0.983","3.78","14.23","22.91","50.95","14.16","7.8","19.85","35.93","17.83"
"312","Travis Dermott","EDM, MIN","D","19","222.45","11.707894736842","53.67","60.42","47.04","36.68","42.35","46.42","24.81","30.75","44.66","1.35","2.16","38.46","1.83","2.67","40.59","25.62","25.35","50.26","8.36","9.17","47.69","0","1.35","0.00","23.02","21.58","51.61","1.44","0.72","66.67","45.19","54.15","45.49","0.39","0.39","50.00","5.43","92.98","0.984","5.66","10.79","7.55","52.87","42.86","15.64","17.53","17.8","46.77"
"640","Alexander Holtz","VGK","R","53","580.16666666667","10.946540880503","55.85","60.4","48.04","39.92","43.02","48.13","26.06","27.61","48.55","1.96","2.28","46.34","2.5","2.64","48.59","24.61","26.27","48.37","9.72","11.17","46.53","1.03","1.03","50.00","19.86","20.13","49.66","1.1","1.1","50.00","49.15","45.41","51.97","0.15","0.6","20.00","7.54","91.76","0.993","8.58","12.82","5.07","49.74","62.88","16.44","18.62","13.13","55.59"
