"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"246","Pavel Buchnevich","STL","L","80","1585.9666666667","19.824583333333","1.02","1.36","0.79","0.57","2.38","59.43","7.83","13.04","1.04","14.75","11.65","9.08","4.09","0.76","1.02","1.82","0.76","0.72","0","0.04","0.68","1.89","1.78","1.63","2.61","1.06","2.91","4.88","1.41"
"285","Anthony Mantha","VGK, WSH","R","74","1052.5833333333","14.224099099099","1.31","1.2","0.63","0.57","2.51","65.67","6.44","20.35","0.8","12.48","9.29","7.24","3.93","0.51","1.08","1.43","0.57","0.51","0.06","0","0.51","1.25","1.31","3.14","2.51","1.77","0.17","0.46","1.55"
"434","Alex DeBrincat","DET","R","82","1467.15","17.892073170732","1.1","1.64","1.06","0.57","2.74","62.62","9.69","11.39","1.05","19.71","14.31","9.98","2.9","0.37","1.84","1.39","0.57","0.49","0.08","0","0.94","1.59","2","2.7","2.7","1.43","0.65","0.9","1.72"
"634","Trevor Zegras","ANA","C","31","529.73333333333","17.088172043011","0.68","1.02","0.45","0.57","1.7","62.50","8.27","8.22","0.85","15.29","11.89","7.82","3.28","0.34","1.13","3.4","1.13","1.02","0","0.11","0.45","1.81","1.7","1.81","3.74","1.7","6","9.63","4.35"
"655","Nicholas Robertson","TOR","L","56","637.08333333333","11.376488095238","1.32","1.22","0.66","0.57","2.54","79.41","9.04","14.58","0.79","15.82","12.53","7.53","2.54","0.94","1.04","0.38","0.19","0.19","0","0","0.57","1.7","2.64","3.2","6.31","2.26","0.28","0.75","2.57"
"176","Stefan Noesen","CAR","R","81","960.91666666667","11.86316872428","0.87","1.44","0.87","0.56","2.31","61.67","6.93","12.61","1.16","12.74","11.61","7.93","5.06","0.37","1.12","2.06","0.94","0.87","0.06","0","0.81","1.31","1.44","7.37","4.81","1.56","2.87","3.93","2.64"
"453","Jordan Kyrou","STL","C","82","1503.2","18.331707317073","1.24","1.44","0.88","0.56","2.67","70.53","10.02","12.35","0.95","20.2","14.57","10.5","3.15","0.6","1.52","0.88","0.44","0.44","0","0","0.56","2.12","2.04","1.04","4.27","1.28","0.12","0.24","1.33"
"668","Aliaksei Protas","WSH","C","78","1072.2","13.746153846154","0.34","1.29","0.73","0.56","1.62","60.42","6.32","5.31","0.75","11.36","9.35","6.16","3.19","0.28","1.45","0.45","0.22","0.22","0","0","0.56","1.85","2.46","1.9","4.92","2.74","2.35","3.47","2.26"
"685","Connor Zary","CGY","C","63","962.23333333333","15.273544973545","0.87","1.25","0.69","0.56","2.12","61.82","5.61","15.56","0.67","10.91","7.67","6.24","3.24","0.31","0.87","1.37","0.69","0.69","0","0","1.12","1.68","1","1.81","3.87","1.81","2.99","3.8","2.75"
"723","Bobby McMann","TOR","C","56","647.31666666667","11.559226190476","1.39","0.83","0.28","0.56","2.22","70.59","10.94","12.71","0.97","18.17","14.74","7.32","3.61","1.67","1.58","4.82","1.39","1.02","0.19","0.19","1.02","1.11","1.95","10.84","5.56","1.67","0.56","0.37","5.56"
"16","T.J. Oshie","WSH","R","52","877.18333333333","16.86891025641","0.82","0.89","0.34","0.55","1.71","56.82","6.16","13.33","1.25","13.47","10.81","9.85","4.79","0.41","1.78","3.01","1.23","1.16","0","0.07","1.23","1.09","2.8","5.13","3.42","3.83","0.82","2.12","1.91"
"22","Nick Foligno","CHI","L","74","1314.5833333333","17.76463963964","0.78","0.91","0.37","0.55","1.69","54.41","6.66","11.64","0.97","10.27","8.63","7.17","4.52","0.37","1.1","2.6","1.1","0.96","0.14","0","0.87","1.19","2.15","8.76","1.87","1.78","10.41","9.45","2.39"
"116","Justin Faulk","STL","D","60","1317.7333333333","21.962222222222","0.09","1.27","0.73","0.55","1.37","46.88","6.01","1.52","0.34","12.02","8.06","3.78","0.87","0.27","1.05","1.78","0.64","0.55","0.05","0.05","0.14","1.59","1.59","3.78","2.19","4.74","0","0","-"
"127","Erik Gudbranson","CBJ","D","78","1533.4833333333","19.660042735043","0.23","0.78","0.23","0.55","1.02","54.17","3.56","6.59","0.08","8.53","5.09","1.57","0.04","0.16","0.74","2.9","0.9","0.67","0.16","0.08","0.74","1.02","0.82","3.6","3.48","6.65","0","0","-"
"304","Nikolaj Ehlers","WPG","L","82","1301.65","15.873780487805","1.15","1.66","1.11","0.55","2.81","77.22","10.74","10.73","0.94","22.82","15.72","8.39","2.49","0.46","1.48","1.34","0.55","0.51","0.05","0","1.01","2.07","1.71","1.38","3.69","1.8","0.18","0.51","1.23"
"313","Robby Fabbri","DET","C","68","875.05","12.868382352941","1.23","0.96","0.41","0.55","2.19","62.75","6.65","18.56","0.99","11.25","8.98","8.02","4.46","0.34","0.69","2.19","0.82","0.75","0","0.07","0.62","1.37","1.1","5.28","5.62","1.99","4.8","3.43","4.00"
"420","Jalen Chatfield","CAR","D","72","1094.2","15.197222222222","0.44","0.77","0.22","0.55","1.21","44.00","4.94","8.89","0.24","11.68","7.79","2.41","0.6","0.27","1.15","1.32","0.66","0.66","0","0","0.49","1.65","1.26","3.18","6.63","3.62","0","0","-"
"692","Seth Jarvis","CAR","C","81","1518.75","18.75","1.3","1.34","0.79","0.55","2.65","56.30","7.03","18.54","1.15","12.56","10.31","9.2","5.25","0.4","1.26","0.55","0.28","0.28","0","0","0.71","1.66","1.7","4.54","6.87","2.05","6.2","7.7","1.76"
"700","Anton Lundell","FLA","C","78","1199.35","15.376282051282","0.65","1.1","0.55","0.55","1.75","62.50","8.3","7.83","0.91","14.06","11.06","7.2","3.6","0.7","1.4","2.3","0.9","0.85","0","0.05","0.75","1.55","1.6","3.05","4.35","2","24.11","19.81","2.75"
"67","Cameron Atkinson","PHI","R","70","1116.1833333333","15.945476190476","0.7","0.81","0.27","0.54","1.51","60.87","9.41","7.43","0.94","15.59","11.99","8.49","4.35","0.75","1.67","1.45","0.65","0.59","0.05","0","0.75","1.08","0.91","1.88","1.94","2.47","0.65","0.7","2.58"
"146","Dylan DeMelo","WPG","D","82","1781.8333333333","21.729674796748","0.1","0.94","0.4","0.54","1.04","32.98","2.79","3.61","0.09","6.47","4.24","1.25","0.07","0.17","0.47","1.21","0.61","0.61","0","0","0.34","2.02","0.47","5.62","5.39","4.68","0","0","-"
"171","Jonas Brodin","MIN","D","62","1449.0833333333","23.372311827957","0.29","0.83","0.29","0.54","1.12","39.13","4.84","5.98","0.23","9.65","6.62","2.82","0.79","0.29","0.5","0.66","0.33","0.33","0","0","0.25","0.87","1.08","0.87","4.02","5.88","0","0","-"
"199","Tom Wilson","WSH","R","74","1339.55","18.102027027027","0.81","0.76","0.22","0.54","1.57","60.34","7.57","10.65","1.14","14.33","10.88","8.82","4.88","0.49","1.48","5.96","2.06","1.7","0.22","0.13","1.7","2.24","2.06","10.21","5.2","3.31","0.99","1.7","1.64"
"299","Sam Reinhart","FLA","C","82","1664.5833333333","20.299796747967","2.05","1.33","0.79","0.54","3.39","71.76","8.4","24.46","1.43","16.08","12.9","10.74","5.62","0.54","1.73","1.12","0.43","0.4","0.04","0","0.43","1.26","1.44","2.81","5.3","2.38","8.43","10.67","1.59"
"311","Tony DeAngelo","CAR","D","31","444.51666666667","14.339247311828","0.4","1.08","0.54","0.54","1.48","44.00","5.94","6.82","0.32","12.69","7.96","3.24","0.54","0.27","1.35","3.24","0.54","0.27","0","0.27","0.13","1.89","1.08","0.54","3.37","2.43","0","0","-"
"520","Martin Necas","CAR","C","77","1336.4333333333","17.356277056277","1.08","1.3","0.76","0.54","2.38","67.95","10.37","10.39","0.89","19.66","14.5","8.31","2.96","0.18","1.75","1.89","0.94","0.94","0","0","1.08","2.33","1.03","3.46","5.12","1.39","2.11","4.09","1.53"
"666","Ilya Mikheyev","VAN","R","78","1112.6","14.264102564103","0.59","1.08","0.54","0.54","1.67","70.45","7.93","7.48","0.82","12.94","10.89","8.36","4.48","0.54","1.13","0.22","0.11","0.11","0","0","0.75","0.86","1.02","2.7","3.51","1.08","0.43","1.13","1.49"
"716","JJ Peterka","BUF","R","82","1344.1833333333","16.392479674797","1.25","0.98","0.45","0.54","2.23","65.79","10.09","12.39","0.99","18.97","14.24","9.15","3.3","0.71","1.16","1.25","0.45","0.4","0","0.04","1.25","1.21","1.74","1.21","4.87","0.8","0.13","0.54","0.89"
"80","Oliver Ekman-Larsson","FLA","D","80","1471.5333333333","18.394166666667","0.37","0.94","0.41","0.53","1.3","39.02","5.02","7.32","0.26","11.99","7.46","3.18","0.49","0.08","1.22","3.1","1.22","1.14","0","0.08","0.61","1.43","0.61","4.28","3.51","2.85","0","0","-"
"218","Teddy Blueger","VAN","C","68","1015.6","14.935294117647","0.35","1.3","0.77","0.53","1.65","68.29","5.73","6.19","0.74","9.45","7.86","6.56","3.96","0.59","0.95","1.83","0.83","0.77","0.06","0","0.65","0.89","1.6","5.85","3.84","2.54","24.52","21.62","3.14"
"309","Travis Sanheim","PHI","D","81","1928.2333333333","23.805349794239","0.31","1.06","0.53","0.53","1.37","50.00","4.54","6.85","0.29","9.96","6.66","3.8","1.18","0.22","0.78","1.49","0.75","0.75","0","0","0.53","1.46","1.15","2.92","5.26","4.64","0","0","-"
"400","John Marino","N.J","D","75","1571.85","20.958","0.15","0.8","0.27","0.53","0.95","35.21","2.18","7.02","0.19","5.88","3.28","1.68","0.53","0.19","0.65","1.57","0.57","0.5","0.04","0.04","0.5","1.26","1.57","1.49","4.16","3.4","0","0","-"
"547","Cole Guttman","CHI","C","27","340.73333333333","12.61975308642","0.7","0.7","0.18","0.53","1.41","88.89","8.8","8.00","0.82","14.97","11.62","8.63","3.17","0.53","1.23","1.23","0.35","0.18","0.18","0","1.23","1.76","2.47","1.94","2.29","2.47","10.57","10.57","8.80"
"597","Michael Kesselring","ARI","D","65","1026.5333333333","15.792820512821","0.29","0.94","0.41","0.53","1.23","39.62","4.44","6.58","0.19","11.46","7.83","2.75","0.47","0.29","1.05","3.86","1.52","1.34","0.12","0.06","0.64","1.64","0.82","6.2","5.14","3.45","0","0","-"
"637","Cole Caufield","MTL","R","82","1592.4833333333","19.420528455285","1.05","1.39","0.87","0.53","2.45","60.75","11.83","8.92","1.23","21.25","16.43","10.14","3.28","0.34","1.81","0.6","0.3","0.3","0","0","0.75","1.54","1.24","2.11","3.28","0.83","0.26","0.34","1.65"
"663","Jordan Spence","L.A","D","71","1024.25","14.426056338028","0.12","1.29","0.76","0.53","1.41","41.38","4.69","2.50","0.22","11.6","6.56","4.04","0.88","0.12","1.41","0.7","0.29","0.29","0","0","0.18","1.05","0.35","3.92","5.98","3.22","0","0","-"
"30","Nicklas Backstrom","WSH","C","8","116.46666666667","14.558333333333","0","0.52","0","0.52","0.52","50.00","6.18","0.00","1.02","8.76","8.24","6.7","4.64","0","1.55","1.03","0.52","0.52","0","0","1.03","1.55","2.58","1.03","4.12","2.58","22.67","20.61","26.99"
"52","Alex Pietrangelo","VGK","D","64","1508.2","23.565625","0.16","1.15","0.64","0.52","1.31","35.87","5.61","2.84","0.28","12.61","8.2","2.98","0.64","0.28","0.95","0.95","0.32","0.28","0","0.04","0.4","1.59","1.99","1.83","4.89","6.37","0","0","-"
"63","Adam Henrique","ANA, EDM","C","82","1381.6333333333","16.84918699187","1.04","1.17","0.65","0.52","2.21","65.38","6.04","17.27","0.9","11.94","9.64","6.9","3.95","0.35","1.3","1.61","0.56","0.48","0.04","0.04","0.52","0.78","1.3","4.3","2.82","3.39","25.06","21.97","2.31"
"155","Mike Reilly","FLA, NYI","D","61","1046.5166666667","17.156010928962","0.34","1.03","0.52","0.52","1.38","48.00","7.22","4.76","0.29","15.02","10.55","3.44","0.46","0.17","1.15","1.72","0.86","0.86","0","0","0.29","1.66","0.46","2.69","4.01","3.44","0","0","-"
"195","Olli Maatta","DET","D","72","1155.8833333333","16.053935185185","0.21","0.73","0.21","0.52","0.93","37.50","2.49","8.33","0.13","6.38","3.74","1.56","0.36","0.05","0.26","0.73","0.36","0.36","0","0","0.36","1.92","0.78","2.75","7.99","4.98","0","0","-"
"354","Rasmus Andersson","CGY","D","78","1858.45","23.826282051282","0.29","0.97","0.45","0.52","1.26","40.21","5.13","5.66","0.3","10.98","7.68","2.65","0.65","0.32","1.07","1.52","0.58","0.52","0.03","0.03","0.48","1.94","1","1.36","3.2","6.01","0","0","-"
"415","Troy Terry","ANA","R","76","1389.8833333333","18.287938596491","0.86","1.47","0.95","0.52","2.33","72.00","7.43","11.63","0.75","15.28","11.53","7.55","2.42","0.56","1.04","1.04","0.47","0.47","0","0","1.17","1.9","1.94","0.73","4.45","1.3","0.26","0.52","1.44"
"438","Jakob Chychrun","OTT","D","82","1835.9666666667","22.389837398374","0.46","0.88","0.36","0.52","1.34","41.41","6.67","6.86","0.43","15.85","10.69","4.93","0.82","0.29","1.57","1.96","0.85","0.82","0","0.03","0.42","2.39","0.72","2.35","5.03","5.03","0","0","-"
"507","Eeli Tolvanen","SEA","R","81","1267.0166666667","15.642181069959","0.76","1.18","0.66","0.52","1.94","70.69","7.25","10.46","0.82","15.63","10.8","8.48","2.79","0.33","1.14","1.14","0.57","0.57","0","0","0.24","1.14","1.56","9.9","3.41","3.55","0.57","1.09","1.62"
"531","Nick DeSimone","CGY, N.J","D","34","458.35","13.480882352941","0.26","0.65","0.13","0.52","0.92","35.00","3.67","7.14","0.12","9.03","4.97","2.36","0.13","0.26","1.57","0.52","0.26","0.26","0","0","0.13","1.7","0.39","3.8","7.33","5.5","0","0","-"
"639","Moritz Seider","DET","D","82","1833.4833333333","22.359552845528","0.29","1.08","0.56","0.52","1.37","38.89","4.42","6.67","0.21","9.36","6.25","2.49","0.16","0.39","0.65","1.67","0.79","0.75","0.03","0","0.72","1.28","1.34","6.9","2.55","6.94","0","0","-"
"696","Jake Sanderson","OTT","D","79","1834.25","23.21835443038","0.33","0.92","0.39","0.52","1.24","38.00","5.17","6.33","0.32","11.61","7.72","2.94","0.46","0.26","0.92","0.75","0.33","0.29","0.03","0","0.26","2.68","1.11","1.6","5.53","4.55","0.03","0","3.27"
"728","Mason Lohrei","BOS","D","41","695.26666666667","16.957723577236","0.35","0.78","0.26","0.52","1.12","40.63","3.71","9.30","0.21","8.8","5.09","2.5","0.43","0.09","0.6","1.55","0.78","0.78","0","0","0.35","2.5","0.78","2.76","5.87","5.44","0","0","-"
"736","William Eklund","S.J","L","80","1492.9666666667","18.662083333333","0.64","1.17","0.64","0.52","1.81","61.64","5.14","12.50","0.78","10.93","8.24","6.59","3.17","0.32","1.37","1.13","0.56","0.56","0","0","0.72","0.92","0.96","1.57","2.37","2.89","2.89","6.35","1.26"
"8","Alex Ovechkin","WSH","L","79","1518.4666666667","19.221097046414","1.22","1.34","0.83","0.51","2.57","63.73","10.75","11.40","1.18","23.91","15.61","9.68","3.28","0.67","2.53","0.79","0.4","0.4","0","0","0.43","1.38","1.03","6.48","1.42","1.07","0","0.08","0.00"
"85","Chris Kreider","NYR","L","82","1540.25","18.783536585366","1.52","1.4","0.9","0.51","2.92","56.39","9.58","15.85","1.52","17.14","14.45","11.73","7.95","0.78","1.52","1.01","0.51","0.51","0","0","0.43","1.13","0.9","3.86","1.71","0.78","1.36","2.38","1.42"
"147","Johnny Gaudreau","CBJ","L","81","1523.85","18.812962962963","0.47","1.89","1.38","0.51","2.36","64.52","6.3","7.50","0.71","12.28","8.5","6.1","1.97","0.35","1.18","0.87","0.28","0.24","0","0.04","0.71","1.57","1.34","0.08","1.5","0.91","0","0.04","0.00"
"150","Vincent Trocheck","NYR","C","82","1759.2833333333","21.454674796748","0.85","1.77","1.26","0.51","2.63","52.74","7.33","11.63","1.15","15.21","12.35","10.4","4.71","0.24","1.47","1.88","0.89","0.85","0.03","0","0.78","1.23","1.71","5.97","4.54","2.93","30.05","21.11","2.00"
"463","Tage Thompson","BUF","C","71","1286.3833333333","18.118075117371","1.35","1.26","0.75","0.51","2.61","67.47","11.47","11.79","1.04","22.11","15.91","9.42","2.75","0.56","1.59","2.01","0.75","0.65","0.05","0.05","0.93","0.98","1.31","3.68","3.36","1.35","17.35","22.71","2.02"
"612","Scott Perunovich","STL","D","54","824.68333333333","15.271913580247","0","1.24","0.73","0.51","1.24","36.96","2.62","0.00","0.13","5.82","3.86","2.11","0.07","0.22","0.73","0.87","0.44","0.44","0","0","0.58","1.16","1.09","2.18","3.64","3.86","0","0","-"
"620","Egor Zamula","PHI","D","66","1059.7833333333","16.057323232323","0.28","0.91","0.4","0.51","1.19","38.89","3.45","8.20","0.13","10.02","5.38","2.72","0.17","0.06","0.96","1.81","0.91","0.91","0","0","0.34","1.25","0.96","2.09","4.3","4.47","0","0","-"
"741","Logan Stankoven","DAL","C","24","352.13333333333","14.672222222222","1.02","1.36","0.85","0.51","2.39","56.00","8.69","11.76","1.24","17.72","13.29","10.05","4.94","0.68","1.7","0.68","0.34","0.34","0","0","1.19","1.36","2.22","3.41","5.79","1.87","1.87","1.02","11.03"
"64","TJ Brodie","TOR","D","78","1694.25","21.721153846154","0.04","0.89","0.39","0.5","0.92","30.95","1.84","1.92","0.1","4.25","2.59","0.96","0.18","0.04","0.42","1.42","0.57","0.53","0","0.04","0.35","1.88","0.71","1.45","6.23","5.63","0","0","-"
"118","Nick Bjugstad","ARI","C","76","1325.8","17.444736842105","1","1.04","0.54","0.5","2.04","60.00","7.51","13.25","0.92","13.44","11.13","7.29","3.67","0.54","1.31","2.67","1.09","1","0.05","0.05","0.72","1.54","1.45","5.34","3.67","2.17","27.92","28.78","2.23"
"381","Ethan Bear","WSH","D","24","357.73333333333","14.905555555556","0.17","0.5","0","0.5","0.67","33.33","4.03","4.17","0.31","10.57","7.04","2.35","0.84","0","0.84","1.68","0.84","0.84","0","0","0","1.51","0.34","2.68","7.04","5.2","0","0","-"
"55","Tyler Myers","VAN","D","77","1459.0666666667","18.948917748918","0.21","0.99","0.49","0.49","1.19","43.94","3.82","5.38","0.17","9.01","5.92","1.93","0.33","0.21","1.03","3.17","1.32","1.23","0.04","0.04","0.33","1.36","0.53","4.52","3.95","5.59","0","0","-"
"86","Brayden McNabb","VGK","D","82","1587.0333333333","19.35406504065","0.15","0.83","0.34","0.49","0.98","35.14","3.25","4.65","0.13","7.86","4.65","2.19","0.26","0","0.76","1.4","0.64","0.6","0.04","0","0.38","0.91","1.17","5.63","5.33","7.83","0","0","-"
"87","Reilly Smith","PIT","R","76","1226.1666666667","16.133771929825","0.64","1.32","0.83","0.49","1.96","72.73","7.44","8.55","0.92","13.31","10.47","7.63","4.11","0.39","0.78","0.88","0.44","0.44","0","0","0.39","1.86","1.76","2.69","2.94","1.37","0.24","0.69","1.29"
"95","Casey Cizikas","NYI","C","70","975.86666666667","13.940952380952","0.61","0.8","0.31","0.49","1.41","71.88","5.04","12.20","0.61","8.73","6.76","5.53","3.26","0.55","1.11","1.35","0.68","0.68","0","0","0.8","1.54","1.54","8.3","6.52","4.37","21.21","18.51","3.28"
"117","Brock Nelson","NYI","C","82","1482.85","18.083536585366","1.38","1.42","0.93","0.49","2.79","65.71","10.12","13.60","1.13","16.95","13.43","11.49","4.49","0.49","1.42","1.13","0.57","0.57","0","0","0.77","1.82","1.58","1.54","2.91","1.9","14.4","17.44","1.83"
"161","William Karlsson","VGK","C","70","1232.1166666667","17.601666666667","1.46","1.46","0.97","0.49","2.92","70.59","8.52","17.14","1.1","14.66","11.59","8.72","4.43","0.39","1.31","1.07","0.34","0.29","0","0.05","0.93","1.7","2.05","2.09","4.24","2.24","26.64","20.74","2.74"
"198","Cody Ceci","EDM","D","79","1581.7833333333","20.022573839662","0.19","0.76","0.27","0.49","0.95","35.71","3.68","5.15","0.18","7.62","4.89","2.16","0.46","0.11","0.76","0.53","0.27","0.27","0","0","0.11","0.76","0.95","3.45","6.83","4.02","0","0","-"
"223","Andreas Athanasiou","CHI","C","28","366.73333333333","13.097619047619","0.33","1.15","0.65","0.49","1.47","64.29","7.2","4.55","0.56","13.09","9.33","4.74","2.29","0.33","1.31","1.15","0.33","0.16","0.16","0","1.15","1.15","3.11","1.8","2.29","3.44","12.43","14.4","7.58"
"364","Timo Meier","N.J","R","69","1214.5","17.601449275362","1.38","1.19","0.69","0.49","2.57","69.33","10.23","13.53","1.16","20.6","15.61","10.37","4.69","0.64","2.12","2.22","0.84","0.74","0.05","0.05","0.74","1.43","1.68","5.48","4.45","2.07","2.17","2.27","2.42"
"403","Anthony Cirelli","T.B","C","79","1462.9833333333","18.518776371308","0.82","1.03","0.53","0.49","1.85","51.72","5.29","15.50","0.73","9.88","7.71","6.19","3.61","0.41","1.15","1.56","0.62","0.57","0","0.04","1.15","0.98","1.97","2.67","4.47","3.08","18.91","19.44","2.02"
"428","Auston Matthews","TOR","C","81","1698.2833333333","20.96646090535","2.44","1.34","0.85","0.49","3.78","69.48","13.04","18.70","1.58","24.52","18.87","15.55","6.85","0.64","2.23","0.71","0.21","0.18","0","0.04","0.64","1.91","3","3.14","3.29","3.29","24.91","21.69","1.89"
"472","Ross Colton","COL","C","80","1097.5333333333","13.719166666667","0.93","1.26","0.77","0.49","2.19","71.43","8.04","11.56","1.19","16.95","13.17","9.84","5.74","0.55","1.64","3.33","1.26","1.15","0.05","0.05","1.2","1.26","2.02","7.71","4.1","2.51","23.12","21.7","2.82"
"478","Vincent Desharnais","EDM","D","78","1226.7833333333","15.727991452991","0.05","0.49","0","0.49","0.54","33.33","1.96","2.50","0.07","5.33","2.93","1.27","0.15","0.1","0.64","2.64","1.03","0.83","0.2","0","0.49","2.05","0.68","6.6","6.31","5.97","0","0","-"
"484","Trevor Moore","L.A","L","82","1474.35","17.97987804878","1.26","1.06","0.57","0.49","2.32","67.06","9.93","12.70","1.29","17.91","14.89","8.95","4.4","0.77","1.59","1.14","0.53","0.53","0","0","0.77","1.02","1.59","3.74","6.27","2.36","0.57","1.38","1.19"
"552","Mark Kastelic","OTT","C","63","486.63333333333","7.7243386243386","0.62","0.62","0.12","0.49","1.23","66.67","7.4","8.33","0.81","11.1","9.49","7.52","4.19","1.11","1.6","7.77","2.59","1.73","0.86","0","2.59","1.85","1.6","15.54","7.77","3.82","23.43","19.6","6.71"
"641","Cam York","PHI","D","82","1854.7833333333","22.619308943089","0.32","0.65","0.16","0.49","0.97","37.04","4.33","7.46","0.29","9.28","6.37","2.85","0.71","0.29","0.78","1.42","0.68","0.68","0","0","0.39","1.04","0.58","2.46","5.24","5.63","0","0","-"
"670","Valtteri Puustinen","PIT","R","52","610.85","11.747115384615","0.49","1.47","0.98","0.49","1.96","62.50","8.45","5.81","0.83","14.54","11.1","7.47","3.34","0.49","1.67","0.59","0.29","0.29","0","0","0.2","1.47","1.87","3.93","2.95","3.24","0.1","0.29","2.46"
"720","Alexander Barabanov","S.J","L","46","730.13333333333","15.872463768116","0.33","0.74","0.25","0.49","1.07","50.00","5.51","5.97","0.78","11.5","8.96","7.72","3.94","0.33","1.56","0.99","0.49","0.49","0","0","0.41","1.23","1.48","2.22","5.01","1.23","0.16","0.25","3.29"
"740","Dylan Guenther","ARI","R","45","732.55","16.278888888889","1.47","1.39","0.9","0.49","2.87","67.31","9.91","14.88","0.96","18.59","14.66","10.07","2.78","0.9","1.39","1.15","0.57","0.57","0","0","0.41","1.31","1.88","2.62","4.75","1.97","0.49","1.88","1.69"
"768","Connor Bedard","CHI","C","68","1345.25","19.783088235294","0.98","1.74","1.25","0.49","2.72","78.21","9.19","10.68","1.07","17.89","13.34","10.08","3.08","0.76","1.52","1.25","0.62","0.62","0","0","1.12","2.54","2.1","2.41","3.43","1.2","9.23","14.5","1.74"
"71","Marcus Johansson","MIN","L","78","1239.25","15.887820512821","0.53","0.92","0.44","0.48","1.45","57.69","5.42","9.82","0.58","11.91","8.33","6.15","2.42","0.29","0.97","1.07","0.53","0.53","0","0","0.77","1.6","1.26","2.13","4.6","1.4","0.29","1.26","0.91"
"274","Sean Monahan","MTL, WPG","C","83","1501.8166666667","18.094176706827","1.04","1.32","0.84","0.48","2.36","55.66","6.83","15.20","1","11.87","9.43","8.31","4.63","0.4","0.88","0.48","0.2","0.2","0","0","0.32","1.32","1.72","1.16","3.04","1.76","27.89","22.93","2.19"
"284","Curtis Lazar","N.J","C","71","879.66666666667","12.389671361502","0.48","1.23","0.75","0.48","1.71","62.50","5.05","9.46","0.7","8.87","6.75","5.25","2.8","0.55","1.36","3","1.02","0.82","0.14","0.07","1.3","1.09","1.23","12.21","6.89","4.37","12.14","12.75","3.33"
"353","Noah Hanifin","CGY, VGK","D","80","1889.1166666667","23.613958333333","0.41","1.08","0.6","0.48","1.49","41.96","5.21","7.93","0.36","13.12","8.51","3.43","0.6","0.38","1.14","0.76","0.38","0.38","0","0","0.22","2.13","1.87","2","3.05","3.84","0","0","-"
"374","Travis Konecny","PHI","R","76","1507.8666666667","19.840350877193","1.31","1.39","0.92","0.48","2.71","72.34","9.71","13.52","1.05","19.54","14.6","9.39","3.54","0.76","1.67","2.67","0.95","0.84","0.04","0.08","0.99","1.19","2.11","3.58","3.34","1.27","1.55","2.31","1.60"
"528","Erik Brannstrom","OTT","D","76","1260.9166666667","16.59100877193","0.14","0.81","0.33","0.48","0.95","41.67","3.66","3.90","0.22","8.33","5.04","2.38","0.48","0.38","0.62","1.71","0.67","0.62","0","0.05","0.19","2.47","1.05","2.19","4.85","5.23","0","0","-"
"629","Peyton Krebs","BUF","C","80","1000.45","12.505625","0.24","0.78","0.3","0.48","1.02","47.22","4.44","5.41","0.43","8.46","6.66","4.92","1.74","0.3","0.66","4.02","1.38","1.2","0.06","0.12","0.78","0.78","0.78","6.48","7.56","1.38","17.03","19.79","2.77"
"630","Bowen Byram","BUF, COL","D","73","1485","20.342465753425","0.44","0.73","0.24","0.48","1.17","41.43","3.39","13.10","0.23","8.28","5.01","2.87","0.81","0.08","0.65","2.14","1.01","0.97","0.04","0","0.44","1.33","0.81","3.8","6.26","4.2","0","0","-"
"737","Owen Power","BUF","D","76","1741.9166666667","22.919956140351","0.21","0.93","0.45","0.48","1.14","35.87","3.72","5.56","0.23","7.78","5.44","2.86","0.55","0.1","0.83","0.96","0.34","0.31","0","0.03","0.07","1.24","0.69","1.55","3.89","3.96","0","0","-"
"124","Jaden Schwartz","SEA","C","62","1014.4666666667","16.362365591398","0.77","1.01","0.53","0.47","1.77","57.69","6.98","11.02","0.94","12.42","9.64","7.87","4.79","0.41","1.18","1.42","0.71","0.71","0","0","0.77","1.24","2.37","2.72","3.67","1.6","5.44","4.08","3.38"
"193","Scott Laughton","PHI","C","82","1283.7333333333","15.655284552846","0.61","1.22","0.75","0.47","1.82","62.90","7.81","7.78","0.7","13.37","10.38","6.22","2.85","0.47","1.36","3.22","1.36","1.26","0.05","0.05","0.98","1.22","0.89","7.24","1.73","2.62","22.34","23.32","2.29"
"306","Jakub Vrana","STL","L","21","254.65","12.12619047619","0.47","0.94","0.47","0.47","1.41","66.67","9.9","4.76","0.75","15.55","12.02","7.54","2.36","0.71","0.47","1.88","0.94","0.94","0","0","0.24","0.71","0.94","2.12","1.65","0.94","0","3.06","0.00"
"338","Michael Bunting","CAR, PIT","L","81","1270.5333333333","15.685596707819","0.9","1.7","1.23","0.47","2.6","65.48","7.93","11.31","1.15","15.68","11.43","9.63","5.01","0.33","1.94","2.69","1.04","0.94","0.05","0.05","1.7","2.22","1.79","2.31","3.4","0.99","0.33","0.76","1.44"
