"Player","Season","Team","Position","GP","TOI","TM #","TOI/GP","TOI%","RAPM_C±/60","RAPM_xG±/60","GAR±/60","xGAR±/60","RAPM_CF/60","RAPM_CA/60","RAPM_xGF/60","RAPM_xGA/60","Off_GAR/60","Def_GAR/60","Off_xGAR/60","Def_xGAR/60"
"Nils Aman","23-24","VAN","C",43,380.2,26,13.88,28.33,1.06,0.031,0.2,0.28,-0.09,-1.15,-0.018,-0.05,0.13,0.07,0.21,0.07
"Nils Hoglander","23-24","VAN","L",80,913.92,28,14.48,29.58,1.01,0.039,0.29,0.24,-0.09,-1.11,0.005,-0.035,0.22,0.07,0.16,0.07
"Nils Lundkvist","23-24","DAL","D",59,770.87,22,13.84,27.56,1.81,0.107,0.38,0.38,1.06,-0.75,0.045,-0.062,0.27,0.11,0.29,0.09
"Nino Niederreiter","23-24","WPG","R",77,986.3,26,15.06,30.33,1.73,0.113,0.17,0.23,0.83,-0.89,0.074,-0.039,0.12,0.06,0.15,0.09
"Noah Cates","23-24","PHI","L",59,669.85,28,14.12,28.64,0.59,0.056,0.12,0.17,0.57,-0.03,0.015,-0.042,0.09,0.04,0.1,0.07
"Noah Dobson","23-24","NYI","D",79,1568.27,24,14.23,27.95,-0.1,0.039,0.21,0.21,0.67,0.77,0.043,0.004,0.2,0.01,0.21,0
"Noah Gregor","23-24","TOR","C",63,636.5,29,13.84,27.46,0.9,0.006,0.16,0.21,0.25,-0.65,-0.006,-0.013,0.15,0.01,0.16,0.04
"Noah Hanifin","23-24","CGY","D",61,1157.67,31,13.97,28.14,1.44,0.038,0.21,0.19,1.06,-0.38,0.024,-0.014,0.19,0.02,0.16,0.04
"Noah Hanifin","23-24","VGK","D",19,342.88,25,13.75,27.44,-0.02,0.052,0.32,0.31,0.4,0.42,0.025,-0.027,0.26,0.07,0.28,0.04
"Noah Juulsen","23-24","VAN","D",54,687.73,28,13.11,26.76,1.81,0.091,0.32,0.4,0.1,-1.72,0.017,-0.073,0.21,0.11,0.28,0.12
"Noel Acciari","23-24","PIT","C",55,571.78,30,13.37,27.07,0.57,-0.001,0.05,0.06,0.47,-0.1,-0.008,-0.008,0.03,0.02,0.02,0.04
"Olen Zellweger","23-24","ANA","D",26,443.25,31,13.89,28.67,-1.11,-0.056,0.04,0.08,-0.99,0.13,-0.047,0.008,0.02,0.02,0.06,0.02
"Oliver Bjorkstrand","23-24","SEA","R",82,1097.62,30,15.1,29.96,0.7,0.012,0.12,0.11,0.46,-0.24,-0.032,-0.044,0.03,0.09,0.04,0.07
"Oliver Ekman-Larsson","23-24","FLA","D",80,1171.42,27,13.13,27.33,3.61,0.094,0.24,0.23,2.26,-1.35,0.051,-0.043,0.18,0.05,0.17,0.07
"Oliver Kylington","23-24","CGY","D",33,541,29,13.47,27.06,0.7,0.006,0.19,0.15,1.12,0.42,0.026,0.02,0.24,-0.05,0.19,-0.04
"Oliver Wahlstrom","23-24","NYI","R",32,326.55,25,15.15,29.72,-0.95,0.021,0.19,0.15,0.14,1.09,0.009,-0.012,0.14,0.05,0.13,0.03
"Olle Lycksell","23-24","PHI","R",18,170.47,24,13.87,28.11,1.03,0.069,0.08,0.16,0.76,-0.27,0.018,-0.051,0.04,0.04,0.08,0.08
"Olli Maatta","23-24","DET","D",72,1091.62,23,13.17,26.61,-0.56,-0.037,0.16,0.21,-0.17,0.4,-0.011,0.025,0.2,-0.04,0.26,-0.05
"Ondrej Palat","23-24","N.J","L",71,939.05,31,14.65,29.7,1.05,0.043,0.15,0.2,0.56,-0.48,0.072,0.028,0.22,-0.06,0.22,-0.02
"Oskar Steen","23-24","BOS","C",34,304.1,25,13.44,27.04,-1.08,-0.003,0.19,0.14,-1.26,-0.18,-0.039,-0.037,0.11,0.08,0.09,0.05
"Oskar Sundqvist","23-24","STL","C",71,733.42,27,13.92,27.9,-2.28,-0.11,-0.02,-0.02,-1.55,0.73,-0.063,0.047,0.02,-0.03,0.02,-0.03
"Owen Power","23-24","BUF","D",76,1432.92,30,13.7,27.47,0.3,-0.021,0.17,0.15,0.16,-0.14,-0.001,0.02,0.19,-0.02,0.18,-0.03
"Owen Tippett","23-24","PHI","R",78,1046.07,29,14.43,29.24,0.8,0.039,0.15,0.16,0.75,-0.05,0.019,-0.02,0.13,0.01,0.12,0.04
"Parker Kelly","23-24","OTT","L",80,744.28,30,13.34,27.1,-0.63,0.001,0.14,0.11,-0.32,0.3,-0.027,-0.028,0.08,0.06,0.06,0.04
"Parker Wotherspoon","23-24","BOS","D",41,638.33,30,13.28,26.65,0.16,0.042,0.29,0.25,-0.04,-0.2,0.023,-0.019,0.25,0.04,0.21,0.04
"Patrick Brown","23-24","BOS","C",11,85.23,24,12.94,26.07,-1.96,-0.016,0.16,0.1,-1.95,0,-0.078,-0.062,0.03,0.13,0,0.1
"Patrick Kane","23-24","DET","R",50,736.35,23,14.96,30.18,-0.3,-0.015,0.25,0.21,0.15,0.45,-0.004,0.011,0.25,0,0.19,0.02
"Patrick Maroon","23-24","MIN","L",49,575.62,26,13.85,28.38,0.19,0.004,0.17,0.18,-0.36,-0.55,-0.069,-0.073,0.06,0.11,0.05,0.13
"Patrik Laine","23-24","CBJ","L",18,210.22,26,14.89,29.67,-0.64,-0.061,0.08,0.12,0.42,1.06,0.006,0.067,0.16,-0.08,0.19,-0.08
"Paul Cotter","23-24","VGK","C",76,920.58,33,14.5,28.97,0.17,0.037,0.28,0.24,0.4,0.24,-0.002,-0.039,0.22,0.07,0.18,0.07
"Pavel Buchnevich","23-24","STL","L",80,1127.18,28,15.86,31.79,-0.45,-0.011,0.18,0.18,-0.25,0.2,0.018,0.029,0.18,0,0.2,-0.03
"Pavel Dorofeyev","23-24","VGK","L",47,573.02,31,14.84,29.64,0.28,0.047,0.35,0.33,0.68,0.39,0.017,-0.03,0.28,0.07,0.27,0.06
"Pavel Mintyukov","23-24","ANA","D",63,978.15,29,13.16,27.24,-1.26,-0.048,0.1,0.06,-0.87,0.39,-0.031,0.016,0.11,-0.01,0.07,-0.01
"Pavel Zacha","23-24","BOS","C",78,1029.18,31,15.32,30.8,1.86,0.092,0.32,0.32,1.05,-0.81,0.082,-0.009,0.29,0.02,0.28,0.05
"Pavol Regenda","23-24","ANA","L",5,57.4,22,13.05,26.84,-2.68,-0.095,-0.09,-0.21,-2.28,0.4,-0.111,-0.015,-0.17,0.08,-0.22,0.01
"Peyton Krebs","23-24","BUF","C",80,911.27,30,14.24,28.54,0.24,-0.04,0.09,0.11,0.06,-0.18,-0.025,0.015,0.09,0,0.12,-0.01
"Philip Broberg","23-24","EDM","D",12,121.25,24,12.89,25.77,3.03,0.144,0.19,0.31,1.13,-1.9,0.097,-0.047,0.11,0.08,0.2,0.1
"Philip Tomasino","23-24","NSH","C",41,441.23,24,13.94,28.56,0.08,0.044,0.12,0.13,0.22,0.15,0.036,-0.008,0.12,0,0.12,0.01
"Philipp Kurashev","23-24","CHI","C",75,1127.75,34,15.25,30.64,-2.91,-0.135,-0.07,-0.12,-1.4,1.51,-0.047,0.087,0.03,-0.1,0,-0.12
"Philippe Myers","23-24","T.B","D",5,56,21,13.82,27.78,1.6,0.03,0.18,0.28,0.84,-0.76,0.017,-0.013,0.18,0,0.25,0.04
"Phillip Danault","23-24","L.A","C",78,1093.13,25,15.09,30.59,3.64,0.17,0.34,0.41,1.88,-1.76,0.077,-0.093,0.21,0.13,0.25,0.16
"Phillip Di Giuseppe","23-24","VAN","L",51,545.82,28,14.61,29.83,1.17,0.049,0.3,0.31,0.11,-1.05,0.021,-0.029,0.24,0.06,0.23,0.08
"Pierre-Edouard Bellemare","23-24","SEA","L",40,314.7,26,13.8,27.41,0.22,-0.004,0.15,0.12,-0.26,-0.48,-0.043,-0.04,0.04,0.1,0.04,0.07
"Pierre-Luc Dubois","23-24","L.A","C",82,1086,25,14.11,28.61,1.78,0.067,0.15,0.14,0.86,-0.92,0.025,-0.041,0.1,0.06,0.07,0.06
"Pierre-Olivier Joseph","23-24","PIT","D",52,750.1,31,13.81,27.93,1.27,0.031,0.21,0.19,1.17,-0.1,0.047,0.016,0.21,0,0.19,0.01
"Pierre Engvall","23-24","NYI","L",74,1016.1,24,15.25,29.93,-0.98,0.022,0.19,0.21,0.55,1.52,0.041,0.019,0.19,0,0.23,-0.03
"Pius Suter","23-24","VAN","C",67,823.55,27,14.53,29.67,1.51,0.065,0.32,0.33,0.26,-1.26,0.026,-0.039,0.25,0.07,0.24,0.08
"Pontus Holmberg","23-24","TOR","R",54,557.25,28,14.21,28.2,0.3,0.023,0.18,0.22,0.38,0.08,0.025,0.002,0.19,0,0.21,0.01
"Quinn Hughes","23-24","VAN","D",82,1596.07,28,13.89,28.36,0.82,0.036,0.34,0.29,0.11,-0.71,0.026,-0.01,0.32,0.02,0.27,0.02
"Quinton Byfield","23-24","L.A","C/R",80,1089.33,25,14.97,30.37,2.03,0.057,0.28,0.24,0.81,-1.22,0.012,-0.046,0.2,0.08,0.16,0.08
"Radek Faksa","23-24","DAL","C",74,755.17,24,13.89,27.66,2.18,0.113,0.28,0.29,0.9,-1.27,0.019,-0.095,0.11,0.16,0.13,0.16
"Radim Zohorna","23-24","PIT","L",33,300.42,28,14.18,28.68,1.33,0.017,0.07,0.11,0.95,-0.38,0.01,-0.007,0.06,0.01,0.09,0.02
"Radko Gudas","23-24","ANA","D",66,1068.17,33,13.08,27.05,-0.89,-0.041,0.12,0.07,-0.81,0.08,-0.042,-0.001,0.09,0.02,0.06,0.01
"Rafael Harvey-Pinard","23-24","MTL","L",45,460.98,30,14.01,28.18,-1.28,-0.055,0.08,0.1,-0.51,0.78,-0.018,0.036,0.13,-0.05,0.13,-0.03
"Raphael Lavoie","23-24","EDM","C",7,50.98,19,13.14,26.26,1.59,0.098,0.25,0.26,0.52,-1.07,0.052,-0.046,0.15,0.1,0.16,0.11
"Rasmus Andersson","23-24","CGY","D",78,1446.53,34,13.97,28.09,1.51,0.02,0.16,0.22,1.44,-0.08,0.026,0.006,0.2,-0.03,0.24,-0.02
"Rasmus Dahlin","23-24","BUF","D",81,1653.7,30,13.85,27.79,0.1,-0.028,0.19,0.15,-0.02,-0.12,-0.008,0.02,0.21,-0.02,0.18,-0.03
"Rasmus Kupari","23-24","WPG","C",28,227.32,26,13.35,26.88,1.07,0.03,0.19,0.19,0.12,-0.94,-0.027,-0.056,0.1,0.1,0.1,0.09
"Rasmus Ristolainen","23-24","PHI","D",31,462.67,22,13.25,26.86,0.92,0.026,0.16,0.13,0.86,-0.06,0.001,-0.025,0.14,0.02,0.09,0.04
"Rasmus Sandin","23-24","WSH","D",68,1313.05,30,13.86,27.42,-0.57,0.007,0.14,0.13,-0.16,0.42,0.011,0.004,0.12,0.02,0.14,0
"Reese Johnson","23-24","CHI","C",42,402.47,31,13.82,27.82,-2.28,-0.135,-0.13,-0.11,-1.13,1.16,-0.064,0.071,-0.04,-0.09,-0.03,-0.08
"Reilly Smith","23-24","PIT","R",76,1018.07,33,15.03,30.42,1.24,0.037,0.22,0.21,1.11,-0.13,0.051,0.014,0.2,0.02,0.2,0.02
"Rem Pitlick","23-24","CHI","C",9,113.75,22,14.65,29.35,-3.01,-0.164,-0.16,-0.14,-1.36,1.65,-0.084,0.08,-0.06,-0.1,-0.05,-0.09
"Rickard Rakell","23-24","PIT","R",70,970.63,31,15.8,31.98,1.63,0.048,0.21,0.24,1.77,0.14,0.092,0.043,0.24,-0.03,0.27,-0.03
"Ridly Greig","23-24","OTT","C",72,893.02,28,14.59,29.62,-0.28,-0.022,0.1,0.12,-0.04,0.24,-0.024,-0.002,0.1,0.01,0.12,0.01
"Riley Tufte","23-24","COL","L",5,53.77,20,14.52,29.7,0.82,-0.021,0.12,0.17,0.74,-0.08,-0.008,0.013,0.14,-0.02,0.19,-0.02
"Robby Fabbri","23-24","DET","C",68,717.97,23,13.98,28.25,-1.15,-0.043,0.18,0.17,-0.71,0.44,-0.035,0.007,0.19,-0.01,0.17,0
"Robert Bortuzzo","23-24","NYI","D",23,291.8,24,13.24,25.97,-0.56,0.04,0.21,0.24,0.11,0.67,0.018,-0.023,0.16,0.05,0.19,0.05
"Robert Hagg","23-24","ANA","D",5,63.13,21,12.93,26.67,-1.77,-0.064,0.08,0.02,-1.25,0.52,-0.048,0.016,0.07,0,0.04,-0.01
"Robert Thomas","23-24","STL","C",82,1233.8,28,15.72,31.51,0.25,-0.001,0.16,0.18,0.02,-0.23,0.016,0.018,0.15,0,0.17,0
"Roby Jarventie","23-24","OTT","L",7,51.62,20,13.78,28.04,-3.06,-0.148,-0.09,0.01,-1.19,1.87,-0.084,0.065,0.04,-0.12,0.13,-0.12
"Roman Josi","23-24","NSH","D",82,1597.3,29,13.18,27.01,0.9,0.078,0.23,0.22,0.97,0.07,0.069,-0.01,0.21,0.02,0.21,0.01
"Ronnie Attard","23-24","PHI","D",12,163.75,23,12.96,26.2,1.14,0.069,0.12,0.22,1.03,-0.11,0.041,-0.028,0.12,0,0.18,0.04
"Roope Hintz","23-24","DAL","C",80,1030.77,24,15.51,30.88,1.71,0.111,0.46,0.32,0.74,-0.97,0.011,-0.1,0.28,0.18,0.18,0.13
"Ross Colton","23-24","COL","C",80,952.57,33,14.25,29.08,1.72,0.029,0.19,0.14,1.82,0.1,0.044,0.016,0.23,-0.03,0.18,-0.03
"Ross Johnston","23-24","ANA","L",68,545.18,32,13.16,27.17,-1.11,-0.047,0,0.04,-1.15,-0.04,-0.068,-0.021,-0.07,0.07,-0.03,0.07
"Rourke Chartier","23-24","OTT","C",37,323.15,27,13.38,27.21,-1.21,-0.064,0.08,0.04,-0.58,0.63,-0.065,-0.001,0.07,0.01,0.04,0
"Ryan Carpenter","23-24","S.J","C",62,594.67,34,13.82,27.47,-2.26,-0.127,-0.11,-0.15,-0.74,1.52,-0.053,0.074,-0.03,-0.08,-0.03,-0.12
"Ryan Donato","23-24","CHI","C",78,917.23,34,14.3,28.75,-2.93,-0.147,-0.14,-0.17,-1.31,1.62,-0.062,0.085,-0.03,-0.11,-0.04,-0.13
"Ryan Graves","23-24","PIT","D",70,1131.75,33,13.92,28.16,1.58,0.047,0.22,0.2,1.4,-0.18,0.065,0.017,0.22,0,0.21,0
"Ryan Hartman","23-24","MIN","R",74,972.22,32,14.65,29.98,-0.09,0.027,0.22,0.21,-0.37,-0.28,-0.05,-0.077,0.09,0.13,0.09,0.12
"Ryan Johansen","23-24","COL","C",63,696.47,28,14.12,28.81,1.45,0.017,0.26,0.24,1.01,-0.44,0.008,-0.009,0.25,0.01,0.22,0.02
"Ryan Johnson (D)","23-24","BUF","D",41,557.55,29,13.45,26.97,0.62,-0.026,0.15,0.15,0.23,-0.39,-0.009,0.018,0.17,-0.02,0.18,-0.03
"Ryan Lindgren","23-24","NYR","D",76,1231.42,29,14.09,28.18,2.07,0.069,0.21,0.34,1.51,-0.56,0.058,-0.011,0.22,-0.01,0.32,0.02
"Ryan Lomberg","23-24","FLA","L",75,682.45,26,12.91,26.87,1.42,0.007,0.01,0.08,0.29,-1.13,-0.036,-0.043,-0.06,0.07,-0.02,0.09
"Ryan McDonagh","23-24","NSH","D",74,1290.62,29,13.3,27.24,1.37,0.058,0.21,0.2,1.12,-0.25,0.057,-0.001,0.21,0,0.19,0.01
"Ryan McLeod","23-24","EDM","C",81,997.1,25,14.19,28.34,2.17,0.128,0.17,0.26,1.08,-1.09,0.104,-0.024,0.13,0.03,0.21,0.05
"Ryan Nugent-Hopkins","23-24","EDM","C",80,1113.93,25,15.9,31.77,3.8,0.231,0.48,0.49,2.61,-1.19,0.218,-0.014,0.44,0.04,0.46,0.03
"Ryan O'Reilly","23-24","NSH","C",82,1136.42,29,15.07,30.87,1.83,0.105,0.29,0.33,2.01,0.18,0.1,-0.005,0.28,0.02,0.32,0.01
"Ryan Poehling","23-24","PHI","C",77,960.73,29,13.97,28.32,1.35,0.084,0.17,0.23,0.77,-0.58,0.012,-0.072,0.08,0.09,0.1,0.13
"Ryan Pulock","23-24","NYI","D",58,1088.9,25,14.07,27.64,-0.08,0.041,0.21,0.22,0.61,0.69,0.038,-0.004,0.19,0.03,0.2,0.01
"Ryan Reaves","23-24","TOR","R",49,392.87,29,13.7,27.26,0.49,-0.031,0.07,0.08,0.01,-0.48,-0.027,0.004,0.09,-0.02,0.06,0.02
"Ryan Shea","23-24","PIT","D",31,354.03,30,12.51,25.29,0.72,0.023,0.19,0.13,0.44,-0.28,0.013,-0.01,0.16,0.03,0.1,0.03
"Ryan Strome","23-24","ANA","C",79,1016,33,14.64,30.26,-1.94,-0.056,0.14,0.08,-0.98,0.96,-0.033,0.023,0.15,-0.01,0.13,-0.04
"Ryan Suter","23-24","DAL","D",82,1419.88,24,13.72,27.31,2.22,0.101,0.4,0.37,1.29,-0.93,0.041,-0.06,0.29,0.11,0.28,0.09
"Ryan Winterton","23-24","SEA","C",9,84.05,23,13.8,27.49,0.24,0.005,0.15,0.21,0.12,-0.11,-0.04,-0.045,0.03,0.13,0.16,0.05
"Ryker Evans","23-24","SEA","D",36,602.47,26,13.53,26.87,1.17,0.02,0.17,0.13,0.45,-0.72,-0.029,-0.048,0.08,0.1,0.05,0.07
"Sam Bennett","23-24","FLA","C",69,941.78,25,14.88,30.96,3.84,0.103,0.22,0.23,3.03,-0.82,0.107,0.005,0.23,-0.01,0.24,0
"Sam Carrick","23-24","ANA","C",61,542.57,26,13.07,27.08,-2.29,-0.071,-0.01,-0.09,-1.95,0.35,-0.091,-0.021,-0.05,0.04,-0.11,0.02
"Sam Carrick","23-24","EDM","C",16,156.87,23,13.3,26.61,1.09,0.076,0.06,0.13,-0.34,-1.43,0.019,-0.057,0,0.06,0.04,0.09
"Sam Gagner","23-24","EDM","C",28,262.42,25,13.66,27.29,2.05,0.11,0.15,0.24,0.61,-1.44,0.065,-0.044,0.08,0.07,0.14,0.09
"Sam Lafferty","23-24","VAN","C",79,865.57,28,14.05,28.67,1.28,0.074,0.24,0.27,-0.04,-1.32,0.015,-0.059,0.13,0.11,0.15,0.12
"Sam Malinski","23-24","COL","D",23,312.98,25,12.43,25.41,0.69,-0.006,0.17,0.16,0.53,-0.16,-0.012,-0.006,0.15,0.02,0.13,0.03
"Sam Reinhart","23-24","FLA","C",82,1114.85,26,14.71,30.6,4.39,0.161,0.37,0.37,2.65,-1.74,0.087,-0.074,0.26,0.12,0.25,0.12
"Sam Steel","23-24","DAL","C",77,861.8,23,13.99,27.83,2.42,0.097,0.32,0.26,1.3,-1.12,0.023,-0.074,0.19,0.13,0.14,0.12
"Sammy Blais","23-24","STL","L",53,496.18,27,13.71,27.46,-2.71,-0.118,-0.04,-0.12,-1.75,0.97,-0.064,0.054,0.02,-0.06,-0.04,-0.08
"Samuel Bolduc","23-24","NYI","D",34,432.1,25,13.38,26.26,-1.52,0.001,0.1,0.1,-0.49,1.02,0.004,0.003,0.13,-0.02,0.13,-0.03
"Samuel Girard","23-24","COL","D",59,975,32,13.48,27.51,2.46,0.054,0.28,0.29,1.59,-0.87,0.039,-0.015,0.26,0.02,0.25,0.04
"Santeri Hatakka","23-24","N.J","D",12,154.3,25,13.03,26.4,1.17,0.069,0.18,0.22,1.04,-0.13,0.072,0.003,0.23,-0.05,0.25,-0.03
"Scott Laughton","23-24","PHI","C",82,1000.68,29,14.18,28.73,1.31,0.056,0.16,0.21,1.06,-0.26,0.014,-0.042,0.12,0.04,0.14,0.07
"Scott Mayfield","23-24","NYI","D",41,651.83,24,13.53,26.55,-0.39,0.033,0.18,0.2,0.32,0.71,0.022,-0.011,0.16,0.02,0.18,0.02
"Scott Perunovich","23-24","STL","D",54,697.55,27,13.24,26.52,-1.44,-0.071,0.06,0.06,-1,0.45,-0.036,0.035,0.12,-0.05,0.11,-0.06
"Sean Couturier","23-24","PHI","C",74,1013.1,28,14.72,29.82,1.82,0.053,0.21,0.26,1.68,-0.14,0.028,-0.026,0.18,0.03,0.2,0.05
"Sean Durzi","23-24","ARI","D",76,1334.37,34,13.81,27.98,0.45,-0.007,0.18,0.21,0.18,-0.27,0.012,0.019,0.22,-0.04,0.22,-0.02
"Sean Kuraly","23-24","CBJ","C",62,710.58,33,14.37,28.56,-0.41,-0.036,0.08,0.09,0.56,0.97,0.003,0.04,0.14,-0.06,0.13,-0.04
"Sean Monahan","23-24","MTL","C",49,643.07,26,14.37,28.9,-1.23,-0.05,0.04,0.11,-0.35,0.88,-0.001,0.049,0.1,-0.05,0.14,-0.03
"Sean Monahan","23-24","WPG","C",34,430.25,24,14.76,29.76,1.78,0.074,0.32,0.32,1.15,-0.63,0.045,-0.028,0.25,0.07,0.27,0.05
"Sean Walker","23-24","COL","D",18,289.73,22,13.31,27.1,2.16,0.065,0.33,0.24,1.92,-0.23,0.042,-0.023,0.3,0.03,0.21,0.03
"Sean Walker","23-24","PHI","D",63,1033.7,25,13.24,26.85,0.59,0.072,0.21,0.14,1.38,0.79,0.033,-0.039,0.16,0.05,0.1,0.04
"Sebastian Aho","23-24","CAR","C",78,1123.52,23,14.89,29.97,4.69,0.135,0.3,0.35,2.64,-2.04,0.072,-0.063,0.23,0.07,0.25,0.11
"Sebastian Aho (D)","23-24","NYI","D",58,864.65,24,13.83,27.13,0.36,0.052,0.24,0.24,0.78,0.42,0.03,-0.022,0.19,0.04,0.2,0.04
"Seth Jarvis","23-24","CAR","C",81,1083.4,24,14.9,29.99,5.02,0.15,0.27,0.32,2.74,-2.29,0.087,-0.063,0.2,0.07,0.21,0.11
"Seth Jones","23-24","CHI","D",67,1287.1,32,13.95,27.97,-2.31,-0.093,0.06,0.01,-1.62,0.69,-0.062,0.031,0.09,-0.03,0.05,-0.04
"Shakir Mukhamadullin","23-24","S.J","D",3,57.73,19,13.67,27.13,-2.13,-0.145,-0.08,-0.06,-0.88,1.26,-0.067,0.078,0.01,-0.09,0.05,-0.11
"Shane Bowers","23-24","N.J","C",8,75.5,26,13.46,27.29,-0.07,-0.003,0.06,0.11,-0.45,-0.38,-0.003,0,0.1,-0.05,0.13,-0.02
"Shane Pinto","23-24","OTT","C",41,614.12,27,15.44,31.35,1.84,0.074,0.26,0.33,1.79,-0.05,0.077,0.003,0.26,0,0.33,0
"Shane Wright","23-24","SEA","C",8,91.48,25,14.61,29.06,2.04,0.07,0.24,0.12,0.47,-1.57,0.002,-0.068,0.08,0.17,-0.03,0.15
"Shayne Gostisbehere","23-24","DET","D",81,1205.9,23,13.29,26.82,-0.76,-0.007,0.28,0.24,-0.74,0.02,-0.019,-0.012,0.27,0.01,0.22,0.02
"Shea Theodore","23-24","VGK","D",47,862.53,30,13.74,27.45,0.42,0.042,0.3,0.33,0.71,0.29,0.024,-0.018,0.25,0.04,0.29,0.04
"Sheldon Rempal","23-24","VGK","R",9,85.05,23,13.97,27.7,-1.33,0.024,0.23,0.12,-0.38,0.95,-0.017,-0.041,0.12,0.11,0.03,0.09
"Sidney Crosby","23-24","PIT","C",82,1281.73,33,16.27,32.88,1.52,0.069,0.29,0.26,1.99,0.47,0.116,0.047,0.33,-0.04,0.3,-0.04
"Simon Benoit","23-24","TOR","D",64,982.68,28,13.68,27.13,1.43,0.074,0.32,0.35,1.02,-0.41,0.071,-0.003,0.32,0,0.33,0.01
"Simon Edvinsson","23-24","DET","D",16,269.37,22,13.73,27.67,-0.9,0.001,0.24,0.21,-0.24,0.66,-0.001,-0.001,0.24,0,0.23,-0.02
"Simon Holmstrom","23-24","NYI","R",75,878.5,25,14.98,29.41,-0.88,0.017,0.13,0.14,0.01,0.89,0.017,0.001,0.12,0.01,0.14,0
"Simon Nemec","23-24","N.J","D",60,1040.38,31,13.61,27.6,1.26,0.048,0.14,0.2,0.64,-0.62,0.058,0.01,0.18,-0.04,0.2,0
"Sonny Milano","23-24","WSH","L",49,560.67,29,14.6,28.88,-1.25,-0.004,0.07,0.03,-0.51,0.73,0.003,0.007,0.04,0.03,0.04,-0.02
"Spencer Stastney","23-24","NSH","D",20,279.73,25,12.84,26.25,0.75,0.028,0.15,0.13,0.73,-0.02,0.035,0.006,0.16,-0.01,0.14,-0.01
"Stefan Noesen","23-24","CAR","R",81,823.78,27,14.04,28.28,4.16,0.112,0.21,0.25,2.09,-2.07,0.058,-0.054,0.15,0.06,0.15,0.1
"Steven Lorentz","23-24","FLA","C",38,313.42,26,12.73,26.5,1.06,-0.009,0.02,0.04,0,-1.06,-0.049,-0.04,-0.04,0.06,-0.04,0.08
"Steven Stamkos","23-24","T.B","C",79,1084.35,30,15.43,30.99,1.66,0.044,0.27,0.3,0.8,-0.86,0.025,-0.019,0.26,0.02,0.23,0.07
"T.J. Oshie","23-24","WSH","R",52,691.9,30,15.14,29.96,-1.35,-0.033,0.02,0.05,-0.37,0.98,0.01,0.043,0.05,-0.03,0.11,-0.06
"Tage Thompson","23-24","BUF","C",71,982.17,27,15.42,30.93,0.6,-0.041,0.19,0.19,0.66,0.06,0.003,0.044,0.22,-0.04,0.23,-0.04
"Tanner Jeannot","23-24","T.B","L",55,610.32,29,13.87,27.88,0,-0.041,0.06,0.08,-0.71,-0.72,-0.071,-0.03,0.04,0.02,0.02,0.06
"Tanner Pearson","23-24","MTL","L",54,575.97,30,14.11,28.43,-1.25,-0.05,0.05,0.11,-0.24,1.01,0.005,0.055,0.12,-0.07,0.16,-0.06
"Taylor Hall","23-24","CHI","L",10,119.3,21,15.26,30.72,-2.55,-0.141,-0.03,-0.04,-1.35,1.2,-0.052,0.089,0.06,-0.09,0.05,-0.1
"Taylor Raddysh","23-24","CHI","R",73,886,33,14.52,29.19,-3.74,-0.168,-0.19,-0.21,-1.96,1.78,-0.078,0.09,-0.05,-0.13,-0.07,-0.14
"Teddy Blueger","23-24","VAN","C",68,837.05,27,14.12,28.85,1.66,0.086,0.28,0.31,0.13,-1.53,0.022,-0.064,0.16,0.11,0.2,0.1
"Teuvo Teravainen","23-24","CAR","L",76,930.33,27,14.92,29.99,4.26,0.111,0.24,0.26,2.64,-1.62,0.091,-0.02,0.23,0.01,0.22,0.04
"Thomas Bordeleau","23-24","S.J","C",27,315.07,30,14.18,28.2,-2.39,-0.146,-0.09,-0.15,-0.85,1.54,-0.068,0.079,0,-0.09,-0.04,-0.11
"Thomas Chabot","23-24","OTT","D",51,989.63,27,13.98,28.37,0.88,0.023,0.21,0.21,0.91,0.03,0.027,0.004,0.19,0.02,0.2,0.01
"Thomas Harley","23-24","DAL","D",79,1465.58,24,13.76,27.4,2.21,0.104,0.41,0.37,1.18,-1.02,0.037,-0.067,0.28,0.12,0.27,0.11
"Thomas Novak","23-24","NSH","C",71,837.4,29,14.02,28.68,1.45,0.079,0.23,0.24,1.14,-0.3,0.051,-0.028,0.17,0.05,0.18,0.06
"Tim Stützle","23-24","OTT","C",75,1230.72,29,15.26,31,1.19,0.029,0.21,0.25,0.96,-0.22,0.026,-0.003,0.2,0.01,0.23,0.02
"Timo Meier","23-24","N.J","R",69,1011.35,31,14.72,29.85,1.11,0.057,0.19,0.25,0.49,-0.62,0.065,0.008,0.22,-0.03,0.24,0.01
"Timothy Liljegren","23-24","TOR","D",55,915.45,29,13.85,27.43,1.56,0.068,0.32,0.31,1.27,-0.29,0.074,0.006,0.33,-0.01,0.32,0
"Tj Brodie","23-24","TOR","D",78,1452.97,29,14.26,28.27,1.1,0.061,0.33,0.3,1.22,0.13,0.077,0.016,0.35,-0.02,0.32,-0.02
"Tom Wilson","23-24","WSH","R",74,1009.3,30,15.32,30.32,-1.2,-0.021,0.05,0.05,0.04,1.25,0.028,0.049,0.09,-0.04,0.13,-0.08
"Tomas Hertl","23-24","S.J","C",48,735,32,15.08,30.01,-2.44,-0.127,-0.02,-0.07,-0.85,1.59,-0.045,0.082,0.06,-0.08,0.03,-0.1
