"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"165","Bo Horvat","NYI","C","81","60.083333333333","0.7417695473251","11.98","121.83","8.96","9.99","89.88","10.00","7.99","66.91","10.67","2","12.98","13.33","0.95","9.14","9.45","7.99","66.91","10.67","3","29.96","9.09","1","3.99","20.00","6.66","49.26","11.90","0","6.66","0.00","4.33","112.51","3.70","1.44","5.77","20.00","25.00","80.60","1.056","2","5.99","38.95","62.91","4.88","3.99","7.99","57.92","6.45"
"180","Dylan Larkin","DET","C","68","104.53333333333","1.5372549019608","14.35","121.68","10.55","13.2","94.71","12.23","10.91","63.14","14.73","1.15","7.46","13.33","1.32","10.18","11.51","6.31","66.58","8.66","3.44","29.85","10.34","0.57","4.02","12.50","3.83","48.98","7.25","0","3.83","0.00","6.63","121.05","5.19","0","0.83","0.00","10.53","88.18","0.987","1.72","3.44","42.47","50.51","3.90","4.59","4.59","53.38","7.92"
"208","Travis Dermott","ARI","D","50","129.4","2.588","12.52","121.48","9.34","11.13","88.56","11.16","7.42","61.67","10.74","0.46","10.2","4.35","0.61","8.79","6.52","5.56","71.87","7.19","1.85","25.97","6.67","0","4.17","0.00","4.95","61.21","7.48","0.62","4.95","11.11","7.37","125.91","5.53","0","3.35","0.00","6.25","83.46","0.897","1.39","6.03","40.8","27.82","3.30","3.71","8.35","67.23","5.23"
"2","Jeff Carter","PIT","C","72","104.23333333333","1.4476851851852","13.24","121.46","9.83","12.09","82.89","12.73","10.94","54.69","16.67","1.15","6.91","14.29","0.91","8.6","9.53","5.76","73.68","7.25","3.45","23.6","12.77","1.15","2.3","33.33","3.07","66.77","4.40","0","3.84","0.00","4.16","106.43","3.76","0","2.49","0.00","10.53","87.37","0.979","1.73","4.61","46.63","54.11","3.57","1.73","6.33","61.59","2.73"
"249","Beck Malenstyn","WSH","L","81","212.31666666667","2.6211934156379","9.89","121.23","7.54","9.61","87.32","9.91","6.22","58.5","9.61","0.28","7.91","3.45","0.62","8.82","6.54","3.67","59.63","5.80","1.41","24.59","5.43","0.28","3.11","8.33","3.01","46.72","6.06","0","3.39","0.00","3.67","144.5","2.48","0","3.27","0.00","4.55","86.47","0.910","0.85","5.65","46.35","31.37","1.80","1.41","7.63","70.08","1.98"
"352","Brock Faber","MIN","D","82","242.73333333333","2.960162601626","10.63","120.87","8.08","9.39","90.96","9.36","7.42","66","10.10","0","9.15","0.00","0.44","9.28","4.50","3.46","66.74","4.93","1.48","28.18","5.00","0","4.2","0.00","2.64","51.41","4.88","0","3.63","0.00","5","128.89","3.73","0","3.21","0.00","0.00","86.14","0.861","0.25","4.7","37.57","24.97","0.65","1.98","7.91","65.75","2.92"
"98","Jonas Brodin","MIN","D","62","186.16666666667","3.002688172043","13.86","120.21","10.34","11.92","89.6","11.75","9.99","62.52","13.78","0.97","10.31","8.57","0.73","9.17","7.34","5.16","65.1","7.34","2.26","27.07","7.69","0.32","5.16","5.88","3.87","50.71","7.09","0.86","3.87","18.18","7.45","136.4","5.18","0","3.26","0.00","9.68","83.51","0.932","0.64","2.9","35.45","24.49","1.79","2.58","7.09","67.04","3.70"
"273","Urho Vaakanainen","ANA","D","68","132.75","1.9522058823529","16.72","119.77","12.25","14.46","93.11","13.45","10.85","65.08","14.29","1.81","9.94","15.38","1.01","9.43","9.69","8.59","59.66","12.58","2.71","29.83","8.33","0.9","4.97","15.38","7.83","39.77","16.46","1.21","3.62","25.00","5.22","131.88","3.81","0","3.26","0.00","16.67","84.72","1.014","0","4.07","32.99","37.06","0.00","1.36","6.78","55.14","2.40"
"272","Mikey Anderson","L.A","D","74","172.46666666667","2.3306306306306","12.87","119.68","9.71","11.48","88.02","11.54","10.09","62.27","13.94","1.39","4.52","23.53","1.05","8.9","10.58","5.91","57.05","9.39","2.78","28.18","8.99","0.35","1.39","20.00","4.17","38.5","9.78","0.46","2.32","16.67","4.52","133.67","3.27","0.5","2.01","20.00","13.79","92.74","1.065","0.7","6.26","35.83","33.4","1.90","3.13","10.09","51.84","5.70"
"303","Isac Lundestrom","ANA","C","46","93.816666666667","2.0394927536232","10.87","119.59","8.33","9.59","83.78","10.27","7.67","58.2","11.65","1.28","14.71","8.00","1.12","9.53","10.50","5.76","69.07","7.69","2.56","30.7","7.69","0.64","7.03","8.33","4.26","51.16","7.69","0.85","5.97","12.50","3.7","124.71","2.88","0","4.62","0.00","16.67","74.73","0.914","1.28","7.67","43.49","40.29","2.86","1.28","9.59","56.92","2.20"
"335","Connor McMichael","WSH","C","80","107.48333333333","1.3435416666667","11.72","119.46","8.94","10.61","90.99","10.44","9.49","61.4","13.39","1.12","6.14","15.38","0.75","9.05","7.69","5.58","58.06","8.77","3.35","24.56","12.00","0.56","2.79","16.67","2.98","44.66","6.25","0.74","2.23","25.00","3.23","117.72","2.67","0","2.42","0.00","11.76","90.00","1.018","0.56","1.12","24.56","73.69","2.22","1.12","2.79","32.38","3.33"
"4","Mark Giordano","TOR","D","46","104.01666666667","2.261231884058","16.15","119.4","11.91","13.27","87.1","13.22","11.54","62.3","15.63","0.58","10.38","5.26","0.82","7.97","9.34","6.92","59.41","10.43","2.88","20.19","12.50","0.58","5.77","9.09","5.38","52.3","9.33","0","3.85","0.00","5.83","135.81","4.12","0","2.5","0.00","5.00","83.33","0.883","0","6.35","47.88","20.77","0.00","0.58","10.38","70.37","0.81"
"207","Jack Eichel","VGK","C","63","123.8","1.9650793650794","19.87","119.22","14.29","17.93","89.66","16.67","12.6","60.58","17.22","0.97","5.33","15.38","1.36","9.07","13.02","11.15","62.04","15.23","6.3","29.56","17.57","0.48","3.39","12.50","6.46","43.3","12.99","0.65","1.94","25.00","6.3","131.61","4.57","0","0.7","0.00","7.69","91.20","0.989","0.48","5.33","44.59","27.63","1.08","1.45","6.3","60.58","2.34"
"231","Derek Ryan","EDM","C","70","112.25","1.6035714285714","16.57","119.2","12.20","14.43","89.27","13.92","11.22","62.54","15.22","1.6","9.09","15.00","0.85","9.23","8.43","5.88","70.56","7.69","3.74","27.26","12.07","1.6","3.21","33.33","2.85","57.73","4.71","0","4.99","0.00","6.18","143.61","4.12","0","3.09","0.00","14.29","85.47","0.998","1.07","4.81","72.69","29.4","1.45","1.6","6.41","93.01","1.69"
"261","Tage Thompson","BUF","C","71","64.5","0.90845070422535","16.74","119.07","12.33","10.23","94.88","9.73","8.37","66.05","11.25","1.86","5.58","25.00","1.14","8.55","11.80","8.37","66.05","11.25","3.72","27.91","11.76","0.93","0.93","50.00","6.2","50.85","10.87","0","3.72","0.00","9.41","141.09","6.25","0","2.69","0.00","22.22","91.55","1.138","0.93","11.16","55.81","35.35","1.64","2.79","12.09","70.7","3.80"
"338","Jackson LaCombe","ANA","D","71","173.85","2.4485915492958","15.88","119.07","11.76","13.81","81.79","14.44","11.73","56.6","17.17","0.69","9.32","6.90","1.15","8.52","11.88","3.8","65.92","5.45","2.76","27.96","8.99","0.35","3.45","9.09","1.38","50.62","2.65","0","3.22","0.00","11.96","115.66","9.38","0","4.49","0.00","5.88","83.54","0.894","1.04","5.87","37.27","37.62","2.70","2.76","7.94","49.35","5.30"
"43","Brayden Schenn","STL","C","82","71.216666666667","0.86849593495935","15.16","118.79","11.32","13.48","90.15","13.01","12.64","63.19","16.67","1.68","7.58","18.18","0.66","12.3","5.09","5.05","78.35","6.06","2.53","37.91","6.25","0","4.21","0.00","3.37","53.92","5.88","1.12","3.37","25.00","8.52","104.66","7.53","1.22","1.22","50.00","13.33","88.00","1.013","1.68","4.21","50.55","50.55","3.23","3.37","6.74","62.34","5.13"
"6","Anze Kopitar","L.A","C","81","148.53333333333","1.8337448559671","11.31","118.36","8.72","10.1","86.04","10.50","8.48","57.36","12.88","1.62","4.85","25.00","0.73","9.07","7.43","6.46","63.82","9.20","3.23","27.47","10.53","1.21","1.21","50.00","4.31","48.47","8.16","0.54","2.15","20.00","3.5","129.53","2.63","0","2.92","0.00","19.05","91.55","1.106","1.21","6.46","50.09","37.16","2.36","2.83","8.08","66.25","4.09"
"251","Andrew Peeke","BOS, CBJ","D","38","61.383333333333","1.615350877193","15.64","118.27","11.68","11.73","87.97","11.76","10.75","53.76","16.67","1.95","8.8","18.18","0.68","9.58","6.67","6.84","65.49","9.46","3.91","24.44","13.79","0.98","5.86","14.29","3.91","54.74","6.67","1.3","0","100.00","8.47","107.3","7.32","0","4.24","0.00","18.18","83.64","1.018","0","7.82","35.19","34.21","0.00","3.91","8.8","45.94","7.84"
"304","Mattias Samuelsson","BUF","D","41","115.53333333333","2.8178861788618","9.35","117.89","7.35","8.31","86.21","8.79","7.27","59.72","10.85","0.52","6.75","7.14","0.54","7.68","6.56","1.56","58.17","2.61","0.52","23.37","2.17","0","2.08","0.00","1.38","46.39","2.90","0","3.46","0.00","6","138.03","4.17","0","3","0.00","7.14","88.70","0.958","1.56","7.79","43.62","12.98","3.45","3.12","11.94","66.99","4.44"
"119","Tom Wilson","WSH","R","74","128.61666666667","1.7380630630631","12.6","117.56","9.68","12.13","86.77","12.26","9.8","59.71","14.09","0.93","6.06","13.33","0.85","9.65","8.07","5.13","63.91","7.43","1.87","30.79","5.71","0.47","2.8","14.29","4.35","44.16","8.97","0.62","1.87","25.00","5.39","103.1","4.97","0","2.7","0.00","9.52","89.84","0.994","0","4.67","25.19","70.44","0.00","0.47","7.46","38.25","1.20"
"147","Josh Brown","ARI","D","51","105.2","2.0627450980392","9.7","117.49","7.62","9.13","85.55","9.64","6.27","58.17","9.73","0.57","7.41","7.14","0.76","8.76","7.96","3.99","72.43","5.22","2.85","21.1","11.90","0","3.42","0.00","1.52","68.44","2.17","0.76","3.8","16.67","6.59","99.68","6.20","0","1.65","0.00","9.09","87.25","0.963","2.85","4.56","34.79","42.21","7.58","4.56","9.13","47.91","8.70"
"37","TJ Brodie","TOR","D","78","214.03333333333","2.7440170940171","13.18","117.46","10.09","12.05","88.3","12.01","8.97","61.39","12.75","1.12","8.97","11.11","1.05","8.52","10.95","5.89","63.07","8.54","3.36","22.99","12.77","0","3.92","0.00","3.36","53.45","5.92","1.12","4.49","20.00","4.86","132.41","3.54","0.4","2.43","14.29","12.50","85.39","0.979","0.28","6.45","44.85","17.94","0.62","1.4","10.93","71.48","1.92"
"163","Sean Monahan","MTL, WPG","C","83","106.78333333333","1.286546184739","15.73","117.43","11.81","15.73","84.84","15.64","13.49","59","18.60","1.12","7.3","13.33","1.02","9.16","9.98","8.99","62.37","12.60","2.81","28.09","9.09","1.12","1.69","40.00","8.24","45.7","15.28","0","3","0.00","4.87","123.37","3.80","0","4.06","0.00","8.33","87.62","0.960","0.56","7.87","50.01","43.27","1.11","2.81","8.99","60.12","4.46"
"8","Marc-Edouard Vlasic","S.J","D","57","89.45","1.569298245614","11.4","117.38","8.85","10.06","85.19","10.56","8.05","58.36","12.12","0","8.05","0.00","0.5","8.18","5.73","4.7","55.67","7.78","2.01","22.81","8.11","0","2.68","0.00","3.58","43.82","7.55","0","3.58","0.00","2.91","119.17","2.38","0","3.88","0.00","0.00","86.21","0.862","1.34","4.7","28.84","45.61","4.44","3.35","8.05","40.92","7.58"
"286","Alex Iafallo","WPG","L","82","109.48333333333","1.335162601626","14.25","117.28","10.83","14.25","83.3","14.61","8.77","57.54","13.22","0.55","8.22","6.25","0.65","8.92","6.81","2.74","58.64","4.46","1.64","29.59","5.26","0.55","4.93","10.00","1.46","38.73","3.64","0","2.19","0.00","7.12","137.74","4.92","0","2.37","0.00","6.25","85.71","0.920","2.19","6.58","53.16","30.14","3.96","2.19","8.22","68.5","3.10"
"86","Adam Lowry","WPG","C","81","170.9","2.1098765432099","13.69","117.26","10.46","12.64","84.26","13.04","9.48","59.33","13.78","0.7","8.43","7.69","1.07","8.85","10.75","5.27","61.79","7.85","2.11","27.74","7.06","0.35","3.86","8.33","4.21","45.41","8.49","0.47","3.74","11.11","6.09","139.46","4.18","0","2.54","0.00","7.41","85.80","0.932","0.7","6.67","56.88","21.06","1.22","1.05","7.37","78.99","1.32"
"61","Brenden Dillon","WPG","D","77","170.98333333333","2.2205627705628","11.93","117.2","9.24","11.93","84.92","12.32","7.72","60.36","11.34","0","6.32","0.00","0.66","9.04","6.84","3.86","62.11","5.85","1.4","27.37","4.88","0","2.81","0.00","3.28","46.32","6.60","0","2.34","0.00","6.59","125.2","5.00","0","2.53","0.00","0.00","89.53","0.895","0","6.32","36.49","23.16","0.00","2.11","8.07","58.25","3.49"
"188","Christian Dvorak","MTL","C","30","53.783333333333","1.7927777777778","8.92","117.14","7.08","6.69","90.36","6.90","4.46","66.94","6.25","0","7.81","0.00","0.33","9.9","3.23","0","69.17","0.00","0","29.01","0.00","0","2.23","0.00","0","53.55","0.00","0","2.97","0.00","14.5","103.13","12.33","0","3.22","0.00","0.00","88.33","0.883","1.12","1.12","35.7","46.85","3.03","2.23","2.23","47.97","4.44"
"248","Brett Howden","VGK","C","72","92.266666666667","1.2814814814815","12.36","117.05","9.55","10.4","85.84","10.81","9.75","53.97","15.31","1.3","6.5","16.67","0.96","8.73","9.88","3.9","70.88","5.22","1.95","26.66","6.82","0.65","4.55","12.50","2.6","58.96","4.23","0.87","1.73","33.33","5.64","103.32","5.17","0","0.94","0.00","13.33","87.95","1.013","1.3","3.25","33.16","53.97","3.77","1.95","3.9","44.87","4.17"
"282","Ryan Poehling","PHI","C","77","136.4","1.7714285714286","12.32","117.01","9.52","12.32","73.02","14.43","11","48.83","18.38","2.2","4.4","33.33","0.94","7.49","11.15","7.04","62.02","10.19","3.52","25.51","12.12","0.88","1.76","33.33","4.69","48.68","8.79","1.17","2.35","33.33","5.08","116.91","4.17","0.64","1.27","33.33","20.00","90.99","1.110","0.88","9.68","43.11","40.03","2.00","2.2","11.44","52.35","4.03"
"236","Vladislav Gavrikov","L.A","D","77","192.7","2.5025974025974","14.32","116.76","10.93","12.77","83.45","13.27","10.28","55.73","15.57","1.25","6.23","16.67","1.19","8.47","12.33","7.78","61.96","11.16","3.11","22.73","12.05","0.62","2.8","18.18","6.23","52.31","10.64","0.83","2.91","22.22","4.05","124.58","3.15","0","1.8","0.00","12.12","88.83","1.009","0.31","4.67","37.68","17.75","0.82","2.18","7.78","62.58","3.37"
"133","Colton Sissons","NSH","C","81","167.53333333333","2.0683127572016","13.61","116.75","10.44","12.53","89.18","12.32","8.95","66.26","11.90","1.43","12.89","10.00","1.27","11.29","10.14","10.03","71.99","12.23","5.01","32.95","13.21","0.72","5.73","11.11","6.69","52.05","11.38","0.96","3.34","22.22","3.62","121.57","2.89","0","6.73","0.00","16.00","80.54","0.965","1.43","9.31","54.44","32.23","2.56","1.43","14.33","69.84","2.01"
"13","Kyle Okposo","BUF, FLA","R","67","52.466666666667","0.78308457711443","16.01","116.65","12.07","12.58","89.2","12.36","9.15","61.75","12.90","1.14","9.15","11.11","0.89","7.95","10.07","8.01","73.19","9.86","2.29","25.16","8.33","0","2.29","0.00","7.62","64.04","10.64","1.52","7.62","16.67","11.56","105.72","9.86","0","1.65","0.00","12.50","85.19","0.977","0","4.57","34.31","74.33","0.00","1.14","5.72","43.46","2.56"
"143","MacKenzie Weegar","CGY","D","82","179.33333333333","2.1869918699187","18.74","116.43","13.86","16.39","80.3","16.96","12.71","51.86","19.69","1.67","8.36","16.67","0.94","7.97","10.56","7.7","61.23","11.17","2.68","22.75","10.53","0.67","3.68","15.38","6.69","51.3","11.54","1.34","3.12","30.00","9.67","121.78","7.35","0","3.38","0.00","13.16","83.87","0.970","0","3.35","26.43","47.17","0.00","1.67","6.69","51.86","3.13"
"257","Jake Bean","CBJ","D","72","79.033333333333","1.0976851851852","14.42","116.15","11.05","12.15","84.27","12.60","9.11","54.66","14.29","0.76","8.35","8.33","0.99","8.51","10.44","6.07","66.05","8.42","3.8","25.81","12.82","0.76","3.04","20.00","3.04","53.65","5.36","0","5.06","0.00","6.58","98.69","6.25","0","2.19","0.00","8.33","84.72","0.931","1.52","1.52","24.29","58.46","5.88","2.28","3.8","33.4","6.38"
"94","Ryan Nugent-Hopkins","EDM","C","80","144.7","1.80875","17.83","116.1","13.31","15.76","84.17","15.77","12.02","63.03","16.02","1.24","9.95","11.11","0.97","8.9","9.80","7.05","68.42","9.34","4.98","24.05","17.14","1.24","3.32","27.27","2.76","59.16","4.46","0","4.42","0.00","7.79","138.36","5.33","0","4.79","0.00","10.34","84.21","0.946","0.83","6.63","64.69","20.32","1.27","2.9","8.29","87.08","3.23"
"281","Dylan Samberg","WPG","D","78","156.66666666667","2.008547008547","12.26","115.66","9.58","11.11","85.02","11.55","9.57","55.53","14.71","1.15","9.19","11.11","0.89","8.63","9.38","4.98","62.43","7.39","2.68","26.81","9.09","0.77","4.98","13.33","3.06","47.49","6.06","0.51","5.11","9.09","5.53","118.38","4.46","0","0.55","0.00","12.00","83.45","0.954","0.38","4.98","39.83","37.53","0.95","1.15","6.51","52.09","2.16"
"287","David Kampf","TOR","C","78","191.58333333333","2.4561965811966","9.71","115.56","7.75","8.77","86.44","9.21","6.58","57.63","10.24","0.31","9.71","3.13","0.52","8.11","6.05","3.44","63.58","5.14","2.19","23.18","8.64","0.31","2.82","10.00","1.67","53.87","3.01","0","5.85","0.00","4.07","137.97","2.87","0","3.62","0.00","4.76","83.15","0.879","1.25","8.46","54.49","17.22","2.25","1.57","12.21","80.17","1.92"
"288","Neal Pionk","WPG","D","82","132.4","1.6146341463415","13.14","115.56","10.21","12.24","87.01","12.33","9.97","60.73","14.10","1.36","9.52","12.50","1.22","9.82","11.07","6.34","65.71","8.81","3.17","29.91","9.59","0.91","4.53","16.67","4.23","47.73","8.14","0.6","6.04","9.09","3.93","109.32","3.47","0","0.65","0.00","13.64","84.33","0.980","0","4.53","33.99","46.68","0.00","1.36","7.7","42.15","3.13"
"238","Matt Roy","L.A","D","81","231.86666666667","2.8625514403292","14.75","115.41","11.33","13.71","81.25","14.44","10.87","54.08","16.73","1.81","5.95","23.33","1.36","8.09","14.35","8.02","60.81","11.65","3.88","22.51","14.71","1.04","2.33","30.77","5.52","51.06","9.76","0.69","3.8","15.38","2.99","124.47","2.35","0","1.12","0.00","16.67","89.00","1.057","0.26","4.92","36.75","24.58","0.70","1.81","8.28","60.55","2.90"
"239","Kevin Rooney","CGY","C","33","85.816666666667","2.6005050505051","12.58","115.36","9.84","11.19","80.4","12.21","10.49","50.34","17.24","0","10.49","0.00","0.55","7.58","6.81","4.19","63.62","6.19","2.1","18.88","10.00","0","1.4","0.00","2.8","59.66","4.48","0","5.59","0.00","5.05","147.45","3.31","0","7.07","0.00","0.00","79.17","0.792","1.4","3.5","55.23","18.88","2.47","2.1","4.89","81.8","2.50"
"223","Mitch Marner","TOR","R","69","142.51666666667","2.0654589371981","14.31","115.35","11.04","12.21","86.73","12.34","9.68","58.1","14.29","0.42","8.84","4.55","0.85","8.27","9.30","5.47","63.15","7.98","3.79","22.73","14.29","0.42","3.79","10.00","2.25","53.89","4.00","0","4.49","0.00","7.3","130.74","5.29","0","2.43","0.00","4.35","84.78","0.891","1.26","8.42","47.57","20.63","2.59","1.26","10.95","74.52","1.67"
"329","Dylan Cozens","BUF","C","79","126.46666666667","1.6008438818565","24.67","115.29","17.63","18.5","86.35","17.65","14.71","63.57","18.79","1.42","9.01","13.64","1.49","8.29","15.20","10.91","58.83","15.65","4.27","25.14","14.52","0.47","2.85","14.29","8.86","44.91","16.47","1.27","4.43","22.22","15.76","139.11","10.18","0","4.11","0.00","9.68","85.82","0.955","2.37","7.59","51.24","24.2","4.42","3.8","10.44","71.64","5.03"
"264","Brandon Duhaime","COL, MIN","R","80","150.46666666667","1.8808333333333","9.57","115.24","7.67","8.77","84.54","9.40","7.18","54.63","11.61","0.8","8.37","8.70","0.79","8.23","8.78","5.18","61.01","7.83","3.19","21.93","12.70","0.4","4.39","8.33","2.66","52.1","4.85","0.53","3.19","14.29","5.18","111.74","4.43","0","2.3","0.00","11.11","84.67","0.958","0.8","2.79","26.32","62.21","2.94","2.39","5.58","38.68","5.83"
"117","Zemgus Girgensons","BUF","L","63","59.9","0.95079365079365","13.02","115.19","10.16","11.02","87.15","11.22","9.02","67.11","11.84","0","6.01","0.00","0.85","9.15","8.50","7.01","66.11","9.59","4.01","23.04","14.81","0","3.01","0.00","4.01","57.43","6.52","0","2.67","0.00","8.68","112.85","7.14","0","1.45","0.00","0.00","91.04","0.910","5.01","5.01","46.08","55.09","9.80","6.01","5.01","56.09","9.68"
"263","Troy Stecher","ARI, EDM","D","54","106.28333333333","1.9682098765432","10.73","115.16","8.52","8.47","95.97","8.11","6.77","70.57","8.76","1.13","10.16","10.00","0.59","9.77","5.69","4.52","68.87","6.15","2.82","26.53","9.62","1.13","3.39","25.00","2.26","56.45","3.85","0","4.52","0.00","3.26","106.01","2.99","0","4.89","0.00","16.67","85.60","1.023","0.56","5.65","37.26","42.9","1.49","1.69","8.47","51.94","3.16"
"269","Nicolas Hague","VGK","D","73","120.36666666667","1.6488584474886","12.46","115.15","9.77","10.97","84.74","11.46","8.97","57.82","13.43","1","5.48","15.38","0.74","8.57","7.99","5.98","66.8","8.22","2.99","25.92","10.34","0.5","2.49","16.67","3.99","54.5","6.82","0.66","2.66","20.00","5.76","90.72","5.97","0","1.44","0.00","11.11","90.52","1.016","2.49","5.48","23.43","46.86","9.62","4.49","7.48","34.89","11.39"
"47","Nick Leddy","STL","D","82","215.9","2.6329268292683","15.84","115.05","12.10","15.01","95.32","13.60","12.23","63.64","16.12","1.95","7.78","20.00","1.14","10.38","9.88","9.17","68.64","11.79","5.84","34.18","14.58","1.11","4.17","21.05","4.45","45.95","8.82","0.74","3.33","18.18","3.21","110.79","2.82","0.4","1.61","20.00","15.91","87.77","1.037","0","6.11","35.57","24.18","0.00","1.11","10.28","63.64","1.72"
"271","Michael Rasmussen","DET","C","75","133.18333333333","1.7757777777778","16.22","114.88","12.37","13.97","85.15","14.09","12.16","59.02","17.09","2.25","5.41","29.41","1.88","8.19","18.69","7.21","60.82","10.60","4.96","24.33","16.92","1.35","1.8","42.86","3","48.65","5.81","0.6","3","16.67","7.81","108.02","6.74","0","1.95","0.00","18.52","90.84","1.094","1.35","2.25","30.18","55.86","4.29","3.6","4.51","41.45","8.00"
"283","Cale Makar","COL","D","77","196.4","2.5506493506494","16.19","114.87","12.35","14.66","90.73","13.91","11.3","65.38","14.74","1.53","8.25","15.63","1.02","10.29","8.98","8.55","63.54","11.86","2.44","32.08","7.08","0.92","4.58","16.67","8.15","41.96","16.26","0.81","2.44","25.00","4.41","127.53","3.34","0","2.65","0.00","13.51","87.38","1.009","0.61","7.64","40.94","15.58","1.47","1.22","10.69","69.04","1.74"
"24","Mikael Backlund","CGY","C","82","199.78333333333","2.4363821138211","18.92","114.72","14.16","17.12","83.19","17.07","12.61","54.66","18.75","0.9","8.71","9.38","0.88","8.99","8.95","7.21","66.37","9.80","2.7","24.33","10.00","0.3","3.9","7.14","6.01","56.06","9.68","0.8","3.6","18.18","10.85","142.72","7.06","0","3.04","0.00","7.14","84.07","0.912","0.9","5.71","56.16","13.51","1.58","2.7","7.51","89.5","2.93"
"49","Brayden McNabb","VGK","D","82","191.68333333333","2.3376016260163","16.59","114.56","12.65","13.46","82.95","13.96","10.33","54.15","16.02","1.57","7.2","17.86","1.15","8.63","11.73","6.57","64.79","9.21","5.01","26.61","15.84","1.25","3.76","25.00","2.09","50.92","3.94","0.42","2.92","12.50","9.49","116.2","7.55","0","1.81","0.00","15.15","86.71","1.019","0.63","5.01","37.87","25.35","1.63","1.57","6.26","55.4","2.75"
"82","Dylan DeMelo","WPG","D","82","210.65","2.5689024390244","11.96","114.5","9.46","11.39","83.17","12.05","8.54","54.12","13.64","0","7.41","0.00","0.41","8.44","4.62","2.85","58.96","4.61","0.57","26.2","2.13","0","3.99","0.00","3.04","43.67","6.50","0","2.66","0.00","6.58","127.13","4.92","0","2.06","0.00","0.00","86.32","0.863","0.28","6.55","38.74","21.65","0.73","1.99","8.26","63.23","3.06"
"174","Frederick Gaudreau","MIN","C","67","113.38333333333","1.6922885572139","9.53","114.3","7.69","7.94","81.49","8.88","6.88","60.33","10.24","0","10.05","0.00","0.25","8.43","2.93","1.59","69.32","2.24","0.53","24.87","2.08","0","6.35","0.00","1.41","59.27","2.33","0","2.12","0.00","6.11","107.78","5.37","0","3.06","0.00","0.00","83.33","0.833","0.53","3.7","48.68","34.4","1.08","1.06","3.7","62.44","1.67"
"285","Alexandre Texier","CBJ","C","78","138.58333333333","1.7767094017094","12.12","114.3","9.59","10.39","87.46","10.62","7.79","60.61","11.39","0.87","8.66","9.09","0.85","9.31","8.35","5.63","63.64","8.13","3.03","29.44","9.33","0.87","4.76","15.38","3.46","45.6","7.06","0","2.31","0.00","5.63","118.2","4.55","0","3.13","0.00","11.11","85.71","0.968","0.43","3.9","37.23","45.46","1.15","1.73","6.49","52.39","3.20"
"277","Robert Thomas","STL","C","82","148.6","1.8121951219512","11.71","114.27","9.29","11.31","90.44","11.11","8.48","61.37","12.14","1.62","10.5","13.33","0.95","9.29","9.24","7.27","63.39","10.29","3.23","29.48","9.88","0.81","4.85","14.29","5.38","45.22","10.64","0.54","5.38","9.09","2.92","130.06","2.19","0.58","2.33","20.00","19.05","82.89","1.019","0.4","6.06","53.7","13.32","0.75","1.21","7.27","77.52","1.54"
"237","Mason Appleton","WPG","C","82","127.15","1.5506097560976","11.8","114.2","9.36","9.91","79.75","11.05","7.08","54.27","11.54","0.94","7.55","11.11","0.86","8.4","9.25","4.72","64.18","6.85","0.94","25.01","3.64","0.47","3.3","12.50","5.03","52.22","8.79","0.63","5.66","10.00","6.13","96.79","5.96","0","0","-","13.33","86.09","0.994","1.42","4.72","25.01","59.46","5.36","2.36","6.13","35.39","6.25"
"84","Sean Kuraly","CBJ","C","62","126.7","2.0435483870968","11.37","114.13","9.06","8.52","82.87","9.33","7.58","54.46","12.21","0.95","9.47","9.09","0.45","8.62","5.00","4.26","62.98","6.34","1.42","25.57","5.26","0.95","4.74","16.67","3.79","49.88","7.06","0","4.42","0.00","5.47","110.81","4.71","0","2.05","0.00","12.50","82.61","0.951","0.47","3.31","44.04","42.62","1.06","1.42","6.63","52.09","2.65"
"92","Matt Nieto","PIT","L","22","53.65","2.4386363636364","4.47","114.07","3.77","3.36","82.76","3.90","3.36","54.8","5.77","0","5.59","0.00","0.19","8.02","2.36","3.36","57.04","5.56","2.24","21.25","9.52","0","3.36","0.00","1.49","47.72","3.03","0","1.49","0.00","0","108.23","0.00","0","1.62","0.00","0.00","89.80","0.898","0","4.47","44.73","43.62","0.00","0","6.71","55.92","0.00"
"222","Lawson Crouse","ARI","L","81","173.08333333333","2.1368312757202","13.17","114.05","10.35","10.75","87.01","10.99","7.97","59.28","11.86","0.69","6.93","9.09","0.64","8.26","7.19","4.85","62.4","7.22","3.12","23.57","11.69","0.69","2.43","22.22","2.31","51.77","4.27","0","2.77","0.00","6.51","104.65","5.86","0","3.51","0.00","8.70","88.30","0.970","2.08","7.97","34.32","58.58","5.71","3.12","11.09","42.99","6.77"
